CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
4.0,1249.0,16.7,1193.0,515.0,554.0,147.0,1532.0,1478.0,9.6,66.0,0.9063
3.9,1261.0,15.2,1151.0,344.0,662.0,148.0,1739.0,1316.0,23.6,37.4,0.954
6.2,1694.0,39.0,1742.0,725.0,495.0,246.0,2024.0,2061.0,23.3,36.3,0.8684
0.9,948.0,5.3,776.0,70.0,954.0,92.0,1528.0,698.0,20.3,66.5,1.5208
1.3,922.0,5.6,782.0,155.0,915.0,96.0,1366.0,911.0,17.3,55.2,0.9908
1.2,1035.0,4.2,722.0,359.0,703.0,178.0,868.0,1126.0,7.0,46.6,0.4089
0.9,837.0,4.0,716.0,173.0,1076.0,117.0,920.0,421.0,18.7,25.4,0.6328
0.6,809.0,2.4,612.0,81.0,1120.0,86.0,961.0,501.0,15.5,49.3,0.8637
1.2,1023.0,9.4,953.0,136.0,853.0,96.0,1457.0,1225.0,21.5,24.5,0.8863
3.8,1037.0,11.8,1044.0,439.0,818.0,197.0,1195.0,1000.0,9.8,15.5,0.2432
2.4,1310.0,17.2,1218.0,171.0,605.0,56.0,1847.0,1342.0,22.3,28.9,1.2745
0.7,916.0,3.1,663.0,58.0,1179.0,66.0,1010.0,516.0,11.0,39.2,0.3719
2.1,1307.0,8.1,892.0,274.0,781.0,90.0,1667.0,1033.0,8.0,80.9,1.2279
1.3,885.0,7.3,863.0,116.0,1301.0,114.0,1316.0,570.0,28.7,13.2,0.721
1.6,1029.0,7.9,889.0,474.0,668.0,143.0,1146.0,1390.0,15.6,54.3,0.9344
6.5,1979.0,37.2,1718.0,853.0,386.0,212.0,2153.0,2220.0,13.5,74.0,1.2651
0.2,842.0,2.1,600.0,57.0,1427.0,60.0,1183.0,486.0,25.6,36.7,1.1121
3.2,1315.0,18.4,1245.0,521.0,475.0,200.0,1602.0,1991.0,15.3,60.6,1.0825
2.5,1224.0,10.4,990.0,326.0,617.0,170.0,1470.0,1082.0,19.6,34.5,0.7559
1.5,1039.0,5.6,794.0,277.0,906.0,64.0,1316.0,1113.0,17.1,64.4,1.2356
2.1,1029.0,7.1,855.0,309.0,884.0,97.0,1118.0,949.0,15.2,29.0,0.7006
3.0,1288.0,17.3,1219.0,227.0,630.0,132.0,1782.0,1253.0,15.4,54.4,0.8043
4.6,1393.0,20.6,1315.0,556.0,778.0,154.0,1755.0,1563.0,17.2,69.2,1.2349
2.1,1248.0,11.2,1028.0,218.0,733.0,159.0,1623.0,1152.0,16.2,51.3,0.8173
3.8,1333.0,13.8,1111.0,436.0,636.0,148.0,1679.0,1450.0,11.2,76.4,1.0922
3.3,1183.0,18.6,1263.0,356.0,580.0,122.0,1605.0,1297.0,25.8,23.8,0.9176
1.2,1006.0,7.2,867.0,131.0,833.0,117.0,1499.0,1044.0,22.6,52.8,1.4283
0.3,890.0,1.4,545.0,14.0,1043.0,20.0,1418.0,554.0,16.7,73.4,1.7153
1.2,901.0,3.6,689.0,127.0,1136.0,103.0,1052.0,663.0,5.5,60.3,0.5369
0.8,886.0,2.1,593.0,130.0,739.0,116.0,881.0,812.0,12.0,43.6,0.6232
1.1,934.0,2.9,645.0,137.0,1083.0,89.0,1076.0,687.0,6.3,75.6,0.8699
0.9,1074.0,3.0,656.0,41.0,1025.0,94.0,1336.0,829.0,20.8,57.1,1.3032
2.5,1136.0,12.7,1080.0,303.0,650.0,120.0,1528.0,1145.0,19.5,56.2,1.0322
4.4,1436.0,28.8,1527.0,668.0,418.0,126.0,1792.0,1794.0,14.3,49.6,0.9529
2.0,1101.0,8.7,934.0,426.0,618.0,171.0,995.0,1284.0,10.2,34.9,0.3928
2.1,973.0,8.7,930.0,52.0,928.0,60.0,1761.0,612.0,35.4,30.5,1.1893
9.6,1738.0,36.1,1686.0,1035.0,351.0,209.0,2199.0,2178.0,21.7,76.8,1.7314
