CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
0.6,922.0,1.9,577.0,85.0,981.0,99.0,1072.0,678.0,9.3,60.0,0.909
2.1,1124.0,9.7,963.0,100.0,754.0,67.0,1626.0,901.0,25.4,40.1,1.1538
1.1,845.0,3.6,688.0,45.0,1177.0,81.0,1151.0,437.0,19.8,40.5,0.8133
2.2,1397.0,11.8,1043.0,594.0,573.0,187.0,1177.0,1544.0,9.9,55.0,0.6623
1.8,1108.0,9.7,960.0,64.0,1075.0,73.0,1772.0,894.0,29.6,31.9,1.1649
1.9,1157.0,11.3,1021.0,200.0,817.0,156.0,1561.0,1028.0,19.5,42.7,0.7676
0.9,993.0,6.2,820.0,70.0,856.0,50.0,1463.0,692.0,27.2,38.5,1.3668
7.1,1366.0,27.3,1490.0,557.0,564.0,142.0,1910.0,1543.0,19.8,69.4,1.3863
0.7,940.0,4.4,734.0,99.0,1151.0,70.0,1361.0,510.0,25.5,34.3,1.0238
2.0,1199.0,8.6,910.0,206.0,810.0,83.0,1654.0,1021.0,9.0,79.1,1.0316
0.8,807.0,3.7,692.0,55.0,1207.0,93.0,1043.0,743.0,17.0,17.9,0.3909
1.4,1117.0,5.7,794.0,33.0,1117.0,93.0,1638.0,704.0,27.6,31.5,0.9726
1.5,1191.0,5.5,786.0,111.0,875.0,90.0,1697.0,721.0,11.5,80.3,1.3564
0.6,926.0,2.7,626.0,11.0,1318.0,22.0,1537.0,575.0,18.6,42.8,1.036
2.7,1239.0,13.5,1102.0,99.0,629.0,94.0,1997.0,1435.0,29.6,49.3,1.6363
2.7,1139.0,8.3,911.0,492.0,633.0,144.0,875.0,1276.0,3.9,40.7,0.4087
0.2,776.0,0.9,502.0,8.0,1426.0,32.0,913.0,370.0,7.6,63.6,0.6781
1.6,1093.0,10.1,981.0,537.0,595.0,172.0,1263.0,837.0,19.7,48.5,1.0343
0.6,830.0,3.9,696.0,41.0,1059.0,53.0,1259.0,646.0,24.1,29.2,1.0707
1.0,950.0,4.7,741.0,373.0,844.0,115.0,950.0,717.0,4.5,75.3,0.5632
1.5,1026.0,6.3,827.0,397.0,637.0,199.0,781.0,690.0,8.7,39.8,0.33
0.4,732.0,1.8,575.0,14.0,1407.0,37.0,1276.0,482.0,18.7,45.8,1.1764
2.5,1256.0,10.4,986.0,337.0,800.0,164.0,1203.0,1254.0,13.9,43.6,0.6378
2.2,1058.0,9.2,937.0,202.0,967.0,142.0,1398.0,736.0,10.6,36.0,0.415
0.8,1012.0,4.3,715.0,84.0,849.0,69.0,1350.0,687.0,21.9,38.3,1.0605
1.7,1299.0,12.8,1079.0,130.0,698.0,106.0,1886.0,1066.0,19.9,69.6,1.5256
1.4,941.0,7.7,883.0,213.0,858.0,91.0,1373.0,862.0,22.8,43.0,1.061
5.2,1276.0,23.2,1393.0,430.0,494.0,166.0,2019.0,1425.0,31.8,40.8,1.5575
0.4,883.0,2.0,590.0,81.0,980.0,93.0,1200.0,611.0,26.4,59.6,1.5754
0.8,990.0,5.1,767.0,108.0,1077.0,79.0,1383.0,1041.0,20.4,46.1,0.8755
0.8,1017.0,6.7,839.0,11.0,831.0,56.0,2029.0,747.0,44.0,16.3,1.7673
1.2,937.0,6.6,840.0,192.0,761.0,106.0,972.0,920.0,19.7,27.4,0.6439
0.9,993.0,4.9,759.0,71.0,878.0,109.0,1416.0,748.0,21.1,61.2,1.3384
7.8,1494.0,23.0,1383.0,613.0,487.0,216.0,2003.0,1768.0,27.9,46.6,1.6132
1.8,1050.0,7.3,865.0,176.0,936.0,75.0,1543.0,893.0,10.4,76.2,1.3306
2.5,1039.0,11.8,1038.0,242.0,738.0,142.0,1397.0,1273.0,16.5,33.1,0.6546
1.4,1123.0,8.1,900.0,122.0,1145.0,59.0,1581.0,989.0,12.1,63.7,0.9481
0.4,817.0,1.2,520.0,12.0,1374.0,41.0,1209.0,356.0,20.9,56.8,1.621
2.1,1058.0,14.9,1151.0,237.0,936.0,123.0,1575.0,1439.0,21.1,40.6,0.8456
1.4,975.0,8.1,906.0,140.0,673.0,133.0,1316.0,1148.0,34.3,22.0,1.2361
1.4,954.0,5.5,785.0,525.0,822.0,165.0,959.0,962.0,6.7,68.1,0.7146
1.4,960.0,10.1,978.0,202.0,793.0,142.0,1280.0,819.0,22.2,26.9,0.7128
1.3,902.0,5.4,777.0,197.0,680.0,90.0,1147.0,821.0,16.0,42.7,1.1496
1.7,1198.0,12.5,1065.0,177.0,668.0,144.0,1432.0,1370.0,14.3,28.3,0.6453
0.5,894.0,4.5,735.0,176.0,923.0,118.0,1010.0,747.0,26.2,25.9,0.8924
4.5,1319.0,18.3,1245.0,172.0,602.0,151.0,2018.0,1125.0,14.7,66.5,1.0228
2.4,1139.0,18.3,1250.0,275.0,728.0,183.0,1769.0,1306.0,24.4,32.9,0.9768
1.8,1016.0,6.8,840.0,158.0,849.0,126.0,1008.0,888.0,3.2,30.2,0.237
1.0,962.0,3.2,664.0,83.0,1098.0,82.0,1079.0,556.0,12.6,41.8,0.5747
2.1,1108.0,8.9,940.0,192.0,680.0,70.0,1413.0,1042.0,20.6,49.3,1.1477
2.2,1314.0,10.7,995.0,194.0,678.0,100.0,1855.0,1143.0,17.7,78.1,1.448
3.2,1173.0,15.4,1166.0,128.0,688.0,90.0,2169.0,1306.0,35.6,37.8,1.7505
0.3,821.0,1.0,504.0,33.0,1164.0,55.0,1095.0,438.0,12.8,52.3,0.9846
3.7,1407.0,18.5,1255.0,459.0,561.0,165.0,1581.0,1491.0,10.1,53.5,0.5828
6.5,1491.0,24.7,1422.0,440.0,406.0,155.0,1979.0,1817.0,22.3,64.0,1.6571
4.0,1468.0,20.5,1325.0,486.0,584.0,175.0,1703.0,1783.0,7.8,58.6,0.7391
9.2,1796.0,45.2,1868.0,797.0,403.0,185.0,2378.0,2242.0,28.8,45.9,1.4489
1.5,880.0,2.9,643.0,46.0,1006.0,67.0,1152.0,682.0,22.0,49.3,1.0958
2.0,1024.0,6.9,843.0,286.0,712.0,137.0,1265.0,1069.0,7.9,58.5,0.4757
0.4,868.0,2.1,598.0,52.0,1100.0,100.0,789.0,702.0,6.9,39.0,0.3889
3.4,1287.0,14.3,1124.0,262.0,633.0,140.0,1517.0,1222.0,13.3,53.1,0.8899
1.7,1192.0,9.9,966.0,647.0,593.0,227.0,959.0,1350.0,4.6,45.9,0.2822
6.8,1740.0,38.5,1741.0,580.0,389.0,192.0,2453.0,2113.0,34.5,49.7,2.0236
1.4,1009.0,7.6,876.0,318.0,628.0,110.0,1176.0,962.0,18.5,47.4,0.9211
1.7,1067.0,10.8,1008.0,206.0,732.0,175.0,1540.0,1286.0,17.9,56.4,0.9228
0.7,824.0,1.5,546.0,136.0,1022.0,78.0,693.0,525.0,-0.8,74.7,0.3898
3.2,1104.0,15.9,1170.0,320.0,689.0,114.0,1747.0,1206.0,30.0,34.5,1.2362
3.7,1487.0,26.7,1471.0,390.0,537.0,149.0,2045.0,1683.0,24.0,40.5,0.9601
2.2,1091.0,11.7,1040.0,174.0,673.0,57.0,1838.0,1038.0,18.5,55.7,1.109
1.3,1052.0,7.0,858.0,85.0,890.0,99.0,1406.0,935.0,20.5,24.5,0.7529
2.2,1273.0,18.1,1252.0,188.0,514.0,98.0,2057.0,1113.0,26.1,50.5,1.7855
3.2,1233.0,14.2,1126.0,746.0,478.0,240.0,947.0,1522.0,10.1,26.9,0.305
0.4,942.0,2.9,645.0,52.0,1013.0,72.0,1119.0,545.0,4.7,64.2,0.4735
1.7,906.0,7.5,875.0,62.0,1139.0,97.0,1412.0,830.0,28.8,12.0,0.7513
4.5,1346.0,19.1,1273.0,390.0,598.0,134.0,1758.0,1299.0,25.6,29.8,1.1863
2.6,1178.0,10.4,987.0,247.0,887.0,131.0,1570.0,1243.0,11.2,57.3,0.7816
3.1,1051.0,8.7,917.0,116.0,1028.0,83.0,1769.0,983.0,33.8,39.8,1.6227
3.8,1286.0,21.0,1332.0,154.0,621.0,81.0,2001.0,964.0,31.6,18.5,1.0298
1.2,939.0,9.4,946.0,245.0,870.0,72.0,1338.0,934.0,19.5,56.1,0.9737
4.4,1419.0,23.0,1389.0,232.0,554.0,140.0,1905.0,1508.0,19.6,36.3,0.9005
0.9,893.0,4.9,754.0,101.0,832.0,73.0,1253.0,626.0,26.6,34.1,1.4126
1.0,1153.0,9.6,959.0,104.0,576.0,73.0,1958.0,1136.0,30.4,57.9,1.9833
4.0,1330.0,19.5,1280.0,342.0,746.0,151.0,1720.0,1385.0,22.3,21.3,0.666
2.0,881.0,8.1,894.0,243.0,1098.0,78.0,1505.0,1025.0,9.8,73.8,0.9983
1.4,1082.0,6.6,834.0,110.0,808.0,84.0,1323.0,1109.0,20.5,40.7,1.1698
2.1,1136.0,19.0,1275.0,238.0,676.0,149.0,1643.0,1084.0,30.7,21.7,0.8066
3.6,1404.0,16.8,1196.0,383.0,669.0,151.0,1661.0,1202.0,13.1,47.3,0.8079
2.3,1299.0,18.0,1246.0,189.0,499.0,104.0,2121.0,1323.0,40.1,34.9,1.7979
0.4,744.0,0.8,484.0,56.0,1185.0,43.0,882.0,358.0,8.4,65.2,0.7413
1.9,941.0,5.4,787.0,157.0,817.0,94.0,1199.0,835.0,7.9,54.3,0.7801
1.1,1014.0,4.7,742.0,143.0,746.0,130.0,975.0,895.0,10.7,31.5,0.5484
1.6,1013.0,5.6,790.0,251.0,706.0,147.0,1097.0,958.0,10.8,51.0,0.8462
1.7,1119.0,9.5,957.0,173.0,712.0,100.0,1532.0,1220.0,22.0,38.7,1.3277
3.2,1134.0,15.1,1152.0,146.0,813.0,115.0,1949.0,1123.0,26.5,34.1,1.1808
