CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
1.3,1156.0,7.7,889.0,76.0,1272.0,102.0,1489.0,935.0,11.8,38.8,0.5683
1.4,1355.0,12.8,1080.0,292.0,766.0,95.0,1699.0,1439.0,20.8,62.1,1.3211
1.5,1149.0,4.4,729.0,228.0,986.0,73.0,1217.0,839.0,5.7,68.8,0.6262
2.2,1054.0,11.2,1026.0,133.0,873.0,105.0,1864.0,928.0,25.3,60.2,1.4901
2.6,1216.0,10.5,988.0,159.0,749.0,58.0,1857.0,1064.0,22.5,80.3,1.9501
3.9,1569.0,22.5,1372.0,413.0,482.0,159.0,1845.0,1669.0,24.2,52.6,1.4104
2.9,1271.0,15.1,1158.0,335.0,788.0,181.0,1543.0,1294.0,12.2,29.7,0.3343
2.2,1160.0,8.3,910.0,322.0,627.0,98.0,1446.0,1248.0,9.6,76.4,1.1923
3.1,1177.0,9.5,953.0,88.0,909.0,73.0,1809.0,978.0,26.4,38.9,1.3437
1.7,919.0,9.3,952.0,375.0,889.0,122.0,1272.0,955.0,10.6,49.6,0.5554
1.9,1089.0,11.1,1026.0,343.0,659.0,121.0,1360.0,962.0,19.6,44.5,0.8549
2.2,1117.0,16.3,1198.0,236.0,627.0,116.0,1663.0,1069.0,21.7,24.5,0.8892
2.5,1063.0,10.3,994.0,114.0,798.0,58.0,1700.0,729.0,31.5,42.0,1.5906
5.7,1714.0,35.4,1671.0,632.0,419.0,138.0,2435.0,2323.0,34.7,74.6,2.055
0.6,908.0,4.7,742.0,97.0,695.0,28.0,1161.0,661.0,17.6,54.0,1.379
0.5,922.0,2.4,617.0,94.0,1143.0,95.0,1057.0,726.0,21.2,34.6,1.0217
1.9,1251.0,11.0,1014.0,378.0,502.0,100.0,1640.0,1271.0,28.2,51.6,1.5842
1.3,980.0,5.3,774.0,225.0,858.0,127.0,1140.0,865.0,14.9,50.7,0.846
1.9,943.0,6.2,821.0,130.0,1002.0,94.0,1274.0,696.0,17.9,36.7,0.9749
1.1,952.0,4.9,753.0,65.0,972.0,37.0,1300.0,577.0,27.6,54.9,1.5579
1.6,1070.0,6.2,822.0,358.0,475.0,81.0,1109.0,1061.0,14.3,65.5,1.3891
2.0,1189.0,10.5,1001.0,441.0,653.0,167.0,1278.0,1105.0,11.0,45.9,0.4986
0.9,929.0,1.4,548.0,100.0,1068.0,72.0,738.0,848.0,2.0,75.0,0.5423
2.8,1100.0,9.9,967.0,221.0,630.0,116.0,1436.0,1110.0,15.4,54.7,1.1115
1.6,1105.0,10.7,1002.0,144.0,1012.0,96.0,1821.0,1037.0,19.1,53.5,1.189
2.3,1271.0,14.0,1114.0,331.0,498.0,135.0,1298.0,1578.0,11.1,53.9,0.7111
0.5,924.0,1.3,531.0,122.0,1045.0,81.0,789.0,550.0,1.4,85.2,0.8062
1.0,951.0,5.7,795.0,118.0,982.0,88.0,1400.0,778.0,23.9,53.7,1.5258
1.8,1104.0,7.7,882.0,134.0,1086.0,99.0,1349.0,714.0,25.9,15.6,0.6163
5.5,1530.0,30.0,1555.0,300.0,495.0,156.0,2152.0,1742.0,22.3,29.0,1.1435
1.9,1039.0,6.3,822.0,638.0,917.0,164.0,923.0,942.0,0.8,70.3,0.3363
2.0,1210.0,8.3,911.0,469.0,575.0,164.0,1031.0,1041.0,7.8,67.9,0.8107
1.6,1294.0,6.4,825.0,234.0,843.0,202.0,1111.0,1314.0,3.1,58.5,0.4088
0.5,843.0,3.7,691.0,28.0,1119.0,34.0,1326.0,556.0,27.6,28.1,0.8847
3.2,1332.0,21.4,1338.0,199.0,508.0,121.0,2011.0,1469.0,23.0,58.8,1.5491
1.2,965.0,8.6,928.0,77.0,673.0,89.0,1548.0,967.0,23.1,33.1,0.9713
3.6,1216.0,16.7,1205.0,339.0,637.0,104.0,1703.0,1190.0,13.1,60.7,0.9097
1.3,1052.0,9.8,974.0,67.0,714.0,43.0,1932.0,913.0,37.6,59.4,1.9916
1.4,1032.0,6.6,836.0,382.0,871.0,133.0,991.0,1104.0,7.3,40.5,0.4223
1.3,1161.0,7.5,876.0,136.0,634.0,82.0,1535.0,795.0,6.6,86.2,1.5412
2.1,1473.0,15.9,1180.0,284.0,434.0,104.0,1940.0,1539.0,19.9,74.3,1.9213
2.6,1178.0,16.7,1204.0,362.0,592.0,162.0,1578.0,1287.0,23.7,31.2,0.9283
1.2,1047.0,4.3,727.0,217.0,786.0,89.0,1159.0,1023.0,13.6,77.2,1.4692
0.6,937.0,3.4,669.0,151.0,929.0,87.0,1004.0,696.0,9.7,52.6,0.6951
3.6,1410.0,11.4,1033.0,541.0,625.0,190.0,1297.0,1250.0,10.1,72.6,1.0198
3.2,1386.0,19.4,1276.0,384.0,469.0,159.0,1583.0,1514.0,13.4,48.2,0.9267
2.2,1111.0,11.0,1007.0,426.0,809.0,188.0,1156.0,1269.0,7.9,39.3,0.3912
1.2,891.0,4.1,722.0,81.0,1001.0,103.0,1130.0,691.0,15.1,47.7,0.8185
1.8,1145.0,13.0,1084.0,268.0,795.0,142.0,1404.0,1294.0,8.0,51.1,0.5717
0.6,911.0,1.8,575.0,88.0,1042.0,64.0,859.0,482.0,8.5,61.6,0.6954
3.9,1515.0,22.7,1367.0,330.0,634.0,120.0,1813.0,1736.0,11.9,54.1,0.6838
5.3,1523.0,22.5,1367.0,637.0,465.0,194.0,1840.0,1575.0,16.4,58.4,1.1518
3.3,1210.0,15.0,1154.0,110.0,656.0,141.0,1723.0,870.0,37.3,15.4,1.0652
2.5,1450.0,16.4,1195.0,133.0,597.0,72.0,2187.0,1291.0,16.1,70.6,1.596
5.3,1267.0,20.5,1314.0,449.0,503.0,148.0,1621.0,1294.0,18.7,48.3,0.9715
0.9,893.0,4.2,727.0,65.0,930.0,53.0,1322.0,659.0,34.5,32.1,1.7005
0.6,864.0,2.0,591.0,118.0,1032.0,75.0,891.0,487.0,8.0,58.0,0.5512
0.7,854.0,2.5,624.0,171.0,949.0,95.0,1017.0,701.0,16.3,64.6,1.1841
6.4,1527.0,31.4,1592.0,1141.0,361.0,205.0,1811.0,2139.0,14.4,55.4,0.8419
2.0,1223.0,9.4,946.0,360.0,648.0,118.0,1386.0,1449.0,7.6,71.7,0.9653
1.4,1043.0,6.4,827.0,97.0,1086.0,64.0,1778.0,562.0,28.9,39.8,1.4692
1.5,1070.0,8.8,927.0,65.0,1015.0,73.0,1692.0,818.0,26.9,41.7,1.2121
2.8,1186.0,9.2,942.0,151.0,712.0,125.0,1450.0,1120.0,12.8,47.6,0.5461
2.6,1176.0,15.7,1166.0,181.0,786.0,116.0,1741.0,1160.0,16.3,51.7,0.9568
1.4,1151.0,5.9,807.0,183.0,898.0,72.0,1423.0,1035.0,11.9,67.5,0.9626
3.4,1050.0,11.4,1025.0,266.0,761.0,181.0,1196.0,951.0,15.3,17.3,0.3873
2.6,1295.0,12.8,1081.0,340.0,588.0,157.0,1514.0,1287.0,11.0,75.0,1.0314
2.3,1323.0,13.3,1094.0,184.0,773.0,124.0,1716.0,1320.0,22.1,45.7,1.0294
3.8,1457.0,24.2,1409.0,322.0,450.0,124.0,2146.0,1960.0,22.9,66.2,1.6557
2.3,1233.0,11.2,1021.0,268.0,762.0,104.0,1776.0,855.0,15.3,65.7,1.0793
0.1,727.0,0.3,406.0,39.0,1701.0,33.0,632.0,333.0,3.0,65.4,0.3815
3.7,1153.0,12.7,1081.0,424.0,681.0,124.0,1678.0,1271.0,13.5,58.2,0.8065
2.0,1178.0,9.8,976.0,142.0,955.0,60.0,1661.0,1079.0,13.5,65.0,1.1196
2.6,1478.0,16.9,1208.0,229.0,499.0,121.0,1949.0,1380.0,28.2,42.3,1.3505
2.5,1265.0,12.7,1069.0,103.0,747.0,113.0,1923.0,804.0,29.4,24.7,0.9754
0.4,743.0,1.7,572.0,14.0,1267.0,32.0,1237.0,546.0,25.5,50.5,1.3471
0.9,866.0,4.4,729.0,143.0,1082.0,80.0,1011.0,687.0,8.5,51.4,0.6298
2.2,1016.0,9.7,977.0,68.0,909.0,82.0,1824.0,1107.0,20.2,47.4,1.2982
