CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
0.6,848.0,3.2,666.0,84.0,978.0,28.0,1259.0,662.0,26.4,60.7,1.6479
0.8,822.0,2.5,622.0,98.0,1267.0,127.0,1094.0,699.0,7.3,57.8,0.587
0.6,818.0,2.2,599.0,19.0,1368.0,49.0,1109.0,536.0,13.2,29.8,0.4413
1.9,1261.0,11.2,1017.0,317.0,608.0,145.0,1493.0,1202.0,9.9,72.6,0.9713
0.5,746.0,1.2,523.0,99.0,1356.0,131.0,707.0,390.0,18.1,22.3,0.4413
0.6,903.0,2.2,601.0,72.0,1202.0,73.0,982.0,592.0,8.6,56.8,0.6571
0.9,871.0,1.8,571.0,139.0,1267.0,89.0,689.0,743.0,0.3,67.1,0.2499
0.9,768.0,1.6,554.0,31.0,1541.0,67.0,1039.0,328.0,20.9,20.0,0.4858
1.3,1136.0,7.0,855.0,324.0,693.0,118.0,1136.0,965.0,6.2,65.5,0.4696
6.1,1653.0,33.4,1636.0,988.0,374.0,205.0,1968.0,2110.0,8.2,80.4,1.1564
2.9,1255.0,8.5,924.0,885.0,506.0,263.0,692.0,1272.0,-0.8,71.5,0.2142
0.4,792.0,2.4,614.0,95.0,1012.0,68.0,875.0,535.0,12.0,40.7,0.4809
2.1,1142.0,13.5,1100.0,437.0,570.0,134.0,1414.0,1416.0,16.0,48.9,0.8776
3.1,1157.0,14.4,1131.0,268.0,603.0,116.0,1914.0,1182.0,32.3,55.1,1.7133
1.1,1064.0,8.4,912.0,156.0,949.0,107.0,1330.0,823.0,18.0,29.6,0.8753
3.6,1315.0,16.1,1178.0,298.0,674.0,125.0,1706.0,1410.0,7.7,60.5,0.763
1.9,1061.0,10.3,985.0,235.0,1014.0,129.0,1268.0,937.0,11.3,23.1,0.2919
2.2,1189.0,14.4,1128.0,433.0,694.0,141.0,1527.0,1245.0,14.4,53.2,0.9259
1.2,941.0,4.8,749.0,155.0,823.0,108.0,1062.0,581.0,18.5,33.0,0.5671
4.0,1347.0,16.4,1199.0,379.0,602.0,171.0,1749.0,1418.0,14.7,62.2,0.9939
1.8,1030.0,8.2,901.0,326.0,954.0,107.0,1369.0,800.0,21.2,56.2,1.0337
0.7,841.0,1.4,540.0,14.0,1608.0,67.0,1005.0,403.0,23.1,22.0,0.677
1.9,1057.0,10.7,991.0,246.0,755.0,74.0,1474.0,1022.0,13.5,54.7,0.8621
1.5,1141.0,4.2,718.0,127.0,875.0,96.0,1292.0,823.0,7.0,70.9,0.9093
2.5,1200.0,12.0,1055.0,237.0,581.0,109.0,1309.0,1184.0,19.7,37.8,1.1164
0.6,832.0,1.9,579.0,30.0,1086.0,75.0,1044.0,374.0,21.5,30.8,0.8303
1.3,952.0,5.8,804.0,143.0,973.0,95.0,1251.0,768.0,12.4,47.1,0.4496
0.4,855.0,5.0,763.0,18.0,1258.0,55.0,1504.0,556.0,29.3,24.7,1.1674
1.9,1138.0,10.0,969.0,205.0,894.0,135.0,1370.0,922.0,5.4,37.0,0.277
1.7,1031.0,7.7,886.0,238.0,860.0,154.0,1138.0,972.0,8.8,37.9,0.4409
1.1,1016.0,6.5,830.0,242.0,700.0,109.0,1559.0,1042.0,13.1,82.7,1.5461
4.3,1319.0,25.4,1436.0,1002.0,634.0,211.0,1461.0,1716.0,15.1,43.0,0.6899
2.7,1242.0,13.7,1108.0,668.0,740.0,154.0,1297.0,1658.0,3.6,72.9,0.5163
2.8,1164.0,15.3,1155.0,338.0,604.0,179.0,1246.0,1481.0,22.3,14.7,0.3496
1.6,890.0,7.1,859.0,276.0,945.0,133.0,992.0,631.0,22.5,22.8,0.4794
6.0,1514.0,28.6,1528.0,573.0,453.0,217.0,1860.0,2044.0,17.1,36.9,0.704
6.2,1487.0,26.9,1473.0,584.0,615.0,180.0,1858.0,1685.0,17.7,45.7,0.773
2.2,1131.0,8.1,903.0,421.0,636.0,111.0,1264.0,1297.0,1.8,86.2,1.0271
2.5,1233.0,17.1,1215.0,56.0,839.0,49.0,2351.0,1207.0,27.1,48.2,1.5324
1.2,900.0,4.1,713.0,170.0,1111.0,161.0,807.0,631.0,8.7,26.2,0.2834
3.1,1391.0,15.4,1157.0,347.0,617.0,135.0,1810.0,1303.0,13.1,74.6,1.2669
2.4,1083.0,12.4,1058.0,138.0,793.0,66.0,1812.0,915.0,22.0,37.2,1.1674
3.1,1459.0,13.3,1093.0,308.0,749.0,200.0,1324.0,1323.0,5.4,51.0,0.2994
1.2,867.0,4.2,717.0,129.0,964.0,91.0,1058.0,523.0,29.1,25.8,1.3571
0.9,851.0,2.7,644.0,69.0,1026.0,57.0,1139.0,521.0,18.5,67.2,1.1775
2.5,1134.0,14.5,1132.0,107.0,791.0,91.0,2034.0,1143.0,34.6,50.6,1.6654
1.5,1054.0,6.8,841.0,110.0,958.0,116.0,1185.0,761.0,13.2,49.2,0.8057
0.5,856.0,2.5,616.0,70.0,908.0,35.0,1450.0,521.0,19.9,66.3,1.4757
4.9,1565.0,30.5,1562.0,586.0,424.0,115.0,2060.0,1860.0,19.4,70.9,1.7514
0.6,851.0,3.2,661.0,89.0,1126.0,73.0,1103.0,591.0,27.0,23.8,0.9461
0.5,916.0,3.4,676.0,36.0,1010.0,44.0,1448.0,744.0,20.2,68.6,1.7402
1.3,975.0,7.3,876.0,115.0,778.0,50.0,1384.0,741.0,18.8,56.0,0.9797
4.2,1493.0,21.2,1332.0,257.0,594.0,88.0,2200.0,1818.0,20.5,76.0,1.5891
0.4,819.0,1.3,527.0,181.0,1162.0,78.0,764.0,572.0,10.4,61.5,0.7046
1.0,937.0,3.6,686.0,178.0,1023.0,93.0,1031.0,775.0,8.0,58.9,0.5969
4.0,1339.0,14.1,1122.0,524.0,585.0,155.0,1562.0,1530.0,8.8,71.7,0.7331
1.5,1105.0,8.9,937.0,233.0,803.0,141.0,1244.0,1340.0,7.2,62.9,0.5038
0.7,901.0,3.9,700.0,78.0,1095.0,60.0,1160.0,635.0,11.6,75.7,1.0528
2.5,1133.0,10.0,977.0,235.0,581.0,72.0,1679.0,1172.0,19.0,78.6,1.7617
1.9,994.0,8.0,894.0,185.0,707.0,91.0,1471.0,1039.0,21.4,62.8,1.4766
0.5,899.0,2.8,641.0,34.0,1096.0,53.0,1293.0,576.0,31.7,29.5,1.233
0.3,948.0,2.4,617.0,98.0,1071.0,58.0,859.0,654.0,13.3,40.0,0.5968
2.5,1201.0,14.7,1137.0,110.0,730.0,81.0,1879.0,1018.0,30.0,39.2,1.4937
3.1,996.0,12.0,1045.0,208.0,692.0,90.0,1427.0,907.0,8.7,58.2,0.721
2.5,1139.0,15.8,1177.0,350.0,473.0,152.0,1683.0,1180.0,28.8,29.9,1.2777
0.5,749.0,2.4,621.0,64.0,1268.0,84.0,1015.0,441.0,22.3,26.3,0.94
4.8,1367.0,25.5,1443.0,718.0,535.0,145.0,1875.0,2092.0,12.2,70.5,1.2604
0.9,1051.0,7.6,885.0,229.0,689.0,131.0,1291.0,1310.0,6.6,70.0,0.6587
0.6,896.0,5.5,797.0,118.0,701.0,85.0,1455.0,666.0,36.8,32.8,1.8608
0.4,910.0,3.2,666.0,22.0,795.0,45.0,1422.0,619.0,29.6,36.7,1.5912
4.0,1367.0,18.2,1249.0,565.0,455.0,148.0,1767.0,1618.0,16.6,78.6,1.556
2.0,1193.0,12.4,1058.0,533.0,556.0,139.0,1500.0,1429.0,15.3,61.1,1.1532
1.5,1144.0,7.4,872.0,167.0,746.0,163.0,1180.0,1003.0,16.4,43.9,0.6049
2.0,1000.0,10.5,998.0,91.0,921.0,93.0,1803.0,1046.0,39.4,23.6,1.7933
2.5,1301.0,11.0,1010.0,210.0,609.0,101.0,1726.0,933.0,28.9,47.3,1.6212
2.6,1365.0,17.3,1227.0,68.0,835.0,74.0,2215.0,1184.0,30.2,62.7,1.9129
0.7,942.0,2.7,633.0,122.0,1049.0,69.0,938.0,684.0,10.3,48.2,0.712
2.8,1064.0,10.4,997.0,338.0,662.0,125.0,1615.0,718.0,15.5,77.3,1.394
5.0,1307.0,18.4,1253.0,851.0,507.0,190.0,1495.0,1663.0,14.3,70.6,0.8782
1.8,1301.0,23.0,1382.0,230.0,585.0,134.0,1845.0,1464.0,28.9,32.4,0.987
2.3,1209.0,12.8,1077.0,118.0,884.0,59.0,1998.0,1145.0,34.1,40.8,1.556
1.8,967.0,6.5,837.0,38.0,1220.0,73.0,1789.0,578.0,32.2,33.2,1.4368
0.7,866.0,3.1,660.0,22.0,1334.0,78.0,985.0,405.0,21.6,12.9,0.4065
0.6,782.0,1.3,527.0,58.0,1337.0,48.0,974.0,409.0,7.8,68.7,0.7634
3.8,1270.0,12.7,1080.0,461.0,478.0,244.0,1354.0,1541.0,19.2,32.5,0.7128
2.8,1128.0,11.2,1028.0,409.0,614.0,186.0,1090.0,1329.0,9.7,49.2,0.5048
1.5,1136.0,8.0,893.0,383.0,728.0,144.0,1196.0,1175.0,13.5,40.0,0.6089
1.6,1115.0,9.5,962.0,257.0,676.0,92.0,1564.0,932.0,28.6,42.3,1.3576
3.6,1364.0,19.3,1271.0,377.0,597.0,146.0,1846.0,1336.0,22.9,34.4,1.2496
