CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
0.4,795.0,1.0,506.0,89.0,1289.0,46.0,973.0,463.0,14.6,63.3,1.0187
1.5,958.0,5.8,796.0,227.0,881.0,67.0,1446.0,780.0,20.6,71.8,1.4733
1.7,1187.0,8.1,899.0,371.0,548.0,162.0,1205.0,937.0,11.8,63.9,0.7535
1.0,1115.0,5.4,780.0,109.0,1000.0,91.0,1413.0,807.0,20.0,50.4,1.1304
1.1,864.0,3.0,652.0,227.0,1074.0,118.0,963.0,501.0,10.1,49.2,0.66
2.0,1116.0,13.7,1106.0,296.0,561.0,104.0,1661.0,1307.0,16.6,77.6,1.6009
1.0,923.0,3.5,685.0,22.0,1107.0,43.0,1649.0,372.0,27.2,50.6,1.5614
0.6,813.0,1.8,578.0,68.0,1136.0,54.0,1012.0,666.0,12.7,50.8,0.9613
4.4,1134.0,17.6,1234.0,513.0,599.0,190.0,1441.0,1450.0,16.1,40.5,0.7305
2.2,1210.0,15.0,1160.0,366.0,576.0,162.0,1313.0,1575.0,16.2,28.0,0.5697
3.8,1300.0,23.7,1403.0,420.0,566.0,202.0,1721.0,1696.0,7.3,46.6,0.411
5.8,1384.0,20.0,1292.0,733.0,570.0,278.0,1476.0,1351.0,9.8,29.7,0.3648
3.1,1216.0,10.4,995.0,157.0,694.0,112.0,1753.0,753.0,36.4,42.2,1.715
2.4,1106.0,13.4,1109.0,339.0,753.0,149.0,1515.0,1083.0,11.5,72.4,1.0201
1.3,1081.0,7.0,849.0,62.0,907.0,55.0,1660.0,1218.0,12.6,75.2,1.5575
6.9,1814.0,35.9,1679.0,963.0,368.0,196.0,2040.0,2238.0,16.9,65.5,1.1646
3.3,1232.0,10.1,980.0,247.0,1121.0,146.0,1401.0,1005.0,7.9,39.6,0.3501
1.1,797.0,2.1,590.0,180.0,1096.0,91.0,1033.0,630.0,9.6,53.8,0.6892
1.8,1201.0,12.4,1056.0,116.0,873.0,78.0,1814.0,1098.0,31.4,28.4,1.2365
2.9,1425.0,16.4,1190.0,403.0,456.0,143.0,1756.0,1199.0,18.7,56.2,1.2252
3.7,1398.0,23.7,1395.0,239.0,615.0,111.0,2241.0,966.0,28.5,45.9,1.5156
5.5,1484.0,13.0,1084.0,743.0,487.0,154.0,1244.0,1930.0,2.7,79.7,0.7345
1.2,941.0,4.0,703.0,169.0,1319.0,107.0,1040.0,639.0,5.6,47.4,0.3691
2.4,1275.0,10.6,1001.0,401.0,839.0,125.0,1409.0,1229.0,5.5,79.0,0.7637
3.1,1167.0,9.9,972.0,345.0,675.0,78.0,1601.0,1003.0,18.6,76.4,1.6661
4.0,1242.0,16.2,1182.0,398.0,735.0,161.0,1851.0,1303.0,25.7,32.5,1.0374
1.4,991.0,4.2,714.0,374.0,982.0,161.0,857.0,829.0,3.7,68.8,0.3756
0.8,856.0,5.0,759.0,117.0,807.0,78.0,1150.0,738.0,19.2,26.5,0.5991
3.7,1375.0,18.3,1252.0,461.0,581.0,108.0,1683.0,1542.0,8.6,69.3,0.915
2.0,1137.0,8.6,916.0,147.0,645.0,96.0,1595.0,1151.0,24.9,45.4,1.2034
