CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
0.8,921.0,1.5,547.0,203.0,1005.0,91.0,863.0,548.0,4.6,77.4,0.881
0.6,868.0,2.0,584.0,53.0,1228.0,65.0,938.0,484.0,2.3,73.0,0.4931
0.5,904.0,2.5,619.0,60.0,1139.0,73.0,1307.0,535.0,8.0,73.1,0.9336
1.8,1162.0,11.9,1049.0,489.0,614.0,215.0,1244.0,1768.0,15.7,33.6,0.439
0.6,862.0,5.4,778.0,139.0,717.0,81.0,1293.0,847.0,27.6,33.9,1.4209
2.5,1261.0,16.4,1191.0,325.0,546.0,167.0,1476.0,1484.0,23.1,31.8,1.0983
3.4,1357.0,15.1,1150.0,344.0,689.0,94.0,2047.0,1156.0,21.2,68.1,1.5017
1.2,1149.0,10.0,978.0,142.0,738.0,74.0,1585.0,1076.0,15.2,67.3,1.3738
1.4,1025.0,9.3,950.0,119.0,724.0,125.0,1466.0,1086.0,21.6,29.0,0.9012
3.6,1214.0,17.8,1232.0,569.0,593.0,211.0,1217.0,1435.0,14.8,23.8,0.3283
2.9,1100.0,8.7,925.0,171.0,911.0,103.0,1637.0,1130.0,24.5,47.4,1.4046
2.6,1250.0,19.8,1293.0,404.0,532.0,107.0,1771.0,1656.0,25.4,47.0,1.3495
0.9,829.0,4.3,723.0,61.0,1047.0,39.0,1471.0,798.0,31.6,42.7,1.5218
0.7,1047.0,5.1,761.0,247.0,1061.0,95.0,1149.0,916.0,15.5,64.8,1.0261
0.6,839.0,1.5,549.0,43.0,1454.0,39.0,1067.0,549.0,11.4,54.7,0.8266
1.6,1036.0,9.5,959.0,140.0,787.0,145.0,1406.0,1176.0,23.1,31.2,0.9905
1.4,1056.0,8.7,923.0,145.0,800.0,115.0,1372.0,1091.0,15.8,35.1,0.7042
2.1,1231.0,14.7,1144.0,225.0,618.0,120.0,2064.0,1359.0,35.9,51.5,1.895
0.1,662.0,0.2,401.0,6.0,1792.0,21.0,841.0,303.0,10.6,64.7,1.1974
1.1,864.0,2.4,616.0,71.0,1330.0,90.0,1034.0,488.0,20.3,19.8,0.5392
1.2,1052.0,9.5,956.0,78.0,998.0,53.0,1245.0,813.0,18.6,29.1,0.5088
2.6,1197.0,13.1,1084.0,346.0,686.0,90.0,1579.0,1267.0,6.8,63.7,0.8941
1.3,1103.0,7.0,848.0,242.0,716.0,99.0,1408.0,1011.0,17.9,61.2,1.1396
3.4,1136.0,16.2,1184.0,263.0,788.0,101.0,1824.0,1125.0,26.9,20.0,0.924
2.4,1224.0,13.5,1101.0,139.0,642.0,105.0,1836.0,1296.0,19.0,50.5,0.9903
5.7,1404.0,30.1,1554.0,790.0,434.0,270.0,1862.0,1793.0,20.5,57.3,1.094
3.4,1383.0,19.7,1284.0,347.0,752.0,190.0,1718.0,1421.0,29.0,19.7,0.9392
4.6,1597.0,25.0,1429.0,413.0,471.0,192.0,2145.0,1966.0,16.1,61.0,1.1287
2.2,1236.0,12.3,1053.0,195.0,702.0,106.0,1627.0,1166.0,19.4,38.3,0.8282
2.4,1266.0,9.5,950.0,163.0,785.0,108.0,1380.0,1194.0,5.3,49.3,0.5803
1.1,996.0,6.7,841.0,70.0,1295.0,65.0,1564.0,611.0,22.4,33.5,0.8039
4.0,1406.0,23.4,1399.0,248.0,535.0,94.0,2187.0,1500.0,22.4,51.8,1.4606
0.2,769.0,1.1,518.0,6.0,1502.0,49.0,1071.0,340.0,25.7,18.3,0.8957
4.8,1413.0,26.2,1475.0,493.0,520.0,185.0,1843.0,1845.0,16.2,56.9,1.0859
1.2,1138.0,8.6,918.0,117.0,831.0,68.0,1611.0,1175.0,19.8,42.8,0.9727
3.2,1401.0,19.2,1274.0,262.0,504.0,105.0,2023.0,1840.0,11.5,76.6,1.5337
0.8,1018.0,3.1,663.0,267.0,935.0,86.0,929.0,900.0,4.0,77.1,0.9304
1.2,1082.0,4.8,756.0,157.0,884.0,110.0,1208.0,964.0,12.7,42.3,0.6071
1.9,944.0,9.0,936.0,66.0,868.0,110.0,1728.0,683.0,25.5,37.5,1.0802
2.3,1041.0,10.4,998.0,217.0,784.0,123.0,1372.0,966.0,20.8,41.6,0.819
3.2,1399.0,15.9,1171.0,227.0,675.0,136.0,1637.0,1261.0,27.8,16.3,0.6841
1.4,949.0,9.5,964.0,144.0,693.0,109.0,1457.0,850.0,21.4,37.1,1.2211
2.2,1460.0,14.5,1130.0,352.0,455.0,125.0,1709.0,1669.0,18.0,60.1,1.298
1.5,945.0,5.8,791.0,137.0,1299.0,60.0,1374.0,782.0,11.2,55.4,0.687
1.3,910.0,4.2,723.0,211.0,1090.0,141.0,901.0,746.0,10.8,25.4,0.3411
2.4,1106.0,11.1,1007.0,369.0,635.0,193.0,1194.0,1231.0,6.6,39.4,0.3827
3.7,1252.0,16.3,1188.0,444.0,543.0,182.0,1479.0,1197.0,11.5,53.6,0.7425
2.3,1007.0,10.6,992.0,470.0,739.0,126.0,1218.0,949.0,4.8,61.4,0.402
4.6,1583.0,27.3,1498.0,399.0,467.0,158.0,2033.0,1899.0,38.7,27.3,1.4878
1.3,1026.0,9.2,948.0,167.0,722.0,128.0,1277.0,1230.0,13.3,33.9,0.5138
0.9,979.0,7.4,870.0,162.0,881.0,69.0,1310.0,872.0,17.5,47.2,0.8254
2.2,1192.0,11.1,1021.0,294.0,704.0,127.0,1524.0,1250.0,14.8,58.5,0.7879
2.5,1028.0,12.3,1062.0,289.0,727.0,137.0,1427.0,1113.0,24.3,27.7,0.8761
0.8,864.0,2.8,639.0,190.0,1271.0,118.0,874.0,508.0,9.3,34.6,0.3314
1.7,1060.0,4.7,751.0,44.0,797.0,95.0,1428.0,841.0,16.3,51.4,1.2604
0.8,788.0,2.3,607.0,66.0,1212.0,56.0,999.0,562.0,13.9,40.0,0.6963
2.2,1200.0,12.8,1072.0,163.0,811.0,82.0,1639.0,946.0,37.2,15.8,1.0177
1.2,1155.0,8.5,919.0,239.0,704.0,84.0,1351.0,781.0,24.0,46.7,1.223
3.4,1353.0,12.7,1071.0,254.0,559.0,144.0,1580.0,1593.0,17.1,42.8,1.0898
1.9,1079.0,8.6,912.0,221.0,718.0,81.0,1376.0,870.0,13.7,44.3,0.9529
0.7,873.0,3.1,661.0,177.0,888.0,65.0,1170.0,696.0,19.2,66.0,1.4744
3.1,1070.0,6.9,856.0,208.0,776.0,141.0,1200.0,1013.0,7.2,61.1,0.6795
1.3,917.0,5.3,776.0,118.0,1041.0,129.0,1121.0,545.0,27.8,11.4,0.43
