CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
1.0,897.0,3.9,704.0,24.0,797.0,39.0,1635.0,426.0,30.8,34.5,1.5792
0.7,1031.0,4.3,728.0,188.0,926.0,91.0,1131.0,951.0,8.0,80.3,0.9819
1.9,1115.0,15.6,1168.0,53.0,823.0,44.0,2251.0,808.0,38.4,31.5,1.7042
0.9,946.0,3.4,673.0,188.0,1013.0,74.0,1086.0,735.0,14.9,60.0,0.736
0.9,861.0,4.7,748.0,200.0,917.0,97.0,1072.0,568.0,12.2,31.6,0.4578
2.9,1300.0,14.1,1116.0,311.0,665.0,149.0,1529.0,1573.0,18.7,47.6,0.913
2.8,1164.0,12.6,1067.0,243.0,879.0,199.0,1498.0,1030.0,13.8,28.1,0.4368
4.1,1293.0,15.8,1177.0,367.0,552.0,170.0,1769.0,1621.0,11.5,69.8,1.2717
1.8,1055.0,7.0,852.0,271.0,613.0,92.0,1067.0,1015.0,21.8,28.9,0.7051
0.6,814.0,2.1,589.0,29.0,1120.0,52.0,1373.0,463.0,35.8,35.7,1.6808
3.7,1342.0,21.8,1348.0,689.0,460.0,157.0,1633.0,1731.0,12.4,64.4,0.9227
2.1,996.0,5.1,767.0,186.0,910.0,90.0,1441.0,633.0,7.0,69.2,0.7836
3.4,1200.0,19.3,1285.0,505.0,558.0,154.0,1664.0,1401.0,16.8,50.8,1.0606
3.5,1289.0,19.4,1283.0,467.0,457.0,135.0,1751.0,1500.0,8.9,61.2,0.8957
2.6,1536.0,14.7,1136.0,477.0,594.0,162.0,1601.0,1644.0,12.4,55.1,0.7677
1.7,1023.0,10.0,981.0,142.0,840.0,63.0,1733.0,868.0,26.0,48.8,1.4843
1.0,864.0,4.9,752.0,9.0,1296.0,41.0,1600.0,597.0,40.3,13.7,1.4707
2.4,1162.0,13.8,1106.0,312.0,725.0,155.0,1608.0,1416.0,12.2,46.1,0.4915
1.2,829.0,2.3,604.0,112.0,1132.0,69.0,1030.0,769.0,10.3,73.6,1.1692
1.6,1112.0,14.9,1145.0,367.0,586.0,117.0,1601.0,1150.0,20.7,54.7,1.3133
3.5,1428.0,18.4,1254.0,278.0,567.0,117.0,1799.0,1325.0,26.8,38.3,1.4378
1.3,995.0,5.2,769.0,100.0,826.0,44.0,1468.0,633.0,19.3,67.9,1.5463
1.7,1014.0,5.7,800.0,239.0,964.0,71.0,1132.0,912.0,3.6,72.4,0.5994
1.0,980.0,3.0,655.0,30.0,1324.0,55.0,1338.0,563.0,16.0,58.1,0.9768
