CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
2.6,1185.0,10.7,1001.0,587.0,623.0,197.0,1097.0,1131.0,7.5,40.6,0.4626
0.6,839.0,3.3,670.0,71.0,1134.0,60.0,1243.0,656.0,26.3,36.0,1.2229
2.1,1070.0,7.3,868.0,281.0,832.0,146.0,1139.0,824.0,16.6,23.3,0.3964
1.3,957.0,8.9,925.0,99.0,909.0,119.0,1363.0,883.0,17.8,30.8,0.6274
1.6,1181.0,6.5,828.0,140.0,754.0,138.0,1226.0,1015.0,16.7,31.5,0.6566
2.9,1031.0,6.1,813.0,104.0,1226.0,68.0,1502.0,923.0,9.8,56.0,0.6978
1.8,946.0,8.7,934.0,106.0,1046.0,58.0,1630.0,712.0,29.0,36.1,1.2493
1.1,1170.0,7.3,874.0,101.0,824.0,78.0,1762.0,841.0,28.8,65.3,1.6742
2.5,1019.0,8.0,901.0,238.0,753.0,135.0,1175.0,1004.0,13.4,33.4,0.5479
3.2,1221.0,14.0,1114.0,705.0,486.0,175.0,1411.0,1767.0,11.5,73.9,0.9643
0.3,768.0,2.2,603.0,62.0,1503.0,95.0,783.0,575.0,9.6,27.5,0.2774
1.6,1120.0,7.8,898.0,202.0,735.0,82.0,1492.0,1122.0,19.5,59.6,1.3352
1.9,994.0,9.3,950.0,332.0,646.0,156.0,1130.0,1035.0,14.9,43.5,0.7125
2.5,1236.0,18.4,1258.0,240.0,558.0,100.0,1879.0,1289.0,27.7,34.8,1.4499
1.9,1265.0,14.1,1121.0,298.0,681.0,157.0,1458.0,992.0,20.2,30.1,0.8003
0.5,821.0,1.7,568.0,32.0,1153.0,38.0,1164.0,549.0,5.8,72.9,1.0661
2.6,1028.0,9.7,966.0,158.0,852.0,94.0,1662.0,845.0,26.2,41.8,1.0076
6.4,1360.0,25.9,1458.0,441.0,452.0,111.0,1893.0,1649.0,24.5,41.7,1.3279
0.8,1077.0,4.2,723.0,112.0,804.0,44.0,1462.0,792.0,18.0,70.8,1.5358
2.5,1264.0,9.3,942.0,227.0,814.0,104.0,1686.0,1369.0,17.4,73.3,1.2863
0.6,844.0,4.7,745.0,43.0,1102.0,48.0,1617.0,708.0,33.1,42.5,1.6227
3.4,1058.0,10.5,996.0,402.0,982.0,86.0,1437.0,1349.0,13.4,67.8,0.7353
3.2,1125.0,16.2,1189.0,518.0,597.0,172.0,1457.0,1181.0,13.1,46.1,0.6691
1.5,1231.0,8.2,903.0,77.0,928.0,80.0,1574.0,1110.0,18.2,31.2,0.6521
0.3,824.0,1.7,563.0,73.0,1516.0,64.0,1044.0,561.0,8.0,61.7,0.6584
2.0,1138.0,13.1,1086.0,52.0,762.0,36.0,2020.0,1072.0,37.3,42.3,1.9673
0.8,778.0,2.5,622.0,50.0,1062.0,44.0,924.0,455.0,22.8,18.2,0.6532
2.1,1131.0,11.7,1043.0,343.0,881.0,159.0,1542.0,1193.0,16.5,47.1,1.0304
1.2,1121.0,9.0,940.0,104.0,745.0,124.0,1490.0,1266.0,16.4,42.7,0.8954
4.0,1384.0,27.1,1495.0,542.0,450.0,241.0,1825.0,1461.0,27.0,30.6,1.0262
3.5,1391.0,25.5,1456.0,453.0,404.0,165.0,1960.0,1796.0,36.2,27.6,1.7572
1.8,1008.0,7.4,870.0,208.0,693.0,145.0,1304.0,927.0,15.1,50.9,1.1029
1.5,1142.0,7.5,878.0,303.0,738.0,163.0,1230.0,979.0,9.7,68.6,0.9107
1.3,798.0,3.4,672.0,108.0,1116.0,79.0,959.0,534.0,21.2,23.7,0.6634
4.0,1336.0,27.1,1484.0,295.0,703.0,156.0,2184.0,1381.0,34.2,20.4,1.032
1.9,1231.0,9.7,965.0,205.0,678.0,110.0,1455.0,1154.0,21.9,39.1,1.232
2.2,1167.0,9.1,935.0,129.0,976.0,102.0,1459.0,958.0,11.0,47.1,0.5235
2.1,1091.0,6.6,833.0,243.0,1091.0,94.0,1310.0,1003.0,10.4,73.0,0.8695
3.1,1272.0,13.8,1103.0,416.0,691.0,195.0,1295.0,1451.0,10.5,24.5,0.3686
2.8,1331.0,14.1,1125.0,416.0,666.0,176.0,1443.0,1317.0,15.5,40.8,0.8905
2.0,990.0,9.1,949.0,339.0,903.0,116.0,1343.0,978.0,11.1,58.3,0.8908
1.7,1010.0,8.7,930.0,249.0,776.0,207.0,1155.0,1346.0,7.0,45.7,0.4045
1.5,1024.0,9.7,964.0,90.0,809.0,67.0,1642.0,956.0,23.5,33.5,1.2355
1.9,993.0,8.9,927.0,117.0,1071.0,48.0,2078.0,798.0,19.0,81.9,1.7627
3.0,1288.0,18.6,1260.0,275.0,704.0,114.0,2164.0,1457.0,24.6,61.2,1.5681
1.0,914.0,6.2,819.0,44.0,887.0,51.0,1390.0,703.0,21.6,40.2,0.9898
1.9,1362.0,13.6,1113.0,232.0,620.0,95.0,1833.0,1434.0,21.5,76.1,1.6034
1.6,981.0,10.7,1004.0,132.0,727.0,84.0,1599.0,788.0,37.5,26.0,1.4417
1.9,986.0,8.1,890.0,170.0,755.0,83.0,1485.0,851.0,21.0,38.5,1.1395
3.4,1360.0,17.3,1223.0,421.0,452.0,190.0,1702.0,1830.0,20.0,45.5,1.0544
0.6,850.0,1.8,571.0,230.0,1148.0,121.0,661.0,587.0,1.2,61.4,0.2487
1.4,1042.0,7.3,871.0,227.0,905.0,122.0,1208.0,779.0,10.0,59.0,0.6101
0.7,842.0,1.6,553.0,143.0,1058.0,102.0,827.0,450.0,8.6,51.2,0.4711
3.6,1381.0,20.9,1338.0,510.0,558.0,150.0,1662.0,1516.0,17.9,43.5,0.7872
1.9,1222.0,7.2,856.0,343.0,664.0,123.0,1301.0,1239.0,4.7,71.5,0.6388
1.8,1097.0,5.0,761.0,102.0,843.0,100.0,1416.0,700.0,17.4,48.7,0.8516
0.9,825.0,3.1,655.0,35.0,1491.0,51.0,1087.0,511.0,18.9,34.2,0.4677
0.9,951.0,5.7,798.0,159.0,1029.0,101.0,1043.0,881.0,10.4,32.4,0.4746
2.0,1077.0,9.1,940.0,229.0,628.0,89.0,1478.0,1047.0,12.1,63.8,1.1906
0.6,867.0,1.6,556.0,62.0,1217.0,69.0,935.0,617.0,12.1,47.6,0.6873
2.6,1200.0,8.4,907.0,296.0,727.0,99.0,1328.0,1082.0,6.7,72.0,0.6587
3.7,1384.0,18.0,1235.0,463.0,403.0,152.0,1561.0,1394.0,24.5,45.7,1.1671
1.6,972.0,6.2,824.0,287.0,1018.0,134.0,1052.0,1143.0,3.2,67.3,0.4526
3.8,1357.0,16.8,1209.0,135.0,656.0,87.0,1928.0,1208.0,17.6,44.8,1.1695
1.0,965.0,2.6,626.0,65.0,1025.0,48.0,1093.0,544.0,7.9,53.4,0.6819
0.8,954.0,4.3,721.0,132.0,967.0,145.0,942.0,777.0,14.7,27.1,0.4815
0.7,870.0,3.9,704.0,106.0,1065.0,49.0,1271.0,515.0,10.5,73.2,0.8062
4.3,1382.0,17.8,1233.0,314.0,734.0,158.0,1700.0,1405.0,10.2,57.7,0.6609
1.2,1196.0,8.0,893.0,412.0,587.0,118.0,1334.0,1135.0,15.0,79.8,1.5793
2.4,1008.0,8.4,914.0,167.0,1059.0,116.0,1556.0,806.0,22.5,28.1,0.8845
1.8,1098.0,5.6,795.0,147.0,812.0,77.0,1372.0,1104.0,7.6,77.0,1.1053
2.1,1072.0,7.7,880.0,171.0,790.0,130.0,1260.0,974.0,26.2,22.4,0.8837
3.6,1351.0,24.4,1414.0,207.0,571.0,152.0,2070.0,1578.0,28.9,25.7,0.9919
2.5,1278.0,16.4,1197.0,264.0,867.0,156.0,1655.0,1132.0,27.5,20.9,1.0047
4.4,1273.0,21.9,1348.0,206.0,488.0,145.0,2186.0,1780.0,36.7,38.7,1.8893
4.1,1478.0,26.1,1458.0,497.0,422.0,197.0,1779.0,1556.0,19.5,34.5,0.9762
1.8,1084.0,5.0,762.0,135.0,776.0,94.0,1101.0,1063.0,5.5,42.1,0.4816
0.7,809.0,2.1,593.0,48.0,1137.0,90.0,930.0,514.0,14.0,32.7,0.5995
0.5,948.0,3.0,645.0,10.0,1111.0,23.0,1433.0,523.0,27.8,28.4,1.2661
0.2,725.0,0.3,418.0,6.0,2016.0,37.0,788.0,322.0,15.1,33.5,0.6324
1.1,866.0,4.6,740.0,279.0,880.0,153.0,968.0,676.0,17.5,35.3,0.5542
2.0,1021.0,10.9,1010.0,77.0,729.0,60.0,1885.0,982.0,30.3,31.2,1.6402
0.6,967.0,2.5,626.0,98.0,786.0,56.0,1266.0,705.0,16.9,74.3,1.4371
