CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
5.4,1405.0,17.8,1234.0,530.0,585.0,251.0,1276.0,1681.0,14.5,21.2,0.4047
2.3,1132.0,5.1,767.0,352.0,743.0,139.0,1000.0,1199.0,1.2,81.6,0.4314
1.3,955.0,2.8,637.0,351.0,1031.0,143.0,793.0,511.0,6.4,43.5,0.3655
1.3,1001.0,9.9,971.0,82.0,961.0,70.0,1861.0,1029.0,25.4,35.0,1.1296
1.4,1088.0,11.0,1017.0,53.0,724.0,54.0,2028.0,906.0,33.4,41.6,1.5995
1.6,1226.0,10.6,996.0,90.0,868.0,85.0,1758.0,910.0,27.6,56.7,1.4256
2.7,1227.0,17.7,1235.0,296.0,755.0,159.0,1685.0,1300.0,30.8,16.8,0.8903
2.5,1419.0,16.7,1200.0,287.0,546.0,97.0,1817.0,1208.0,23.3,52.7,1.2412
0.3,806.0,0.9,498.0,17.0,1490.0,33.0,1101.0,397.0,16.4,69.6,1.4597
1.8,880.0,4.2,722.0,121.0,988.0,95.0,1130.0,769.0,15.6,36.5,0.869
1.8,949.0,6.9,844.0,122.0,920.0,113.0,1427.0,941.0,26.9,34.0,1.2916
1.3,1179.0,7.4,873.0,226.0,688.0,105.0,1530.0,951.0,17.8,76.1,1.5436
5.4,1763.0,36.6,1704.0,522.0,455.0,186.0,2179.0,2042.0,35.3,36.8,1.5207
0.2,832.0,2.3,613.0,14.0,1171.0,41.0,1293.0,434.0,25.0,33.0,1.1921
1.9,914.0,6.4,827.0,96.0,1101.0,80.0,1521.0,722.0,19.3,37.3,0.7653
2.7,1455.0,16.3,1190.0,191.0,652.0,97.0,1966.0,1338.0,20.4,69.6,1.4746
0.8,909.0,3.4,668.0,76.0,1283.0,90.0,1193.0,596.0,11.7,48.0,0.4619
0.5,908.0,2.5,621.0,46.0,1037.0,52.0,1297.0,575.0,13.2,70.5,1.1591
0.8,967.0,3.8,700.0,32.0,1151.0,34.0,1351.0,792.0,15.9,52.8,1.1737
2.1,1069.0,8.5,919.0,228.0,836.0,149.0,1450.0,1064.0,14.8,58.0,0.8834
0.7,813.0,2.2,603.0,68.0,1323.0,71.0,1052.0,527.0,10.4,59.3,0.7242
2.6,1123.0,7.7,888.0,145.0,850.0,99.0,1577.0,1016.0,13.7,48.0,0.8499
0.5,831.0,2.2,595.0,39.0,1025.0,32.0,1326.0,445.0,31.6,41.0,1.4777
2.5,1533.0,19.8,1299.0,163.0,429.0,174.0,2035.0,1844.0,29.3,36.4,1.5179
0.7,877.0,4.1,713.0,74.0,897.0,52.0,1321.0,849.0,22.1,59.1,1.5007
0.5,795.0,2.0,591.0,107.0,1280.0,63.0,758.0,485.0,6.3,47.8,0.3739
0.5,797.0,2.0,585.0,80.0,1093.0,71.0,944.0,633.0,13.5,48.3,0.8477
0.7,905.0,3.0,645.0,79.0,919.0,91.0,1160.0,580.0,24.1,36.4,1.1326
2.5,1245.0,11.7,1045.0,223.0,645.0,122.0,1611.0,1501.0,3.8,78.1,0.8445
3.4,1424.0,20.5,1307.0,536.0,529.0,176.0,1959.0,1644.0,19.7,74.4,1.5225
1.3,846.0,3.8,699.0,199.0,1064.0,164.0,938.0,607.0,10.6,42.5,0.5168
0.3,735.0,1.5,552.0,18.0,1433.0,43.0,1114.0,381.0,21.9,41.5,1.0857
1.9,1123.0,10.0,978.0,307.0,733.0,90.0,1524.0,1071.0,21.8,59.9,1.2229
0.5,832.0,1.6,553.0,91.0,1209.0,69.0,1026.0,668.0,4.5,79.0,0.8786
1.4,1228.0,6.5,833.0,279.0,763.0,99.0,1261.0,1033.0,4.4,82.4,0.7837
6.0,1586.0,30.8,1572.0,747.0,433.0,185.0,1817.0,2305.0,8.4,63.4,0.779
1.9,1158.0,9.2,935.0,453.0,615.0,91.0,1536.0,917.0,7.0,82.6,1.0854
2.3,1350.0,10.8,1001.0,546.0,483.0,130.0,1364.0,1348.0,4.9,78.0,1.0503
5.9,1513.0,28.2,1518.0,490.0,426.0,242.0,2090.0,1831.0,22.7,38.4,1.2076
3.6,1039.0,11.5,1025.0,508.0,922.0,125.0,1252.0,928.0,3.2,69.9,0.4349
4.7,1397.0,26.2,1460.0,451.0,548.0,163.0,1875.0,1700.0,16.8,37.8,0.7759
1.8,1246.0,13.1,1089.0,678.0,510.0,184.0,1292.0,1610.0,4.8,78.4,0.8803
3.5,1445.0,16.8,1206.0,855.0,356.0,180.0,1357.0,1956.0,6.8,73.8,1.1434
7.9,1783.0,41.9,1800.0,1037.0,365.0,263.0,1967.0,2214.0,18.7,43.1,1.0355
1.7,1175.0,13.0,1089.0,211.0,671.0,104.0,1528.0,1105.0,32.2,16.9,1.0394
3.6,1708.0,19.6,1297.0,559.0,476.0,239.0,1719.0,1798.0,24.7,44.8,1.1438
1.1,825.0,4.4,728.0,28.0,1134.0,25.0,1642.0,580.0,31.8,42.5,1.6799
2.9,1048.0,11.2,1017.0,109.0,741.0,138.0,1490.0,940.0,21.5,24.5,0.6888
1.7,914.0,7.1,863.0,177.0,924.0,96.0,1452.0,790.0,23.4,47.6,1.3257
6.2,1447.0,26.7,1482.0,632.0,440.0,215.0,1677.0,1759.0,29.7,23.1,0.9876
1.1,930.0,6.0,807.0,289.0,921.0,126.0,1181.0,980.0,11.6,51.5,0.6533
1.7,1188.0,10.7,1003.0,164.0,705.0,92.0,1722.0,1014.0,21.8,55.8,1.4345
0.8,918.0,3.2,668.0,38.0,1043.0,82.0,1229.0,583.0,35.0,15.0,0.9902
3.7,1371.0,20.7,1321.0,502.0,456.0,210.0,1503.0,1343.0,26.3,23.6,0.7599
3.1,1275.0,18.7,1263.0,269.0,1001.0,122.0,1909.0,1098.0,22.3,39.1,0.9036
1.4,913.0,9.7,969.0,201.0,876.0,55.0,1705.0,903.0,22.8,56.5,1.5159
0.4,1036.0,1.7,568.0,159.0,959.0,90.0,829.0,792.0,6.6,78.4,0.894
2.4,1338.0,8.1,894.0,308.0,629.0,114.0,1338.0,1463.0,0.5,86.7,0.8396
0.6,955.0,3.4,680.0,45.0,983.0,47.0,1547.0,719.0,14.4,71.8,1.5062
2.8,1285.0,12.5,1064.0,445.0,877.0,192.0,1548.0,1231.0,4.3,72.7,0.5621
0.7,878.0,3.4,671.0,84.0,927.0,92.0,1218.0,594.0,26.5,39.6,1.3143
6.9,1976.0,31.2,1591.0,734.0,375.0,237.0,2090.0,2352.0,17.6,77.5,1.2777
2.4,1176.0,12.5,1069.0,175.0,608.0,96.0,1741.0,1152.0,32.5,35.6,1.5136
0.5,852.0,4.2,730.0,134.0,1324.0,66.0,1171.0,458.0,21.5,51.8,0.8397
4.0,1137.0,11.9,1048.0,241.0,841.0,150.0,1363.0,937.0,1.7,58.8,0.3218
0.8,1096.0,8.4,919.0,106.0,818.0,69.0,1693.0,847.0,28.9,35.6,1.5266
1.6,935.0,6.0,809.0,236.0,857.0,104.0,992.0,980.0,12.1,31.8,0.4463
5.1,1528.0,31.4,1587.0,527.0,443.0,165.0,2193.0,1923.0,28.7,42.2,1.4517
1.2,1018.0,4.9,762.0,173.0,842.0,121.0,1117.0,686.0,16.4,40.9,0.9101
1.7,1171.0,14.2,1138.0,101.0,835.0,122.0,1744.0,1034.0,23.3,36.4,0.8448
2.1,1018.0,11.7,1033.0,427.0,604.0,130.0,1256.0,1118.0,10.0,51.4,0.5156
1.6,1123.0,6.0,811.0,95.0,755.0,122.0,1531.0,910.0,26.1,47.4,1.2659
4.7,1572.0,34.6,1648.0,586.0,442.0,210.0,1952.0,1897.0,32.8,25.1,1.1139
2.4,1134.0,8.4,908.0,455.0,735.0,159.0,1217.0,1054.0,3.7,75.1,0.6113
2.3,910.0,4.9,754.0,100.0,1230.0,149.0,1270.0,454.0,17.3,24.1,0.4977
0.8,949.0,3.9,707.0,164.0,945.0,95.0,1163.0,811.0,14.4,51.7,0.6675
2.8,1421.0,9.8,966.0,730.0,525.0,253.0,960.0,1272.0,2.2,65.4,0.2979
4.5,1261.0,17.3,1216.0,478.0,655.0,158.0,1439.0,1117.0,20.5,16.0,0.6407
6.7,1545.0,24.7,1423.0,801.0,620.0,196.0,1747.0,1674.0,13.7,48.2,0.7155
0.7,877.0,1.8,568.0,40.0,1014.0,23.0,1163.0,710.0,22.1,62.0,1.3864
3.2,1523.0,16.4,1192.0,357.0,435.0,122.0,1926.0,1676.0,24.5,70.8,1.7238
2.1,1027.0,8.7,929.0,296.0,720.0,185.0,1250.0,880.0,19.3,30.1,0.7617
3.4,1338.0,20.6,1319.0,448.0,498.0,168.0,1864.0,1524.0,24.1,48.2,1.2829
3.4,1376.0,15.9,1187.0,249.0,597.0,76.0,1972.0,1290.0,29.4,45.0,1.5203
2.2,1032.0,11.4,1030.0,439.0,721.0,123.0,1288.0,997.0,19.5,37.3,0.6826
1.7,980.0,5.3,770.0,193.0,837.0,106.0,1090.0,669.0,14.6,35.4,0.5102
1.9,1017.0,7.0,853.0,46.0,998.0,65.0,1783.0,695.0,23.8,63.8,1.3876
0.7,965.0,2.1,602.0,32.0,1318.0,69.0,1171.0,564.0,12.8,55.4,0.7943
1.1,1009.0,8.9,932.0,71.0,661.0,64.0,1786.0,845.0,29.6,35.9,1.6713
0.8,1002.0,3.2,664.0,51.0,957.0,95.0,1419.0,1006.0,23.0,51.1,1.4309
3.0,1236.0,7.1,856.0,254.0,762.0,105.0,1485.0,1041.0,9.1,84.9,1.3566
3.6,1254.0,15.8,1183.0,828.0,461.0,174.0,1212.0,1604.0,10.6,59.7,0.6792
2.2,1092.0,12.0,1055.0,587.0,628.0,163.0,1054.0,1352.0,17.3,23.0,0.4277
3.7,1499.0,21.3,1334.0,646.0,507.0,199.0,1691.0,1717.0,11.3,57.1,0.7733
1.9,947.0,9.5,960.0,551.0,796.0,204.0,896.0,1060.0,13.8,14.1,0.2375
2.9,1228.0,6.4,826.0,298.0,781.0,57.0,1524.0,990.0,9.3,87.0,1.5989
2.0,1031.0,10.3,982.0,239.0,759.0,123.0,1350.0,1212.0,24.4,27.5,0.8626
0.8,911.0,3.4,679.0,52.0,969.0,73.0,1105.0,695.0,20.9,18.6,0.8769
