CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
0.1,693.0,0.6,456.0,7.0,1676.0,30.0,864.0,402.0,7.0,41.3,0.5885
0.5,763.0,2.2,598.0,8.0,1677.0,21.0,1277.0,392.0,21.9,33.6,0.9344
3.3,1303.0,13.7,1103.0,338.0,571.0,127.0,1638.0,1299.0,16.3,55.1,1.2074
4.2,1399.0,14.8,1143.0,167.0,696.0,167.0,1772.0,961.0,24.6,28.4,1.0359
3.1,990.0,7.2,855.0,179.0,915.0,95.0,1440.0,867.0,20.9,34.9,0.922
2.9,1117.0,11.6,1041.0,250.0,787.0,108.0,1373.0,1078.0,27.1,26.6,0.798
1.0,968.0,4.8,755.0,119.0,1029.0,80.0,1110.0,783.0,16.6,48.7,0.9378
1.0,952.0,7.0,846.0,110.0,989.0,59.0,1570.0,654.0,15.1,31.1,0.7114
1.2,961.0,4.9,760.0,151.0,1109.0,67.0,1411.0,653.0,27.7,57.1,1.6464
3.9,1261.0,15.7,1168.0,560.0,554.0,183.0,1681.0,1630.0,11.3,68.1,1.2832
0.9,1009.0,6.3,823.0,63.0,936.0,68.0,1702.0,922.0,17.1,57.3,1.3915
1.8,1016.0,6.9,847.0,186.0,926.0,127.0,1207.0,775.0,9.7,54.9,0.6218
1.9,1144.0,9.6,959.0,127.0,722.0,106.0,1430.0,1068.0,16.6,33.2,0.74
8.4,1591.0,36.5,1698.0,612.0,431.0,206.0,2031.0,1875.0,11.4,46.3,0.5491
2.5,1182.0,12.5,1074.0,655.0,486.0,225.0,1336.0,1447.0,15.8,58.3,0.8747
2.6,991.0,5.7,799.0,407.0,1035.0,144.0,821.0,1137.0,2.0,44.1,0.2296
2.6,1100.0,8.8,924.0,220.0,669.0,147.0,1270.0,1015.0,7.6,51.2,0.5239
4.7,1472.0,26.9,1492.0,793.0,407.0,231.0,1543.0,1970.0,12.6,55.2,0.9231
3.3,1224.0,9.6,958.0,128.0,935.0,92.0,1705.0,1064.0,15.1,64.0,1.1303
6.1,1476.0,34.4,1648.0,568.0,369.0,219.0,2066.0,1702.0,29.1,30.4,1.3767
0.9,847.0,3.7,694.0,133.0,883.0,55.0,1191.0,614.0,15.9,58.3,1.3903
3.7,1484.0,20.3,1310.0,743.0,449.0,164.0,1588.0,1336.0,7.0,73.3,0.6816
2.1,1281.0,5.2,766.0,515.0,666.0,123.0,929.0,1274.0,4.6,72.5,0.6599
3.1,1114.0,17.9,1237.0,149.0,651.0,116.0,2232.0,850.0,43.8,23.6,1.9739
2.6,1077.0,6.4,832.0,165.0,955.0,85.0,1342.0,910.0,12.5,63.6,1.0668
2.6,1180.0,14.7,1138.0,198.0,527.0,93.0,1906.0,1326.0,25.8,37.2,1.3391
1.2,958.0,5.7,795.0,106.0,1188.0,105.0,1466.0,695.0,20.0,46.3,0.7826
5.8,1445.0,32.8,1615.0,399.0,433.0,104.0,2338.0,1856.0,25.7,55.7,1.7431
7.5,1464.0,21.4,1331.0,1014.0,445.0,315.0,1157.0,1921.0,9.7,19.0,0.2834
1.1,1029.0,4.6,744.0,269.0,752.0,139.0,916.0,900.0,8.1,47.5,0.5056
2.3,1091.0,8.8,927.0,153.0,777.0,87.0,1425.0,874.0,14.5,46.2,0.8469
2.4,1168.0,8.3,915.0,260.0,844.0,122.0,1326.0,1266.0,7.1,64.6,0.612
3.1,1258.0,19.3,1279.0,389.0,547.0,144.0,1663.0,1424.0,21.3,28.5,0.8404
2.2,1182.0,10.5,1001.0,530.0,750.0,193.0,967.0,1270.0,8.9,20.2,0.2249
2.0,1078.0,8.9,926.0,147.0,714.0,118.0,1407.0,985.0,24.5,35.0,0.9556
2.8,1266.0,13.7,1114.0,298.0,652.0,152.0,1329.0,1228.0,14.7,31.1,0.4909
2.9,1118.0,6.1,809.0,270.0,814.0,116.0,1229.0,1049.0,8.1,72.7,0.8144
0.6,952.0,4.3,717.0,70.0,1233.0,52.0,1341.0,715.0,16.6,51.7,0.9922
0.9,931.0,5.4,782.0,32.0,862.0,57.0,1745.0,653.0,31.7,52.2,1.7461
2.2,1158.0,11.6,1037.0,330.0,794.0,123.0,1660.0,1126.0,22.4,50.2,1.0611
2.3,1093.0,11.0,1016.0,250.0,715.0,126.0,1412.0,1124.0,22.1,54.5,1.2098
0.4,967.0,2.9,650.0,14.0,1312.0,40.0,1402.0,742.0,14.9,51.8,1.0453
2.5,1093.0,13.3,1088.0,295.0,859.0,83.0,1671.0,980.0,23.3,47.4,1.1867
4.5,1520.0,27.8,1506.0,456.0,593.0,205.0,1919.0,1872.0,18.2,36.0,0.6071
2.9,1306.0,20.2,1299.0,309.0,652.0,100.0,1749.0,1429.0,14.9,38.8,0.6521
2.5,1127.0,9.5,955.0,200.0,639.0,74.0,1667.0,1252.0,18.4,54.5,1.5034
2.1,1320.0,15.1,1145.0,408.0,609.0,115.0,1896.0,1725.0,17.6,69.5,1.3427
0.4,901.0,2.4,622.0,70.0,1378.0,80.0,1052.0,612.0,10.9,45.7,0.6987
1.3,884.0,6.1,815.0,184.0,944.0,158.0,954.0,735.0,16.4,15.6,0.3742
1.0,957.0,5.9,802.0,130.0,930.0,125.0,1206.0,769.0,12.7,56.7,0.8173
4.4,1336.0,15.7,1177.0,201.0,582.0,127.0,2100.0,1340.0,33.5,54.3,1.6725
1.2,1130.0,6.8,846.0,187.0,724.0,104.0,1480.0,918.0,13.1,64.4,1.1372
2.1,1743.0,19.9,1296.0,200.0,539.0,129.0,2272.0,1857.0,14.0,81.8,1.7302
1.0,967.0,5.0,755.0,165.0,1117.0,113.0,1226.0,723.0,8.9,61.7,0.6667
1.5,981.0,8.3,903.0,257.0,705.0,84.0,1424.0,1079.0,11.7,74.5,1.2962
3.0,1286.0,10.4,991.0,177.0,827.0,122.0,1549.0,1243.0,9.8,60.2,0.7821
1.4,963.0,4.8,757.0,66.0,869.0,64.0,1426.0,698.0,28.8,36.5,1.5005
1.0,820.0,3.5,679.0,71.0,994.0,44.0,1312.0,545.0,22.1,68.1,1.4856
5.0,1378.0,18.9,1261.0,549.0,687.0,108.0,1696.0,1712.0,13.4,67.4,1.0437
0.4,849.0,2.8,639.0,34.0,1170.0,63.0,1288.0,570.0,21.2,35.8,0.8493
0.4,714.0,0.9,490.0,48.0,1423.0,44.0,869.0,316.0,17.3,36.5,0.8535
1.6,1098.0,8.7,927.0,112.0,784.0,79.0,1644.0,956.0,25.6,47.4,1.5407
4.1,1399.0,19.2,1284.0,607.0,464.0,214.0,1506.0,1619.0,20.9,27.1,0.8387
4.5,1221.0,27.3,1493.0,702.0,556.0,199.0,1694.0,1769.0,21.2,33.7,0.7519
0.4,791.0,1.2,519.0,74.0,1403.0,81.0,910.0,342.0,15.7,41.2,0.6819
1.5,1087.0,5.5,787.0,71.0,871.0,56.0,1415.0,736.0,17.2,63.6,1.2315
6.6,1716.0,33.8,1634.0,1082.0,368.0,208.0,2097.0,2138.0,20.8,69.4,1.6536
1.0,956.0,6.4,828.0,50.0,1090.0,47.0,1727.0,692.0,31.0,34.6,1.4017
3.2,1342.0,13.2,1082.0,419.0,557.0,104.0,1496.0,1601.0,3.6,81.5,0.8744
5.8,1825.0,26.7,1480.0,753.0,437.0,184.0,1945.0,2318.0,8.0,82.7,1.1679
2.5,1251.0,13.2,1094.0,487.0,551.0,197.0,1372.0,1246.0,8.6,56.4,0.6723
2.9,1304.0,12.5,1070.0,238.0,660.0,143.0,1563.0,1023.0,14.4,70.1,1.3288
1.5,1162.0,7.4,871.0,141.0,617.0,98.0,1463.0,996.0,17.6,67.7,1.5291
5.1,1507.0,26.5,1478.0,627.0,474.0,162.0,1817.0,1692.0,19.4,50.6,0.795
0.7,1034.0,2.4,608.0,182.0,1037.0,110.0,883.0,784.0,5.3,56.9,0.5075
2.4,1317.0,18.6,1259.0,296.0,561.0,113.0,1912.0,1168.0,33.7,29.1,1.3847
5.3,1638.0,37.4,1716.0,611.0,428.0,273.0,2139.0,1957.0,21.7,20.9,0.7986
0.8,963.0,3.8,695.0,90.0,604.0,70.0,1183.0,660.0,24.3,47.0,1.2279
3.5,1346.0,20.5,1315.0,530.0,515.0,163.0,1794.0,1668.0,18.1,70.2,1.4656
1.8,1098.0,7.6,886.0,241.0,910.0,108.0,1330.0,981.0,12.4,49.1,0.8148
0.7,926.0,1.8,573.0,57.0,896.0,56.0,1070.0,607.0,22.3,44.8,1.2306
1.7,1088.0,11.1,1018.0,142.0,664.0,93.0,1769.0,1084.0,23.1,41.7,1.09
0.8,933.0,3.3,671.0,92.0,1060.0,72.0,1439.0,761.0,12.5,78.8,1.4476
0.2,741.0,0.8,481.0,27.0,1430.0,50.0,817.0,321.0,10.4,57.0,0.7197
1.0,926.0,3.8,701.0,55.0,869.0,39.0,1353.0,702.0,17.4,50.3,1.3671
0.3,814.0,1.9,577.0,43.0,1379.0,75.0,986.0,464.0,15.2,39.9,0.6782
1.7,1247.0,11.4,1028.0,102.0,752.0,72.0,1854.0,1106.0,25.4,65.1,1.6912
2.8,1090.0,16.1,1173.0,536.0,509.0,160.0,1407.0,1634.0,12.0,49.2,0.7042
3.7,1374.0,24.0,1405.0,298.0,636.0,128.0,1927.0,1330.0,30.5,29.5,1.1258
1.7,1110.0,9.6,954.0,280.0,632.0,87.0,1512.0,858.0,16.6,55.7,1.2426
3.2,1223.0,16.7,1197.0,561.0,590.0,207.0,1351.0,1431.0,11.9,28.8,0.4338
0.3,812.0,1.5,552.0,58.0,996.0,46.0,991.0,386.0,19.5,57.8,1.3604
1.5,1063.0,7.0,854.0,131.0,806.0,67.0,1604.0,683.0,17.3,70.0,1.4041
0.7,998.0,6.6,838.0,357.0,652.0,151.0,974.0,1102.0,9.9,39.0,0.4868
3.4,1147.0,8.9,929.0,407.0,677.0,177.0,1063.0,1106.0,11.4,34.0,0.4669
2.4,1035.0,9.1,948.0,200.0,655.0,120.0,1465.0,1065.0,16.8,55.2,0.9202
4.7,1319.0,17.3,1212.0,594.0,615.0,283.0,1413.0,1396.0,15.0,19.3,0.3449
5.4,1774.0,30.2,1556.0,618.0,452.0,182.0,2222.0,2221.0,19.7,73.9,1.5466
5.3,1201.0,20.1,1294.0,680.0,523.0,221.0,1553.0,1540.0,15.1,36.6,0.6555
2.3,1380.0,14.3,1130.0,416.0,548.0,79.0,1585.0,1533.0,10.0,76.2,1.2478
2.2,1285.0,14.4,1129.0,378.0,515.0,120.0,1803.0,1350.0,13.5,77.4,1.5223
1.7,1091.0,9.4,951.0,209.0,796.0,144.0,1367.0,1083.0,8.9,49.4,0.5859
1.4,1101.0,7.6,893.0,318.0,932.0,131.0,1034.0,1106.0,6.3,36.1,0.2829
2.8,1228.0,12.0,1044.0,415.0,572.0,130.0,1141.0,1144.0,11.8,39.3,0.4357
1.7,1396.0,11.0,1010.0,160.0,498.0,84.0,1855.0,1466.0,22.6,72.7,1.7536
3.7,1341.0,17.1,1213.0,505.0,599.0,189.0,1464.0,1378.0,6.0,47.9,0.3942
0.4,827.0,3.0,658.0,89.0,998.0,80.0,1097.0,813.0,23.0,36.4,0.7576
1.2,999.0,8.1,900.0,62.0,862.0,63.0,1736.0,766.0,31.1,38.6,1.7291
1.5,1174.0,10.2,984.0,280.0,662.0,116.0,1443.0,1160.0,20.7,57.6,1.3582
0.6,1071.0,5.1,767.0,332.0,747.0,107.0,1065.0,1122.0,2.5,79.4,0.5995
7.8,1669.0,32.6,1613.0,552.0,418.0,176.0,2236.0,1906.0,25.8,61.4,1.4366
2.7,1251.0,12.1,1048.0,432.0,653.0,158.0,1459.0,1070.0,12.6,70.0,1.0587
2.8,1203.0,11.7,1043.0,60.0,952.0,74.0,1905.0,1228.0,16.5,53.8,0.9692
2.6,1086.0,8.2,906.0,261.0,741.0,97.0,1421.0,1220.0,15.3,65.2,1.2871
3.3,1239.0,19.0,1269.0,459.0,471.0,150.0,1665.0,1454.0,21.5,25.7,0.8221
3.5,1370.0,19.2,1281.0,244.0,590.0,172.0,1857.0,1404.0,20.6,41.6,1.1047
4.2,1453.0,20.2,1315.0,323.0,535.0,150.0,1705.0,1633.0,20.2,38.4,0.9697
