CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
0.8,915.0,1.8,577.0,124.0,1271.0,81.0,875.0,681.0,2.4,62.7,0.3915
2.0,983.0,6.8,848.0,211.0,1032.0,107.0,1123.0,921.0,5.8,47.7,0.3619
1.9,1039.0,7.2,866.0,144.0,650.0,89.0,1496.0,1122.0,11.3,77.1,1.4232
1.0,1074.0,5.2,770.0,136.0,912.0,80.0,1413.0,763.0,20.0,61.1,1.415
0.3,711.0,0.8,482.0,31.0,1546.0,34.0,957.0,353.0,13.1,52.3,0.9157
1.2,1043.0,6.9,846.0,80.0,1015.0,82.0,1461.0,1012.0,4.5,78.3,0.6926
1.5,1038.0,7.2,865.0,122.0,752.0,52.0,1537.0,804.0,33.3,35.7,1.578
2.0,906.0,9.0,936.0,250.0,817.0,100.0,1368.0,866.0,16.4,45.6,0.6805
2.2,1248.0,8.8,930.0,348.0,956.0,149.0,1254.0,1360.0,7.3,71.8,0.4958
1.6,1261.0,9.9,970.0,160.0,935.0,81.0,1539.0,1199.0,10.1,56.0,0.7217
3.0,1434.0,15.1,1149.0,553.0,814.0,187.0,1480.0,1475.0,12.1,47.7,0.4864
0.5,909.0,4.3,724.0,71.0,803.0,71.0,1363.0,695.0,30.8,43.8,1.6679
1.1,971.0,4.9,757.0,210.0,760.0,92.0,1083.0,907.0,12.3,49.3,0.6895
1.5,1273.0,14.1,1126.0,156.0,700.0,94.0,1885.0,1343.0,17.8,63.9,1.3788
3.6,1298.0,20.6,1311.0,558.0,631.0,190.0,1521.0,1447.0,21.2,28.1,0.6054
1.2,1104.0,6.6,837.0,53.0,1119.0,32.0,1870.0,845.0,25.0,61.3,1.6155
2.0,1242.0,12.3,1058.0,177.0,618.0,129.0,1732.0,1405.0,19.0,55.3,1.2914
1.2,1017.0,6.1,807.0,143.0,947.0,64.0,1626.0,851.0,8.2,72.2,1.1641
3.3,1402.0,16.3,1187.0,243.0,647.0,162.0,1873.0,1711.0,20.8,33.7,0.9807
2.7,1300.0,15.1,1148.0,266.0,696.0,118.0,1761.0,1433.0,10.1,54.3,0.735
3.6,1324.0,13.8,1107.0,204.0,662.0,98.0,2013.0,1474.0,15.0,78.7,1.5013
3.7,1237.0,14.3,1122.0,839.0,556.0,161.0,1413.0,1337.0,9.6,66.0,0.7511
1.3,917.0,6.3,817.0,56.0,1124.0,80.0,1691.0,800.0,33.8,33.8,1.4245
3.1,1269.0,15.1,1157.0,679.0,441.0,197.0,1305.0,1754.0,4.9,70.9,0.5763
2.2,1031.0,10.1,974.0,334.0,627.0,134.0,1340.0,1128.0,14.6,38.0,0.7713
3.6,1764.0,28.6,1514.0,170.0,570.0,91.0,2549.0,1380.0,24.7,70.8,1.7036
1.8,1035.0,9.3,948.0,214.0,568.0,124.0,1575.0,958.0,28.2,43.3,1.5192
3.9,1121.0,18.0,1245.0,219.0,745.0,114.0,1975.0,1157.0,31.2,41.6,1.4319
4.7,1723.0,25.2,1440.0,434.0,398.0,179.0,1875.0,1959.0,32.1,34.8,1.6256
3.2,1405.0,17.1,1220.0,366.0,663.0,126.0,1747.0,1393.0,19.2,44.8,1.2918
0.3,780.0,1.8,572.0,13.0,1308.0,29.0,1461.0,504.0,29.8,39.8,1.5506
0.9,1014.0,8.2,911.0,44.0,870.0,56.0,1787.0,796.0,33.6,19.8,1.1887
0.6,954.0,3.2,671.0,162.0,1001.0,105.0,1019.0,773.0,9.9,65.6,0.6899
1.0,1058.0,6.2,814.0,72.0,1018.0,106.0,1364.0,769.0,19.8,27.8,0.6151
1.7,1126.0,7.9,899.0,224.0,776.0,96.0,1275.0,835.0,7.3,71.6,0.8746
0.4,770.0,1.3,539.0,108.0,1246.0,77.0,771.0,527.0,2.8,56.7,0.3334
0.9,855.0,5.8,805.0,38.0,1042.0,48.0,1664.0,693.0,38.6,28.8,1.8187
0.4,795.0,1.6,553.0,107.0,1395.0,52.0,786.0,498.0,10.2,47.3,0.5823
1.5,1129.0,11.3,1029.0,362.0,559.0,163.0,1356.0,1161.0,10.9,60.4,0.8893
0.4,827.0,5.6,792.0,164.0,953.0,75.0,1186.0,802.0,27.7,29.9,1.1878
2.7,1244.0,14.6,1136.0,180.0,905.0,159.0,1661.0,1585.0,20.5,22.7,0.6798
2.5,1137.0,11.0,1008.0,405.0,630.0,130.0,1366.0,1011.0,9.8,67.3,0.9253
0.9,933.0,2.7,627.0,313.0,1334.0,116.0,933.0,809.0,0.9,71.2,0.325
5.2,1422.0,23.8,1391.0,402.0,605.0,131.0,2225.0,1662.0,33.5,42.7,1.6514
2.4,1425.0,23.0,1384.0,293.0,488.0,139.0,2118.0,1702.0,37.7,29.8,1.7723
1.2,951.0,4.3,715.0,173.0,808.0,133.0,1106.0,812.0,5.3,63.9,0.6128
1.9,996.0,8.3,911.0,260.0,672.0,70.0,1481.0,744.0,20.3,59.0,1.2312
2.8,1143.0,12.6,1059.0,233.0,822.0,90.0,1789.0,1272.0,14.5,64.2,1.0478
5.1,1536.0,29.8,1558.0,486.0,375.0,168.0,1949.0,1636.0,23.8,56.5,1.5785
1.3,1055.0,7.5,885.0,217.0,717.0,108.0,1280.0,1109.0,26.6,41.0,1.1617
1.5,1033.0,9.1,939.0,397.0,763.0,105.0,1455.0,1194.0,22.8,71.3,1.7299
2.8,1209.0,14.9,1145.0,229.0,741.0,129.0,1810.0,1096.0,16.7,52.7,0.8377
0.8,932.0,2.4,617.0,96.0,1151.0,64.0,970.0,671.0,4.3,65.6,0.4317
1.7,953.0,5.5,777.0,249.0,764.0,93.0,1217.0,711.0,9.3,75.1,1.1669
2.6,1254.0,15.2,1157.0,211.0,675.0,146.0,1642.0,1343.0,18.2,51.4,0.7839
1.7,1068.0,3.6,684.0,193.0,1040.0,139.0,1241.0,813.0,4.1,75.7,0.771
2.1,1241.0,9.7,961.0,277.0,706.0,97.0,1397.0,960.0,11.5,64.8,1.1834
0.3,759.0,0.9,491.0,9.0,1797.0,37.0,1070.0,257.0,27.0,14.4,0.7226
1.4,1016.0,5.1,774.0,91.0,913.0,111.0,1302.0,602.0,23.9,26.4,0.8355
1.7,1013.0,8.3,906.0,246.0,701.0,104.0,1308.0,1161.0,12.4,54.8,0.821
0.1,731.0,0.7,472.0,11.0,1397.0,12.0,1023.0,322.0,26.7,54.3,1.2982
