CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
2.4,1127.0,11.6,1036.0,105.0,990.0,112.0,1706.0,839.0,37.2,12.0,1.1545
1.4,937.0,8.6,921.0,434.0,915.0,215.0,988.0,1100.0,12.3,18.9,0.2494
1.3,1138.0,4.6,743.0,204.0,751.0,117.0,1137.0,941.0,4.4,65.9,0.6813
1.5,986.0,5.6,797.0,228.0,800.0,173.0,1045.0,877.0,7.5,51.0,0.5312
1.8,1119.0,8.8,931.0,136.0,850.0,86.0,1696.0,1117.0,26.0,66.1,1.7471
4.3,1520.0,27.1,1483.0,543.0,631.0,150.0,2095.0,1895.0,20.9,60.3,1.3353
2.3,1177.0,12.4,1066.0,220.0,645.0,101.0,1804.0,1083.0,20.2,70.7,1.5089
0.2,794.0,1.2,531.0,23.0,1439.0,20.0,1119.0,515.0,29.9,39.9,1.5675
1.2,1029.0,5.6,788.0,37.0,1157.0,19.0,1976.0,507.0,23.3,76.4,1.89
1.7,954.0,7.8,881.0,113.0,986.0,69.0,1407.0,1053.0,15.5,53.2,0.9526
1.5,1074.0,6.4,821.0,181.0,657.0,109.0,1280.0,866.0,12.8,62.8,0.896
1.8,1122.0,8.3,906.0,220.0,797.0,107.0,1424.0,1080.0,27.6,47.8,1.3423
1.8,1069.0,9.0,940.0,118.0,779.0,108.0,1660.0,1015.0,22.9,55.1,1.3703
2.7,1364.0,9.4,954.0,177.0,833.0,71.0,1690.0,914.0,23.6,72.3,1.5594
3.1,1265.0,20.3,1318.0,186.0,680.0,101.0,2058.0,1727.0,35.6,27.3,1.6225
1.1,974.0,5.0,763.0,121.0,885.0,56.0,1302.0,853.0,7.5,78.5,0.9121
1.7,1107.0,13.8,1118.0,110.0,622.0,96.0,1833.0,1177.0,35.2,20.4,1.325
1.5,1043.0,4.4,732.0,191.0,905.0,135.0,1230.0,1049.0,6.1,70.0,0.6565
1.1,1027.0,5.0,765.0,428.0,587.0,123.0,1144.0,980.0,6.4,83.5,1.2118
3.7,1391.0,17.0,1216.0,507.0,533.0,172.0,1560.0,1545.0,8.2,68.3,0.7758
2.3,1127.0,15.4,1159.0,110.0,929.0,101.0,2072.0,997.0,35.7,23.7,1.3407
1.4,1079.0,11.1,1016.0,56.0,845.0,45.0,1991.0,1217.0,17.9,77.6,1.7082
4.1,1429.0,19.0,1267.0,381.0,481.0,117.0,1792.0,1629.0,12.0,56.6,1.0382
3.7,1013.0,7.3,863.0,485.0,695.0,116.0,998.0,1057.0,0.9,80.4,0.4537
4.2,1201.0,13.9,1114.0,383.0,837.0,124.0,1339.0,1283.0,16.8,19.0,0.4485
1.5,1121.0,8.0,892.0,183.0,833.0,123.0,1335.0,1284.0,14.1,49.9,1.0498
0.9,808.0,2.1,598.0,80.0,1026.0,83.0,848.0,556.0,10.2,63.6,0.8072
1.5,943.0,9.5,949.0,174.0,695.0,137.0,1424.0,755.0,32.2,20.8,1.357
3.8,1418.0,15.5,1162.0,342.0,728.0,140.0,1852.0,1270.0,13.9,75.9,1.1342
1.8,1498.0,17.3,1217.0,359.0,487.0,114.0,1872.0,1560.0,28.6,70.2,1.8686
3.1,1155.0,12.6,1066.0,280.0,716.0,133.0,1525.0,1245.0,10.9,61.6,0.7848
1.5,1008.0,7.2,863.0,207.0,804.0,117.0,1086.0,907.0,8.1,37.0,0.5653
2.3,1246.0,11.6,1030.0,426.0,683.0,125.0,1481.0,1257.0,7.0,61.4,0.6546
1.1,1021.0,7.1,861.0,231.0,566.0,108.0,1092.0,998.0,16.1,53.6,0.8507
2.4,990.0,6.2,815.0,298.0,857.0,112.0,1273.0,875.0,14.2,57.6,1.0278
1.8,1042.0,7.8,884.0,333.0,627.0,65.0,1439.0,1091.0,15.0,72.7,1.6134
1.8,1202.0,14.3,1124.0,273.0,657.0,82.0,1849.0,1370.0,17.6,70.6,1.2918
2.0,1103.0,10.0,968.0,85.0,827.0,58.0,1678.0,933.0,24.7,52.1,1.5842
3.1,1179.0,16.8,1201.0,443.0,811.0,142.0,1653.0,1086.0,30.6,33.5,1.2366
0.9,999.0,5.1,768.0,102.0,833.0,66.0,1426.0,826.0,14.3,66.6,1.1539
1.0,949.0,6.8,849.0,29.0,1125.0,55.0,1750.0,590.0,38.8,26.2,1.5876
0.9,1213.0,3.9,700.0,146.0,858.0,147.0,1046.0,917.0,12.7,59.4,0.5444
0.4,740.0,0.6,462.0,28.0,1424.0,50.0,741.0,308.0,10.8,33.5,0.375
1.6,1072.0,7.7,886.0,174.0,839.0,93.0,1555.0,1165.0,26.1,44.8,1.3135
3.7,1194.0,17.8,1237.0,208.0,680.0,143.0,1973.0,1114.0,31.0,26.1,1.1287
1.6,820.0,5.8,799.0,78.0,1092.0,113.0,1487.0,671.0,29.1,21.5,1.0716
2.0,1136.0,12.9,1081.0,425.0,670.0,140.0,1366.0,1111.0,14.8,50.2,0.7288
1.4,1019.0,5.5,787.0,122.0,973.0,67.0,1172.0,822.0,8.0,71.5,0.8798
2.6,1146.0,16.0,1176.0,286.0,679.0,132.0,1773.0,1202.0,24.3,40.7,1.4443
0.9,887.0,4.3,724.0,96.0,927.0,77.0,1120.0,587.0,25.0,43.0,1.0214
1.0,903.0,5.9,803.0,77.0,994.0,85.0,1274.0,785.0,23.0,26.4,0.8543
1.0,880.0,5.0,759.0,54.0,1108.0,91.0,1397.0,458.0,14.5,31.6,0.6006
2.7,1206.0,13.7,1110.0,340.0,765.0,138.0,1489.0,1111.0,21.7,34.7,0.799
2.4,1217.0,13.8,1108.0,357.0,659.0,118.0,1624.0,1403.0,18.0,67.7,1.3926
4.6,1292.0,19.2,1278.0,293.0,774.0,170.0,1662.0,1495.0,10.5,38.5,0.3631
4.6,1591.0,26.0,1457.0,695.0,421.0,206.0,1683.0,1778.0,19.4,42.2,0.9013
2.0,1265.0,14.0,1115.0,235.0,637.0,100.0,1843.0,1513.0,22.4,68.3,1.5996
5.5,1608.0,31.8,1593.0,741.0,387.0,190.0,2049.0,2172.0,28.1,35.7,1.4144
2.0,973.0,14.0,1124.0,63.0,907.0,68.0,1892.0,797.0,44.2,9.9,1.3741
2.8,1358.0,18.8,1278.0,57.0,568.0,113.0,2141.0,1195.0,36.6,30.5,1.6337
1.7,993.0,10.9,1009.0,205.0,768.0,95.0,1622.0,1138.0,13.4,71.2,1.2119
2.8,1320.0,13.2,1097.0,425.0,535.0,125.0,1846.0,1145.0,20.7,71.6,1.7206
2.1,1254.0,9.2,946.0,183.0,728.0,72.0,1776.0,1195.0,11.2,82.9,1.4401
1.4,1099.0,9.3,957.0,95.0,789.0,109.0,1651.0,1215.0,27.3,44.3,1.2215
2.9,1032.0,9.8,971.0,274.0,795.0,109.0,1492.0,737.0,15.5,67.4,1.1983
0.1,735.0,0.4,425.0,9.0,1659.0,38.0,811.0,301.0,15.7,49.5,0.8251
1.1,997.0,5.9,810.0,370.0,626.0,140.0,1174.0,929.0,15.2,60.1,0.9777
1.0,809.0,4.6,745.0,79.0,832.0,84.0,1215.0,451.0,29.9,27.7,1.2663
1.9,1354.0,13.2,1094.0,255.0,594.0,152.0,1512.0,1148.0,19.2,30.6,0.5866
1.4,1033.0,9.4,955.0,165.0,997.0,112.0,1589.0,824.0,20.0,56.8,1.0319
1.1,1138.0,8.0,903.0,68.0,841.0,89.0,1728.0,879.0,18.6,41.7,0.9356
0.6,817.0,2.4,616.0,28.0,1074.0,30.0,1376.0,547.0,21.2,59.3,1.5237
5.4,1544.0,28.7,1526.0,490.0,399.0,145.0,2015.0,1968.0,21.1,69.7,1.6897
2.8,982.0,14.0,1115.0,257.0,606.0,112.0,1808.0,980.0,24.2,51.6,1.5288
6.7,1606.0,30.3,1560.0,448.0,496.0,182.0,2372.0,1737.0,15.4,68.6,1.4011
0.9,920.0,1.7,566.0,108.0,1063.0,61.0,1101.0,782.0,6.9,80.9,1.1844
3.1,1516.0,17.3,1218.0,441.0,460.0,195.0,1705.0,1742.0,20.9,55.5,1.3219
4.3,1237.0,21.4,1331.0,584.0,520.0,152.0,1688.0,1490.0,20.1,40.5,0.8125
0.5,837.0,2.9,647.0,125.0,1143.0,87.0,802.0,635.0,9.3,33.4,0.5619
3.3,1283.0,21.4,1340.0,329.0,600.0,134.0,1888.0,1368.0,23.1,38.8,1.2506
0.8,804.0,4.5,734.0,168.0,890.0,70.0,1239.0,511.0,17.5,49.5,1.097
0.4,977.0,6.2,814.0,86.0,944.0,45.0,1769.0,605.0,42.3,41.9,2.0575
3.4,1206.0,16.5,1196.0,132.0,775.0,172.0,2056.0,1103.0,26.1,20.6,0.7957
0.8,985.0,4.4,733.0,57.0,945.0,48.0,1523.0,680.0,31.0,48.5,1.6538
0.4,781.0,4.0,705.0,55.0,1143.0,59.0,1512.0,711.0,26.6,54.0,1.442
1.9,1064.0,7.5,880.0,248.0,708.0,101.0,1205.0,959.0,17.9,35.4,0.6934
