CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
2.7,1216.0,9.9,981.0,260.0,677.0,158.0,1276.0,1453.0,13.1,47.5,0.5124
0.9,933.0,2.4,613.0,50.0,1170.0,45.0,1486.0,431.0,23.7,63.3,1.6319
1.7,1020.0,7.0,852.0,278.0,802.0,129.0,1038.0,1083.0,9.0,40.2,0.5809
2.9,1269.0,11.2,1026.0,245.0,754.0,134.0,1569.0,1236.0,14.4,49.1,0.9079
1.2,936.0,4.3,727.0,113.0,1055.0,145.0,1075.0,776.0,19.8,26.5,0.4146
1.7,970.0,6.3,827.0,350.0,791.0,122.0,1069.0,828.0,14.0,60.0,0.8825
4.4,1232.0,16.9,1208.0,344.0,555.0,172.0,1574.0,1671.0,8.3,53.0,0.6479
0.9,933.0,5.4,779.0,46.0,1053.0,42.0,1652.0,652.0,32.2,64.7,1.853
0.9,980.0,3.9,709.0,52.0,1021.0,72.0,1383.0,797.0,16.1,59.7,1.1804
1.5,1180.0,8.5,904.0,329.0,639.0,107.0,1470.0,1153.0,8.7,72.3,1.0109
1.8,953.0,5.6,788.0,170.0,1201.0,103.0,1520.0,620.0,23.8,39.0,1.0365
2.8,1207.0,12.0,1045.0,449.0,679.0,160.0,1089.0,1382.0,8.2,37.1,0.3615
1.4,1025.0,7.5,874.0,102.0,890.0,105.0,1488.0,990.0,31.1,20.8,1.0735
1.5,963.0,7.5,879.0,167.0,860.0,67.0,1683.0,827.0,37.1,45.0,1.726
3.3,1505.0,12.7,1071.0,142.0,524.0,138.0,2024.0,1544.0,22.6,51.1,1.3858
1.6,1122.0,12.7,1078.0,113.0,671.0,166.0,1846.0,829.0,35.3,21.7,1.1088
2.4,994.0,8.8,926.0,199.0,816.0,133.0,1375.0,812.0,17.5,38.6,0.9682
2.1,1032.0,6.8,840.0,138.0,1058.0,56.0,1676.0,669.0,21.2,75.8,1.4886
2.4,1169.0,13.8,1100.0,181.0,647.0,59.0,1975.0,1336.0,12.5,73.1,1.2406
0.8,960.0,5.3,778.0,101.0,1035.0,70.0,1397.0,883.0,21.4,43.8,1.0992
2.9,1328.0,12.0,1054.0,622.0,634.0,153.0,1314.0,1215.0,5.5,77.0,0.8372
2.9,1008.0,9.4,953.0,143.0,1008.0,65.0,1861.0,1045.0,14.4,73.4,1.4536
4.2,1339.0,20.6,1320.0,673.0,628.0,196.0,1571.0,1514.0,6.4,75.4,0.7547
