Age,Age Group,Call Failure,Charge Amount,Churn,Complains,Customer Value,Distinct Called Numbers,Frequency of SMS,Frequency of use,Seconds of Use,Status,Subscription Length,Tariff Plan
23.0,2.0,1.0,2.0,0.0,0.0,190.8646618524271,14.0,10.0,233.0,679.0,1.0,29.0,1.0
21.0,2.0,4.0,0.0,0.0,0.0,452.2226415180675,22.0,35.0,21.0,1049.0,1.0,44.0,1.0
28.0,3.0,0.0,0.0,0.0,0.0,174.8856510818999,19.0,50.0,63.0,3511.0,1.0,24.0,1.0
30.0,3.0,23.0,3.0,0.0,0.0,856.3036668206157,23.0,27.0,181.0,12281.0,1.0,33.0,2.0
36.0,4.0,0.0,4.0,0.0,0.0,32.49067451827748,6.0,0.0,48.0,4931.0,1.0,19.0,1.0
45.0,3.0,10.0,4.0,0.0,0.0,1227.8306133103476,44.0,177.0,157.0,5482.0,1.0,38.0,2.0
31.0,3.0,1.0,0.0,0.0,0.0,25.10295390049571,12.0,0.0,30.0,1788.0,1.0,32.0,1.0
20.0,1.0,1.0,1.0,0.0,0.0,735.4560214195137,41.0,47.0,92.0,3838.0,1.0,26.0,1.0
40.0,4.0,9.0,3.0,0.0,0.0,562.0346707751031,27.0,21.0,131.0,5270.0,1.0,35.0,1.0
20.0,1.0,0.0,0.0,0.0,1.0,10.52074060159127,3.0,0.0,27.0,429.0,1.0,21.0,1.0
27.0,3.0,11.0,2.0,0.0,0.0,346.97226003576753,47.0,9.0,137.0,10934.0,1.0,31.0,1.0
21.0,2.0,2.0,4.0,0.0,0.0,348.8718692807489,50.0,17.0,148.0,13616.0,1.0,36.0,1.0
19.0,1.0,0.0,0.0,0.0,0.0,134.75816033711857,19.0,75.0,82.0,917.0,1.0,30.0,1.0
28.0,3.0,0.0,0.0,0.0,0.0,70.89696692455158,1.0,6.0,17.0,669.0,1.0,22.0,1.0
33.0,3.0,2.0,9.0,0.0,0.0,626.2888597294536,35.0,83.0,89.0,5910.0,1.0,18.0,2.0
46.0,5.0,14.0,3.0,0.0,0.0,716.8884377137485,68.0,165.0,139.0,7972.0,1.0,34.0,2.0
35.0,3.0,0.0,0.0,0.0,0.0,81.05956417778877,25.0,30.0,45.0,553.0,1.0,22.0,1.0
32.0,3.0,0.0,0.0,0.0,0.0,0.8458460670938982,18.0,0.0,48.0,1576.0,1.0,22.0,1.0
33.0,3.0,1.0,0.0,0.0,1.0,56.299523637643624,5.0,5.0,36.0,1439.0,1.0,33.0,1.0
37.0,4.0,0.0,0.0,0.0,0.0,200.51155359523025,40.0,11.0,124.0,7569.0,1.0,25.0,1.0
28.0,3.0,8.0,1.0,0.0,0.0,98.09827991001525,32.0,4.0,65.0,2447.0,1.0,42.0,1.0
41.0,4.0,3.0,2.0,0.0,1.0,1438.94499398985,18.0,273.0,148.0,8203.0,1.0,25.0,2.0
32.0,3.0,11.0,4.0,0.0,0.0,314.2630681214156,31.0,22.0,127.0,5402.0,1.0,45.0,1.0
27.0,2.0,0.0,1.0,0.0,0.0,87.8069444457555,6.0,29.0,231.0,27.0,1.0,20.0,1.0
30.0,3.0,0.0,0.0,0.0,0.0,366.96794682217666,18.0,101.0,24.0,988.0,1.0,32.0,1.0
28.0,3.0,0.0,0.0,0.0,0.0,65.79617342341962,6.0,23.0,24.0,140.0,1.0,26.0,1.0
27.0,2.0,0.0,0.0,0.0,0.0,34.88441377735316,14.0,0.0,99.0,1908.0,1.0,13.0,1.0
25.0,2.0,0.0,0.0,0.0,0.0,176.33277874640373,9.0,33.0,85.0,3299.0,1.0,26.0,1.0
27.0,2.0,0.0,0.0,0.0,0.0,5.856501328524585,0.0,2.0,230.0,442.0,1.0,32.0,1.0
35.0,3.0,12.0,7.0,0.0,0.0,1804.8716259308758,44.0,244.0,118.0,8764.0,1.0,34.0,1.0
32.0,3.0,0.0,2.0,0.0,0.0,418.4773415395418,53.0,28.0,8.0,1821.0,1.0,28.0,1.0
22.0,2.0,0.0,0.0,0.0,0.0,436.1435078890798,34.0,55.0,76.0,6575.0,1.0,40.0,1.0
32.0,3.0,0.0,0.0,0.0,0.0,13.864061067232635,10.0,3.0,167.0,3.0,1.0,41.0,1.0
39.0,4.0,21.0,1.0,0.0,0.0,1602.6813737734533,87.0,192.0,194.0,4386.0,1.0,25.0,1.0
18.0,1.0,2.0,0.0,0.0,0.0,4.675552326868107,32.0,0.0,110.0,3018.0,1.0,31.0,1.0
42.0,4.0,7.0,5.0,0.0,1.0,2143.330543667061,40.0,478.0,108.0,8802.0,1.0,39.0,1.0
30.0,3.0,0.0,0.0,0.0,0.0,96.5426487886689,8.0,1.0,154.0,575.0,1.0,37.0,1.0
31.0,3.0,1.0,2.0,0.0,0.0,141.16748057474058,8.0,21.0,40.0,2341.0,1.0,25.0,1.0
33.0,3.0,4.0,0.0,0.0,0.0,33.14135439878085,18.0,0.0,2.0,1213.0,1.0,21.0,1.0
35.0,3.0,0.0,1.0,0.0,0.0,268.97393826978,17.0,12.0,102.0,3093.0,1.0,34.0,1.0
24.0,2.0,3.0,0.0,0.0,1.0,707.3355919261942,36.0,53.0,122.0,4096.0,1.0,35.0,1.0
38.0,4.0,0.0,0.0,0.0,0.0,43.143717972643316,4.0,36.0,184.0,281.0,1.0,34.0,1.0
