Age,Age Group,Call Failure,Charge Amount,Churn,Complains,Customer Value,Distinct Called Numbers,Frequency of SMS,Frequency of use,Seconds of Use,Status,Subscription Length,Tariff Plan
27.0,2.0,0.0,0.0,0.0,0.0,449.8131901964441,34.0,17.0,89.0,3298.0,1.0,29.0,1.0
30.0,3.0,1.0,0.0,0.0,0.0,141.57458981916005,12.0,0.0,85.0,5395.0,1.0,32.0,1.0
33.0,3.0,0.0,0.0,0.0,0.0,106.28178379764826,30.0,12.0,119.0,7339.0,1.0,30.0,1.0
26.0,2.0,6.0,0.0,0.0,0.0,398.9561680613999,43.0,122.0,110.0,5518.0,1.0,26.0,1.0
18.0,1.0,0.0,1.0,0.0,0.0,36.95388812503079,5.0,9.0,123.0,201.0,1.0,27.0,1.0
24.0,2.0,15.0,4.0,0.0,0.0,70.26647171043798,20.0,216.0,41.0,760.0,1.0,29.0,1.0
30.0,3.0,0.0,0.0,0.0,0.0,72.0164644188919,2.0,3.0,113.0,623.0,1.0,36.0,1.0
30.0,3.0,1.0,1.0,0.0,0.0,16.10873987885989,41.0,8.0,65.0,1532.0,1.0,26.0,1.0
20.0,1.0,1.0,0.0,0.0,0.0,748.4464390646858,13.0,59.0,62.0,3854.0,1.0,25.0,1.0
22.0,2.0,0.0,0.0,0.0,0.0,399.4182833725004,23.0,23.0,49.0,3443.0,1.0,36.0,1.0
35.0,3.0,3.0,1.0,0.0,0.0,1927.3101226701772,62.0,52.0,110.0,7776.0,1.0,31.0,1.0
37.0,4.0,4.0,0.0,0.0,0.0,209.83460441026784,18.0,1.0,54.0,4703.0,1.0,36.0,1.0
21.0,2.0,1.0,1.0,0.0,0.0,497.7999784017463,30.0,25.0,124.0,6522.0,2.0,16.0,1.0
29.0,3.0,0.0,2.0,0.0,0.0,326.27950222474374,53.0,28.0,145.0,9950.0,1.0,37.0,1.0
30.0,3.0,1.0,0.0,0.0,0.0,234.07206710595952,31.0,12.0,95.0,4415.0,1.0,31.0,1.0
27.0,2.0,3.0,1.0,0.0,1.0,438.22373959974135,14.0,67.0,105.0,7839.0,1.0,28.0,1.0
47.0,4.0,0.0,0.0,0.0,0.0,23.176604882910667,30.0,0.0,113.0,7613.0,1.0,21.0,1.0
26.0,2.0,1.0,0.0,0.0,0.0,1.1083394953595818,8.0,2.0,29.0,1496.0,1.0,30.0,1.0
32.0,3.0,16.0,2.0,0.0,0.0,926.7435479936503,42.0,21.0,155.0,6461.0,1.0,42.0,2.0
30.0,3.0,4.0,0.0,0.0,0.0,128.48132007712127,27.0,16.0,91.0,2538.0,1.0,28.0,1.0
25.0,2.0,5.0,1.0,0.0,0.0,162.02939025529008,11.0,4.0,77.0,3934.0,1.0,31.0,1.0
43.0,4.0,0.0,0.0,0.0,0.0,286.33826879318127,23.0,54.0,39.0,1780.0,1.0,17.0,1.0
