Age,Age Group,Call Failure,Charge Amount,Churn,Complains,Customer Value,Distinct Called Numbers,Frequency of SMS,Frequency of use,Seconds of Use,Status,Subscription Length,Tariff Plan
27.0,2.0,0.0,1.0,0.0,0.0,243.16654286076817,9.0,39.0,221.0,1467.0,1.0,17.0,1.0
25.0,2.0,6.0,0.0,0.0,0.0,163.86925489601973,26.0,9.0,78.0,3240.0,1.0,29.0,1.0
44.0,4.0,10.0,2.0,0.0,0.0,23.62448005658324,25.0,7.0,54.0,834.0,1.0,35.0,1.0
31.0,3.0,2.0,0.0,0.0,0.0,638.5673471000365,40.0,84.0,143.0,6860.0,1.0,43.0,1.0
52.0,5.0,26.0,7.0,0.0,0.0,226.00937966451087,81.0,173.0,157.0,12459.0,1.0,21.0,1.0
54.0,4.0,0.0,2.0,0.0,0.0,305.01384907198945,32.0,72.0,118.0,6393.0,1.0,28.0,1.0
31.0,3.0,6.0,0.0,0.0,0.0,161.82092789163337,17.0,30.0,53.0,959.0,1.0,34.0,1.0
27.0,2.0,0.0,0.0,0.0,0.0,30.78585659182985,9.0,17.0,200.0,126.0,1.0,28.0,1.0
32.0,3.0,2.0,1.0,0.0,0.0,1264.0303469328844,3.0,46.0,100.0,6607.0,1.0,30.0,1.0
51.0,5.0,2.0,3.0,0.0,0.0,687.5375471939697,26.0,80.0,109.0,8231.0,1.0,27.0,1.0
29.0,3.0,1.0,1.0,0.0,0.0,31.030788741642525,24.0,1.0,97.0,3005.0,1.0,42.0,1.0
30.0,3.0,1.0,0.0,0.0,1.0,352.1620520054561,8.0,49.0,49.0,1762.0,1.0,40.0,1.0
24.0,2.0,0.0,1.0,0.0,0.0,187.5770819064195,27.0,23.0,122.0,5639.0,1.0,21.0,1.0
26.0,2.0,6.0,3.0,0.0,0.0,478.05366836693645,82.0,97.0,118.0,5274.0,1.0,4.0,1.0
29.0,3.0,0.0,0.0,0.0,0.0,147.0624296411841,19.0,3.0,125.0,5850.0,1.0,34.0,1.0
21.0,1.0,1.0,0.0,0.0,0.0,73.84839246630132,5.0,282.0,5.0,130.0,1.0,28.0,2.0
39.0,4.0,4.0,1.0,0.0,0.0,103.77306066851784,12.0,21.0,8.0,234.0,1.0,41.0,1.0
35.0,3.0,1.0,0.0,0.0,1.0,319.4661011285158,27.0,65.0,82.0,2030.0,1.0,30.0,1.0
20.0,1.0,2.0,1.0,0.0,0.0,123.19260105760267,14.0,2.0,65.0,5396.0,1.0,34.0,1.0
39.0,4.0,0.0,0.0,0.0,0.0,8.248247867371363,15.0,0.0,60.0,1579.0,1.0,28.0,1.0
39.0,4.0,14.0,3.0,0.0,0.0,531.2913142216827,42.0,33.0,189.0,12068.0,1.0,33.0,1.0
30.0,3.0,1.0,0.0,0.0,0.0,272.6586528470571,9.0,276.0,60.0,692.0,1.0,22.0,2.0
22.0,2.0,0.0,0.0,0.0,0.0,69.48506859732527,28.0,5.0,204.0,87.0,1.0,30.0,1.0
32.0,3.0,2.0,2.0,0.0,0.0,581.975711121873,7.0,58.0,17.0,2078.0,1.0,37.0,1.0
27.0,2.0,8.0,0.0,0.0,0.0,207.71789253390946,32.0,0.0,103.0,14879.0,1.0,24.0,1.0
45.0,4.0,1.0,0.0,0.0,0.0,1372.060475708983,24.0,58.0,124.0,2708.0,1.0,40.0,1.0
31.0,3.0,4.0,0.0,0.0,1.0,28.752917114889694,28.0,20.0,63.0,988.0,1.0,39.0,1.0
30.0,3.0,0.0,0.0,0.0,0.0,0.06186684028086233,6.0,1.0,227.0,394.0,1.0,24.0,1.0
34.0,3.0,0.0,1.0,0.0,0.0,1.5375895662045622,4.0,1.0,213.0,1087.0,1.0,25.0,1.0
30.0,3.0,15.0,2.0,0.0,1.0,25.788789654023038,26.0,3.0,100.0,3508.0,1.0,40.0,1.0
26.0,2.0,0.0,0.0,0.0,1.0,59.64147502031245,10.0,22.0,10.0,70.0,1.0,35.0,1.0
29.0,3.0,2.0,0.0,0.0,1.0,264.08182104137444,19.0,0.0,102.0,3724.0,1.0,36.0,1.0
43.0,5.0,6.0,0.0,0.0,0.0,353.8032461869795,38.0,55.0,86.0,2215.0,1.0,43.0,1.0
28.0,3.0,0.0,0.0,0.0,0.0,4.6394781444102,1.0,0.0,17.0,259.0,1.0,33.0,1.0
21.0,2.0,0.0,0.0,0.0,0.0,72.61416991306088,6.0,19.0,19.0,166.0,1.0,27.0,1.0
28.0,2.0,15.0,1.0,0.0,0.0,26.399605352320833,5.0,0.0,46.0,4818.0,1.0,41.0,1.0
20.0,5.0,2.0,1.0,0.0,0.0,490.1032120952573,30.0,214.0,84.0,2697.0,1.0,27.0,1.0
20.0,1.0,0.0,0.0,0.0,1.0,606.7937061520581,15.0,91.0,113.0,4837.0,1.0,25.0,1.0
33.0,3.0,4.0,0.0,0.0,0.0,59.52541991021389,25.0,1.0,68.0,1030.0,1.0,26.0,1.0
22.0,2.0,0.0,0.0,0.0,0.0,65.18774598123686,22.0,0.0,77.0,2631.0,1.0,40.0,1.0
33.0,3.0,11.0,1.0,0.0,0.0,209.7351637036311,29.0,63.0,85.0,2668.0,1.0,21.0,1.0
17.0,1.0,0.0,0.0,0.0,0.0,49.361387478099715,7.0,2.0,35.0,406.0,1.0,40.0,1.0
44.0,4.0,0.0,0.0,0.0,0.0,15.29262842504398,8.0,3.0,30.0,791.0,1.0,26.0,1.0
37.0,3.0,1.0,0.0,0.0,0.0,395.82034128660655,37.0,22.0,104.0,13518.0,1.0,40.0,1.0
19.0,1.0,0.0,0.0,0.0,0.0,220.67318518896104,12.0,10.0,66.0,2331.0,1.0,29.0,1.0
37.0,3.0,3.0,0.0,0.0,0.0,186.778054340542,46.0,5.0,159.0,6503.0,1.0,41.0,1.0
35.0,3.0,3.0,0.0,0.0,0.0,12.728329932123604,19.0,6.0,6.0,289.0,1.0,18.0,1.0
21.0,2.0,11.0,1.0,0.0,0.0,7.40701623916809,8.0,0.0,38.0,1084.0,1.0,31.0,1.0
21.0,2.0,6.0,2.0,0.0,0.0,102.02952038924082,19.0,2.0,60.0,1078.0,1.0,33.0,1.0
21.0,2.0,0.0,0.0,0.0,0.0,14.611221620642322,5.0,10.0,97.0,480.0,1.0,25.0,1.0
24.0,2.0,1.0,1.0,0.0,1.0,36.307698898382384,9.0,0.0,83.0,2222.0,1.0,26.0,1.0
45.0,4.0,4.0,2.0,0.0,0.0,167.58158865138103,63.0,36.0,123.0,4205.0,1.0,33.0,1.0
19.0,1.0,9.0,3.0,0.0,0.0,173.30010974681937,58.0,6.0,144.0,9731.0,1.0,29.0,1.0
39.0,4.0,0.0,1.0,0.0,0.0,23.14261092923331,4.0,1.0,38.0,677.0,1.0,35.0,1.0
27.0,2.0,1.0,0.0,0.0,0.0,21.085191845470835,20.0,10.0,82.0,961.0,1.0,32.0,1.0
39.0,4.0,0.0,0.0,0.0,0.0,282.31422812712134,13.0,36.0,37.0,1668.0,1.0,32.0,1.0
19.0,1.0,0.0,0.0,0.0,0.0,88.85531552305312,3.0,23.0,3.0,249.0,1.0,19.0,1.0
27.0,2.0,0.0,0.0,0.0,1.0,7.247532557587571,13.0,0.0,33.0,86.0,1.0,23.0,1.0
28.0,2.0,1.0,1.0,0.0,1.0,218.191663766245,6.0,4.0,81.0,4612.0,1.0,36.0,1.0
24.0,2.0,4.0,1.0,0.0,0.0,92.22724433489134,34.0,47.0,32.0,2280.0,1.0,29.0,1.0
17.0,4.0,18.0,3.0,0.0,0.0,463.43377287097724,74.0,1.0,217.0,16996.0,1.0,33.0,1.0
32.0,3.0,7.0,0.0,0.0,0.0,407.7354171122499,80.0,14.0,149.0,8591.0,1.0,27.0,1.0
17.0,3.0,1.0,0.0,0.0,0.0,26.537273897798844,9.0,2.0,19.0,370.0,1.0,33.0,1.0
26.0,2.0,9.0,1.0,0.0,0.0,818.4461911714377,87.0,99.0,176.0,7846.0,1.0,42.0,2.0
40.0,4.0,0.0,0.0,0.0,0.0,154.8636984038276,14.0,17.0,16.0,893.0,1.0,38.0,1.0
21.0,1.0,1.0,1.0,0.0,0.0,61.50205884154809,14.0,0.0,57.0,3217.0,1.0,39.0,1.0
24.0,2.0,4.0,1.0,0.0,0.0,148.56477458782493,24.0,2.0,84.0,3110.0,1.0,25.0,1.0
24.0,2.0,3.0,2.0,0.0,0.0,1.5515144139709576,27.0,0.0,45.0,672.0,1.0,31.0,1.0
31.0,3.0,1.0,0.0,0.0,0.0,619.6372386415312,17.0,233.0,98.0,3154.0,1.0,30.0,2.0
24.0,2.0,7.0,5.0,0.0,0.0,176.9057957362782,27.0,3.0,98.0,6653.0,1.0,23.0,1.0
36.0,3.0,7.0,0.0,0.0,0.0,271.6788180857218,41.0,47.0,163.0,4066.0,1.0,46.0,1.0
39.0,4.0,2.0,0.0,0.0,0.0,111.83124362264341,3.0,3.0,38.0,2739.0,1.0,38.0,1.0
33.0,3.0,0.0,0.0,0.0,0.0,7.963097104002772,7.0,1.0,36.0,634.0,1.0,40.0,1.0
49.0,4.0,11.0,0.0,0.0,1.0,734.4350569637925,46.0,86.0,184.0,8220.0,1.0,18.0,2.0
25.0,2.0,6.0,0.0,0.0,0.0,369.2262696348302,24.0,141.0,95.0,4706.0,1.0,32.0,1.0
35.0,3.0,1.0,0.0,0.0,0.0,52.00919707857056,7.0,8.0,44.0,671.0,1.0,30.0,1.0
16.0,4.0,0.0,0.0,0.0,0.0,146.9346282394204,1.0,13.0,221.0,464.0,1.0,24.0,1.0
30.0,3.0,15.0,4.0,0.0,0.0,44.66026795764728,20.0,8.0,127.0,2191.0,1.0,40.0,1.0
35.0,3.0,0.0,3.0,0.0,1.0,238.722911529248,13.0,81.0,9.0,1912.0,1.0,37.0,1.0
40.0,4.0,8.0,1.0,0.0,0.0,24.719953975626073,7.0,3.0,73.0,3733.0,1.0,39.0,1.0
26.0,2.0,0.0,0.0,0.0,0.0,61.97047148232276,2.0,5.0,11.0,1486.0,1.0,27.0,1.0
34.0,3.0,2.0,0.0,0.0,0.0,212.8157962084506,9.0,11.0,107.0,6487.0,1.0,35.0,1.0
37.0,5.0,1.0,1.0,0.0,0.0,14.873896803372917,16.0,8.0,197.0,1310.0,1.0,43.0,1.0
20.0,1.0,2.0,0.0,0.0,1.0,19.085696950172572,17.0,2.0,20.0,243.0,1.0,26.0,1.0
41.0,4.0,0.0,1.0,1.0,0.0,887.0062215618108,63.0,151.0,119.0,3777.0,1.0,44.0,1.0
30.0,3.0,1.0,0.0,0.0,0.0,183.71944118051385,24.0,0.0,111.0,9711.0,1.0,30.0,1.0
20.0,1.0,1.0,0.0,0.0,0.0,195.99926532379843,13.0,37.0,29.0,957.0,1.0,35.0,1.0
29.0,3.0,6.0,6.0,0.0,0.0,693.6429288923817,17.0,165.0,89.0,4054.0,1.0,37.0,1.0
30.0,3.0,0.0,0.0,0.0,0.0,177.55195551038997,38.0,72.0,39.0,794.0,1.0,43.0,1.0
24.0,2.0,0.0,0.0,0.0,0.0,118.33541013791476,12.0,12.0,92.0,3065.0,1.0,32.0,1.0
43.0,4.0,1.0,1.0,0.0,0.0,283.2036873236003,20.0,2.0,146.0,10086.0,1.0,43.0,1.0
27.0,2.0,1.0,1.0,0.0,0.0,30.876120206490096,21.0,0.0,42.0,2330.0,1.0,40.0,1.0
20.0,1.0,0.0,0.0,0.0,0.0,30.538018608085952,18.0,1.0,36.0,817.0,1.0,30.0,1.0
21.0,2.0,1.0,0.0,0.0,0.0,45.86538706982398,18.0,0.0,74.0,3347.0,1.0,35.0,1.0
35.0,3.0,1.0,1.0,0.0,0.0,221.91491028988574,34.0,21.0,58.0,1985.0,1.0,31.0,1.0
22.0,2.0,2.0,1.0,0.0,0.0,154.04476557144585,6.0,4.0,49.0,2133.0,1.0,27.0,1.0
29.0,3.0,11.0,2.0,0.0,0.0,97.99883848272495,28.0,9.0,103.0,2457.0,1.0,35.0,1.0
29.0,3.0,1.0,7.0,0.0,0.0,70.79271371629133,15.0,5.0,70.0,5089.0,1.0,42.0,1.0
28.0,2.0,0.0,0.0,0.0,0.0,147.02084512820556,15.0,0.0,79.0,6769.0,1.0,31.0,1.0
34.0,3.0,4.0,0.0,0.0,1.0,80.22006951960817,16.0,37.0,62.0,1233.0,1.0,26.0,1.0
25.0,2.0,10.0,2.0,0.0,1.0,365.6888972161766,16.0,205.0,74.0,888.0,1.0,28.0,1.0
26.0,2.0,0.0,0.0,0.0,0.0,331.7652304888346,8.0,76.0,44.0,1890.0,1.0,43.0,1.0
25.0,2.0,0.0,1.0,0.0,1.0,652.1202151151235,7.0,37.0,50.0,5172.0,1.0,23.0,1.0
50.0,5.0,2.0,2.0,0.0,0.0,358.0380099712981,43.0,22.0,114.0,8555.0,1.0,33.0,1.0
29.0,2.0,3.0,5.0,0.0,1.0,489.14086337904837,21.0,9.0,155.0,6149.0,1.0,34.0,1.0
24.0,2.0,4.0,0.0,0.0,0.0,469.09686633666934,41.0,89.0,102.0,3138.0,1.0,12.0,2.0
46.0,4.0,2.0,0.0,0.0,1.0,180.9711876472886,12.0,19.0,59.0,690.0,1.0,37.0,1.0
34.0,3.0,1.0,0.0,0.0,0.0,276.9654096683979,22.0,109.0,69.0,3460.0,1.0,25.0,1.0
29.0,3.0,9.0,2.0,0.0,1.0,473.7014741796068,21.0,33.0,105.0,7339.0,1.0,38.0,1.0
36.0,3.0,0.0,1.0,0.0,0.0,7.619531319647281,7.0,0.0,29.0,1606.0,1.0,22.0,1.0
25.0,2.0,0.0,1.0,0.0,1.0,21.77159343157106,6.0,3.0,102.0,138.0,1.0,32.0,1.0
