Age,Age Group,Call Failure,Charge Amount,Churn,Complains,Customer Value,Distinct Called Numbers,Frequency of SMS,Frequency of use,Seconds of Use,Status,Subscription Length,Tariff Plan
31.0,3.0,18.0,4.0,0.0,0.0,963.2436336367116,92.0,176.0,143.0,8132.0,1.0,23.0,1.0
32.0,3.0,1.0,0.0,0.0,1.0,101.31430301670284,8.0,3.0,80.0,3441.0,1.0,19.0,1.0
23.0,2.0,4.0,0.0,0.0,1.0,535.2193634845888,35.0,96.0,100.0,8455.0,1.0,30.0,1.0
36.0,3.0,0.0,0.0,0.0,0.0,11.27513705137732,6.0,0.0,21.0,359.0,1.0,37.0,1.0
24.0,2.0,2.0,1.0,0.0,0.0,273.8836383807891,41.0,27.0,137.0,13245.0,1.0,27.0,1.0
30.0,3.0,6.0,1.0,0.0,0.0,343.5476803051961,35.0,60.0,120.0,8061.0,1.0,37.0,2.0
28.0,3.0,1.0,1.0,0.0,0.0,1014.4971531838295,21.0,113.0,53.0,1855.0,1.0,21.0,1.0
32.0,3.0,0.0,0.0,0.0,0.0,293.61480272533595,7.0,30.0,1.0,475.0,1.0,36.0,1.0
22.0,2.0,2.0,0.0,0.0,0.0,5.3227997643224905,9.0,0.0,207.0,0.0,1.0,33.0,1.0
28.0,3.0,2.0,1.0,0.0,0.0,169.50155873871955,12.0,31.0,21.0,2565.0,1.0,27.0,1.0
29.0,3.0,0.0,0.0,0.0,0.0,21.75814706675617,12.0,5.0,19.0,574.0,1.0,27.0,1.0
31.0,3.0,0.0,0.0,0.0,1.0,857.0461840720975,23.0,84.0,36.0,2651.0,1.0,29.0,1.0
24.0,2.0,1.0,0.0,0.0,0.0,168.53627404012434,30.0,86.0,50.0,1332.0,1.0,40.0,1.0
35.0,3.0,0.0,0.0,0.0,0.0,218.81869093046905,21.0,6.0,34.0,2356.0,1.0,37.0,1.0
21.0,2.0,8.0,0.0,0.0,1.0,542.5416381377264,14.0,151.0,53.0,1388.0,1.0,39.0,1.0
31.0,3.0,2.0,2.0,0.0,0.0,306.5576591517557,26.0,18.0,116.0,4555.0,1.0,26.0,1.0
27.0,2.0,2.0,0.0,0.0,1.0,43.82631917163459,6.0,25.0,89.0,173.0,1.0,22.0,1.0
37.0,4.0,1.0,0.0,0.0,1.0,264.9422253474425,1.0,144.0,13.0,829.0,1.0,38.0,1.0
30.0,3.0,3.0,1.0,0.0,0.0,131.80863721716733,41.0,19.0,113.0,5134.0,1.0,28.0,2.0
25.0,2.0,16.0,1.0,0.0,0.0,98.55606244355552,23.0,20.0,52.0,1617.0,1.0,34.0,1.0
22.0,2.0,1.0,1.0,0.0,0.0,577.5655335506743,25.0,50.0,67.0,4372.0,1.0,33.0,1.0
31.0,3.0,0.0,0.0,0.0,0.0,38.26826941759882,7.0,2.0,26.0,1289.0,1.0,33.0,1.0
36.0,3.0,5.0,0.0,0.0,0.0,1096.708049367633,15.0,375.0,131.0,12850.0,2.0,45.0,1.0
28.0,3.0,3.0,0.0,0.0,0.0,97.10325062706548,8.0,14.0,40.0,1220.0,1.0,35.0,1.0
36.0,3.0,6.0,2.0,0.0,0.0,673.745123478418,43.0,54.0,116.0,13128.0,1.0,21.0,1.0
25.0,2.0,1.0,0.0,0.0,0.0,122.74928122246315,26.0,33.0,67.0,3042.0,1.0,36.0,1.0
26.0,2.0,7.0,1.0,0.0,0.0,10.36866073738508,9.0,0.0,132.0,143.0,1.0,31.0,1.0
42.0,4.0,0.0,0.0,0.0,0.0,387.1893468122136,30.0,6.0,71.0,4327.0,1.0,35.0,1.0
33.0,3.0,3.0,1.0,0.0,0.0,753.1719864732677,48.0,118.0,134.0,8567.0,1.0,30.0,1.0
36.0,3.0,4.0,6.0,0.0,1.0,582.4442198066728,46.0,76.0,85.0,4198.0,1.0,26.0,1.0
22.0,2.0,2.0,1.0,0.0,0.0,522.8038918170596,30.0,96.0,49.0,3686.0,1.0,37.0,1.0
37.0,4.0,5.0,0.0,0.0,0.0,38.74724073996183,10.0,4.0,25.0,643.0,1.0,39.0,1.0
33.0,3.0,0.0,0.0,0.0,0.0,24.86594671980465,19.0,2.0,66.0,2609.0,1.0,24.0,1.0
19.0,1.0,2.0,1.0,0.0,0.0,233.14731919026033,26.0,61.0,48.0,2600.0,1.0,31.0,1.0
38.0,4.0,3.0,0.0,0.0,0.0,807.9222415230038,41.0,74.0,134.0,13942.0,1.0,44.0,2.0
21.0,2.0,3.0,0.0,0.0,0.0,352.37909832885896,9.0,9.0,38.0,1161.0,1.0,30.0,1.0
37.0,4.0,6.0,1.0,0.0,1.0,406.71297271936766,16.0,29.0,92.0,4793.0,1.0,34.0,1.0
34.0,3.0,7.0,5.0,0.0,0.0,108.61176105929337,15.0,5.0,61.0,1501.0,1.0,21.0,1.0
28.0,3.0,3.0,2.0,0.0,0.0,101.69891168372226,25.0,136.0,12.0,71.0,1.0,29.0,1.0
42.0,4.0,0.0,0.0,0.0,1.0,52.30898954633563,17.0,0.0,58.0,3964.0,1.0,47.0,1.0
36.0,3.0,0.0,1.0,0.0,0.0,507.71121647677893,38.0,202.0,113.0,3994.0,1.0,33.0,1.0
19.0,1.0,2.0,0.0,0.0,1.0,2.424189225709479,9.0,6.0,34.0,949.0,1.0,21.0,1.0
35.0,3.0,2.0,0.0,0.0,0.0,855.9082522529005,43.0,20.0,194.0,11864.0,1.0,46.0,1.0
30.0,3.0,13.0,2.0,0.0,0.0,899.2363613345805,54.0,113.0,148.0,9190.0,1.0,33.0,1.0
