Age,Age Group,Call Failure,Charge Amount,Churn,Complains,Customer Value,Distinct Called Numbers,Frequency of SMS,Frequency of use,Seconds of Use,Status,Subscription Length,Tariff Plan
35.0,3.0,0.0,0.0,0.0,0.0,44.07187119742248,4.0,11.0,6.0,655.0,1.0,34.0,1.0
22.0,2.0,0.0,0.0,0.0,0.0,27.48826976707722,4.0,6.0,25.0,655.0,1.0,43.0,1.0
29.0,3.0,1.0,0.0,0.0,0.0,366.1747612149878,52.0,53.0,92.0,2995.0,1.0,21.0,1.0
16.0,2.0,2.0,0.0,0.0,0.0,157.13729865532642,7.0,59.0,137.0,465.0,1.0,35.0,1.0
33.0,3.0,6.0,0.0,0.0,0.0,317.92318150410193,35.0,51.0,92.0,3853.0,1.0,22.0,1.0
24.0,2.0,0.0,0.0,0.0,1.0,13.235248365318,3.0,0.0,24.0,263.0,1.0,46.0,1.0
30.0,3.0,0.0,0.0,0.0,1.0,599.5055653820431,20.0,89.0,54.0,6159.0,1.0,39.0,1.0
35.0,3.0,4.0,3.0,0.0,0.0,352.83743869426655,60.0,66.0,128.0,13327.0,1.0,31.0,1.0
40.0,4.0,2.0,4.0,0.0,0.0,164.06025050597773,5.0,81.0,25.0,1400.0,1.0,35.0,1.0
36.0,3.0,3.0,0.0,0.0,1.0,312.5505707644171,9.0,79.0,46.0,1623.0,1.0,24.0,1.0
30.0,3.0,0.0,0.0,0.0,0.0,172.37649991535105,3.0,1.0,83.0,1631.0,1.0,21.0,1.0
29.0,3.0,5.0,0.0,0.0,0.0,2.501250256339066,22.0,0.0,65.0,1204.0,1.0,32.0,1.0
36.0,3.0,1.0,3.0,0.0,0.0,1123.5715404105124,21.0,26.0,179.0,9074.0,1.0,32.0,2.0
21.0,2.0,4.0,0.0,0.0,0.0,0.14170186127484471,1.0,1.0,39.0,1617.0,1.0,36.0,2.0
32.0,3.0,5.0,1.0,0.0,0.0,309.87397394800615,35.0,32.0,87.0,4326.0,1.0,31.0,1.0
35.0,3.0,6.0,2.0,0.0,0.0,566.7774844823655,33.0,78.0,92.0,4340.0,1.0,32.0,1.0
30.0,3.0,1.0,0.0,0.0,0.0,103.66244999829856,5.0,39.0,49.0,749.0,1.0,31.0,1.0
20.0,1.0,13.0,1.0,0.0,0.0,129.3682522158434,21.0,0.0,38.0,2143.0,1.0,33.0,1.0
29.0,3.0,4.0,0.0,0.0,0.0,596.255440731044,8.0,111.0,68.0,3401.0,1.0,38.0,1.0
22.0,2.0,1.0,0.0,0.0,1.0,509.0980570968664,33.0,286.0,78.0,1233.0,1.0,32.0,1.0
26.0,2.0,1.0,2.0,0.0,0.0,999.9247864160487,27.0,322.0,80.0,6407.0,1.0,36.0,1.0
31.0,3.0,1.0,0.0,0.0,0.0,40.0445144130079,2.0,0.0,21.0,1227.0,1.0,23.0,1.0
26.0,2.0,3.0,2.0,0.0,0.0,1363.9289599603565,19.0,153.0,87.0,6200.0,1.0,33.0,1.0
28.0,3.0,1.0,0.0,0.0,0.0,1.8225150622798303,6.0,3.0,124.0,427.0,1.0,44.0,1.0
26.0,2.0,8.0,0.0,0.0,0.0,333.2070529334834,32.0,60.0,124.0,6895.0,1.0,30.0,1.0
21.0,2.0,1.0,0.0,0.0,1.0,2.942704521612118,16.0,0.0,47.0,879.0,1.0,41.0,1.0
40.0,4.0,2.0,0.0,0.0,0.0,3.6831924423585596,10.0,0.0,42.0,625.0,1.0,37.0,1.0
25.0,2.0,10.0,1.0,0.0,0.0,663.2614923247739,18.0,40.0,118.0,6378.0,1.0,47.0,2.0
26.0,2.0,1.0,0.0,0.0,0.0,93.93413374909295,15.0,4.0,110.0,4232.0,1.0,36.0,1.0
18.0,1.0,0.0,0.0,0.0,0.0,425.6630258580549,26.0,16.0,63.0,4750.0,1.0,19.0,1.0
32.0,3.0,5.0,1.0,0.0,0.0,122.87842334713345,47.0,4.0,187.0,10235.0,1.0,31.0,1.0
20.0,1.0,2.0,0.0,1.0,0.0,965.3324332660184,29.0,62.0,170.0,4549.0,1.0,29.0,1.0
20.0,1.0,21.0,5.0,0.0,0.0,571.9893703742052,20.0,128.0,98.0,3896.0,1.0,36.0,1.0
33.0,3.0,2.0,0.0,0.0,0.0,294.5359675397648,55.0,56.0,67.0,3476.0,1.0,36.0,1.0
23.0,2.0,0.0,0.0,0.0,0.0,199.98899669818545,14.0,24.0,10.0,920.0,1.0,14.0,1.0
28.0,3.0,0.0,0.0,0.0,0.0,104.82382277189092,9.0,1.0,22.0,51.0,1.0,19.0,1.0
19.0,1.0,1.0,0.0,0.0,0.0,101.92246914334987,17.0,4.0,67.0,1702.0,1.0,43.0,1.0
33.0,3.0,5.0,3.0,0.0,0.0,322.6511915671102,28.0,30.0,100.0,5034.0,1.0,36.0,1.0
43.0,4.0,5.0,4.0,0.0,0.0,729.9835251398657,41.0,76.0,67.0,3658.0,1.0,37.0,2.0
45.0,4.0,0.0,0.0,0.0,0.0,642.8267457879018,6.0,31.0,38.0,2254.0,1.0,38.0,2.0
34.0,3.0,1.0,2.0,0.0,0.0,150.06908525306218,15.0,47.0,40.0,2543.0,1.0,35.0,1.0
27.0,3.0,4.0,2.0,0.0,0.0,17.863174436265233,16.0,0.0,65.0,2853.0,1.0,32.0,1.0
38.0,4.0,15.0,3.0,0.0,0.0,486.8863430128676,39.0,127.0,92.0,4517.0,1.0,34.0,1.0
35.0,3.0,0.0,0.0,0.0,0.0,775.8225198116784,12.0,201.0,47.0,2420.0,1.0,25.0,1.0
33.0,3.0,0.0,1.0,1.0,1.0,493.79362755687333,41.0,287.0,96.0,1941.0,2.0,30.0,1.0
29.0,3.0,12.0,0.0,0.0,1.0,21.606846016501944,46.0,1.0,114.0,8246.0,1.0,46.0,1.0
22.0,2.0,0.0,0.0,0.0,0.0,69.98538870551245,12.0,20.0,24.0,901.0,1.0,26.0,1.0
24.0,2.0,0.0,0.0,0.0,1.0,382.0733913329762,37.0,166.0,36.0,1639.0,1.0,24.0,1.0
37.0,4.0,1.0,0.0,0.0,0.0,785.9553584868829,49.0,69.0,112.0,8967.0,1.0,25.0,1.0
35.0,3.0,1.0,0.0,0.0,0.0,130.85963158669918,15.0,10.0,53.0,3064.0,1.0,31.0,1.0
36.0,3.0,3.0,1.0,0.0,0.0,381.55962452669917,22.0,0.0,118.0,9916.0,1.0,29.0,1.0
35.0,3.0,0.0,1.0,0.0,0.0,78.22193552330592,13.0,20.0,109.0,268.0,1.0,23.0,1.0
30.0,3.0,14.0,3.0,0.0,0.0,1002.7697028836953,48.0,129.0,204.0,16808.0,1.0,27.0,1.0
27.0,3.0,1.0,0.0,0.0,1.0,2.738144258653451,3.0,2.0,6.0,62.0,1.0,12.0,1.0
17.0,3.0,0.0,1.0,0.0,0.0,23.276670190325852,2.0,3.0,64.0,3610.0,1.0,32.0,1.0
45.0,4.0,5.0,2.0,0.0,0.0,1443.2226110115046,75.0,125.0,150.0,9596.0,1.0,44.0,1.0
38.0,4.0,11.0,2.0,0.0,0.0,788.0846145596847,43.0,192.0,140.0,8717.0,1.0,37.0,1.0
23.0,2.0,0.0,1.0,0.0,0.0,88.64250340782719,8.0,21.0,18.0,1444.0,1.0,23.0,1.0
27.0,3.0,0.0,0.0,0.0,0.0,50.43170738559741,0.0,45.0,187.0,106.0,1.0,26.0,1.0
39.0,4.0,4.0,0.0,0.0,0.0,182.64567536641542,10.0,75.0,43.0,1928.0,1.0,43.0,1.0
26.0,2.0,0.0,0.0,0.0,0.0,138.41536329141516,13.0,42.0,11.0,643.0,1.0,43.0,1.0
18.0,1.0,0.0,0.0,0.0,0.0,386.22441423387403,4.0,59.0,96.0,998.0,1.0,26.0,1.0
25.0,2.0,7.0,2.0,0.0,1.0,424.4901749539554,17.0,91.0,76.0,2186.0,1.0,42.0,2.0
26.0,2.0,5.0,0.0,0.0,0.0,950.7295526834878,45.0,111.0,89.0,2942.0,1.0,16.0,1.0
34.0,3.0,2.0,0.0,0.0,0.0,53.38242008156005,3.0,23.0,23.0,772.0,1.0,30.0,1.0
29.0,3.0,0.0,0.0,0.0,0.0,177.85244322378801,26.0,131.0,5.0,573.0,1.0,18.0,1.0
24.0,2.0,6.0,1.0,0.0,0.0,651.7089070141213,35.0,21.0,104.0,5490.0,1.0,9.0,2.0
25.0,2.0,1.0,0.0,0.0,0.0,49.731749408666836,1.0,11.0,146.0,753.0,1.0,21.0,1.0
24.0,2.0,0.0,0.0,0.0,0.0,297.5026346210509,5.0,100.0,26.0,1090.0,1.0,15.0,1.0
46.0,4.0,4.0,0.0,0.0,1.0,565.7544192777287,18.0,3.0,81.0,5906.0,1.0,14.0,1.0
26.0,2.0,8.0,1.0,0.0,0.0,518.731161550566,22.0,74.0,113.0,6616.0,1.0,33.0,1.0
