AH,C6H6(GT),CO(GT),NO2(GT),NOx(GT),PT08.S1(CO),PT08.S2(NMHC),PT08.S3(NOx),PT08.S4(NO2),PT08.S5(O3),RH,T
1.0909397791396322,13.83856181346413,3.054948801011247,129.0,213.0,1193.0,1100.0,638.0,1462.0,1043.0,35.87710750725578,19.63663801093348
1.1249210471580773,15.845305223626632,3.3599072179646545,175.0,224.0,1585.0,1109.0,572.0,1678.0,1337.0,26.933518065229077,27.855858027157694
0.7073212036059255,3.0182466503272236,1.3100765043032865,78.0,127.0,1136.0,690.0,1058.0,972.0,782.0,67.8137173224918,3.6643342475386778
1.3305025429172146,16.93227383992802,2.5286339243968863,133.0,254.0,1387.0,1002.0,609.0,1669.0,1515.0,81.36649100634835,12.429894454633464
0.6649266456327119,0.385261347079082,1.1212161588041505,123.0,217.0,900.0,632.0,1039.0,754.0,930.0,56.93298492885859,2.3418198171209994
1.709932293632719,22.03713452552672,3.93862441654325,163.0,240.0,1519.0,1270.0,539.0,2064.0,1576.0,58.29916978065581,19.71138066815709
0.8802833231619236,3.3059995826868445,1.0366477251298114,56.0,30.0,708.0,642.0,1614.0,1380.0,517.0,37.058952060584424,24.1365077515826
1.0375903736469685,1.3213929400296078,0.3882140065747242,54.0,82.0,1099.0,450.0,1127.0,1173.0,623.0,81.3978749638101,4.996101733378479
0.8473566440674125,8.789162858467936,1.8782629610346488,139.0,152.0,1087.0,948.0,800.0,1467.0,1107.0,23.200551506916497,28.596473490529974
0.6154168775770521,5.8368832655707745,0.7452592437018561,39.0,73.0,931.0,809.0,1444.0,1248.0,702.0,21.385225104933717,23.293354731708078
1.8547039300690298,8.176995432814458,1.157822915829555,105.0,128.0,1121.0,947.0,888.0,1829.0,879.0,79.86735625474773,28.244909350446534
0.7720629117787969,8.75635125339225,2.5005069409062024,149.0,249.0,1091.0,931.0,934.0,1205.0,800.0,34.94200614500814,14.482015399603492
1.007561770573475,6.0388115327703265,1.9066478896458166,117.0,126.0,1083.0,838.0,852.0,1536.0,865.0,35.98415962012686,20.501949179796462
1.1670077114843027,5.523132660895105,2.002015907705943,81.0,86.0,1104.0,769.0,708.0,1755.0,1137.0,64.36694637878838,14.39908874721832
0.772062525178459,2.4953815315410366,0.46454851943299696,79.0,129.0,874.0,741.0,1373.0,1043.0,454.0,57.8915325039808,16.807211012636493
1.0681341369212276,20.06319400220504,4.019152038640593,110.0,155.0,1683.0,1306.0,691.0,1871.0,1996.0,43.941599781186945,25.936004146441626
0.7058529498424,32.85985709252598,9.159709159043258,218.0,907.0,1492.0,1220.0,556.0,1732.0,2209.0,24.455694095402478,18.178544136871878
0.35838420520229275,2.2234785722538546,0.7762362819044473,60.0,247.0,842.0,621.0,1640.0,1009.0,563.0,79.48659632230321,6.457770661161687
0.579047948548403,3.5813912458219597,0.7404874401071296,71.0,105.0,693.0,545.0,1094.0,861.0,728.0,40.31654535595277,14.601835877383317
0.8905649926617232,1.905603822948625,0.45961847332137246,54.0,76.0,1040.0,613.0,828.0,2735.0,511.0,62.717671262083485,4.4725395154641205
1.2648051275312973,4.767702518317179,1.4651596334063812,85.0,118.0,1019.0,809.0,821.0,1608.0,1117.0,59.27909875883606,22.773664532458973
0.415666696182839,0.9867029731438078,0.7321606959073331,57.0,40.0,869.0,620.0,1552.0,997.0,489.0,28.259797188210577,16.732172570021383
1.2121551499464764,8.790535736650822,1.9309768578799713,103.0,121.0,1322.0,922.0,547.0,1575.0,1427.0,49.528405182595456,15.697554020504311
1.0616082044419823,17.574615292284893,4.085260054895695,134.0,281.0,1554.0,1094.0,695.0,1775.0,1548.0,29.503888945013866,21.597103195129087
1.3871137623095942,4.615924936066323,1.8991667276940294,32.0,147.0,1056.0,787.0,832.0,1579.0,1229.0,49.13630918973752,33.76162520698998
0.8749021142272391,11.199395331533266,2.975027107307984,142.0,230.0,1354.0,942.0,755.0,1202.0,929.0,56.38069551976538,11.049479755562311
0.7741704982101827,3.243240939547936,1.5070422191888144,134.0,130.0,1080.0,792.0,918.0,1029.0,663.0,49.63455565026607,11.052166308212866
0.44842711285301484,5.683614090001358,1.7005684519610953,150.0,173.0,1088.0,798.0,937.0,1416.0,1158.0,36.70843712335011,14.971391444866923
1.344193544889346,19.661633686697556,2.4823833221927805,117.0,150.0,1184.0,1281.0,742.0,2008.0,1417.0,38.44706654730803,33.60428838077625
0.981159681946665,26.60481459175734,7.461246267329414,140.0,532.0,1494.0,1672.0,577.0,1809.0,1651.0,47.42034577133447,23.106461871932936
0.7852544479998371,6.209602386218257,0.7953038291557937,92.0,156.0,934.0,901.0,1136.0,1287.0,978.0,32.47739909039079,26.54026196551809
1.0070723802358572,11.183196241050016,2.4053233692010836,83.0,155.0,1072.0,980.0,819.0,1744.0,1193.0,55.16988143176833,19.495496381734142
