AH,C6H6(GT),CO(GT),NO2(GT),NOx(GT),PT08.S1(CO),PT08.S2(NMHC),PT08.S3(NOx),PT08.S4(NO2),PT08.S5(O3),RH,T
0.8536487286961723,4.6894938710876435,1.320691275489147,55.0,95.0,942.0,673.0,1109.0,1245.0,779.0,53.6742515719649,15.858233969551764
0.6048731774200309,7.60977091114919,1.3640226500257537,111.0,79.0,1053.0,860.0,880.0,1270.0,960.0,47.8941280657068,13.775653582110076
1.1706938798864532,8.03411197221774,0.9908809067906668,69.0,54.0,901.0,879.0,1333.0,1830.0,830.0,45.212711838530986,28.137631147925497
0.8312448948213498,3.452912284688963,0.28426444375407894,89.0,171.0,951.0,652.0,1277.0,1078.0,590.0,30.973517746778548,22.124254236961328
0.8113328543310565,13.481896351698225,3.0644207926285896,127.0,318.0,1200.0,991.0,477.0,1557.0,1245.0,47.59286262144495,15.582477653768505
0.8922738119945062,24.102605460939504,3.0140883847814073,149.0,737.0,1293.0,1394.0,623.0,1523.0,1748.0,85.39245468290112,4.7905557336024565
1.117223446470965,13.185896316730885,1.750898599271802,105.0,138.0,1054.0,1074.0,875.0,1746.0,1237.0,56.223463638705525,26.293036581568224
0.8204852754901064,3.557959128905997,0.9150723230296829,106.0,379.0,1003.0,716.0,724.0,932.0,1061.0,58.9436984024541,10.529579787830452
1.2715521698269125,17.504193298334208,2.6183624048202585,101.0,189.0,1498.0,1201.0,502.0,1696.0,1471.0,47.91261732442458,22.080512113518054
0.9495299550965053,22.781127029836615,6.286290705958027,203.0,929.0,1373.0,1424.0,546.0,1787.0,1462.0,14.841567473069253,9.934943339090198
0.5959725583566133,14.033785839523475,4.269946363812122,155.0,656.0,1454.0,1217.0,618.0,1520.0,1319.0,46.945051301632674,9.517137175831094
0.7932714997817367,8.023966857215616,1.9428686763085468,216.0,277.0,1200.0,903.0,664.0,1403.0,1151.0,27.403352802365443,19.264852530651062
0.7087691936509299,5.467202021925575,1.1314754809102217,111.0,232.0,1144.0,823.0,632.0,851.0,1095.0,78.47396725725297,8.017942088056527
