AH,C6H6(GT),CO(GT),NO2(GT),NOx(GT),PT08.S1(CO),PT08.S2(NMHC),PT08.S3(NOx),PT08.S4(NO2),PT08.S5(O3),RH,T
1.0245358896426329,3.543639657305398,1.073255871186252,55.0,95.0,813.0,622.0,885.0,868.0,634.0,50.944223279285694,13.1832009030702
1.648199689247291,6.004169028176734,1.0858304858280858,82.0,83.0,877.0,805.0,835.0,1525.0,828.0,40.97678973556717,25.97610234437377
1.3675686220106276,5.940537662059122,0.909788783917482,34.0,24.0,958.0,842.0,1100.0,1744.0,666.0,76.81363545528683,17.811804758237344
0.7035426107805902,12.646949018048211,2.1952763779378603,206.0,281.0,1275.0,1096.0,778.0,1214.0,1194.0,15.49615758174452,17.21932044325088
1.1579801014367883,18.805163260107182,4.741030497050774,111.0,417.0,1365.0,1370.0,650.0,2183.0,1779.0,49.29089864332682,22.770466224623654
1.8467195328366632,19.079710343840887,2.9102399319999024,134.0,193.0,1268.0,1319.0,763.0,1879.0,1345.0,52.63784410705261,31.60039400712742
0.8832495628645864,4.012032359227303,1.9753860937841872,106.0,147.0,818.0,718.0,850.0,1219.0,715.0,52.861514409216,16.299349397859103
0.9097055996677959,12.990978649639878,2.4683168177490495,148.0,200.0,1100.0,1128.0,828.0,1526.0,974.0,25.467047628839225,24.629327061043867
1.3465653316482113,35.48905341291489,6.400204948459955,150.0,507.0,1450.0,1648.0,398.0,1955.0,1663.0,29.1330790820812,35.71024370348151
1.0378107612494614,11.66674658701519,1.1311103861173706,119.0,138.0,977.0,1045.0,819.0,1418.0,859.0,22.056819348933608,32.69037306348229
1.0106808002016503,14.398038993378552,3.6170891370525258,152.0,371.0,1300.0,1151.0,582.0,1764.0,1303.0,33.10572140966437,19.057831832356236
1.0786985234096276,4.079653450394599,0.5030633909361115,57.0,87.0,974.0,753.0,936.0,1367.0,697.0,66.06732830705135,15.159959351836749
1.4593003984433153,9.282137621234128,1.1242390828937932,67.0,305.0,1038.0,939.0,532.0,1449.0,1133.0,74.02441267574208,21.305275120372258
0.6187183778064838,26.922863473744428,4.198654070966623,173.0,1131.0,1542.0,1519.0,551.0,1488.0,2212.0,60.592626287662576,12.695445589060297
0.2960028583859229,1.4515184283127338,1.1887402487829086,118.0,109.0,961.0,512.0,1062.0,602.0,682.0,35.35519842895181,5.9239415320322735
0.7268874761143567,3.632432728482172,1.3438870875419076,104.0,111.0,991.0,791.0,800.0,1049.0,684.0,52.383319038880984,10.306668319843732
1.1049640405964338,10.238441089946647,2.6407581599349905,96.0,789.0,1127.0,1007.0,717.0,1344.0,1072.0,43.511905655895326,18.764674660677187
0.836297997775054,19.807462581641545,4.741649840355692,145.0,206.0,1193.0,1377.0,770.0,2054.0,1643.0,11.180549939596624,40.12056837158855
1.7312928935523908,15.993625015833244,2.4646288318313196,75.0,152.0,1484.0,1216.0,677.0,1926.0,1360.0,47.15848666063038,27.66207259308886
1.5551784103507835,9.771413689753032,2.0893208317401593,40.0,139.0,1343.0,1059.0,701.0,1811.0,912.0,80.66075159626325,14.231155537546387
0.6565682052052473,3.7032491793634246,1.27315789149138,136.0,118.0,869.0,696.0,865.0,1127.0,641.0,36.39081801346202,8.656905165435768
