AH,C6H6(GT),CO(GT),NO2(GT),NOx(GT),PT08.S1(CO),PT08.S2(NMHC),PT08.S3(NOx),PT08.S4(NO2),PT08.S5(O3),RH,T
0.3706181023595161,2.0944272216170705,0.6652013500399138,105.0,80.0,915.0,522.0,1331.0,1038.0,720.0,31.670098975091985,14.499901188860422
1.1880800459712788,0.4319516484394387,0.6735019686127666,21.0,55.0,834.0,615.0,1644.0,1264.0,536.0,45.960294548641784,25.653030272307454
0.4988368611435632,1.6951776469812323,0.8607044541893754,96.0,68.0,917.0,542.0,1042.0,848.0,660.0,47.95973941698293,-1.7137821141042098
1.5297772216099566,14.384835492515517,4.7697909665710565,85.0,276.0,1478.0,1288.0,618.0,2049.0,1443.0,78.35545710301133,13.709792049864161
0.40993771880145835,5.729509111197239,1.1728846322536546,88.0,145.0,752.0,675.0,1013.0,1099.0,831.0,37.94169246580092,14.951918759484203
1.0448009950785007,6.571974281527777,1.2385441687796368,81.0,106.0,1008.0,890.0,1003.0,1457.0,932.0,41.39347546534789,24.381667246438802
1.331622741913254,5.062749683145463,2.5547378191783365,153.0,328.0,1104.0,872.0,1040.0,987.0,1063.0,39.864531297668776,6.217181546855121
1.2619620866470849,11.335182354837231,1.9040235850430343,120.0,161.0,1049.0,1011.0,830.0,1597.0,1054.0,36.39979360517633,29.121323625911074
1.0042235805299222,15.052446550367387,2.3354314298111527,198.0,100.0,1316.0,1183.0,429.0,1732.0,1676.0,36.728305703077424,22.672345610789037
1.0306120198086723,5.151323388948317,1.0358387445618649,91.0,170.0,1067.0,787.0,910.0,1478.0,778.0,32.70807577853348,26.241865529212816
0.31525042020013205,1.2999909133996885,0.5324102553740426,47.0,41.0,749.0,514.0,1557.0,721.0,439.0,33.84878891676022,4.531969838428045
1.1270864044619808,8.918566336547908,1.7141391679223827,187.0,652.0,1152.0,965.0,841.0,1424.0,1225.0,78.39479119700462,13.072850583405772
1.0883737283907038,3.632027013550042,0.6176022253993705,74.0,56.0,924.0,705.0,947.0,1534.0,773.0,11.11011218864408,32.79805961836898
0.670162076374013,5.194396785114693,1.7541323931925918,102.0,291.0,887.0,699.0,804.0,1215.0,823.0,62.95991907985763,7.37489424500256
1.5319101441337175,4.698923587367951,0.8774610204100065,74.0,114.0,1052.0,661.0,834.0,1427.0,814.0,63.980920800930576,18.526520792347277
0.5107316239136301,6.101098773705511,0.9665710361650669,96.0,87.0,879.0,824.0,970.0,1194.0,578.0,22.070665617488572,14.133144720180228
1.3985387409238774,7.834709122573007,1.6122451521569456,67.0,101.0,984.0,951.0,644.0,1509.0,909.0,33.56937256354692,29.352771536230023
1.2742870827830461,5.741642284437161,1.1484102903022377,30.0,93.0,1006.0,805.0,816.0,1430.0,680.0,80.71052530735705,9.419973296648761
1.0698918893627296,6.390850857783119,0.9150662264032596,36.0,160.0,988.0,790.0,1000.0,1519.0,826.0,69.617575139643,22.55978889179945
1.6698126127414261,6.272280920496029,1.3148429999731481,54.0,85.0,937.0,886.0,1136.0,1676.0,745.0,57.69699211140445,25.562933342144582
1.326416979704249,7.340650201471696,1.3985275323859947,57.0,111.0,879.0,882.0,1090.0,1498.0,840.0,77.10498500497262,19.89089668586442
1.8386517224159744,17.679229260327205,2.559901199996671,134.0,258.0,1564.0,1458.0,455.0,2175.0,1909.0,55.20942347416372,35.40258689323739
1.215891884364438,6.634863176489137,1.8684974495717015,81.0,90.0,1116.0,985.0,894.0,1732.0,861.0,56.724645836542514,17.222152719368104
0.7444556280271517,30.43123965102541,6.768737407507966,239.0,1032.0,1640.0,1589.0,513.0,1799.0,2127.0,33.55720485479816,14.030594942431586
1.1965058843152157,10.235042564828735,1.6955397191094872,120.0,127.0,1078.0,1024.0,888.0,1871.0,1261.0,31.9159436313484,30.273091911596488
2.00313245959019,28.922008455054346,4.4492298979060445,132.0,481.0,1997.0,1566.0,545.0,2120.0,2478.0,59.190102764401416,40.55346966601373
0.44780977698753466,10.6212827639898,2.2961250729299425,184.0,415.0,1095.0,1009.0,792.0,1201.0,925.0,12.163293307943725,15.46880244988195
0.9804278709127685,6.837223305949069,1.1573023388043733,143.0,98.0,879.0,896.0,993.0,1255.0,697.0,16.26265989368256,29.452671215870723
0.49372756434492926,10.029512412811401,4.529866273270489,186.0,914.0,1295.0,1049.0,573.0,1215.0,1511.0,41.49038497654664,7.582464191362204
0.5673211648170169,3.4842150715446425,1.431896575197718,105.0,80.0,762.0,630.0,1216.0,1117.0,451.0,29.651453960102096,10.531733520499122
1.2571595314369712,3.4396493056662805,0.2807468009731229,62.0,44.0,842.0,699.0,1410.0,1652.0,2518.0,24.067448236301857,27.079324511106044
0.5792204700775929,2.572489014673232,0.6571758706750719,56.0,35.0,699.0,632.0,1633.0,1069.0,351.0,16.40544619847001,24.173093401076606
0.6882803909080333,37.26343843897984,7.246896649280079,233.0,1268.0,1640.0,2060.0,541.0,1433.0,2191.0,62.77632296140234,4.727044852599471
0.8700483698357555,22.447443348018016,4.6352658073108755,154.0,264.0,1276.0,1257.0,692.0,1872.0,1421.0,32.21718449943099,21.32013874010361
0.9338203857553127,8.748280074226821,1.3226046874054018,138.0,279.0,1061.0,924.0,683.0,1490.0,1225.0,39.54180362129434,20.70779093067032
0.8540049094758024,1.390804731185432,0.738469070433916,49.0,36.0,982.0,589.0,1132.0,1146.0,362.0,48.95322290158376,12.926054798588131
1.497739580817569,11.651120443464908,2.557574709854249,71.0,115.0,1185.0,1028.0,784.0,1909.0,1167.0,53.17605052374622,23.884853858261742
1.0175670616951307,2.869743033488122,0.86738059995981,73.0,91.0,975.0,568.0,1057.0,1320.0,680.0,57.181009382349444,13.247017165017793
0.782689543271009,2.023077118311924,0.7245320736598116,58.0,50.0,777.0,546.0,1963.0,1181.0,583.0,59.287856514756946,11.33645824279217
0.8334509553721081,1.9725916123523008,0.4087064322003066,61.0,36.0,841.0,537.0,1200.0,874.0,403.0,50.11792132209078,10.210695957950039
0.7768048403699308,6.340639440521971,1.9103906287983259,120.0,152.0,1111.0,996.0,1051.0,1480.0,798.0,51.66036778178316,13.192730199424245
0.9131940062308002,10.033490200024419,2.1147966693745013,118.0,189.0,1102.0,1010.0,800.0,1564.0,1194.0,57.8265782180744,21.35925211640565
0.422077474808924,2.210684966448252,0.7135350587041636,83.0,110.0,813.0,590.0,1220.0,963.0,651.0,60.46163495494249,2.4610758846216942
1.6282904236618838,11.500314190284978,1.9833993306472308,98.0,288.0,1064.0,1053.0,772.0,1488.0,950.0,57.452953535283335,21.360724601203735
0.36629454506943926,33.78323416833858,2.79160764258585,123.0,250.0,1595.0,1867.0,472.0,2269.0,1438.0,35.670986542953976,38.32619898246475
1.0149861377061697,10.271354293201593,2.3101169413020433,82.0,79.0,1292.0,956.0,826.0,1950.0,1178.0,42.51798375806747,21.62452470399768
1.0973391628110567,3.995496027237148,0.3603492807340509,55.0,55.0,852.0,682.0,990.0,1238.0,609.0,72.11715428566912,15.185763704606787
1.5666292518369855,6.323428271967859,0.756099003477072,118.0,111.0,1220.0,908.0,540.0,1523.0,769.0,40.09883812616175,24.680386627426408
1.219985267309814,17.67961691850717,3.451791874173705,71.0,145.0,1943.0,1303.0,631.0,2050.0,1823.0,58.359826446174125,25.626444678586807
1.5109974033232214,6.807912001321917,1.0281408243102292,45.0,8.0,1082.0,909.0,1365.0,2006.0,739.0,36.97331280578766,39.71139409205695
0.5301198363977049,40.24600398401569,7.0959029061186465,228.0,1282.0,1383.0,1627.0,493.0,1638.0,1537.0,59.16237976316311,9.967696852329587
0.8364361582662041,9.617408409521403,1.367168015827265,81.0,293.0,1032.0,987.0,822.0,1361.0,1080.0,64.75356322538366,15.28480074546104
0.5003807404439546,4.901990900126132,1.7209522778231137,139.0,380.0,926.0,803.0,783.0,625.0,835.0,50.67286355566075,3.303337501681705
0.6877978542465912,4.982129064198673,1.1604806731106834,69.0,130.0,1057.0,829.0,815.0,1153.0,932.0,58.54641290625769,11.351240704486058
0.5442644654131772,10.071089776410487,4.217351463444585,180.0,886.0,1474.0,1078.0,501.0,1490.0,1725.0,41.99573521752569,8.416527033483915
0.7766584170203739,5.5175638068365584,1.8661634132500142,142.0,546.0,1119.0,797.0,528.0,728.0,1039.0,69.28102154991905,4.70955755884963
0.9491701440640876,10.104914341321262,2.6746748993817535,137.0,314.0,1235.0,1147.0,663.0,1625.0,1408.0,56.31991700584682,14.513029610215836
0.5453492991375426,2.0859317486038362,0.45346997237138736,78.0,26.0,868.0,550.0,1268.0,1191.0,621.0,22.591414697042385,19.39113410567368
1.6375655715131663,4.1079420755398255,1.4741752278664428,66.0,90.0,1082.0,672.0,1006.0,1527.0,738.0,85.98914106619316,11.409334286945723
1.0037197250794285,14.008367672894023,4.3168418808935884,216.0,317.0,1211.0,1147.0,1598.0,1585.0,1265.0,43.79006898612448,13.159259084411298
