AH,C6H6(GT),CO(GT),NO2(GT),NOx(GT),PT08.S1(CO),PT08.S2(NMHC),PT08.S3(NOx),PT08.S4(NO2),PT08.S5(O3),RH,T
0.5263316479554185,8.806377782104,3.084487687771456,121.0,326.0,1103.0,960.0,709.0,1074.0,1172.0,33.368017149917065,12.694410305880995
1.2088241630321332,6.545106736507127,2.1640901982178193,326.0,182.0,1044.0,929.0,875.0,1543.0,980.0,57.884504935674755,14.275314847008678
1.5930809623590203,3.014643058034927,0.9605699158417338,39.0,57.0,1066.0,538.0,1025.0,1447.0,537.0,62.55840672780141,13.944915466375127
1.0531531829147462,1.8419337776537974,0.45849416137292265,35.0,59.0,842.0,538.0,1062.0,949.0,566.0,24.329871201005837,21.228322876952504
0.5225887149512354,7.219278909419873,2.6423527538677427,197.0,405.0,1035.0,817.0,825.0,837.0,949.0,58.148545115612976,0.680854013695475
0.9491068901208151,30.737931283200002,5.332886827636256,184.0,480.0,1679.0,1493.0,444.0,1792.0,426.0,76.44529064755272,16.078326173522356
0.2739923578398211,6.024625385193767,1.091870722198021,129.0,172.0,965.0,673.0,1912.0,794.0,757.0,51.767763990053304,7.216696030850349
0.5704011643137774,10.089729207466487,2.315488540153099,125.0,487.0,1233.0,975.0,658.0,601.0,1342.0,68.03453540973219,7.1338778604358435
0.6324886939117293,4.251512310182503,1.3061967818952098,112.0,243.0,938.0,821.0,640.0,884.0,772.0,19.018603349684994,12.501947229948106
0.997652496119567,14.880233514217938,3.4130685663656104,126.0,377.0,1279.0,1286.0,634.0,1441.0,1124.0,59.34925032274184,16.468065136755925
1.349767292054427,7.330328878236677,1.728841076048504,100.0,205.0,1103.0,859.0,720.0,1558.0,1012.0,59.80074229808682,14.708313631507894
0.874716897165241,7.915033394416878,1.9603528759479187,137.0,117.0,1013.0,851.0,833.0,1504.0,752.0,17.727224665719724,19.940999427132624
0.8724530372718291,7.42267525634644,1.796194665577569,99.0,127.0,1131.0,867.0,885.0,1246.0,738.0,64.96079507968007,8.604113315460312
0.5978335175057632,4.538092346215837,0.7105938373887877,61.0,91.0,799.0,623.0,1322.0,1116.0,945.0,56.25477485900669,15.382503068175948
0.9192394756954139,13.907609738979922,2.443160921793181,93.0,344.0,1269.0,1127.0,641.0,1365.0,1340.0,63.99257660679484,12.354150392119928
0.4711213578467617,8.412311348753395,2.648738275618176,118.0,406.0,1026.0,938.0,691.0,1188.0,1130.0,38.06377777226562,13.421800502535971
1.1695275131109926,4.340409118123687,0.6903260190662528,42.0,71.0,933.0,750.0,1089.0,1361.0,693.0,41.804255171402254,32.493123746173254
1.29077338120148,6.98904570794742,0.9167201428937091,83.0,103.0,1069.0,817.0,988.0,1480.0,851.0,57.32748533536861,19.49803619763221
1.7518426584842282,29.42126642507401,5.739469372972923,142.0,372.0,1716.0,1636.0,745.0,2112.0,1501.0,10.82109420943815,31.34612089661328
0.6363519405683629,2.78347280050936,0.3342162342806471,51.0,22.0,795.0,600.0,1543.0,981.0,463.0,64.96428325858109,10.683494266417062
0.6815481867564577,2.7435512340042303,0.4412503420426121,102.0,169.0,893.0,641.0,1123.0,907.0,799.0,53.357389958170906,12.258355813887823
0.9097089665263791,17.032011763915747,5.348013050317188,209.0,479.0,1395.0,1235.0,361.0,1701.0,1658.0,52.55268924344859,15.380255210898836
0.9010991585138577,15.204880608916952,2.367803381375627,143.0,262.0,1296.0,1221.0,711.0,1540.0,1355.0,31.343728305778253,26.453365310832567
1.3944857346814856,4.018862890334208,1.0392151992486778,32.0,61.0,900.0,717.0,952.0,1462.0,736.0,49.97533272769349,25.70949577237228
0.7797023453865628,2.5597821245383394,0.71368567350279,28.0,56.0,735.0,515.0,1488.0,1110.0,290.0,26.10600152747186,31.725057068766112
0.7663095669771187,4.738763839685475,1.1028913475915014,145.0,147.0,946.0,764.0,702.0,1128.0,875.0,54.183356493846404,11.077351783653958
1.5293957648639485,6.117071197519881,1.1076663422176887,67.0,215.0,948.0,848.0,659.0,1343.0,927.0,45.51783012720977,25.346696058889712
1.2849300134474768,13.854091704756929,2.5785280422489643,71.0,176.0,1267.0,1060.0,733.0,1754.0,1348.0,34.97582352117009,32.32080553844818
1.8398204965482747,14.073780478637628,1.937865409962331,16.0,249.0,1169.0,1048.0,606.0,1673.0,1392.0,79.46868512748682,18.148692468147857
0.4825643820230099,8.6185416678471,2.698672206948952,128.0,436.0,1182.0,911.0,759.0,911.0,1189.0,69.68318879335169,3.6398135335895905
0.787406602673937,25.515797507987703,4.517460242562386,239.0,992.0,1357.0,1245.0,559.0,1480.0,1983.0,85.04210775465671,11.746887513110709
1.1850502112645585,5.599894756346411,1.9253058355475452,117.0,319.0,1322.0,783.0,501.0,1433.0,903.0,50.07370518773439,9.923205683981783
1.3021917448784188,10.609859321709084,1.544140864598402,105.0,198.0,1049.0,928.0,629.0,1461.0,979.0,42.75154713177639,23.508209252122626
0.30671857408002046,7.246092939996315,1.4731582314721507,116.0,129.0,1044.0,849.0,987.0,1237.0,1058.0,19.914321360857308,17.824996683061933
0.5595539700379393,14.907862702663795,3.0899094022398965,216.0,645.0,1241.0,1045.0,489.0,1196.0,1311.0,47.95825772569456,7.244153624243095
1.6948649976925243,35.6344042520945,5.0688551408122535,123.0,510.0,1345.0,1360.0,438.0,2434.0,2360.0,68.95898880306167,29.15520083197829
0.7190771120961053,3.9766429040079494,1.372369667372489,68.0,71.0,1031.0,691.0,902.0,1487.0,890.0,37.14476530606717,15.392826413153566
0.9560496432583918,20.89745086098594,4.044457785893511,263.0,788.0,2039.0,1448.0,526.0,1840.0,2110.0,37.86996543485087,20.200319167113065
0.45238855290039837,3.762208206755361,0.38464807884852165,106.0,170.0,910.0,508.0,843.0,660.0,799.0,45.86778572158106,9.691471165397077
1.0320780496874853,16.64014182765919,2.2497634463668588,119.0,451.0,1086.0,1172.0,611.0,1091.0,986.0,41.79138235863567,19.889542862904683
0.717696712787125,14.371367993395435,3.0094042765704216,166.0,284.0,1550.0,1116.0,581.0,1641.0,1306.0,22.017216262772926,20.90859539772937
1.4734495098723885,4.670143273392138,0.9552739005764946,93.0,101.0,913.0,760.0,749.0,1565.0,700.0,41.9987614208007,28.36767112091617
0.3796729326059174,3.0967298598707,0.9367577751876508,34.0,45.0,813.0,585.0,1662.0,925.0,589.0,47.120713258126614,11.305334539096512
0.8685730317083722,16.79310279934485,2.4163368424363907,81.0,82.0,1189.0,1134.0,771.0,1877.0,1049.0,35.18680614481536,25.168085792357253
0.4346911532861595,2.06981401927333,0.5989144602047678,32.0,58.0,808.0,589.0,1422.0,855.0,516.0,53.14299132379724,-1.2010476051249919
0.9604966664127172,18.271683737740435,3.5702650589737606,124.0,540.0,1468.0,1092.0,472.0,1611.0,1599.0,67.7559771071347,13.194361117490027
0.9776516390418875,11.119861126898472,1.977771000411298,121.0,191.0,1275.0,1098.0,663.0,1967.0,1284.0,45.18903728872439,19.980203076941756
1.2809513966195196,9.932976114477565,1.826993115961101,62.0,263.0,1248.0,905.0,733.0,1649.0,1340.0,70.04655777686393,13.976157831253312
0.6358466997591483,24.327009873009306,5.821750025821014,232.0,569.0,1445.0,1477.0,477.0,1480.0,1853.0,17.43945697017903,20.365920366571757
0.3470970107301463,14.738049077821973,2.814593673377137,218.0,324.0,1230.0,1188.0,721.0,1133.0,1248.0,33.08468759392232,14.115730416198526
0.7615262374850307,17.880266606432617,4.7791810579934575,116.0,207.0,1263.0,1308.0,660.0,1912.0,1253.0,29.85057916496565,25.47237779300336
