AH,C6H6(GT),CO(GT),NO2(GT),NOx(GT),PT08.S1(CO),PT08.S2(NMHC),PT08.S3(NOx),PT08.S4(NO2),PT08.S5(O3),RH,T
0.41006023947986847,12.125896706314292,3.375951738895153,226.0,555.0,1105.0,1025.0,642.0,1245.0,1051.0,41.14327491080691,5.519250750255452
1.5649970645593922,13.249915766978317,2.413081208018191,134.0,226.0,1178.0,1143.0,684.0,1887.0,966.0,33.10232023441649,27.21128693350311
1.4463974021655963,9.21605805092968,1.483018622196499,44.0,220.0,1113.0,948.0,714.0,1621.0,974.0,69.38396375385136,22.240940532546276
1.2451777875942363,13.624414989607873,2.8016639553700027,114.0,264.0,1397.0,1146.0,560.0,2059.0,1718.0,57.2860942711767,20.966050560013336
0.7077090227302756,1.5789760910297206,0.8023364288147019,75.0,101.0,944.0,578.0,1117.0,1216.0,618.0,50.22997494956027,11.095069020569492
1.2995305147396639,7.591221420096498,1.6026567115073909,58.0,64.0,951.0,896.0,981.0,1754.0,851.0,40.58313048837459,24.316478167097472
0.7904668799937218,6.878768352663675,1.0755434849847776,119.0,83.0,960.0,825.0,810.0,1456.0,1000.0,34.95383516447059,21.324605401413578
1.1577962915688589,14.008760955872864,3.9157162066372706,133.0,357.0,1152.0,1131.0,603.0,1648.0,1156.0,34.2832947641458,25.632663253807728
0.9806543288342582,11.169949321586088,2.7744592015735394,140.0,126.0,1378.0,1173.0,655.0,1742.0,1399.0,39.762664031982894,17.775116075106432
0.2790534873214203,7.617180689767404,1.7998081771552954,145.0,184.0,992.0,786.0,1121.0,881.0,750.0,13.079763105829805,3.088243198306495
1.1073674401032438,6.74356278654869,1.520240452651509,112.0,180.0,904.0,874.0,1145.0,1637.0,655.0,14.830308856527907,30.525976146768727
0.8483740401480755,2.700844897201499,0.39293093090879766,46.0,62.0,853.0,637.0,1513.0,742.0,591.0,23.962660786984152,26.290896391686353
0.8926075900235049,0.5768453075492432,0.803770626125572,80.0,63.0,827.0,492.0,1849.0,1331.0,436.0,41.51923461062881,21.28358262259404
0.7139790476250358,7.677362830095723,1.0279909018003257,104.0,140.0,958.0,774.0,797.0,1196.0,608.0,27.31148862506464,21.703828292778404
1.185860567083753,15.9719406964786,3.443486961253623,147.0,637.0,1302.0,1077.0,507.0,1697.0,1749.0,75.28170974351552,13.467602506050978
0.8081395212698259,5.179618916267207,1.6850876446782626,106.0,126.0,935.0,809.0,1242.0,1246.0,730.0,41.44606603771868,18.512417334990403
1.093055920452754,12.516774273275791,1.4052062112493784,132.0,80.0,1083.0,1050.0,669.0,1632.0,1142.0,16.812021122581335,30.322548609204617
0.7021705827889915,2.1696083401601096,0.527004153383256,46.0,85.0,869.0,633.0,1041.0,1565.0,555.0,38.72553175897606,11.137939000322755
0.25909904969708153,1.6162312384767508,0.9278298245769113,85.0,24.0,868.0,745.0,1202.0,1207.0,723.0,28.182932951875447,13.32321420260878
1.1266235705635836,16.335500713803945,2.7301694199043585,154.0,278.0,1258.0,1163.0,621.0,1834.0,1660.0,39.609378982285534,26.764855460709285
0.9248147075416728,3.217776922531094,0.960845269108091,79.0,53.0,904.0,677.0,957.0,1552.0,938.0,45.08377201633179,17.05160172089378
0.8840588917996437,3.25086331323302,1.3673832095014122,91.0,187.0,1001.0,732.0,867.0,1448.0,785.0,41.49818436020578,17.496436693484107
0.6756851514061617,5.623721530420159,1.2791701921204985,127.0,146.0,844.0,666.0,806.0,1051.0,680.0,32.31595910235818,9.22741102614654
0.8614664867143682,4.642121694665523,1.3475121766513787,110.0,239.0,879.0,698.0,947.0,1256.0,836.0,42.880494965022095,15.612557444646141
1.0449145686928756,7.1394813910637085,1.4033794653497376,32.0,34.0,973.0,878.0,1568.0,1553.0,850.0,63.31612723933759,17.029147224358383
1.200853195799198,3.3297398478293956,0.902648536590459,90.0,87.0,910.0,745.0,956.0,1400.0,694.0,41.61484940906668,23.17108001217963
0.9242024970035836,5.265833098991492,0.9981479871586181,106.0,143.0,865.0,791.0,896.0,1112.0,741.0,48.08574445523033,19.376088347891987
1.3621449236405605,5.35734860743463,1.9542897267486414,52.0,117.0,1008.0,847.0,825.0,1576.0,768.0,77.8042006808742,15.104571315304627
1.243347043934649,3.0862812323122664,1.020073987499896,86.0,152.0,923.0,700.0,872.0,1087.0,656.0,53.1262505819366,18.454714832644278
0.6203778493114553,3.660859340688375,1.2963112741866685,84.0,150.0,984.0,647.0,886.0,754.0,590.0,41.8793383381786,6.1025410381340155
1.406072908504487,8.476431163432522,1.2264572773283613,68.0,87.0,943.0,907.0,870.0,1826.0,782.0,49.11987263737024,27.52521583074102
0.3849814766405306,13.273314509318821,3.8218810078382117,214.0,525.0,1346.0,1141.0,574.0,1430.0,1464.0,14.774847956195288,16.909267466643023
0.9226439245173284,21.514912692102694,5.872524749603009,223.0,603.0,1595.0,1265.0,392.0,1810.0,1455.0,49.79833285910284,8.526461672596016
1.3501926210955875,24.30186154419381,4.3737089969544405,102.0,342.0,1482.0,1421.0,639.0,2172.0,1917.0,84.88936167218831,10.709867020458715
0.8908442886126755,3.046095797380462,0.9320341049317729,73.0,88.0,881.0,577.0,1232.0,1210.0,538.0,48.09299306450211,9.297136998043682
0.5563524621850071,16.622327456623744,3.3963899062243303,138.0,944.0,1438.0,1091.0,706.0,1196.0,1379.0,52.937638752008105,7.1056134390669765
0.6307621904820124,3.137179557328721,0.4062457749803852,91.0,103.0,783.0,480.0,1735.0,1209.0,523.0,36.219495817032566,14.747026659935683
1.519692275018637,17.295726617221444,2.6614513173346674,67.0,144.0,1095.0,1192.0,678.0,2008.0,932.0,45.464125626327814,26.07906016222772
0.9909531197095502,4.402927232408689,0.4096760924832148,77.0,77.0,1026.0,695.0,825.0,1432.0,1324.0,87.39694796381019,12.026990435632245
1.167449478044371,26.16845856812077,7.26959191333226,303.0,863.0,1888.0,1529.0,445.0,1613.0,2179.0,70.91380780506779,9.455787623936017
1.6020045401954774,5.670695763740517,0.8165393026903601,88.0,94.0,954.0,791.0,973.0,1523.0,597.0,27.26316008549233,29.976862549733866
1.0760230874318364,12.793023777020851,2.1076316983272534,161.0,385.0,1160.0,982.0,620.0,1353.0,1444.0,53.686307132198145,15.415461866997434
1.1326577965045719,17.63402506908009,2.520917930587083,135.0,397.0,1404.0,1097.0,411.0,1771.0,1554.0,68.79400612465167,12.977182897089799
1.0228539031522554,2.4110831460031923,0.9146618304281147,76.0,109.0,936.0,735.0,926.0,909.0,525.0,52.10877579555557,12.049968539611799
1.5072870574478252,18.12682637891559,2.1221358462086117,105.0,277.0,1452.0,1282.0,576.0,2055.0,1501.0,80.94652203105241,20.146345410540647
1.2202847680520466,4.149896465723915,0.5333653112905797,91.0,91.0,890.0,730.0,885.0,1454.0,795.0,38.03317765984126,31.56739235950186
1.5513371357010912,13.43133161972878,2.982093794964365,149.0,197.0,1448.0,1083.0,636.0,2136.0,1172.0,48.78400899932344,24.56796052176093
0.7352103169257378,2.713401470538432,0.7404394965376174,85.0,77.0,916.0,631.0,1000.0,1330.0,608.0,71.79463503328151,7.446401857548198
0.8765186969972667,3.8966459336801855,0.32591797099439257,88.0,83.0,921.0,542.0,795.0,1084.0,652.0,29.974188086801103,14.43814111462772
1.0448806348304294,12.19947576621285,3.4394390297642423,146.0,459.0,1254.0,1027.0,626.0,1567.0,1246.0,32.023219331718025,18.51967974023262
0.7194733364229207,4.295801598865633,0.754628948689458,116.0,295.0,857.0,720.0,1136.0,1100.0,637.0,60.0777667618429,10.887394862967968
1.1058280772900286,5.267071438355037,1.3187408473701767,75.0,78.0,844.0,770.0,1265.0,1507.0,747.0,46.99639534466317,24.08658066953707
