X1_house_age,X2_distance_MRT_station,X3_number_convenience_stores,X4_lat,X5_long,X6_price
32.5,0.3302,6.0,24.98298,121.54312,36.8
7.0,10000.3248,8.0,24.98203,121.54348,46.2
0.0,0.9387,6.0,24.98118,121.54477,44.1
0.0,0.9476,4.0,24.98199,121.54464,32.2
12.8,0.1638,6.0,24.98085,121.515,40.5
38.3,0.6977,4.0,24.97577,121.53767,36.5
4.0,10000.3248,8.0,24.98203,121.54348,44.3
31.7,0.9476,4.0,24.98199,121.54464,32.5
3.6,0.7721,8.0,24.98322,121.54494,48.5
9.9,0.7721,6.0,24.98118,121.54477,44.3
7.8,0.5296,6.0,24.97577,121.53913,36.7
20.6,0.6985,6.0,24.97814,121.54312,36.3
12.9,0.6917,3.0,24.96305,121.53758,34.1
20.5,0.3446,6.0,24.98092,121.54329,37.4
37.9,0.3302,6.0,24.97349,121.54464,34.1
3.8,0.802,6.0,24.98419,121.54713,36.7
27.5,0.6419,8.0,24.96945,121.5449,67.5
16.0,10000.719,2.0,24.97371,121.52984,37.3
17.5,0.6419,8.0,24.96945,121.5449,40.5
34.6,0.6977,6.0,24.98482,121.54301,34.1
13.0,0.631,7.0,24.96606,121.54297,39.3
33.5,0.4617,6.0,24.97842,121.54211,42.5
38.5,0.6977,4.0,24.98343,121.53713,34.1
8.4,0.6985,6.0,24.98298,121.52758,48.5
34.7,0.8515,1.0,24.97349,121.53119,37.4
1.5,0.7721,6.0,24.98102,121.54477,40.3
33.3,0.6977,6.0,24.98298,121.542,46.5
17.5,0.6419,8.0,24.9645,121.5449,26.5
18.0,0.1,6.0,24.96735,121.54477,36.7
21.7,0.5487,4.0,24.974,121.53842,44.2
34.7,0.6985,6.0,24.97668,121.54477,39.1
25.9,0.6977,4.0,24.98353,121.53986,40.5
35.8,0.5487,4.0,24.98419,121.53872,55.5
34.0,0.1506,6.0,24.97153,121.54494,35.3
4.9,0.3302,6.0,24.98298,121.53981,47.3
9.0,0.12,6.0,24.97544,121.54494,45.1
18.3,0.8515,1.0,24.97544,121.53119,43.1
3.6,0.6985,6.0,24.98085,121.54391,58.8
7.8,0.5632,2.0,24.97258,121.53863,40.3
15.2,0.1029,3.0,24.985,121.54026,29.5
32.8,0.657,8.0,24.98298,121.53923,48.6
13.8,0.273,6.0,24.9866,121.54022,54.4
18.0,0.12,6.0,24.98246,121.54477,45.1
1.7,0.6977,6.0,24.987,121.54089,50.4
3.0,10000.218,3.0,24.97567,121.53767,36.7
7.8,0.5632,2.0,24.97258,121.53863,40.3
35.8,0.3302,6.0,24.9865,121.54086,48.5
30.7,0.6419,10.0,24.9845,121.54022,26.5
38.3,0.722,4.0,24.98123,121.53423,38.5
26.8,0.527,6.0,24.98281,121.53874,35.5
11.0,0.9476,4.0,24.98199,121.54464,32.1
16.7,0.6419,6.0,24.97814,121.53411,38.5
0.0,0.9476,4.0,24.98199,121.54464,32.9
31.5,0.3193,6.0,24.98298,121.5,36.5
33.5,0.2083,7.0,24.9824,121.54026,46.5
13.6,0.6419,8.0,24.96365,121.53445,27.3
13.5,0.6419,8.0,24.97015,121.54494,38.5
15.2,0.8895,7.0,24.98281,121.53475,42.2
13.2,0.8895,8.0,24.98407,121.53913,36.9
13.2,0.8877,8.0,24.98102,121.53923,48.2
13.6,0.6419,8.0,24.96945,121.5449,40.5
5.0,0.16,6.0,24.97577,121.54713,36.7
13.2,0.88643,8.0,24.983,121.53956,44.2
16.4,0.6985,6.0,24.97838,121.53419,40.5
20.5,0.5487,4.0,24.98092,121.53842,36.3
32.5,0.6977,6.0,24.98123,121.53885,36.3
13.6,0.6912,6.0,24.97841,121.5428,51.0
39.8,0.7134,2.0,24.97577,121.53475,39.4
35.9,0.5722,3.0,24.97563,121.53715,61.5
6.6,0.213,6.0,24.96365,121.53885,27.0
13.5,0.6419,8.0,24.96945,121.53471,37.5
33.4,0.5273,6.0,24.98254,121.53913,36.5
0.0,0.16,6.0,24.97258,121.54477,40.1
0.0,0.9181,8.0,24.96881,121.54086,45.7
2.0,0.7129,8.0,24.97077,121.54477,48.1
16.4,0.3248,5.0,24.98203,121.54348,53.5
13.6,0.6912,6.0,24.98092,121.54739,46.0
16.9,0.6912,6.0,24.98298,121.53923,48.3
13.6,0.6419,8.0,24.96945,121.5449,31.3
34.6,0.3248,8.0,24.98203,121.54348,55.1
18.2,0.9455,8.0,24.98182,121.54086,48.2
4.9,0.3302,6.0,24.983,121.54086,47.7
16.5,0.335,6.0,24.9858,121.54464,23.5
34.0,0.1,6.0,24.98123,121.54477,35.7
6.6,0.6977,4.0,24.98298,121.53885,59.5
13.3,0.6419,8.0,24.96945,121.5449,31.6
3.8,0.585,6.0,24.975,121.54312,44.3
21.2,0.5487,4.0,24.974,121.53842,44.2
3.7,0.6783,5.0,24.98573,121.52758,48.5
3.5,0.527,6.0,24.98092,121.54301,34.1
19.2,0.0708,6.0,24.995,121.53947,39.4
16.2,0.8877,8.0,24.98102,121.53456,51.7
13.0,0.126,6.0,24.95153,121.54494,32.9
29.0,10000.719,2.0,24.98102,121.53642,40.3
16.6,0.6912,6.0,24.98123,121.54312,36.3
30.0,10000.3248,8.0,24.98203,121.54348,36.3
15.6,0.6977,4.0,24.98298,121.53477,62.1
33.0,0.16,6.0,24.96172,121.54713,36.7
17.0,0.631,7.0,24.96606,121.54297,39.3
29.6,0.6985,3.0,24.97559,121.53713,48.5
14.7,0.6977,6.0,24.98298,121.53917,22.8
33.9,0.6977,4.0,24.98353,121.542,42.5
20.6,0.6912,6.0,24.96305,121.542,42.3
5.0,0.127,6.0,24.95744,121.54448,45.1
2.0,0.1604,6.0,24.95425,121.54477,32.9
28.2,0.9589,3.0,24.97701,121.53477,23.6
2.0,0.127,6.0,24.95744,121.54436,45.1
20.5,0.3302,6.0,24.98322,121.54464,46.8
18.0,10000.2408,8.0,24.9767,121.54273,47.3
3.6,0.5487,4.0,24.98123,121.53885,48.5
3.7,0.5487,4.0,24.98203,121.53842,44.5
1.0,10000.3248,8.0,24.98203,121.54348,44.3
15.7,0.3446,6.0,24.9856,121.54312,36.8
13.3,0.3302,6.0,24.98298,121.54477,47.3
30.6,0.6427,8.0,24.98419,121.53964,36.5
28.0,0.16,6.0,24.96412,121.54312,36.7
16.9,0.6977,6.0,24.98281,121.534,36.7
18.0,0.7132,9.0,24.98223,121.54477,35.1
14.8,0.713,1.0,24.97493,121.5273,49.5
21.7,0.327,4.0,24.97419,121.53814,23.5
8.3,0.6985,6.0,24.98672,121.54059,27.0
11.9,0.6977,4.0,24.9675,121.53885,39.3
3.5,0.6419,8.0,24.98085,121.543,57.5
15.9,0.6419,6.0,24.97814,121.53445,2.3
31.4,0.5,6.0,24.97814,121.53885,36.5
32.0,0.9476,4.0,24.98199,121.54464,32.9
0.0,0.932,6.0,24.96398,121.54211,42.7
18.0,10000.3248,8.0,24.98203,121.54348,46.2
19.2,0.5273,8.0,24.98672,121.53913,36.2
11.0,0.126,6.0,24.9758,121.54713,36.7
8.5,0.51723,6.0,24.98573,121.52758,48.0
16.9,0.6977,4.0,24.98298,121.53411,37.7
16.4,0.6419,6.0,24.97814,121.53411,37.5
9.7,0.3446,6.0,24.9838,121.54301,34.1
7.8,0.5632,2.0,24.97258,121.53913,36.3
34.7,0.8513,1.0,24.97493,121.5273,41.4
39.6,0.7286,8.0,24.97707,121.53923,48.5
13.5,0.6419,8.0,24.96945,121.534,38.5
10.4,0.5273,6.0,24.97814,121.53913,36.5
21.2,0.5487,4.0,24.974,121.53842,44.2
19.2,0.5989,5.0,24.9663,121.54026,37.0
5.0,10000.219,8.0,24.97707,121.5423,40.3
37.8,0.8515,1.0,24.97349,121.53445,35.6
16.5,0.6419,6.0,24.97814,121.53411,38.5
16.8,0.6912,6.0,24.98298,121.53986,40.6
9.0,10000.3248,8.0,24.98203,121.53765,19.2
32.9,0.3302,6.0,24.98203,121.54086,47.1
20.2,0.6783,3.0,24.95562,121.54713,36.7
26.8,0.631,6.0,24.96606,121.54297,40.3
17.4,0.6419,8.0,24.96945,121.5449,40.5
16.9,0.6419,8.0,24.96945,121.53986,40.3
34.9,0.6985,6.0,24.97003,121.54301,34.1
5.6,0.6419,8.0,24.98123,121.543,48.5
8.0,0.632,6.0,24.96398,121.54713,36.7
0.0,0.9476,4.0,24.98199,121.54464,32.2
30.6,0.6419,8.0,24.98123,121.543,48.5
24.0,0.632,6.0,24.97838,121.54713,36.7
30.0,10000.0173,2.0,24.9748,121.52954,45.3
27.5,0.3302,6.0,24.97585,121.54477,36.5
8.5,0.6977,6.0,24.98298,121.52758,48.3
32.5,0.527,8.0,24.98092,121.54312,36.3
8.0,0.126,6.0,24.95744,121.54494,45.1
30.7,0.5399,6.0,24.98123,121.543,50.5
33.2,0.8895,8.0,24.98254,121.54059,45.9
12.4,0.6783,5.0,24.98492,121.53713,32.5
41.3,0.527,6.0,24.98123,121.54312,36.5
16.2,0.8877,8.0,24.9838,121.53464,35.7
1.0,0.938,6.0,24.98102,121.54494,49.7
34.8,0.6977,6.0,24.98298,121.53986,40.3
21.7,0.3446,4.0,24.96211,121.53722,23.5
34.6,0.6985,6.0,24.97668,121.5417,43.1
35.9,0.525,6.0,24.9814,121.54026,36.5
15.5,0.32,6.0,24.97814,121.53464,37.4
2.7,0.5487,4.0,24.98203,121.53758,44.5
35.3,0.1579,6.0,24.96674,121.54063,36.5
18.0,10000.3248,8.0,24.98203,121.54348,44.3
18.2,0.88643,8.0,24.983,121.53986,40.6
34.8,0.7721,8.0,24.98349,121.54312,44.3
6.3,0.7721,6.0,24.98102,121.53655,40.5
13.7,0.5273,6.0,24.98796,121.5414,57.1
10.3,0.6294,6.0,24.97838,121.515,47.3
3.8,0.6783,5.0,24.98085,121.54391,55.0
32.3,0.527,8.0,24.983,121.54026,38.5
21.7,0.5487,4.0,24.96305,121.53842,23.5
11.9,0.5181,8.0,24.97707,121.54308,39.3
14.7,0.3248,6.0,24.98203,121.54477,22.1
21.7,0.327,4.0,24.96165,121.534,23.5
5.9,0.6977,4.0,24.98281,121.53445,36.5
8.0,0.1279,6.0,24.975243,121.54494,45.1
13.6,0.6419,8.0,24.96945,121.5449,31.3
2.3,0.7721,6.0,24.98118,121.53655,31.3
4.0,0.9387,6.0,24.98123,121.54477,35.7
37.8,0.8515,1.0,24.97349,121.53471,37.4
16.2,0.6747,5.0,24.98674,121.534,49.5
6.2,0.0385,7.0,24.9805,121.54026,45.2
16.4,0.522,6.0,24.98092,121.53419,40.5
37.2,0.8877,8.0,24.98102,121.53471,37.4
30.2,0.88643,8.0,24.983,121.53956,36.2
5.0,0.156,6.0,24.97544,121.54413,45.1
32.6,0.527,6.0,24.98092,121.53451,37.5
30.3,0.6419,8.0,24.9845,121.54765,55.5
16.3,0.6977,6.0,24.98298,121.53445,35.6
30.7,0.527,6.0,24.98092,121.53913,36.5
39.2,0.7333,7.0,24.98016,121.53932,32.4
30.2,0.8877,8.0,24.98102,121.53913,36.2
29.6,0.6945,6.0,24.98281,121.53889,25.5
32.3,0.6783,5.0,24.98298,121.54713,36.5
13.0,0.717,2.0,24.9832,121.54713,36.7
31.7,0.0854,1.0,24.97707,121.53059,41.4
5.3,0.6735,6.0,24.97538,121.54713,36.5
17.5,0.6419,8.0,24.96945,121.5449,26.5
31.3,0.9476,4.0,24.98199,121.54464,32.5
20.6,0.3248,6.0,24.98203,121.54348,59.6
0.0,0.945,6.0,24.96398,121.54436,34.1
10.0,10000.219,8.0,24.97349,121.54451,39.3
12.3,0.4617,6.0,24.9832,121.534,31.5
4.8,0.3248,5.0,24.98203,121.54348,38.5
39.8,0.7134,1.0,24.97353,121.53475,39.7
0.0,0.9679,6.0,24.96853,121.54413,50.7
5.2,0.6747,3.0,24.98407,121.534,35.6
13.2,0.9845,5.0,24.98281,121.53951,42.2
2.7,0.6977,4.0,24.96007,121.53788,32.5
0.0,0.9476,4.0,24.98199,121.54464,32.2
3.5,0.8017,6.0,24.98322,121.54312,36.5
18.4,0.88643,1.0,24.9726,121.53151,40.5
4.9,0.6977,4.0,24.98118,121.53788,36.7
27.6,0.6977,6.0,24.96305,121.53863,37.5
17.0,0.126,6.0,24.97577,121.54713,36.7
30.0,10000.3248,8.0,24.98203,121.54348,44.2
16.2,0.8877,8.0,24.98102,121.53445,35.6
13.7,0.6419,6.0,24.96606,121.53986,40.5
17.3,0.6419,8.0,24.96945,121.5449,31.5
10.3,0.6977,6.0,24.97538,121.53913,36.7
41.3,0.6419,4.0,24.96945,121.5449,31.5
8.3,0.6977,6.0,24.98298,121.52758,48.0
15.9,0.6747,5.0,24.98298,121.534,43.1
13.3,0.3302,6.0,24.983,121.54477,31.3
11.0,0.1279,6.0,24.97544,121.54494,45.1
17.7,0.6977,4.0,24.98281,121.534,22.5
1.0,10000.3248,8.0,24.98203,121.54348,36.3
25.9,0.6985,6.0,24.98298,121.54345,36.7
13.6,0.6427,8.0,24.98155,121.53653,15.5
8.5,0.6419,8.0,24.96945,121.5449,26.5
6.4,0.6977,6.0,24.97838,121.53885,59.5
13.9,0.6419,8.0,24.9645,121.53923,48.5
13.5,0.6419,8.0,24.96945,121.5449,26.5
12.7,0.5487,4.0,24.97003,121.54477,289.5
5.0,10000.218,3.0,24.97567,121.53767,36.7
39.7,0.6977,4.0,24.9838,121.53475,39.4
3.2,0.6747,5.0,24.98236,121.53956,51.7
16.2,0.9845,5.0,24.98353,121.53956,51.7
33.6,0.6977,4.0,24.98298,121.542,42.5
14.7,0.589,6.0,24.97563,121.53814,30.5
13.0,0.3302,6.0,24.96581,121.54477,45.1
1.0,10000.219,8.0,24.9645,121.5423,40.3
7.5,0.6977,4.0,24.97538,121.53475,39.3
18.0,10000.3248,8.0,24.98203,121.54348,55.0
15.2,0.9845,7.0,24.97417,121.54765,55.0
8.4,0.6977,6.0,24.98298,121.52758,48.5
37.0,10000.3248,5.0,24.98203,121.54348,53.3
28.2,0.1726,2.0,24.9836,121.54722,47.2
2.5,0.6977,4.0,24.97077,121.53885,36.5
15.6,0.6977,6.0,24.98298,121.53445,46.1
26.8,0.527,6.0,24.98092,121.54312,44.3
6.8,0.6977,4.0,24.98298,121.53945,35.6
15.9,0.3248,5.0,24.98203,121.53713,42.5
34.8,0.5181,8.0,24.97707,121.54308,47.1
28.0,0.631,7.0,24.96606,121.54297,34.1
11.8,0.4301,6.0,24.98489,121.54494,55.3
13.6,0.6419,8.0,24.96756,121.527,41.3
38.2,0.5989,3.0,24.97577,121.53445,37.4
15.9,0.3302,6.0,24.98298,121.53471,37.4
0.0,0.9476,4.0,24.98199,121.54464,32.2
16.0,10000.219,2.0,24.97707,121.51462,40.3
34.8,0.631,7.0,24.96606,121.54297,40.3
5.2,0.6747,5.0,24.98407,121.53951,42.2
17.8,0.6783,5.0,24.98246,121.54765,55.5
16.2,0.8877,8.0,24.98102,121.53423,48.2
5.2,0.2854,8.0,24.98223,121.53597,0.6
5.2,0.9845,5.0,24.96571,121.54089,45.4
13.8,0.631,6.0,24.96606,121.54297,40.3
20.5,0.6912,6.0,24.97814,121.528,46.8
31.4,0.6985,1.0,24.97493,121.52981,49.5
11.5,0.5487,8.0,24.986,121.54494,46.3
9.0,0.117,6.0,24.96571,121.54494,45.1
17.4,0.6419,8.0,24.96604,121.54767,23.5
13.3,0.6419,8.0,24.96945,121.53923,38.5
30.9,0.6419,8.0,24.9845,121.53956,36.5
34.8,0.6912,6.0,24.98092,121.54301,34.1
39.6,0.7669,2.0,24.9877,121.53475,39.4
16.0,10000.3248,8.0,24.98203,121.54348,51.7
22.2,0.6747,2.0,24.98254,121.54713,36.9
12.0,0.1,6.0,24.95744,121.54436,45.1
7.6,0.4459,6.0,24.96398,121.554,27.0
37.8,0.8515,1.0,24.97493,121.53471,37.4
35.9,0.3446,8.0,24.987,121.543,61.5
36.6,0.527,8.0,24.97349,121.53874,38.5
1.0,10000.2121,2.0,24.97577,121.53767,40.6
13.0,0.9476,4.0,24.98199,121.54464,32.2
31.9,0.6921,4.0,24.98298,121.539,47.3
8.0,0.1,6.0,24.95544,121.54477,45.1
32.5,0.527,6.0,24.98092,121.53956,37.5
24.2,0.06,0.0,24.94741,121.54739,46.4
40.0,10000.3248,8.0,24.98203,121.54348,44.5
40.0,10000.3248,8.0,24.98203,121.54348,45.1
2.6,0.6977,6.0,24.9675,121.53885,37.5
13.7,0.3302,6.0,24.9877,121.54011,39.4
18.0,10000.3248,8.0,24.98203,121.54026,36.3
38.5,0.4823,6.0,24.98322,121.53653,36.5
28.4,0.4617,6.0,24.96305,121.54767,23.5
4.0,10000.3248,8.0,24.98203,121.53762,35.3
0.0,0.1604,6.0,24.97544,121.53812,45.9
7.8,0.6294,8.0,24.97347,121.54271,40.9
13.6,0.6419,8.0,24.97493,121.5449,47.3
31.7,0.6977,4.0,24.98199,121.534,353.5
35.9,0.3302,6.0,24.98672,121.54086,36.5
14.7,0.6419,1.0,24.97369,121.52979,22.5
28.2,0.6242,6.0,24.97838,121.54224,39.7
5.0,10000.3248,8.0,24.98203,121.54348,38.3
1.5,0.2313,5.0,24.97563,121.53737,38.5
4.0,0.129,8.0,24.97635,121.54329,44.3
16.2,0.9314,8.0,24.98118,121.53913,36.7
14.0,10000.3248,8.0,24.98203,121.53717,53.3
2.5,0.6735,5.0,24.98092,121.534,32.9
8.9,0.6419,8.0,24.96756,121.527,67.5
13.0,10000.3248,8.0,24.98203,121.54348,36.3
13.6,0.6912,6.0,24.98298,121.53913,36.8
1.0,10000.3248,8.0,24.98203,121.54348,44.3
8.9,0.6419,8.0,24.98573,121.52758,48.5
16.8,0.6977,6.0,24.98281,121.53986,40.6
43.8,0.6936,6.0,24.98298,121.53957,36.7
26.8,0.527,6.0,24.98349,121.53874,35.5
0.0,0.911,6.0,24.96398,121.54436,34.1
32.4,0.6977,6.0,24.96968,121.53986,40.3
19.2,0.6747,7.0,24.983,121.53951,42.2
0.0,0.957,6.0,24.96756,121.54494,33.1
33.3,0.6977,6.0,24.98298,121.542,42.5
35.3,0.5273,6.0,24.98298,121.54211,42.8
28.2,0.8877,8.0,24.98102,121.54722,40.2
21.2,0.5487,4.0,24.974,121.53842,45.2
13.0,10000.218,3.0,24.9767,121.53788,36.7
12.7,0.6977,6.0,24.97353,121.534,41.5
14.7,0.7669,2.0,24.9877,121.53451,41.5
32.0,10000.3248,8.0,24.98203,121.53765,36.3
4.8,0.3302,6.0,24.983,121.53981,47.3
0.0,0.9371,6.0,24.97598,121.54477,48.1
3.0,10000.2121,2.0,24.97577,121.53767,40.6
1.5,0.52971,6.0,24.98573,121.52758,48.0
34.9,0.6419,8.0,24.97388,121.543,31.3
6.5,0.8513,6.0,24.97501,121.54026,39.3
16.3,0.6977,6.0,24.98102,121.54477,40.5
18.9,0.6419,8.0,24.9645,121.5449,31.5
13.2,0.6747,7.0,24.98123,121.53951,74.2
3.0,10000.3248,8.0,24.98203,121.54348,46.2
18.9,0.6419,8.0,24.9615,121.53986,40.5
7.6,0.6977,6.0,24.97538,121.53913,36.7
6.4,0.6985,6.0,24.97559,121.53713,27.0
1.0,10000.3248,8.0,24.98203,121.54348,46.2
28.2,0.1726,7.0,24.98281,121.54722,41.2
3.8,0.67392,5.0,24.9856,121.54713,36.7
1.0,10000.218,3.0,24.97577,121.53767,36.8
14.0,0.9476,4.0,24.98199,121.54464,32.1
31.5,0.9476,4.0,24.98199,121.54464,32.5
12.5,0.534,6.0,24.9796,121.54464,42.3
13.2,0.88643,8.0,24.983,121.53936,36.6
31.5,0.9476,4.0,24.98199,121.54464,32.5
20.9,0.6419,8.0,24.96365,121.54739,46.3
38.3,0.6977,4.0,24.97538,121.53445,35.5
11.0,0.3302,6.0,24.97707,121.54713,36.7
9.7,0.6985,6.0,24.98281,121.52758,48.0
0.0,0.92,6.0,24.96299,121.54477,45.7
8.5,0.2722,6.0,24.9819,121.53885,23.5
43.8,0.5989,5.0,24.98034,121.53913,36.3
14.8,0.6977,6.0,24.96322,121.53812,48.6
41.3,0.4459,6.0,24.96398,121.542,31.3
13.2,0.8821,8.0,24.983,121.54026,36.7
18.2,0.8895,8.0,24.98281,121.53981,47.2
34.8,0.6977,6.0,24.98298,121.53986,40.3
13.7,0.383722,3.0,24.96334,121.54739,41.4
31.5,0.9589,1.0,24.97371,121.52984,17.3
8.0,10000.3302,8.0,24.97707,121.54477,36.6
30.6,0.6419,8.0,24.9871,121.54312,36.5
12.0,0.12,6.0,24.96299,121.54477,31.3
41.4,0.312,6.0,24.96674,121.54039,40.5
30.4,0.5273,6.0,24.98199,121.54464,36.5
13.8,0.8515,6.0,24.9714,121.52758,48.0
32.4,0.6977,6.0,24.98123,121.53986,40.5
14.0,10000.719,2.0,24.97003,121.53758,40.5
35.8,0.5292,6.0,24.97563,121.5415,40.5
31.5,0.6419,8.0,24.97814,121.5449,26.5
1.0,10000.3248,8.0,24.98203,121.54348,53.3
16.0,10000.218,3.0,24.97567,121.53788,35.6
13.3,0.6419,8.0,24.96549,121.5449,31.3
27.6,0.1122,5.0,24.96299,121.5432,37.4
21.3,0.5487,4.0,24.974,121.53842,42.5
3.7,0.8515,6.0,24.97544,121.53119,37.4
32.5,0.3302,6.0,24.98189,121.54477,38.1
28.4,0.7721,6.0,24.98118,121.53642,36.5
21.7,0.5487,4.0,24.974,121.53842,44.2
