X1_house_age,X2_distance_MRT_station,X3_number_convenience_stores,X4_lat,X5_long,X6_price
16.2,0.8877,8.0,24.98203,121.54348,55.0
18.5,0.6419,8.0,24.9645,121.5449,31.3
38.2,0.9845,3.0,24.97559,121.53713,36.7
12.7,0.419,6.0,24.96398,121.54464,30.5
37.3,0.6977,6.0,24.97577,121.534,37.4
10.3,0.6977,6.0,24.97542,121.53981,47.3
32.4,0.6985,6.0,24.98298,121.53981,47.3
6.2,0.6747,7.0,24.98322,121.54713,36.9
8.0,0.1882,6.0,24.9733,121.54494,35.7
0.0,0.9696,6.0,24.97723,121.53923,48.7
20.5,0.6912,6.0,24.98092,121.53913,36.3
11.0,0.7233,8.0,24.98178,121.53917,30.7
27.3,0.6977,6.0,24.98298,121.534,36.5
11.6,0.6985,6.0,24.97493,121.54312,58.8
18.2,0.6783,5.0,24.95562,121.53913,36.7
33.0,0.9686,6.0,24.96604,121.54211,42.7
28.4,0.4459,6.0,24.96398,121.54765,55.5
16.4,0.6912,6.0,24.98298,121.53932,32.5
18.0,0.9476,4.0,24.98199,121.54464,32.1
23.0,0.631,7.0,24.96606,121.54477,29.3
19.2,0.88643,8.0,24.983,121.53981,47.2
41.4,0.6912,6.0,24.97814,121.53956,51.0
3.7,0.6747,5.0,24.98674,121.534,24.5
15.0,0.631,7.0,24.96606,121.54297,34.1
36.6,0.8193,6.0,24.97845,121.54301,34.1
34.0,0.16,6.0,24.97707,121.54312,36.7
2.5,0.3302,6.0,24.9856,121.54086,36.5
27.0,10000.7418,2.0,24.98123,121.53743,48.5
31.5,0.3248,5.0,24.98203,121.54348,46.5
3.0,10000.218,3.0,24.97598,121.53713,35.6
10.0,0.631,6.0,24.96606,121.54297,207.7
32.4,0.6977,6.0,24.98353,121.53986,40.5
17.3,0.6783,5.0,24.981,121.54713,36.5
16.4,0.6977,6.0,24.9863,121.54451,40.5
19.2,0.0704,2.0,24.98236,121.53951,42.0
0.0,0.977,6.0,24.9648,121.54436,36.7
10.5,0.6747,5.0,24.98674,121.534,24.5
2.3,0.7721,6.0,24.98118,121.54026,47.1
10.8,0.589,6.0,24.97563,121.54026,47.3
13.8,0.6419,8.0,24.96756,121.54767,23.5
26.6,0.527,6.0,24.98419,121.53874,37.5
35.5,0.6419,8.0,24.97563,121.54026,55.5
13.0,0.631,7.0,24.96606,121.54477,49.3
30.6,0.6977,6.0,24.98451,121.52758,48.0
1.7,0.6977,4.0,24.9838,121.53885,50.5
16.5,0.6419,6.0,24.97814,121.53411,38.5
35.8,0.5487,4.0,24.98246,121.54477,49.3
5.7,0.45606,9.0,24.97349,121.5431,53.5
9.9,0.4617,6.0,24.98199,121.543,57.1
37.0,10000.3248,8.0,24.98203,121.54348,36.3
23.0,0.9679,6.0,24.96398,121.54413,42.7
32.5,0.8821,8.0,24.9814,121.53956,49.3
2.3,0.6977,6.0,24.97542,121.53981,47.3
21.2,0.5487,4.0,24.974,121.53842,36.2
1.0,10000.2121,3.0,24.97577,121.53767,39.6
16.9,0.3248,5.0,24.98203,121.54348,51.7
16.2,0.8877,8.0,24.98102,121.53445,35.6
16.2,0.2854,8.0,24.98223,121.53986,40.6
30.0,10000.3248,8.0,24.98203,121.54348,36.3
3.6,0.527,6.0,24.98085,121.54391,58.8
0.0,0.9679,6.0,24.96398,121.54413,42.7
13.3,0.6419,8.0,24.96945,121.5449,31.5
18.0,10000.3248,8.0,24.98203,121.54348,44.2
16.8,0.6912,6.0,24.98298,121.53986,40.6
34.8,0.8513,1.0,24.97493,121.5273,43.7
5.4,0.45606,6.0,24.97419,121.5431,49.5
18.8,0.8515,1.0,24.97544,121.54312,44.3
17.4,0.527,6.0,24.98092,121.54301,34.1
32.8,0.6985,6.0,24.97544,121.52758,48.0
30.9,0.6419,8.0,24.9845,121.53923,48.5
3.5,0.6419,8.0,24.96945,121.5449,31.5
18.2,0.9589,3.0,24.97417,121.53986,40.6
13.2,0.88643,8.0,24.983,121.53913,36.7
33.6,0.6985,6.0,24.97559,121.54089,41.5
5.0,10000.22,3.0,24.97707,121.53767,39.6
6.2,0.8877,8.0,24.98102,121.54026,45.4
10.3,0.436,6.0,24.98085,121.5419,46.5
31.5,0.6747,5.0,24.97285,121.534,21.5
30.7,0.6419,8.0,24.9845,121.54765,53.5
5.6,0.6912,6.0,24.9866,121.54039,50.5
11.5,0.6419,8.0,24.96365,121.534,46.3
41.3,0.6985,6.0,24.983,121.515,47.1
13.6,0.6419,8.0,24.96945,121.53923,48.5
3.4,0.8515,6.0,24.97544,121.53119,43.5
17.8,0.6912,1.0,24.97707,121.54713,36.5
18.2,0.6747,7.0,24.983,121.54713,36.6
16.4,0.8821,6.0,24.98298,121.53913,36.5
31.9,0.3446,10.0,24.987,121.54022,2.5
7.0,10000.218,3.0,24.9767,121.54477,36.7
26.9,0.527,6.0,24.98092,121.54329,44.3
18.0,0.9476,4.0,24.98182,121.54464,48.3
19.2,0.6071,8.0,24.989,121.54647,37.0
28.6,0.6977,6.0,24.98042,121.53812,36.5
7.0,10000.218,3.0,24.97574,121.53797,43.5
25.3,0.6977,6.0,24.98281,121.54026,47.1
0.0,0.9476,4.0,24.98199,121.54477,45.1
16.3,0.6977,6.0,24.98298,121.534,47.3
2.5,0.6977,6.0,24.96357,121.53885,34.3
16.8,0.3302,6.0,24.9877,121.5435,47.3
39.2,0.754,2.0,24.98298,121.53917,30.4
9.9,0.6977,4.0,24.9866,121.54477,38.5
30.9,0.6419,8.0,24.9675,121.53986,40.3
17.7,0.6783,5.0,24.98674,121.534,22.5
18.0,0.1383,8.0,24.9845,121.54494,35.1
18.0,0.938,6.0,24.96386,121.54436,7.7
21.7,0.5487,4.0,24.974,121.53842,44.2
18.0,0.16,6.0,24.97577,121.54713,36.7
12.4,0.32,6.0,24.96398,121.54069,40.5
0.0,0.9476,4.0,24.98199,121.54464,32.2
16.2,0.8821,8.0,24.983,121.53464,35.7
18.5,0.7971,6.0,24.9675,121.54301,34.1
4.9,0.8963,8.0,24.9845,121.54069,48.5
32.8,0.8302,6.0,24.97151,121.5435,38.6
12.6,0.6985,6.0,24.9726,121.54494,42.5
18.0,0.127,6.0,24.95735,121.54494,45.1
13.2,0.8821,8.0,24.98178,121.53913,36.2
37.3,0.54477,10.0,24.98298,121.54026,37.5
8.3,0.6977,6.0,24.98298,121.52758,48.6
16.3,0.6977,6.0,24.9866,121.54026,43.5
24.2,0.0704,2.0,24.9832,121.54722,47.4
13.5,0.7721,6.0,24.98123,121.53815,36.3
13.7,0.6419,8.0,24.96945,121.5449,26.5
15.2,0.9845,7.0,24.97417,121.54739,46.2
3.9,0.527,6.0,24.98092,121.553,36.5
12.5,0.6419,8.0,24.96945,121.534,42.5
14.8,0.6985,6.0,24.97814,121.54494,38.5
34.8,0.8515,1.0,24.97707,121.54312,44.3
9.0,0.1289,3.0,24.97417,121.54477,45.3
12.8,0.6977,6.0,24.989,121.53814,40.5
21.2,0.5487,4.0,24.974,121.53842,36.2
18.9,0.6419,8.0,24.9645,121.5449,31.5
17.2,0.8877,8.0,24.98102,121.53413,36.2
21.7,0.3446,4.0,24.97419,121.53814,23.5
32.6,0.3302,6.0,24.9865,121.54086,47.1
18.8,0.6783,5.0,24.98419,121.54713,36.6
2.0,0.645,6.0,24.96571,121.54089,48.2
13.2,0.88643,8.0,24.983,121.53923,48.2
30.3,0.6419,8.0,24.9845,121.54765,55.5
30.9,0.6419,8.0,24.98298,121.539,36.5
31.7,0.6985,4.0,24.97285,121.53423,38.5
8.0,0.631,7.0,24.96606,121.54297,17.7
15.9,0.6977,4.0,24.98322,121.534,34.1
13.6,0.6977,6.0,24.97538,121.53863,48.5
6.4,0.6977,6.0,24.98298,121.53913,36.5
16.2,0.8877,8.0,24.98102,121.54281,49.3
17.2,0.6747,5.0,24.98674,121.534,23.2
3.0,10000.3248,8.0,24.98203,121.54348,53.3
16.4,0.6912,6.0,24.97841,121.5428,51.0
4.7,0.3248,5.0,24.98203,121.54348,44.5
26.8,0.6571,6.0,24.98298,121.54301,34.1
22.2,0.9589,8.0,24.98102,121.53913,36.7
29.6,0.6977,4.0,24.98281,121.53885,25.5
12.0,0.13,6.0,24.95425,121.54713,36.7
13.9,0.7721,8.0,24.983,121.54494,36.5
21.2,0.5487,4.0,24.974,121.53842,36.2
16.9,0.6912,6.0,24.97841,121.5428,51.0
14.0,10000.719,2.0,24.97707,121.53009,40.5
12.6,0.8515,1.0,24.97388,121.52981,42.3
41.3,0.1626,6.0,24.97585,121.5489,36.8
30.0,10000.2121,2.0,24.98123,121.53743,43.5
14.7,0.6985,6.0,24.97493,121.534,22.5
14.7,0.6985,6.0,24.97493,121.54301,34.1
