X1_house_age,X2_distance_MRT_station,X3_number_convenience_stores,X4_lat,X5_long,X6_price
13.2,0.88643,8.0,24.983,121.53956,36.2
35.7,0.573,6.0,24.96427,121.53471,37.3
4.0,0.195,6.0,24.97707,121.54477,36.7
13.6,0.6912,6.0,24.97841,121.5428,48.0
8.5,0.6977,6.0,24.98353,121.53913,36.8
13.0,0.7132,7.0,24.987,121.53917,30.7
30.4,0.6419,8.0,24.96945,121.5449,25.5
16.4,0.6912,6.0,24.97841,121.5428,49.3
12.9,0.6419,8.0,24.9645,121.54765,39.3
13.3,0.4459,6.0,24.96398,121.5425,23.5
17.0,0.12,6.0,24.96303,121.54494,37.7
16.9,0.367,6.0,24.98419,121.54243,55.1
33.9,0.6977,4.0,24.98298,121.542,42.5
8.0,0.1506,6.0,24.97845,121.54477,35.3
18.0,10000.3248,8.0,24.98203,121.54348,36.3
8.0,0.9476,4.0,24.98199,121.54464,32.9
13.3,0.8877,6.0,24.97538,121.53471,37.4
34.6,0.6977,6.0,24.98298,121.54312,36.8
30.7,0.6419,8.0,24.96945,121.53986,40.5
26.4,0.5273,6.0,24.98796,121.5414,38.1
34.4,0.8515,1.0,24.97349,121.53119,43.5
13.3,0.6783,5.0,24.9675,121.542,27.3
6.2,0.88643,8.0,24.983,121.53913,36.9
21.7,0.3302,4.0,24.96398,121.53842,23.5
10.3,0.6977,6.0,24.97559,121.53986,40.5
17.4,0.6419,8.0,24.96945,121.5449,32.5
12.9,0.6419,8.0,24.9645,121.54765,39.3
13.0,0.631,7.0,24.96606,121.54297,39.3
11.5,0.631,6.0,24.96606,121.54297,39.3
4.9,0.3302,6.0,24.98085,121.54391,56.3
14.4,0.54477,6.0,24.9675,121.53885,23.5
29.4,0.527,8.0,24.98419,121.54026,40.5
31.3,0.9476,4.0,24.98199,121.54464,61.5
12.2,0.8821,8.0,24.98123,121.54312,42.3
15.0,0.1289,3.0,24.97419,121.54477,20.7
31.7,0.9476,4.0,24.98199,121.54464,30.5
16.4,0.6912,6.0,24.97838,121.53464,35.5
6.4,0.802,6.0,24.98298,121.54089,40.5
13.0,0.1,6.0,24.95402,121.54477,49.3
13.8,0.6977,6.0,24.98298,121.53923,48.6
13.9,0.6419,8.0,24.96606,121.5423,31.3
16.0,10000.3248,5.0,24.98203,121.54348,51.7
28.6,0.6977,6.0,24.98281,121.53419,40.8
18.0,10000.3248,8.0,24.98203,121.54348,44.3
18.5,0.6419,8.0,24.96945,121.5449,31.6
28.2,0.6242,6.0,24.97838,121.54119,40.8
9.0,10000.3248,8.0,24.98203,121.54348,44.3
32.0,10000.3248,8.0,24.98203,121.54348,35.3
14.2,0.88193,8.0,24.9819,121.54026,44.9
12.9,0.4823,1.0,24.97388,121.52981,33.1
7.8,0.5632,2.0,24.97347,121.53913,36.7
12.3,0.6977,6.0,24.9814,121.53885,42.5
28.6,0.6242,6.0,24.97838,121.54119,40.8
32.6,0.6985,6.0,24.97585,121.54451,38.1
26.4,0.5273,6.0,24.9863,121.54026,38.5
32.3,0.4459,6.0,24.96398,121.5425,30.5
12.4,0.6977,6.0,24.9675,121.53885,25.5
15.9,0.6977,4.0,24.98118,121.53885,36.5
15.9,0.6419,8.0,24.96945,121.5449,39.3
17.2,0.88643,8.0,24.983,121.53445,35.6
19.2,0.9455,0.0,24.98182,121.53981,47.3
16.9,0.6419,8.0,24.9818,121.53923,48.3
12.0,0.12,6.0,24.96299,121.54477,35.3
1.5,0.6783,5.0,24.98085,121.54391,49.3
34.9,0.3302,6.0,24.98326,121.543,48.1
5.2,0.6747,5.0,24.98407,121.534,35.6
30.7,0.6419,8.0,24.96945,121.5449,26.5
15.2,0.8895,2.0,24.98016,121.54739,42.4
34.7,0.8515,1.0,24.97349,121.53119,37.4
41.4,0.3446,6.0,24.98326,121.5446,35.5
5.6,0.6977,6.0,24.98298,121.54312,36.3
0.0,0.9749,0.0,24.97668,121.54477,39.3
16.0,10000.3248,8.0,24.98203,121.54348,51.7
13.3,0.6419,8.0,24.96945,121.5449,31.3
5.3,0.6977,6.0,24.98102,121.53713,47.3
14.7,0.5414,6.0,24.98092,121.54464,13.5
14.0,10000.3248,8.0,24.98203,121.54477,36.3
31.3,0.54477,10.0,24.983,121.54086,47.1
1.0,10000.218,3.0,24.97577,121.53767,36.8
32.0,10000.397,8.0,24.98203,121.54348,48.6
16.4,0.6985,6.0,24.98298,121.53419,40.3
36.6,0.8193,6.0,24.96305,121.54301,34.1
30.9,0.6419,8.0,24.96945,121.53923,36.5
11.6,0.6977,6.0,24.96533,121.54739,46.8
14.0,0.9476,4.0,24.98199,121.54464,32.1
3.6,0.8389,10.0,24.98322,121.53765,61.9
6.8,0.6977,6.0,24.98298,121.53913,36.7
37.7,0.6419,1.0,24.97153,121.53471,37.5
3.8,0.6783,5.0,24.98085,121.54391,55.0
20.3,0.419,6.0,24.96365,121.53119,40.5
16.0,10000.225,3.0,24.97517,121.53732,35.7
29.6,0.6977,4.0,24.98102,121.53889,40.3
37.7,0.3446,6.0,24.96056,121.53471,37.4
38.2,0.7848,0.0,24.98246,121.53445,35.7
14.7,0.6985,6.0,24.97814,121.53812,30.5
40.9,0.6783,5.0,24.985,121.54026,41.3
21.7,0.3302,4.0,24.9677,121.53788,23.8
35.7,0.5181,8.0,24.98419,121.54391,30.5
2.5,0.3302,6.0,24.97585,121.54026,36.5
41.4,0.6977,6.0,24.98281,121.53986,40.3
0.0,0.16,6.0,24.9726,121.54494,36.7
4.0,0.723,6.0,24.96735,121.54477,48.7
12.7,0.51728,6.0,24.9615,121.53119,37.4
6.3,0.6783,5.0,24.98326,121.5446,35.6
34.9,0.6977,4.0,24.97353,121.54301,34.1
17.2,0.8877,8.0,24.98102,121.53423,48.2
