X1_house_age,X2_distance_MRT_station,X3_number_convenience_stores,X4_lat,X5_long,X6_price
17.3,0.6025,6.0,24.98419,121.54228,47.1
6.3,0.6419,8.0,24.977,121.5427,58.1
8.5,0.5469,6.0,24.98298,121.5173,23.5
39.7,0.369,6.0,24.97701,121.53863,22.1
6.3,0.615,6.0,24.97585,121.54329,44.3
33.6,0.6172,7.0,24.9877,121.542,39.4
13.2,0.2937,8.0,24.9838,121.54089,45.5
4.5,0.5743,10.0,24.98573,121.53788,42.3
30.7,0.343,6.0,24.98123,121.53966,39.3
16.9,0.1828,2.0,24.98672,121.53767,48.5
18.9,0.8515,1.0,24.97544,121.53119,43.1
15.6,0.534,6.0,24.97593,121.543,43.9
30.7,0.6419,8.0,24.96945,121.5449,35.5
21.3,0.47668,6.0,24.97723,121.53767,40.5
34.6,0.4823,1.0,24.96622,121.53642,48.5
32.7,0.8193,8.0,24.98155,121.54059,54.4
16.5,0.4,6.0,24.96056,121.53464,37.7
31.7,0.8515,1.0,24.97285,121.5173,21.5
9.0,10000.45606,8.0,24.9767,121.54395,36.5
6.5,0.4459,6.0,24.98092,121.53913,36.5
11.9,0.6419,8.0,24.9615,121.54739,46.3
17.6,0.3302,6.0,24.96398,121.54765,36.7
28.6,0.01644,6.0,24.98085,121.54301,34.4
17.6,0.6977,4.0,24.9877,121.534,40.1
35.4,0.315,6.0,24.9869,121.531,47.5
16.9,0.6912,6.0,24.97841,121.53986,40.3
13.2,0.0704,2.0,24.98672,121.53778,45.4
31.7,0.918,4.0,24.98199,121.54464,30.5
2.6,0.3302,6.0,24.9645,121.5384,36.5
32.0,10000.3248,8.0,24.98203,121.54348,49.3
21.2,0.5487,4.0,24.974,121.53842,42.5
39.7,0.1828,8.0,24.9866,121.54026,41.5
0.0,0.92,8.0,24.96881,121.54494,48.7
13.9,0.3221,6.0,24.97827,121.543,36.8
15.6,0.6985,1.0,24.97544,121.54436,48.5
12.5,0.3223,1.0,24.955,121.5399,34.3
31.7,0.1828,8.0,24.9861,121.527,32.5
30.3,0.6419,8.0,24.972,121.53986,40.5
35.9,0.7105,8.0,24.98407,121.53956,51.8
1.7,0.4617,6.0,24.96305,121.54765,53.5
12.7,0.4925,1.0,24.9726,121.52981,41.5
2.7,0.2313,6.0,24.96305,121.541,41.5
34.8,0.906,1.0,24.97349,121.54312,44.3
38.5,0.54477,6.0,24.97353,121.54541,40.3
2.3,0.725,6.0,24.98042,121.54269,48.5
37.0,10000.3529,8.0,24.97349,121.54477,35.3
0.0,0.178,6.0,24.97744,121.54312,44.1
12.5,0.8513,4.0,24.97493,121.534,37.4
29.6,0.527,6.0,24.98092,121.53451,37.5
30.0,10000.3248,5.0,24.98203,121.53764,19.5
17.7,0.557,8.0,24.96305,121.54767,28.4
36.0,10000.222,8.0,24.97707,121.54494,40.3
34.6,0.6977,8.0,24.98102,121.543,48.0
18.4,0.127,6.0,24.95719,121.53451,34.1
19.0,0.3248,8.0,24.98203,121.54477,44.3
21.7,0.54423,2.0,24.98298,121.539,49.5
5.2,0.2937,2.0,24.98407,121.54765,516.3
12.4,0.6913,4.0,24.98326,121.54765,53.5
13.6,0.6985,6.0,24.97204,121.54413,40.5
33.0,0.9529,6.0,24.96604,121.54477,42.3
6.5,0.4119,6.0,24.98085,121.5417,63.3
34.8,0.2289,1.0,24.97707,121.54312,36.3
5.0,10000.2379,7.0,24.98343,121.53762,27.3
4.0,0.1451,5.0,24.973,121.54477,29.7
33.6,0.3248,5.0,24.98203,121.54348,46.5
34.4,0.1412,6.0,24.9489,121.54494,48.5
13.0,10000.5519,6.0,24.98123,121.53743,43.2
3.9,0.1726,7.0,24.96305,121.547,27.7
33.5,0.7554,8.0,24.96305,121.54477,42.3
17.5,0.6419,8.0,24.9675,121.53981,1.5
26.9,0.4823,6.0,24.9838,121.54765,36.5
38.3,0.6977,4.0,24.9877,121.53767,47.5
12.7,0.5575,1.0,24.9615,121.54419,25.6
33.3,0.8821,8.0,24.9856,121.53762,46.5
30.0,0.1,6.0,24.95425,121.54477,22.1
30.6,0.6419,8.0,24.98449,121.54765,55.3
17.4,0.6419,8.0,24.9653,121.54765,55.5
26.9,0.527,6.0,24.96604,121.53913,36.3
16.5,0.6736,5.0,24.98034,121.534,350.7
33.3,0.5735,10.0,24.9854,121.54059,46.1
18.4,0.8515,6.0,24.9873,121.543,26.5
33.5,0.2083,6.0,24.9822,121.599,9.5
13.9,0.1726,7.0,24.97285,121.52,36.5
35.3,0.6419,8.0,24.96571,121.54086,31.5
17.5,0.47749,1.0,24.9752,121.53119,37.4
43.8,0.6977,6.0,24.97838,121.53863,36.5
5.9,0.3213,6.0,24.9896,121.539,28.5
30.7,0.345,6.0,24.9877,121.5392,77.6
6.3,0.3537,6.0,24.97542,121.53419,40.3
18.4,0.527,8.0,24.98419,121.53923,48.6
12.3,0.42,6.0,24.96604,121.53986,40.1
16.9,0.3302,6.0,24.9859,121.54331,27.3
32.0,0.7129,8.0,24.96398,121.54477,48.1
16.2,0.2083,2.0,24.98102,121.54619,40.3
35.3,0.1579,6.0,24.9824,121.59,64.5
37.7,0.5684,6.0,24.9757,121.54651,39.3
30.6,0.6427,8.0,24.98349,121.543,36.5
5.0,0.923,7.0,24.98102,121.54477,49.3
42.7,0.527,3.0,24.96544,121.54529,41.3
13.9,0.3446,8.0,24.97015,121.52943,21.3
16.7,0.532,6.0,24.97814,121.53471,37.5
38.3,0.7105,4.0,24.9658,121.53423,38.4
8.3,0.6973,6.0,24.96007,121.54063,23.5
30.0,10000.2424,8.0,24.98326,121.539,35.3
34.7,0.8302,6.0,24.97151,121.5435,30.6
15.6,0.6912,6.0,24.97577,121.53812,48.6
15.9,0.3248,6.0,24.98203,121.54026,46.1
3.0,10000.5719,8.0,24.97017,121.53642,34.3
9.0,10000.3248,8.0,24.98322,121.54477,35.3
5.9,0.3302,6.0,24.97563,121.53713,56.3
38.6,0.6985,10.0,24.98298,121.5403,40.5
11.0,0.3211,6.0,24.97528,121.54448,47.7
15.2,0.9845,7.0,24.977,121.53986,40.6
29.3,0.723,8.0,24.98123,121.53655,30.5
13.9,0.2313,5.0,24.98298,121.54477,25.3
16.4,0.9803,6.0,24.97577,121.534,88.6
11.4,0.5684,6.0,24.9634,121.54026,41.2
37.7,0.4736,1.0,24.97349,121.534,34.1
9.9,0.3302,6.0,24.97585,121.54477,38.1
32.7,0.445,6.0,24.98092,121.54739,46.4
29.4,0.3446,8.0,24.98298,121.539,40.3
18.0,0.932,6.0,24.97845,121.53917,30.7
29.4,0.137,6.0,24.9675,121.54533,25.5
9.0,0.655,8.0,24.98246,121.54477,49.3
15.6,0.5,8.0,24.97927,121.5399,36.3
35.9,0.52954,6.0,24.9614,121.53713,42.3
23.0,0.945,3.0,24.9675,121.51151,29.7
17.4,0.6977,4.0,24.98298,121.534,22.5
33.2,0.942,6.0,24.98353,121.53966,39.7
16.4,0.3248,6.0,24.98203,121.54348,36.5
28.0,0.38,2.0,24.972,121.54767,23.6
13.6,0.5632,2.0,24.98085,121.54464,48.0
16.8,0.8581,6.0,24.9814,121.54713,36.7
11.8,0.3446,6.0,24.9873,121.54522,55.5
40.9,0.5989,6.0,24.9663,121.54026,41.3
6.8,0.436,4.0,24.98419,121.54243,40.5
7.0,10000.32,2.0,24.9856,121.53767,27.3
9.0,0.9686,6.0,24.96604,121.742,34.7
14.8,0.794,2.0,24.9858,121.53018,50.0
30.9,0.527,6.0,24.986664,121.53758,36.5
31.0,0.117,6.0,24.9798,121.54494,20.7
16.6,0.722,6.0,24.98123,121.53885,48.5
32.0,10000.3,8.0,24.96571,121.53737,36.3
5.6,0.6419,8.0,24.96945,121.5449,26.5
15.6,0.38,6.0,24.98322,121.53765,27.3
41.4,0.6419,6.0,24.96945,121.5449,40.5
13.0,0.126,6.0,24.97577,121.536,36.7
15.2,0.617,2.0,24.9832,121.53445,37.4
