X1_house_age,X2_distance_MRT_station,X3_number_convenience_stores,X4_lat,X5_long,X6_price
35.3,0.7391,3.0,24.97563,121.53715,61.5
37.0,10000.325,6.0,24.98322,121.54477,36.3
34.7,0.6419,8.0,24.96945,121.5449,26.5
12.9,0.6419,8.0,24.9645,121.5449,31.3
12.5,0.6419,8.0,24.9675,121.53923,42.3
31.3,0.87882,10.0,24.98298,121.54024,48.5
8.0,0.16,6.0,24.96412,121.54713,36.7
11.5,0.379,6.0,24.96365,121.53471,46.3
18.4,0.6977,6.0,24.96398,121.5425,34.1
4.7,0.3248,5.0,24.98203,121.54348,16.5
32.4,0.6977,6.0,24.96398,121.54059,34.1
8.0,0.7132,7.0,24.97417,121.53917,30.7
8.5,0.5989,5.0,24.98663,121.53713,34.3
16.0,10000.3248,8.0,24.98203,121.54348,49.3
13.6,0.6419,8.0,24.96945,121.5449,40.5
16.9,0.6912,6.0,24.97841,121.5428,27.3
38.3,0.6985,6.0,24.97559,121.53713,31.5
3.8,0.8515,1.0,24.97201,121.54722,47.7
9.0,10000.2134,1.0,24.97349,121.5317,34.3
22.2,0.6747,3.0,24.98254,121.54765,55.0
16.4,0.4459,6.0,24.96398,121.5425,63.5
16.4,0.8821,6.0,24.983,121.53419,40.5
0.0,0.1506,6.0,24.9711,121.54477,45.1
1.5,0.6977,6.0,24.98549,121.54026,40.3
36.6,0.8193,6.0,24.98155,121.54089,48.3
28.6,0.4459,6.0,24.96398,121.5425,27.0
28.0,0.631,7.0,24.96606,121.54297,39.3
21.2,0.5487,4.0,24.974,121.53842,23.2
0.0,0.631,7.0,24.96606,121.54297,9.3
17.6,0.325,6.0,24.9889,121.5155,31.3
5.0,10000.3248,8.0,24.98203,121.54348,36.3
29.6,0.6977,4.0,24.98281,121.53885,25.5
23.0,0.7132,7.0,24.97417,121.53917,30.7
4.0,0.631,7.0,24.96606,121.54297,39.3
37.7,0.3446,6.0,24.9672,121.53471,37.4
14.7,0.3446,6.0,24.98298,121.54301,34.1
13.9,0.2707,6.0,24.97349,121.53814,36.5
13.7,0.3446,6.0,24.9822,121.53445,15.4
31.4,0.6985,6.0,24.97838,121.53419,40.5
12.2,0.6747,7.0,24.98674,121.534,23.6
33.4,0.6985,6.0,24.98298,121.542,46.5
2.5,0.6977,6.0,24.96165,121.53885,23.5
39.6,0.7129,8.0,24.98298,121.53923,48.0
13.0,0.113,6.0,24.97635,121.53956,42.3
17.7,0.7721,8.0,24.98672,121.53986,40.5
14.6,0.527,6.0,24.98092,121.5317,50.5
8.4,0.6901,5.0,24.986674,121.54067,51.5
8.0,0.9476,4.0,24.98199,121.54464,32.9
13.9,0.8515,6.0,24.97493,121.54312,44.3
14.0,10000.218,3.0,24.9767,121.53788,36.7
13.3,0.938,6.0,24.985,121.54089,48.5
17.5,0.6419,8.0,24.9614,121.5449,40.5
37.9,0.6977,4.0,24.97353,121.534,34.1
17.5,0.6419,8.0,24.96945,121.5449,40.5
16.5,0.6912,6.0,24.98298,121.534,34.1
30.9,0.6419,8.0,24.9845,121.53966,39.3
2.0,0.1451,6.0,24.95402,121.54494,45.1
5.9,0.6419,8.0,24.9645,121.539,52.7
16.0,10000.219,8.0,24.9767,121.5479,43.7
5.2,0.6319,8.0,24.98102,121.54308,45.9
3.8,0.6783,5.0,24.98322,121.54713,36.5
25.3,0.6977,6.0,24.9845,121.54713,36.7
34.5,0.8515,6.0,24.97544,121.53119,40.3
17.4,0.6419,8.0,24.9675,121.53945,30.5
16.4,0.6912,6.0,24.98298,121.53986,40.5
17.6,0.6419,1.0,24.96305,121.54767,23.5
17.7,0.6977,4.0,24.98353,121.534,30.5
6.8,0.6977,4.0,24.98322,121.53713,40.5
1.0,10000.3248,8.0,24.98203,121.54348,36.3
18.9,0.6977,4.0,24.98353,121.53986,40.5
5.4,0.32,6.0,24.98123,121.542,49.5
28.0,0.954,6.0,24.96305,121.53986,40.3
32.8,0.527,8.0,24.98573,121.53913,36.3
3.0,10000.3248,8.0,24.98203,121.54348,44.3
9.7,0.6985,6.0,24.98298,121.54312,44.49
29.3,0.7721,8.0,24.98573,121.53923,48.3
8.0,0.9476,4.0,24.98199,121.54464,32.9
34.8,0.87882,10.0,24.98298,121.54024,40.5
13.6,0.6977,6.0,24.98298,121.53885,43.8
16.6,0.6912,6.0,24.9859,121.5428,51.0
16.4,0.8821,6.0,24.9869,121.53423,48.5
10.4,0.5822,1.0,24.97528,121.53046,117.5
