X1_house_age,X2_distance_MRT_station,X3_number_convenience_stores,X4_lat,X5_long,X6_price
16.8,0.1626,5.0,24.97563,121.54451,40.6
33.5,0.2854,6.0,24.97281,121.53471,37.4
1.0,10000.4919,8.0,24.97567,121.5435,49.3
16.4,0.6985,6.0,24.9718,121.53471,37.5
16.4,0.8821,6.0,24.964,121.54273,41.4
0.0,0.631,6.0,24.96606,121.54297,9.3
38.2,0.045,4.0,24.96581,121.54089,45.4
21.7,0.327,4.0,24.97419,121.53711,55.5
4.0,0.1,6.0,24.95,121.54494,45.7
34.8,0.6985,6.0,24.97707,121.54312,44.529
27.5,0.8515,1.0,24.97544,121.543,23.1
15.7,0.2615,1.0,24.97563,121.51696,34.4
21.7,0.5487,4.0,24.974,121.53842,23.5
31.7,0.3446,6.0,24.96622,121.53471,37.4
36.6,0.6977,6.0,24.9853,121.539,38.1
17.5,0.547,8.0,24.981,121.534,40.3
32.0,10000.3248,2.0,24.98203,121.53787,36.3
39.7,0.3302,6.0,24.98085,121.534,48.4
19.2,0.8877,8.0,24.97383,121.53956,37.0
13.3,0.4119,6.0,24.98489,121.54436,58.8
0.0,0.87882,6.0,24.97161,121.53445,35.9
23.0,0.44,3.0,24.97445,121.54477,9.1
32.9,0.4459,6.0,24.96398,121.539,27.3
11.4,0.4459,6.0,24.96305,121.543,67.5
5.3,0.6985,6.0,24.97285,121.543,43.5
33.9,0.5989,5.0,24.96305,121.54026,41.3
19.5,0.3302,6.0,24.98092,121.53986,40.1
3.8,0.932,6.0,24.98407,121.53986,40.6
13.3,0.4617,6.0,24.9832,121.54494,47.5
13.3,0.6419,8.0,24.9645,121.53119,31.3
0.0,0.929,6.0,24.9641,121.539,29.3
32.5,0.5,6.0,24.988,121.54102,40.3
13.2,0.8821,8.0,24.98343,121.539289,52.2
34.8,0.129,6.0,24.98092,121.54312,36.3
34.5,0.631,8.0,24.97707,121.54297,47.3
3.5,0.669,8.0,24.98085,121.54391,38.3
16.4,0.3248,6.0,24.98203,121.53788,53.5
33.4,0.2121,10.0,24.98178,121.54059,46.5
32.5,0.3302,6.0,24.9838,121.527,36.8
10.5,0.7721,6.0,24.98672,121.53814,36.5
10.3,0.8513,1.0,24.97544,121.53046,43.5
28.0,0.16,6.0,24.95744,121.54413,45.1
16.4,0.345,6.0,24.97838,121.53477,62.2
34.4,0.7262,10.0,24.98178,121.54059,41.1
12.9,0.3213,5.0,24.96305,121.53471,37.5
17.6,0.5684,5.0,24.98353,121.53475,39.4
36.6,0.317,6.0,24.96305,121.542,58.3
11.5,0.5487,8.0,24.97563,121.542,43.3
6.2,0.9747,5.0,24.98254,121.54395,51.8
17.7,0.5989,5.0,24.98254,121.54713,36.5
12.4,0.8513,1.0,24.97493,121.5273,42.3
1.0,10000.217,3.0,24.964,121.53765,40.6
19.2,0.6747,3.0,24.959,121.53956,36.4
16.3,0.522,6.0,24.98746,121.53423,48.5
12.7,0.4823,6.0,24.98489,121.52981,52.5
29.3,0.3529,6.0,24.98102,121.54026,66.6
34.0,0.126,2.0,24.97544,121.54722,49.3
0.0,0.118,6.0,24.9748,121.53445,35.6
15.0,0.3446,6.0,24.96581,121.54464,45.3
38.3,0.5822,1.0,24.97559,121.592,47.5
14.7,0.218,2.0,24.98199,121.53812,30.5
25.9,0.545,6.0,24.337,121.54201,47.1
16.5,0.335,6.0,24.98203,121.54477,23.5
31.7,0.522,8.0,24.98034,121.54395,26.5
10.4,0.6912,1.0,24.9746,121.52999,37.5
14.8,0.8528,8.0,24.98298,121.53923,48.6
15.9,0.2731,7.0,24.983,121.52979,55.3
32.4,0.3302,6.0,24.96427,121.53419,38.5
18.8,0.477233,0.0,24.986,121.54312,44.5
29.3,0.7721,8.0,24.98118,121.542,36.8
8.9,0.127,6.0,24.96412,121.5449,40.5
39.2,0.769,7.0,24.98016,121.53951,42.4
16.8,0.6977,6.0,24.98353,121.53986,40.3
37.7,0.8515,1.0,24.97349,121.53119,37.4
4.0,10000.218,3.0,24.97598,121.53762,34.1
17.6,0.5845,8.0,24.981,121.54765,55.0
7.0,10000.3248,8.0,24.98203,121.54348,46.2
16.7,0.8821,6.0,24.983,121.53475,41.4
23.0,0.127,6.0,24.96398,121.54413,31.7
20.9,0.6945,6.0,24.9663,121.53874,42.3
40.9,0.5836,8.0,24.96719,121.5423,44.0
16.2,0.6783,3.0,24.98102,121.53956,51.7
8.9,0.6912,6.0,24.9814,121.543,46.1
6.6,0.7105,0.0,24.97723,121.54739,47.4
16.2,0.7429,8.0,24.96735,121.54196,29.7
13.9,0.3383,8.0,24.9845,121.54765,40.3
1.5,0.451,6.0,24.96604,121.52758,48.0
16.9,0.2083,3.0,24.98123,121.53472,55.3
2.6,0.3302,6.0,24.96571,121.54089,48.5
16.3,0.547,6.0,24.95743,121.54464,31.3
10.4,0.2615,6.0,24.97838,121.54722,47.5
34.6,0.7392,8.0,24.97707,121.54312,44.1
3.0,10000.3248,8.0,24.98203,121.54348,53.0
16.2,0.9314,3.0,24.98123,121.54312,44.2
16.2,0.5273,7.0,24.97563,121.53413,36.7
5.0,10000.2134,1.0,24.97563,121.53715,40.3
4.0,0.945,6.0,24.97845,121.54477,49.3
2.0,0.101,6.0,24.9832,121.54713,36.7
27.0,10000.2083,2.0,24.98407,121.53713,40.3
11.4,0.5632,2.0,24.97198,121.54301,34.8
21.7,0.6423,4.0,24.9703,121.53767,40.5
0.0,0.7387,9.0,24.9877,121.54477,44.1
1.5,0.6419,8.0,24.98085,121.5411,38.5
16.4,0.54413,5.0,24.98573,121.53445,35.3
5.6,0.6977,6.0,24.9824,121.5415,50.8
16.7,0.559,6.0,24.97841,121.53413,36.3
26.8,0.8515,6.0,24.97349,121.54312,44.9
19.0,0.1506,4.0,24.959,121.53711,45.4
2.0,10000.3446,8.0,24.972,121.54464,19.3
18.0,10000.3446,8.0,24.97217,121.54494,19.1
8.9,0.6419,8.0,24.9845,121.527,25.5
17.7,0.6728,4.0,24.9677,121.541,32.4
20.6,0.6985,6.0,24.97841,121.543,18.3
2.7,0.6985,6.0,24.97544,121.54516,53.5
7.8,0.124,5.0,24.97388,121.54494,47.3
12.0,0.6901,4.0,24.9772,121.54494,33.1
15.6,0.6915,6.0,24.98085,121.543,8.1
13.0,0.315,8.0,24.96735,121.54477,35.7
30.0,0.195,2.0,24.9845,121.4846,35.6
7.8,0.603,6.0,24.96305,121.5427,27.0
30.9,0.6419,8.0,24.9675,121.539,25.3
31.5,0.927,6.0,24.96056,121.53986,40.3
1.0,10000.31219,8.0,24.9845,121.5411,26.6
17.8,0.9185,4.0,24.96429,121.512,27.3
34.8,0.1881,6.0,24.98092,121.54713,36.3
16.0,10000.315,2.0,24.98203,121.53765,29.3
33.5,0.624,6.0,24.98085,121.54391,41.2
8.0,10000.45606,9.0,24.97349,121.54245,39.2
6.8,0.6427,3.0,24.96674,121.54026,60.7
37.7,0.6977,6.0,24.98281,121.53471,37.5
3.8,0.5575,10.0,24.98343,121.53762,48.0
16.2,0.8821,8.0,24.98349,121.54245,40.2
13.3,0.419,6.0,24.9613,121.53119,38.5
32.9,0.87882,10.0,24.98298,121.54022,1.5
8.0,0.8895,8.0,24.9756,121.539,36.7
13.7,0.6383,6.0,24.9856,121.54464,30.5
30.3,0.6456,8.0,24.9857,121.53981,47.3
13.0,0.632,7.0,24.9613,121.54494,30.7
16.4,0.2077,6.0,24.9832,121.534,54.4
23.0,0.1978,6.0,24.95744,121.53713,45.1
41.3,0.4281,6.0,24.964,121.53986,40.5
5.0,10000.7669,2.0,24.98326,121.54477,48.3
6.5,0.622,8.0,24.98343,121.53913,36.3
16.7,0.8821,6.0,24.9824,121.54477,40.5
16.9,0.6912,6.0,24.9832,121.53986,40.9
8.0,0.144,3.0,24.9289,121.8101,45.1
13.9,0.4823,6.0,24.9885,121.54273,44.5
10.5,0.3302,6.0,24.9716,121.53923,38.5
40.0,10000.3248,5.0,24.98203,121.54348,44.5
31.5,0.918,6.0,24.986,121.54464,23.1
2.6,0.45606,6.0,24.97419,121.5431,48.5
9.9,0.327,6.0,24.97526,121.56627,46.5
13.0,10000.3248,5.0,24.98203,121.54348,44.2
17.0,0.7132,9.0,24.96544,121.539,22.3
14.8,0.2134,1.0,24.97349,121.53642,54.4
35.4,0.5,6.0,24.9819,121.522,49.5
35.9,0.519,6.0,24.97814,121.54391,36.5
33.0,0.632,6.0,24.97701,121.54494,36.7
13.6,0.6912,6.0,24.97707,121.54312,36.5
2.3,0.55193,6.0,24.98,121.52758,48.0
13.0,10000.217,7.0,24.96735,121.53758,34.1
19.0,10000.5727,8.0,24.97349,121.53451,34.2
16.9,0.4617,6.0,24.97843,121.543,64.3
8.5,0.6977,6.0,24.96357,121.53423,38.8
19.0,0.145,6.0,24.97349,121.544353,17.7
9.9,0.4459,6.0,24.95719,121.54063,48.5
16.9,0.6912,6.0,24.124,121.54028,35.7
33.6,0.6419,6.0,24.96622,121.54039,48.5
0.0,0.948,6.0,24.96305,121.54477,29.7
18.9,0.5989,1.0,24.97514,121.543,9.3
13.3,0.631,6.0,24.96606,121.54297,36.3
30.3,0.6419,6.0,24.96945,121.54765,54.4
32.5,0.522,8.0,24.97563,121.53758,36.5
16.0,10000.931,7.0,24.9767,121.54297,48.3
3.4,0.5459,6.0,24.96398,121.5425,38.5
38.5,0.5336,3.0,24.97503,121.53692,36.2
0.0,0.6294,8.0,24.97347,121.54271,40.9
7.8,0.4744,1.0,24.96674,121.52954,47.3
7.0,10000.711,2.0,24.97349,121.54011,39.3
10.3,0.3302,6.0,24.9726,121.543,43.5
17.7,0.523,4.0,24.96604,121.545,37.5
20.3,0.335,6.0,24.96322,121.53986,40.5
8.0,0.126,6.0,24.97528,121.54722,47.1
10.3,0.427,6.0,24.96412,121.539,47.3
12.8,0.6985,6.0,24.97017,121.54713,36.5
13.0,0.0,6.0,24.97744,121.53863,35.7
12.6,0.6977,6.0,24.98123,121.53713,42.5
6.6,0.8515,1.0,24.9726,121.53713,27.0
35.9,0.589,1.0,24.97563,121.54971,36.3
31.7,0.631,4.0,24.97388,121.52981,37.5
33.4,0.7286,6.0,24.9877,121.53913,36.5
25.6,0.2722,6.0,24.6977,121.53889,15.5
31.5,0.3302,6.0,24.96571,121.54089,36.5
34.6,0.8104,6.0,24.9869,121.52758,48.8
14.0,10000.218,3.0,24.9767,121.51462,45.4
14.7,0.526,6.0,24.97523,121.53913,36.8
7.8,0.3248,5.0,24.9866,121.54027,47.3
17.5,0.6977,4.0,24.9813,121.54464,40.5
32.8,0.6016,6.0,24.98298,121.53913,36.3
37.8,0.315,6.0,24.9895,121.53986,40.3
8.5,0.6419,8.0,24.96945,121.5449,26.5
41.3,0.6607,6.0,24.9885,121.54516,61.1
16.2,0.3248,2.0,24.98203,121.53913,36.7
13.6,0.6977,4.0,24.97353,121.53885,36.5
12.5,0.52981,6.0,24.96427,121.54764,37.5
0.0,0.12,6.0,24.97371,121.5167,33.6
35.9,0.3248,6.0,24.98203,121.53713,36.5
0.0,0.123,6.0,24.96735,121.54494,47.3
21.7,0.327,4.0,24.97419,121.53814,23.5
11.9,0.527,4.0,24.97428,121.53872,46.3
38.0,0.45606,9.0,24.97707,121.5431,34.1
1.7,0.5845,6.0,24.974,121.54089,50.4
31.3,0.6977,6.0,24.9838,121.54063,47.1
28.4,0.6242,6.0,24.97838,121.54119,40.5
11.0,0.127,3.0,24.97186,121.543,45.9
30.8,0.6419,8.0,24.9745,121.54765,55.6
18.0,0.126,4.0,24.97701,121.53986,40.6
3.7,0.8302,9.0,24.98298,121.53923,38.9
17.7,0.6419,8.0,24.96945,121.5449,26.5
13.8,0.52954,6.0,24.9832,121.53986,40.3
34.6,0.2134,1.0,24.97349,121.5388,41.0
18.0,0.18,4.0,24.95719,121.54477,45.1
35.4,0.9803,8.0,24.98642,121.5346,55.5
3.7,0.919,6.0,24.96386,121.53956,51.7
16.3,0.54435,5.0,24.983,121.54026,46.5
39.7,0.7132,6.0,24.96606,121.5398,37.4
3.9,0.7721,6.0,24.9856,121.54722,47.3
0.0,0.732,6.0,24.9637,121.54739,36.7
0.0,0.8383,8.0,24.9759,121.54494,45.7
17.7,0.6419,1.0,24.96305,121.54722,41.1
17.2,0.88643,2.0,24.983,121.54722,47.2
19.2,0.5548,2.0,24.98298,121.53986,40.4
17.0,0.74,3.0,24.97723,121.53767,35.6
1.0,10000.4459,6.0,24.96412,121.5425,40.3
14.8,0.54458,1.0,24.97349,121.53451,38.5
10.0,10000.98519,8.0,24.97563,121.54451,35.3
5.2,0.9845,5.0,24.98407,121.54765,55.0
41.3,0.6419,6.0,24.96622,121.54436,31.5
8.9,0.7848,6.0,24.9838,121.52758,48.7
10.0,10000.719,4.0,24.97353,121.543,43.1
34.6,0.8193,6.0,24.97015,121.54089,48.5
29.6,0.8193,6.0,24.97845,121.53889,40.3
0.0,0.63,6.0,24.97701,121.5437,47.7
