X1_house_age,X2_distance_MRT_station,X3_number_convenience_stores,X4_lat,X5_long,X6_price
1.0,10000.3248,8.0,24.98203,121.54348,44.3
16.0,10000.3248,8.0,24.98203,121.54348,35.3
13.3,0.6419,8.0,24.96945,121.5449,31.5
20.6,0.6912,6.0,24.98092,121.54739,46.3
36.6,0.3177,6.0,24.97577,121.54312,36.8
2.5,0.3302,6.0,24.98085,121.54391,36.3
12.0,0.1,6.0,24.95425,121.537187,32.9
11.0,0.631,7.0,24.96606,121.54297,39.3
12.0,0.1506,6.0,24.9711,121.54494,45.1
15.2,0.9845,7.0,24.9877,121.54069,49.8
15.4,0.6977,6.0,24.98298,121.53475,39.3
7.0,10000.3248,8.0,24.98203,121.53762,45.4
16.4,0.6985,6.0,24.98298,121.53455,50.7
9.0,10000.3248,8.0,24.98203,121.54477,35.3
2.5,0.6419,4.0,24.96945,121.534,31.5
32.8,0.3302,6.0,24.9865,121.54086,48.6
34.9,0.6977,4.0,24.96265,121.54301,34.1
6.5,0.3302,6.0,24.97585,121.54277,38.1
32.0,0.1329,8.0,24.97482,121.54494,35.3
15.6,0.6977,4.0,24.98281,121.54494,36.8
1.0,10000.32,8.0,24.98322,121.53765,35.6
30.0,0.1718,6.0,24.95425,121.5399,32.9
17.0,0.16,6.0,24.95418,121.54494,40.1
15.7,0.8515,1.0,24.97707,121.53445,37.4
33.4,0.595,6.0,24.97814,121.53885,46.5
16.6,0.6912,6.0,24.98298,121.53475,39.3
12.4,0.5273,6.0,24.96314,121.54026,42.5
0.0,0.1193,6.0,24.96571,121.54089,45.1
17.2,0.6747,5.0,24.98674,121.534,23.0
14.2,0.8889,1.0,24.97519,121.5273,45.9
17.7,0.6419,1.0,24.96,121.53119,37.5
34.8,0.6985,6.0,24.97349,121.54312,44.3
41.4,0.3446,6.0,24.98326,121.5446,35.5
13.0,0.9387,6.0,24.98102,121.54477,48.1
12.9,0.6419,8.0,24.96945,121.5449,31.5
5.6,0.6985,6.0,24.97585,121.54019,50.7
31.9,0.9476,4.0,24.98199,121.54464,32.5
16.2,0.2313,7.0,24.983,121.53966,37.7
21.2,0.5487,4.0,24.974,121.53842,45.2
13.3,0.383302,6.0,24.98085,121.54391,58.8
18.2,0.88643,8.0,24.983,121.54312,44.2
34.8,0.6977,6.0,24.98102,121.53986,40.3
1.0,0.7669,2.0,24.9824,121.54477,35.3
7.0,10000.7286,8.0,24.97285,121.53913,36.3
13.9,0.6419,8.0,24.96357,121.53923,36.7
19.8,0.54477,8.0,24.983,121.53986,40.3
6.5,0.8515,6.0,24.97544,121.53119,40.3
35.9,0.3446,6.0,24.987,121.53119,35.5
13.3,0.6783,5.0,24.983,121.53752,47.5
4.0,0.938,6.0,24.97845,121.54477,48.1
6.6,0.6977,4.0,24.98281,121.53885,27.3
