X1_house_age,X2_distance_MRT_station,X3_number_convenience_stores,X4_lat,X5_long,X6_price
13.3,0.419,6.0,24.96606,121.5431,54.4
15.6,0.6985,6.0,24.97585,121.5417,38.1
20.9,0.3248,5.0,24.98203,121.54348,36.5
30.9,0.6419,8.0,24.9645,121.539,31.3
8.0,0.1451,6.0,24.97563,121.54494,45.1
1.0,10000.219,8.0,24.97349,121.54451,47.3
19.2,0.32,7.0,24.97417,121.53951,42.2
37.2,0.8877,8.0,24.98102,121.53475,39.2
13.2,0.9845,5.0,24.9832,121.53947,47.2
18.2,0.88643,10.0,24.983,121.54026,46.6
4.6,0.6977,6.0,24.98118,121.53885,15.3
31.7,0.5,6.0,24.9838,121.54477,30.5
35.5,0.5292,6.0,24.97563,121.53715,40.3
20.6,0.6936,6.0,24.97838,121.53419,40.5
30.4,0.6419,8.0,24.9675,121.53923,36.5
22.8,0.5575,10.0,24.98343,121.54086,48.0
37.2,0.8877,8.0,24.98102,121.53471,37.4
16.2,0.8877,8.0,24.98118,121.53448,37.7
37.0,10000.3248,8.0,24.98203,121.53715,36.3
4.5,0.3248,6.0,24.98203,121.54348,46.3
11.0,0.9476,4.0,24.98199,121.54477,544.1
16.5,0.6912,6.0,24.98407,121.53913,36.7
37.0,10000.3248,8.0,24.98203,121.54477,49.3
26.9,0.7727,6.0,24.98118,121.53885,35.5
3.0,10000.3248,8.0,24.98203,121.54348,44.3
0.0,0.9476,4.0,24.98199,121.54464,32.9
31.5,0.3302,6.0,24.97707,121.54301,34.1
37.7,0.3214,1.0,24.9746,121.53758,34.1
16.0,10000.3248,8.0,24.98203,121.54348,51.7
32.8,0.3302,6.0,24.983,121.54765,40.6
30.4,0.6419,8.0,24.96945,121.539,65.5
14.7,0.6977,6.0,24.98298,121.53986,40.5
16.2,0.8821,8.0,24.98419,121.5494,55.0
9.0,10000.3248,8.0,24.98203,121.54348,49.3
18.3,0.6977,6.0,24.98102,121.53986,40.6
13.7,0.4459,6.0,24.96398,121.54765,53.5
25.3,0.6977,6.0,24.98123,121.54089,48.6
12.9,0.6419,8.0,24.9645,121.54765,39.3
6.4,0.6419,8.0,24.96945,121.5449,62.2
4.8,0.527,6.0,24.96324,121.53885,40.3
16.6,0.6912,6.0,24.98123,121.54312,48.5
40.9,0.5989,5.0,24.98663,121.54026,41.3
14.2,0.88643,8.0,24.983,121.54301,34.6
14.7,0.6985,6.0,24.97559,121.54413,30.5
2.6,0.3302,6.0,24.9865,121.54086,54.4
16.9,0.6912,6.0,24.98123,121.53986,40.3
