X1_house_age,X2_distance_MRT_station,X3_number_convenience_stores,X4_lat,X5_long,X6_price
7.6,0.6977,6.0,24.97538,121.53812,57.5
4.5,0.8963,5.0,24.95591,121.53956,51.8
20.6,0.6985,6.0,24.9832,121.54301,34.4
17.8,0.427,6.0,24.96305,121.543,58.1
0.0,0.948,6.0,24.94883,121.53986,40.6
28.4,0.6242,6.0,24.98085,121.542,48.2
35.3,0.5273,8.0,24.98102,121.5449,60.7
25.6,0.6977,6.0,24.98298,121.54071,48.6
31.4,0.186,6.0,24.98123,121.54089,48.5
12.2,0.4371,0.0,24.9342,121.53475,37.2
31.4,0.9286,3.0,24.98199,121.5173,67.5
29.4,0.335,6.0,24.98419,121.53812,40.5
12.8,0.6912,4.0,24.97349,121.53828,32.5
10.8,0.589,6.0,24.97563,121.5493,47.3
36.0,10000.3248,5.0,24.98203,121.54348,55.0
24.0,0.944,6.0,24.98092,121.54436,47.1
4.0,0.145,6.0,24.96571,121.54477,45.1
32.0,0.151,6.0,24.97744,121.53956,36.7
12.0,0.1329,6.0,24.9512,121.54477,45.9
39.2,0.775,10.0,24.9877,121.5403932,32.4
14.6,0.522,6.0,24.97526,121.53812,39.7
38.6,0.6985,3.0,24.975,121.5366627,42.0
5.2,0.3302,8.0,24.985,121.54026,45.4
0.0,0.631,6.0,24.96606,121.54297,42.7
21.2,0.5487,4.0,24.974,121.542,45.4
16.9,0.335,6.0,24.98092,121.53445,35.7
35.8,0.6977,3.0,24.98102,121.54026,47.3
14.7,0.7105,1.0,24.97153,121.54739,53.5
20.6,0.3302,6.0,24.98092,121.54713,36.7
34.8,0.2083,8.0,24.98155,121.54494,53.3
16.2,0.5989,7.0,24.96735,121.5424,36.7
14.6,0.717,8.0,24.96305,121.54494,24.5
15.2,0.9845,5.0,24.97971,121.54245,45.4
13.0,0.629,8.0,24.9876,121.53913,36.3
12.5,0.6419,6.0,24.9615,121.53119,37.5
35.9,0.3248,5.0,24.98203,121.54391,36.5
3.7,0.6783,5.0,24.97563,121.53745,5.5
9.0,10000.7533,4.0,24.97445,121.53151,35.3
5.0,10000.3248,8.0,24.98298,121.53713,36.5
33.5,0.7871,6.0,24.98353,121.542,42.5
12.7,0.4823,1.0,24.97388,121.52981,28.5
13.3,0.3619,6.0,24.96427,121.54767,23.0
37.8,0.1819,6.0,24.96756,121.5423,34.1
37.7,0.4822,1.0,24.97349,121.53451,34.5
16.9,0.4459,6.0,24.98016,121.539,25.5
8.5,0.5827,6.0,24.9856,121.53956,51.8
30.3,0.7721,6.0,24.98118,121.53788,35.8
12.5,0.5989,5.0,24.9663,121.53666,34.3
16.7,0.7721,9.0,24.983,121.54451,45.5
2.7,0.4459,6.0,24.96305,121.54765,53.5
5.9,0.3302,6.0,24.98085,121.54391,56.3
20.5,0.419,6.0,24.9663,121.53423,48.5
18.3,0.832,6.0,24.98118,121.539,54.4
16.0,0.87882,10.0,24.9832,121.54086,41.1
16.3,0.5822,4.0,24.97585,121.534,35.5
28.6,0.4617,6.0,24.97838,121.54119,40.5
12.5,0.2854,5.0,24.97161,121.534,42.5
2.7,0.8939,1.0,24.98489,121.53151,37.5
3.6,0.47425,7.0,24.95744,121.54089,54.4
29.0,10000.2719,8.0,24.97017,121.54494,40.3
13.2,0.9845,5.0,24.98178,121.54026,45.2
