X1_house_age,X2_distance_MRT_station,X3_number_convenience_stores,X4_lat,X5_long,X6_price
4.7,0.3248,5.0,24.96299,121.54391,30.5
32.6,0.427,6.0,24.97285,121.53464,36.5
13.3,0.6419,10.0,24.9845,121.54022,54.4
31.7,0.44,1.0,24.9753,121.53076,28.5
28.6,0.6977,6.0,24.97838,121.54436,50.8
13.2,0.9845,7.0,24.97419,121.54739,47.7
10.4,0.38,8.0,24.97349,121.54494,47.3
12.9,0.5529,4.0,24.96305,121.54464,34.1
4.9,0.719,6.0,24.96756,121.54464,21.3
11.6,0.8515,6.0,24.97544,121.53119,43.1
8.0,0.126,6.0,24.95744,121.98043,27.7
39.2,0.7134,2.0,24.98016,121.53475,39.4
4.7,0.45606,9.0,24.97707,121.539,53.5
42.7,0.3302,6.0,24.96581,121.54086,49.3
16.9,0.2606,6.0,24.98092,121.54312,36.7
15.6,0.6783,1.0,24.9856,121.53046,27.3
13.0,0.4371,2.0,24.97598,121.547,29.8
29.3,0.6977,8.0,24.983,121.54494,38.5
0.0,0.631,6.0,24.96606,121.54297,17.9
17.2,0.87882,10.0,24.98298,121.54024,37.9
0.0,0.154,6.0,24.96305,121.53844,44.3
21.7,0.527,4.0,24.97419,121.53842,44.2
20.0,0.7286,3.0,24.9845,121.54477,33.1
22.2,0.942,0.0,24.98353,121.53966,39.7
3.5,0.634,8.0,24.98322,121.54059,36.7
27.0,10000.2616,2.0,24.97577,121.53767,39.6
31.4,0.3248,5.0,24.98203,121.54348,55.5
12.2,0.95153,3.0,24.9874,121.54722,47.9
14.0,10000.213,1.0,24.9719,121.53451,34.3
8.0,10000.2319,8.0,24.9814,121.5455,48.6
25.3,0.6016,6.0,24.96427,121.54063,36.5
0.0,0.126,6.0,24.97585,121.54516,45.1
15.6,0.315,6.0,24.98123,121.542,46.6
21.7,0.3383,8.0,24.96622,121.54086,44.5
4.0,10000.22,3.0,24.97577,121.53767,39.6
8.9,0.527,4.0,24.96412,121.53986,40.3
33.9,0.9476,4.0,24.98199,121.54464,7.5
14.0,10000.218,2.0,24.9767,121.534,22.1
14.7,0.528,6.0,24.98298,121.527,53.5
2.0,0.4826,6.0,24.96571,121.54089,43.1
13.2,0.1386,7.0,24.987,121.53947,37.9
26.6,0.5273,6.0,24.9869,121.54301,34.1
13.6,0.5704,6.0,24.97838,121.54436,43.5
3.0,10000.2,8.0,24.97707,121.54308,35.3
34.5,0.4459,6.0,24.96398,121.54464,23.5
20.2,0.1726,3.0,24.97723,121.53767,29.7
18.4,0.3446,6.0,24.96182,121.531,29.5
26.4,0.5273,6.0,24.9685,121.5414,23.5
29.0,10000.7669,2.0,24.98419,121.53561,48.5
32.6,0.473,6.0,24.96305,121.5365,40.5
15.9,0.1289,1.0,24.97371,121.52981,37.3
5.2,0.6719,5.0,24.9839,121.54245,35.5
21.7,0.7134,4.0,24.98199,121.53762,49.5
25.3,0.6945,6.0,24.6977,121.5423,36.7
3.5,0.556,6.0,24.98085,121.54323,48.2
3.5,0.8389,10.0,24.98322,121.53765,40.6
34.8,0.631,6.0,24.96606,121.54297,40.6
31.0,0.9476,2.0,24.9832,121.54477,20.1
12.0,0.12,6.0,24.96314,121.837,18.3
39.8,0.7134,1.0,24.97577,121.53475,39.4
11.9,0.1828,8.0,24.9896,121.5423,39.4
30.4,0.6419,8.0,24.914,121.54765,40.5
13.9,0.8513,5.0,24.9832,121.54026,27.3
41.3,0.54412,8.0,24.98326,121.5446,36.5
6.5,0.4823,6.0,24.96622,121.5469,63.3
34.9,0.3232,6.0,24.983,121.589,39.1
28.0,0.911,6.0,24.97723,121.54436,36.7
7.0,10000.3248,8.0,24.98203,121.54348,49.3
33.6,0.3302,6.0,24.96581,121.54086,46.0
25.9,0.6977,6.0,24.98254,121.54026,40.3
12.7,0.3383,6.0,24.98085,121.54494,58.1
15.7,0.63016,2.0,24.964,121.534,34.1
20.9,0.5446,6.0,24.98092,121.53913,36.3
4.7,0.2128,6.0,24.96108,121.54059,30.4
19.8,0.3302,6.0,24.9658,121.53986,40.6
32.3,0.9455,6.0,24.98182,121.5464,48.5
28.6,0.589,4.0,24.96108,121.534,27.0
32.6,0.932,6.0,24.96968,121.54312,27.0
12.3,0.7848,6.0,24.9819,121.543,31.1
26.8,0.689,6.0,24.9663,121.54049,21.5
14.0,0.712,8.0,24.96299,121.54713,36.7
3.9,0.8193,8.0,24.327,121.5423,47.7
14.7,0.1801,1.0,24.9814,121.5374,22.5
31.3,0.9476,4.0,24.98199,121.54464,67.5
2.6,0.527,6.0,24.98092,121.53874,45.5
30.4,0.6912,6.0,24.97964,121.539,36.3
18.0,0.9679,7.0,24.96744,121.54413,516.7
12.6,0.532,4.0,24.98123,121.53471,42.5
13.6,0.53046,7.0,24.97017,121.54494,43.5
40.9,0.5989,5.0,24.96663,121.54026,41.3
15.9,0.325,3.0,24.98203,121.54477,42.1
13.2,0.52,7.0,24.98123,121.53917,45.3
0.0,0.3,6.0,24.9655,121.53653,36.7
15.9,0.8939,6.0,24.98489,121.54121,56.3
11.9,0.6977,6.0,24.9639,121.543,40.5
31.3,0.52901,5.0,24.98298,121.534,36.5
1.0,10000.725,3.0,24.97563,121.53715,40.5
37.2,0.025,0.0,24.985,121.53471,37.4
11.5,0.1935,7.0,24.97964,121.53642,46.6
12.5,0.6917,4.0,24.96305,121.53842,25.3
40.9,0.2083,6.0,24.9866,121.54026,48.5
2.6,0.6977,4.0,24.98298,121.53477,62.3
13.0,0.33,7.0,24.96604,121.54713,36.7
16.7,0.954,4.0,24.9653,121.5485,54.4
39.2,0.717,2.0,24.9832,121.53477,23.0
4.6,0.7262,10.0,24.98178,121.54059,48.1
39.7,0.5845,6.0,24.96571,121.54089,48.0
13.0,0.25,4.0,24.9613,121.53762,36.9
6.3,0.6622,6.0,24.97927,121.53923,38.9
16.9,0.6427,8.0,24.9873,121.5469,52.7
15.7,0.7262,3.0,24.97003,121.53756,28.5
12.8,0.6985,6.0,24.97668,121.5428,40.6
17.6,0.527,8.0,24.98092,121.54767,23.5
15.6,0.6783,5.0,24.981,121.53451,49.3
6.6,0.725,6.0,24.98343,121.53879,59.5
32.6,0.527,8.0,24.98392,121.53653,42.3
22.2,0.4731,7.0,24.9826,121.54765,71.0
17.7,0.4459,6.0,24.96398,121.54722,41.5
16.6,0.6912,2.0,24.98298,121.54039,43.5
37.0,10000.7105,2.0,24.97161,121.53423,38.1
18.2,0.942,7.0,24.96696,121.54069,44.7
7.8,0.6912,6.0,24.9746,121.53981,47.7
33.5,0.3446,6.0,24.98042,121.54211,42.3
0.0,0.729,9.0,24.9833,121.53917,30.7
25.9,0.327,6.0,24.97349,121.51748,36.5
39.6,0.3679,6.0,24.984,121.53964,36.5
11.6,0.5273,6.0,24.96172,121.54308,39.4
17.4,0.327,8.0,24.97026,121.5449,31.5
15.0,10000.45,3.0,24.97707,121.53767,43.5
31.7,0.6985,6.0,24.97668,121.53923,38.5
38.5,0.6419,8.0,24.97814,121.53413,36.3
34.9,0.6944,1.0,24.97392,121.53059,43.1
38.3,0.143,6.0,24.98573,121.542,35.3
10.3,0.5632,6.0,24.97814,121.54301,46.1
30.9,0.525,6.0,24.98092,121.54713,36.3
16.0,10000.3248,8.0,24.98203,121.54348,51.7
6.5,0.3446,6.0,24.9855,121.53713,40.5
27.0,10000.719,8.0,24.97707,121.5423,41.3
26.6,0.419,6.0,24.96427,121.543,628.5
9.7,0.3272,6.0,24.98246,121.54477,34.4
8.0,10000.3248,8.0,24.98203,121.54348,36.7
1.0,10000.479,5.0,24.98246,121.54477,49.3
13.6,0.8513,6.0,24.9832,121.543,43.1
13.3,0.8101,5.0,24.96674,121.54067,47.3
15.5,0.3248,6.0,24.98203,121.54059,77.5
1.0,10000.506,4.0,24.9873,121.53874,45.3
1.0,10000.0,8.0,24.98419,121.549,49.3
1.0,10000.7329,2.0,24.9788,121.54477,43.2
1.0,0.1604,6.0,24.97544,121.54451,49.7
18.9,0.419,6.0,24.96143,121.543,31.5
18.0,10000.6719,5.0,24.96735,121.54269,43.5
38.5,0.1726,3.0,24.97528,121.53445,36.5
15.6,0.1828,1.0,24.97563,121.53715,45.1
22.2,0.9845,5.0,24.96571,121.54089,36.2
6.2,0.136,7.0,24.9834,121.53445,35.6
22.2,0.4371,2.0,24.989,121.54713,36.0
3.8,0.6783,5.0,24.97563,121.53715,47.5
17.9,0.3248,4.0,24.98123,121.53766,22.1
6.2,0.3248,8.0,24.98203,121.54348,0.2
34.8,0.7669,6.0,24.97707,121.54312,36.5
26.8,0.6242,6.0,24.98281,121.52758,48.5
23.0,0.944,4.0,24.9643,121.52981,36.7
0.0,0.9476,4.0,24.98199,121.54464,32.1
4.5,0.6977,6.0,24.98298,121.54477,36.5
18.0,0.5273,6.0,24.95719,121.54494,47.1
17.3,0.1289,5.0,24.98203,121.54069,53.5
10.8,0.54438,5.0,24.96674,121.54067,38.5
15.2,0.6172,7.0,24.96719,121.53464,37.4
30.6,0.6912,6.0,24.98123,121.53964,36.5
13.2,0.4119,2.0,24.98343,121.53923,48.6
13.0,10000.2121,2.0,24.97544,121.53046,27.3
17.3,0.6985,6.0,24.9677,121.54516,9.4
38.0,0.919,6.0,24.96756,121.5423,31.3
13.3,0.419,6.0,24.96412,121.534,31.3
4.9,0.3248,5.0,24.98203,121.53788,46.5
13.7,0.6438,4.0,24.97419,121.539,27.3
3.6,0.4721,6.0,24.96968,121.54494,43.1
11.8,0.5517,6.0,24.9615,121.53913,36.3
31.0,0.95,6.0,24.98246,121.54477,47.1
25.9,0.3039,8.0,24.98489,121.54494,67.7
11.5,0.419,2.0,24.96604,121.53642,23.6
20.6,0.527,8.0,24.9639,121.542,25.3
13.7,0.3446,0.0,24.9845,121.534,40.5
4.7,0.3182,6.0,24.96604,121.542,28.5
29.4,0.6977,3.0,24.9877,121.53475,39.3
30.9,0.6419,8.0,24.9845,121.539,31.3
8.5,0.6977,3.0,24.97538,121.54413,55.5
13.6,0.7312,6.0,24.96412,121.54713,36.3
16.2,0.335,7.0,24.98203,121.54059,45.2
10.4,0.5186,6.0,24.97841,121.54026,36.3
35.4,0.6419,8.0,24.95544,121.561,48.5
13.2,0.8895,8.0,24.9877,121.53993,14.4
5.2,0.2289,3.0,24.96697,121.540342,29.5
38.5,0.3248,4.0,24.98203,121.53713,53.5
16.9,0.6912,6.0,24.98155,121.5431,51.7
33.6,0.7262,10.0,24.98178,121.53759,46.1
13.6,0.5684,5.0,24.98353,121.53885,13.8
22.8,0.938,6.0,24.981,121.54089,40.5
16.3,0.54522,6.0,24.98281,121.54022,35.7
6.2,0.8877,8.0,24.98118,121.53788,44.9
18.9,0.5989,1.0,24.96357,121.52979,35.3
30.4,0.6419,6.0,24.96497,121.54765,55.5
8.5,0.8515,1.0,24.97544,121.53119,37.5
5.6,0.5263,8.0,24.98123,121.54329,44.3
14.4,0.7913,6.0,24.963,121.53885,54.4
0.0,0.9476,4.0,24.98407,121.54477,35.1
12.9,0.417,6.0,24.98085,121.53923,36.3
37.2,0.8877,3.0,24.97419,121.53471,37.0
12.6,0.6945,6.0,24.97585,121.53889,42.5
9.9,0.479,5.0,24.983,121.53438,42.0
31.3,0.327,6.0,24.96622,121.54086,36.5
12.0,0.9561,6.0,24.98246,121.54477,45.1
0.0,0.631,6.0,24.977,121.54297,45.1
23.0,0.938,6.0,24.9809,121.4963,45.7
13.7,0.8515,6.0,24.97544,121.54312,44.4
13.6,0.6419,8.0,24.96606,121.539,27.3
2.5,0.631,6.0,24.96606,121.54297,36.5
15.0,0.529,6.0,24.97838,121.54722,47.7
6.3,0.49628,1.0,24.97563,121.53713,61.5
22.8,0.9292,6.0,24.97723,121.53767,35.6
26.8,0.527,8.0,24.9851,121.53913,36.5
12.4,0.5487,6.0,24.974,121.53981,42.5
16.9,0.6735,4.0,24.98092,121.547,57.1
18.0,10000.7105,2.0,24.98123,121.54713,36.8
16.7,0.3104,6.0,24.9801,121.54713,36.3
13.7,0.527,6.0,24.96606,121.54308,41.2
6.6,0.317,6.0,24.97201,121.54722,47.3
17.0,0.4617,8.0,24.96305,121.53862,25.6
14.6,0.3248,6.0,24.98203,121.53812,46.3
4.6,0.6977,6.0,24.96305,121.51243,15.3
5.3,0.3302,6.0,24.97509,121.51738,35.6
4.7,0.315,6.0,24.9638,121.54119,37.4
20.4,0.3248,6.0,24.98203,121.554,23.5
42.7,0.6977,4.0,24.9866,121.53874,35.3
36.6,0.6977,6.0,24.9638,121.5447,38.5
20.3,0.6735,6.0,24.98092,121.54739,46.8
38.5,0.3248,5.0,24.98203,121.54348,34.4
17.2,0.8821,8.0,24.98118,121.54722,47.2
30.0,10000.9845,5.0,24.98419,121.54243,39.3
8.4,0.6627,6.0,24.96007,121.54089,23.5
13.5,0.6419,6.0,24.9645,121.534,36.5
8.0,0.977,6.0,24.9639,121.742,33.7
41.4,0.6912,6.0,24.9877,121.539,36.3
20.0,0.1451,6.0,24.97577,121.54713,36.7
29.3,0.6977,4.0,24.98298,121.54477,38.5
3.5,0.527,6.0,24.97598,121.53438,42.5
0.0,0.746,8.0,24.97701,121.54477,43.1
33.4,0.34947,6.0,24.98199,121.53445,50.5
27.5,0.5394,6.0,24.96305,121.5325,37.5
28.0,0.632,4.0,24.96604,121.54119,37.4
38.5,0.7721,6.0,24.97503,121.54464,34.3
35.5,0.3248,5.0,24.98203,121.537348,36.5
3.9,0.517,6.0,24.98298,121.53932,32.5
5.0,10000.5006,2.0,24.9726,121.54477,40.3
0.0,0.749,8.0,24.95836,121.53957,48.7
34.6,0.989,6.0,24.98123,121.543,48.1
16.7,0.45606,6.0,24.97433,121.53471,41.1
17.8,0.519,8.0,24.96365,121.5423,47.3
19.2,0.88643,8.0,24.983,121.53918,45.2
5.9,0.3248,5.0,24.98203,121.534,50.0
18.0,0.127,6.0,24.95743,121.54494,50.7
16.2,0.0392,7.0,24.9898,121.54722,41.4
31.9,0.3302,6.0,24.98203,121.54477,44.5
12.7,0.3302,6.0,24.97151,121.5425,517.5
0.0,0.16,6.0,24.96412,121.54494,19.1
16.6,0.6912,6.0,24.98298,121.539,48.0
0.0,0.3015,8.0,24.96604,121.54494,23.1
3.4,0.6977,4.0,24.97285,121.53438,42.5
4.0,0.16,6.0,24.97712,121.549,17.7
11.9,0.331,6.0,24.9811,121.54297,46.8
0.0,0.632,6.0,24.96412,121.543,17.7
