X1_house_age,X2_distance_MRT_station,X3_number_convenience_stores,X4_lat,X5_long,X6_price
39.6,0.6977,4.0,24.9838,121.53885,40.5
16.9,0.6977,6.0,24.98353,121.53913,36.7
6.2,0.8877,8.0,24.98102,121.54026,40.2
12.3,0.534,6.0,24.97563,121.53423,42.5
26.9,0.527,6.0,24.98353,121.53885,38.5
15.2,0.6783,7.0,24.983,121.534,0.6
16.2,0.6747,5.0,24.98254,121.53951,51.7
26.8,0.527,6.0,24.98092,121.54329,44.3
14.0,10000.2134,1.0,24.97577,121.53372,40.6
17.4,0.6419,8.0,24.96406,121.5449,40.5
30.6,0.527,6.0,24.9836,121.53644,36.5
27.5,0.54477,6.0,24.97514,121.53812,36.5
1.0,0.7262,10.0,24.98178,121.54059,49.1
31.4,0.3302,6.0,24.98419,121.54308,47.5
16.4,0.529,6.0,24.98246,121.54477,49.3
4.0,10000.729,2.0,24.97577,121.53767,40.3
12.5,0.6419,8.0,24.9714,121.53445,35.5
35.8,0.534,6.0,24.97563,121.54026,36.5
5.2,0.2854,8.0,24.98223,121.53597,45.4
32.7,0.3302,6.0,24.983,121.54022,30.5
13.0,0.1,6.0,24.95402,121.54477,40.1
1.0,10000.219,2.0,24.97349,121.51462,40.3
25.9,0.6977,6.0,24.983,121.54739,47.3
11.8,0.4617,6.0,24.96305,121.54765,40.3
8.5,0.6419,8.0,24.9845,121.5104,26.5
30.8,0.7721,6.0,24.98118,121.53964,36.7
37.8,0.6783,5.0,24.975,121.54477,34.3
20.4,0.6912,6.0,24.98042,121.53986,40.5
40.9,0.1819,8.0,24.96756,121.5423,67.5
11.6,0.3302,6.0,24.97201,121.54312,44.3
34.8,0.6985,6.0,24.97707,121.54312,44.1
5.3,0.6735,5.0,24.97538,121.534,47.3
9.0,0.16,6.0,24.769,121.53445,35.7
32.3,0.4459,6.0,24.96398,121.5425,30.5
14.6,0.719,6.0,24.96172,121.54301,34.1
4.0,10000.3248,8.0,24.98203,121.54348,44.3
13.6,0.6912,6.0,24.97838,121.53923,48.0
13.9,0.2083,6.0,24.98123,121.5425,48.5
4.9,0.3248,5.0,24.98203,121.53715,44.5
1.0,10000.2121,2.0,24.97577,121.53767,36.6
17.2,0.6747,5.0,24.98674,121.534,23.9
