X1_house_age,X2_distance_MRT_station,X3_number_convenience_stores,X4_lat,X5_long,X6_price
40.0,10000.3248,8.0,24.98203,121.54348,55.0
5.0,0.1379,6.0,24.95544,121.54436,45.7
16.9,0.6419,8.0,24.96945,121.53986,40.3
11.0,0.3248,8.0,24.98203,121.54477,44.3
30.9,0.6419,8.0,24.98353,121.53986,40.5
13.2,0.8877,8.0,24.98102,121.53923,48.2
0.0,0.9476,4.0,24.98199,121.54464,32.9
35.8,0.6977,6.0,24.98102,121.543,40.3
32.5,0.527,8.0,24.98092,121.53653,36.5
2.0,10000.5735,8.0,24.97349,121.54477,34.3
3.0,10000.2121,8.0,24.97707,121.54494,40.3
5.0,0.315,6.0,24.97723,121.53986,40.6
17.7,0.6419,1.0,24.96604,121.561,26.5
31.9,0.6977,4.0,24.98199,121.54477,47.5
12.5,0.8821,6.0,24.97563,121.53715,42.5
17.0,10000.3248,8.0,24.98203,121.54348,53.3
6.6,0.6419,8.0,24.9845,121.54026,59.5
13.5,0.6419,8.0,24.96945,121.5449,32.5
12.2,0.6783,3.0,24.98102,121.54722,47.3
13.3,0.7721,6.0,24.983,121.53765,31.3
4.0,0.9476,4.0,24.98199,121.54464,32.1
12.5,0.6419,8.0,24.97003,121.53423,42.5
12.7,0.6783,5.0,24.97371,121.53874,37.5
4.0,0.1,6.0,24.95744,121.54477,45.1
13.2,0.8895,8.0,24.98254,121.54059,45.4
38.0,0.9476,4.0,24.98199,121.54464,32.9
1.0,10000.225,8.0,24.98102,121.54494,40.3
16.4,0.6985,6.0,24.98298,121.53419,40.5
15.2,0.2854,2.0,24.98223,121.53597,0.6
16.9,0.6419,8.0,24.9845,121.53986,40.5
29.3,0.6977,6.0,24.98102,121.54089,40.5
21.7,0.5487,4.0,24.974,121.53842,44.2
4.0,0.1302,6.0,24.97544,121.54477,45.7
8.0,0.9476,4.0,24.98199,121.54464,32.7
20.5,0.3302,6.0,24.98092,121.54739,46.4
13.2,0.8877,8.0,24.9837,121.53913,36.2
12.9,0.6783,5.0,24.975,121.54464,42.5
38.2,0.6977,3.0,24.98353,121.53475,39.7
15.5,0.6783,5.0,24.97563,121.54451,34.1
16.9,0.6912,6.0,24.97841,121.5428,51.7
17.5,0.6419,8.0,24.96945,121.5449,40.5
16.2,0.0636,3.0,24.98353,121.53966,37.7
0.0,0.932,6.0,24.96398,121.54211,42.7
7.8,0.6977,4.0,24.97353,121.53923,38.5
13.6,0.6977,6.0,24.98298,121.53885,48.5
36.6,0.8193,6.0,24.96015,121.54494,38.1
34.9,0.919,6.0,24.96756,121.5423,67.7
39.6,0.7132,7.0,24.98016,121.53981,47.4
