X1_house_age,X2_distance_MRT_station,X3_number_convenience_stores,X4_lat,X5_long,X6_price
32.6,0.527,8.0,24.9769,121.54451,40.3
34.8,0.6419,8.0,24.9742,121.5449,38.5
14.8,0.527,6.0,24.98092,121.53812,44.2
20.6,0.4459,6.0,24.96398,121.54722,47.3
20.0,0.631,8.0,24.96867,121.54494,35.3
2.3,0.5575,10.0,24.98343,121.53762,36.5
20.2,0.942,4.0,24.97425,121.54739,47.2
13.9,0.7749,1.0,24.97349,121.53451,34.4
4.3,0.522,1.0,24.9856,121.54971,29.3
13.0,0.8844,8.0,24.9777,121.539,353.7
0.0,0.3446,2.0,24.97245,121.54494,29.3
34.8,0.4883,10.0,24.981,121.54026,48.0
34.8,0.8963,8.0,24.96622,121.53923,48.3
13.2,0.918,3.0,24.98353,121.54713,36.7
17.6,0.1801,0.0,24.98123,121.543,48.1
1.0,10000.2313,1.0,24.9798,121.54,29.5
9.0,10000.7579,3.0,24.97417,121.543,45.1
32.8,0.3302,6.0,24.98298,121.548,47.2
27.3,0.2615,6.0,24.96143,121.543,31.3
13.3,0.945,6.0,24.97563,121.5431,47.3
7.8,0.92,6.0,24.97293,121.53932,32.38
13.9,0.54,6.0,24.96182,121.53885,36.3
16.2,0.7721,8.0,24.98203,121.54348,13.2
17.5,0.6419,4.0,24.9685,121.534,40.3
37.0,10000.3248,5.0,24.98203,121.54348,49.3
12.9,0.2121,3.0,24.97597,121.54436,42.5
3.0,10000.729,8.0,24.98016,121.543,37.5
13.6,0.5632,2.0,24.98085,121.54516,40.8
13.2,0.8817,3.0,24.98123,121.53445,44.2
18.0,0.3248,8.0,24.9638,121.54494,72.1
30.0,0.6016,6.0,24.97544,121.549,18.3
16.5,0.6722,6.0,24.97841,121.54528,51.8
9.0,0.129,6.0,24.756,121.54494,35.3
12.7,0.5181,8.0,24.97697,121.54477,34.1
30.7,0.622,6.0,24.98123,121.53957,48.5
11.9,0.5487,4.0,24.974,121.53842,44.3
33.5,0.4617,6.0,24.6977,121.54211,42.5
14.6,0.527,6.0,24.98085,121.54308,64.1
10.3,0.942,1.0,24.97563,121.5449,81.5
18.0,10000.4,2.0,24.96852,121.54273,36.7
3.4,0.527,6.0,24.96604,121.534,34.2
16.9,0.3446,6.0,24.98298,121.535,35.3
40.9,0.8821,8.0,24.9859,121.543,38.5
16.6,0.6912,6.0,24.97841,121.54312,36.5
16.5,0.6419,8.0,24.9845,121.534,40.3
16.8,0.327,6.0,24.99156,121.53642,34.1
20.6,0.6977,4.0,24.96398,121.542,25.3
3.9,0.641,6.0,24.96412,121.543,56.8
4.9,0.6419,8.0,24.9675,121.54971,31.3
6.5,0.36,8.0,24.97563,121.53713,40.8
1.8,0.2289,1.0,24.9746,121.53151,55.3
8.0,10000.3248,5.0,24.98203,121.54348,46.2
16.2,0.6359,9.0,24.98674,121.53966,36.7
17.2,0.3248,5.0,24.98203,121.54713,36.7
5.9,0.802,6.0,24.9877,121.54059,52.2
6.6,0.6419,6.0,24.98298,121.53923,13.9
8.5,0.87882,6.0,24.98298,121.53445,27.3
16.0,10000.729,2.0,24.9817,121.54477,49.3
13.7,0.6985,4.0,24.97668,121.53844,30.6
32.6,0.6945,6.0,24.97585,121.52758,48.3
4.0,0.95,6.0,24.96398,121.54436,42.7
33.5,0.7129,6.0,24.96628,121.54026,41.5
4.6,0.3302,6.0,24.9878,121.539,53.7
16.9,0.6912,6.0,24.98034,121.53913,36.3
40.9,0.8821,8.0,24.983,121.54494,38.5
20.4,0.8513,6.0,24.9674,121.543,47.1
29.6,0.6912,8.0,24.9814,121.53889,43.1
8.0,10000.3248,8.0,24.98203,121.54477,72.3
16.9,0.6977,4.0,24.98298,121.54464,22.5
32.8,0.6977,4.0,24.98298,121.54022,40.6
17.0,10000.6719,2.0,24.96945,121.53642,40.3
29.6,0.527,6.0,24.97814,121.53655,40.3
17.7,0.7721,8.0,24.98118,121.54722,41.4
8.5,0.519,6.0,24.98026,121.54271,55.5
37.3,0.7129,3.0,24.97723,121.53788,39.1
16.3,0.6977,6.0,24.98281,121.534,35.3
4.0,0.644,6.0,24.97744,121.53763,17.7
1.0,10000.223,2.0,24.97577,121.53561,39.3
27.0,10000.3248,5.0,24.98203,121.54348,51.6
31.4,0.6977,6.0,24.97353,121.53475,39.5
2.0,0.944,4.0,24.9645,121.54477,31.3
4.0,10000.5735,8.0,24.9813,121.53793,40.5
13.7,0.8821,0.0,24.97017,121.53644,41.3
0.0,0.5684,6.0,24.944,121.54331,48.0
8.0,10000.7385,2.0,24.97417,121.54767,35.3
5.2,0.2147,3.0,24.983,121.54713,36.7
12.0,0.6172,7.0,24.97723,121.53986,40.4
1.5,0.425,6.0,24.98254,121.54026,46.5
36.6,0.6412,6.0,24.94883,121.54301,39.6
17.7,0.33,4.0,24.9866,121.54722,53.5
3.5,0.8515,6.0,24.97563,121.53872,37.5
4.3,0.8515,1.0,24.97544,121.53119,43.5
3.0,10000.219,2.0,24.9848,121.51462,35.7
16.0,10000.3248,6.0,24.98203,121.53765,35.7
8.0,10000.5006,2.0,24.97577,121.53713,40.1
29.3,0.445,6.0,24.96604,121.53812,36.7
12.7,0.4617,6.0,24.9832,121.534,41.4
10.3,0.655,10.0,24.9812,121.54039,47.3
5.0,0.7016,0.0,24.96435,121.547,36.7
16.7,0.534,6.0,24.97593,121.53464,37.4
2.0,0.945,6.0,24.94826,121.539,49.7
30.6,0.527,6.0,24.98092,121.5464,43.5
8.0,10000.3,6.0,24.97701,121.53863,12.8
15.7,0.1632,2.0,24.98281,121.53009,34.3
21.7,0.5988,4.0,24.96165,121.53423,38.2
14.0,0.126,6.0,24.97525,121.54494,36.3
8.9,0.6985,4.0,24.98573,121.52758,48.5
32.6,0.327,6.0,24.98086,121.54446,9.0
17.0,10000.717,2.0,24.9832,121.53758,40.5
4.0,0.719,6.0,24.53544,121.53917,30.7
38.5,0.7848,6.0,24.98102,121.534,49.3
13.8,0.6912,6.0,24.98059,121.53713,47.3
3.9,0.6419,8.0,24.955,121.53956,56.7
32.9,0.527,8.0,24.983,121.54059,47.5
0.0,0.126,8.0,24.97544,121.52999,45.1
32.6,0.6977,6.0,24.98353,121.53885,48.7
5.9,0.6201,7.0,24.9854,121.543,47.3
2.6,0.545,6.0,24.96305,121.542,25.9
15.6,0.6419,6.0,24.98281,121.5329,31.3
9.0,10000.6747,3.0,24.97577,121.53758,37.5
12.9,0.7721,3.0,24.96357,121.51254,39.7
29.3,0.5735,6.0,24.97945,121.53642,42.3
32.0,0.919,6.0,24.96398,121.5425,32.2
33.4,0.7746,6.0,24.96305,121.53765,34.5
31.7,0.02,6.0,24.96968,121.54522,53.5
16.0,10000.7105,2.0,24.9774,121.53758,36.7
32.3,0.3439,6.0,24.97585,121.54308,47.3
34.6,0.4722,1.0,24.97544,121.53119,40.1
3.8,0.6985,6.0,24.98298,121.54301,47.7
10.0,10000.78,2.0,24.97153,121.54308,39.3
32.3,0.2083,6.0,24.983,121.554,47.3
42.7,0.541,6.0,24.97,121.54477,44.3
13.9,0.6419,8.0,24.972,121.54477,48.1
13.0,10000.28927,3.0,24.96735,121.5428,43.1
19.2,0.9589,8.0,24.98155,121.53951,60.7
3.7,0.624,5.0,24.97585,121.54391,58.8
15.6,0.2289,1.0,24.97493,121.534,29.4
13.3,0.6153,5.0,24.975182,121.53713,38.9
22.8,0.93,6.0,24.982,121.54765,55.0
32.4,0.555,10.0,24.98343,121.54022,32.5
4.0,0.8745,3.0,24.97744,121.53656,37.4
41.4,0.7721,6.0,24.98343,121.53917,22.1
30.2,0.6783,5.0,24.98276,121.53951,42.2
16.9,0.6912,6.0,24.9832,121.534,48.0
9.0,10000.3248,8.0,24.98203,121.54348,29.3
16.5,0.8821,8.0,24.9866,121.54494,40.5
25.3,0.1745,6.0,24.96571,121.54089,45.1
38.5,0.3446,6.0,24.97572,121.53471,37.4
18.8,0.929,6.0,24.9615,121.53986,40.3
17.6,0.8515,1.0,24.97544,121.53119,37.4
11.6,0.6977,6.0,24.98281,121.53451,27.3
18.0,10000.3248,8.0,24.98203,121.54348,53.3
21.7,0.5487,4.0,24.974,121.53842,44.2
12.9,0.6948,6.0,24.97388,121.52981,31.3
32.8,0.8563,1.0,24.98298,121.54024,47.3
8.0,0.1193,8.0,24.97246,121.54477,45.7
9.0,10000.4,7.0,24.974,121.53758,36.3
7.0,10000.7579,4.0,24.9775,121.54477,38.1
16.2,0.94,2.0,24.9812,121.53966,37.7
40.9,0.2722,7.0,24.95836,121.53814,48.5
5.4,0.577,5.0,24.96305,121.53408,49.5
3.8,0.52,8.0,24.98322,121.53956,51.7
7.0,10000.3229,8.0,24.97353,121.54329,37.5
16.4,0.124,5.0,24.97349,121.54464,49.5
19.0,10000.3248,8.0,24.98203,121.537353,38.3
8.9,0.6958,6.0,24.98298,121.527,21.7
16.0,10000.22,3.0,24.97542,121.51486,39.3
16.2,0.6783,2.0,24.98514,121.534,0.4
3.6,0.6783,5.0,24.97254,121.54494,37.5
15.2,0.631,7.0,24.95885,121.54063,55.0
12.4,0.6985,6.0,24.97201,121.54739,46.5
30.0,0.195,2.0,24.986,121.53956,51.7
38.2,0.7132,7.0,24.9817,121.53981,47.2
13.6,0.6419,8.0,24.9638,121.5449,31.3
