X1_house_age,X2_distance_MRT_station,X3_number_convenience_stores,X4_lat,X5_long,X6_price
8.0,0.9476,4.0,24.98199,121.54477,45.1
34.8,0.6977,6.0,24.98123,121.54312,36.7
34.4,0.8515,6.0,24.97707,121.54312,44.3
35.9,0.5181,8.0,24.9866,121.54026,36.5
16.4,0.6783,5.0,24.9851,121.54331,49.3
38.5,0.9476,4.0,24.98199,121.54464,32.5
16.0,10000.3248,8.0,24.98203,121.54348,51.7
9.9,0.6977,4.0,24.98246,121.543,57.3
30.0,0.127,6.0,24.95744,121.53653,45.7
34.0,0.114,8.0,24.97544,121.12,45.1
17.0,10000.3248,8.0,24.98203,121.54348,46.2
15.9,0.6985,3.0,24.97003,121.54026,42.5
17.8,0.3302,6.0,24.9623,121.54765,40.6
32.3,0.527,8.0,24.98392,121.54308,47.3
14.7,0.6985,6.0,24.97493,121.543,22.1
33.6,0.6985,6.0,24.97281,121.542,42.5
22.8,0.6977,6.0,24.98102,121.53913,36.7
32.6,0.6977,4.0,24.98298,121.53981,47.3
22.8,0.56,6.0,24.9844,121.54308,47.3
14.4,0.6419,6.0,24.96386,121.543,22.5
17.3,0.5735,1.0,24.95182,121.534,29.5
17.3,0.6783,5.0,24.98573,121.52758,48.5
40.9,0.262,8.0,24.98155,121.54026,55.0
14.2,0.8821,8.0,24.9817,121.53956,53.9
32.9,0.87882,10.0,24.98298,121.54024,47.5
0.0,0.957,6.0,24.96604,121.54713,36.7
6.8,0.3232,6.0,24.9885,121.54312,44.3
38.3,0.6985,6.0,24.97559,121.53713,31.5
16.5,0.6912,6.0,24.97841,121.5428,40.3
11.6,0.6977,6.0,24.96201,121.54121,39.4
13.3,0.6977,6.0,24.97838,121.52758,48.0
35.4,0.5442,8.0,24.97563,121.53666,47.5
31.3,0.7721,6.0,24.98298,121.5173,47.3
24.0,0.7529,8.0,24.97577,121.54477,40.1
20.6,0.6912,6.0,24.98092,121.54739,46.4
27.6,0.6977,6.0,24.98322,121.53885,31.3
32.6,0.527,8.0,24.98349,121.542,96.3
17.0,10000.3248,8.0,24.98203,121.53765,35.6
26.8,0.5273,6.0,24.98796,121.5414,38.1
16.2,0.9845,5.0,24.98246,121.54391,45.4
13.7,0.8515,1.0,24.97707,121.54713,36.5
16.4,0.6985,6.0,24.983,121.53445,35.6
29.0,10000.3248,8.0,24.98203,121.53788,36.7
0.0,0.901,9.0,24.97703,121.54265,45.1
0.0,0.9686,6.0,24.96604,121.54211,42.7
4.7,0.802,6.0,24.98298,121.53981,47.3
37.8,0.3446,6.0,24.98109,121.53923,48.6
15.0,0.634,6.0,24.96398,121.54494,27.7
37.2,0.8877,8.0,24.98102,121.53471,37.2
27.0,10000.711,8.0,24.97707,121.54477,40.3
18.0,0.9476,4.0,24.98199,121.54464,32.1
18.2,0.8895,8.0,24.98123,121.54767,29.7
4.0,0.9476,2.0,24.98246,121.54477,45.3
13.2,0.88643,8.0,24.983,121.53945,35.6
5.6,0.6977,6.0,24.98102,121.54494,48.5
16.3,0.8821,6.0,24.9814,121.534,46.5
5.0,10000.3302,2.0,24.98203,121.53767,36.7
18.0,10000.3248,8.0,24.98203,121.54348,36.3
16.8,0.2083,6.0,24.9824,121.54451,48.5
12.7,0.3228,6.0,24.97668,121.54464,39.4
3.0,10000.7669,2.0,24.9877,121.53788,39.4
41.3,0.3182,6.0,24.986,121.542,31.3
31.0,0.9476,4.0,24.98199,121.54464,32.2
26.8,0.6294,6.0,24.98123,121.54301,40.5
6.4,0.6419,6.0,24.96604,121.53445,35.5
18.4,0.8515,1.0,24.97544,121.53119,43.5
10.0,10000.3248,8.0,24.98203,121.54348,36.3
18.0,0.9476,4.0,24.98199,121.54464,32.1
34.9,0.6977,4.0,24.97353,121.53423,38.1
10.4,0.6419,8.0,24.96945,121.53923,48.5
27.0,10000.3248,8.0,24.98203,121.54348,46.2
12.9,0.8513,1.0,24.97493,121.534,42.3
8.0,0.171,6.0,24.95744,121.54329,45.1
6.2,0.8877,8.0,24.98102,121.54034,36.9
17.2,0.8877,8.0,24.98102,121.54713,36.2
1.0,10000.4,2.0,24.98419,121.53762,39.6
33.6,0.6985,6.0,24.97493,121.542,42.5
16.3,0.6912,6.0,24.9863,121.54451,66.8
1.0,10000.3248,8.0,24.98203,121.54348,49.3
16.6,0.6912,6.0,24.97841,121.5428,51.0
18.0,10000.3248,8.0,24.98203,121.54348,19.2
15.6,0.6912,6.0,24.98419,121.543,48.1
30.4,0.6419,8.0,24.98298,121.53923,48.5
13.0,10000.217,2.0,24.9832,121.51812,27.3
25.3,0.6977,6.0,24.98298,121.52758,48.6
16.6,0.6419,6.0,24.96945,121.54312,48.5
32.3,0.6977,6.0,24.9838,121.52758,48.0
17.4,0.6783,5.0,24.98674,121.534,24.5
24.2,0.0708,6.0,24.94741,121.54722,47.4
29.6,0.6977,4.0,24.98281,121.53885,25.5
20.3,0.3302,6.0,24.97585,121.546,46.6
33.5,0.6977,6.0,24.97838,121.54211,42.5
25.6,0.6977,6.0,24.98102,121.53885,40.6
16.0,10000.3248,8.0,24.98203,121.54348,36.3
13.5,0.6419,8.0,24.96945,121.53923,38.9
34.8,0.6977,6.0,24.97353,121.54312,44.3
12.0,0.129,8.0,24.98407,121.53945,35.3
31.7,0.527,6.0,24.97841,121.53872,30.5
20.6,0.6912,6.0,24.97838,121.542,40.1
32.9,0.54477,10.0,24.98182,121.54022,48.5
16.2,0.8895,8.0,24.98281,121.53922,41.2
3.5,0.6783,5.0,24.98085,121.54391,44.3
18.8,0.6419,8.0,24.96945,121.5449,31.6
10.0,0.1506,6.0,24.92,121.54739,46.7
15.6,0.6912,6.0,24.98123,121.543,48.1
31.3,0.9476,4.0,24.98199,121.54464,32.5
17.0,0.1,6.0,24.97712,121.54494,36.7
5.7,0.3248,5.0,24.98203,121.54348,53.5
2.0,10000.2544,8.0,24.97349,121.54477,39.3
17.5,0.6419,8.0,24.96945,121.5449,26.5
3.4,0.8821,8.0,24.98407,121.54713,36.5
31.0,0.9476,4.0,24.98199,121.54464,32.1
4.0,10000.3248,8.0,24.98203,121.54348,44.3
31.7,0.6985,1.0,24.97668,121.53059,30.5
16.2,0.8877,8.0,24.98102,121.53445,35.6
39.6,0.6977,4.0,24.97577,121.53475,39.7
13.6,0.6985,6.0,24.97668,121.54308,43.5
13.9,0.6654,8.0,24.98298,121.53932,32.4
3.7,0.6419,8.0,24.96945,121.54722,41.5
41.3,0.3446,6.0,24.97217,121.53419,43.5
16.8,0.6912,6.0,24.9808,121.53986,40.6
16.6,0.6912,6.0,24.98281,121.53913,36.7
31.5,0.9476,4.0,24.98199,121.54464,32.5
10.0,10000.719,2.0,24.97707,121.53743,40.5
16.2,0.6747,5.0,24.98674,121.534,51.7
14.0,10000.3248,8.0,24.98203,121.54348,51.7
15.6,0.6977,4.0,24.98123,121.53885,43.5
12.8,0.1016,5.0,24.98085,121.54391,40.3
21.2,0.5487,4.0,24.974,121.53842,44.2
1.7,0.7727,6.0,24.98016,121.53986,40.5
12.9,0.3223,6.0,24.97814,121.543,42.5
29.0,10000.3248,8.0,24.98203,121.54348,44.3
14.0,10000.3248,8.0,24.98203,121.54477,48.3
23.0,0.945,6.0,24.96604,121.54436,22.1
17.2,0.9547,3.0,24.98254,121.53445,36.7
31.3,0.9476,4.0,24.98199,121.54464,47.5
27.5,0.6419,8.0,24.9675,121.534,37.5
25.9,0.6977,6.0,24.98102,121.53885,40.3
12.5,0.6977,4.0,24.97353,121.53885,37.5
12.8,0.6977,1.0,24.97017,121.52981,37.5
34.8,0.977,6.0,24.98353,121.53986,40.3
16.3,0.6977,6.0,24.98102,121.534,40.6
30.4,0.6419,6.0,24.96,121.54765,55.5
7.5,0.5632,2.0,24.97587,121.53814,38.1
8.5,0.6977,6.0,24.98298,121.53981,47.3
12.9,0.666,1.0,24.97198,121.52981,33.1
18.0,10000.3248,8.0,24.98203,121.54348,53.3
27.3,0.6977,6.0,24.97538,121.53471,36.5
19.2,0.5947,8.0,24.98254,121.53951,42.2
13.0,0.529,6.0,24.96604,121.54477,32.2
20.6,0.6977,6.0,24.96322,121.53885,37.4
10.8,0.6977,4.0,24.9846,121.53986,40.5
22.2,0.1334,1.0,24.98178,121.5273,45.9
30.2,0.1745,3.0,24.96571,121.54089,45.4
12.8,0.6977,6.0,24.97353,121.534,40.5
29.4,0.6977,6.0,24.98102,121.54477,40.5
40.9,0.45606,8.0,24.97349,121.5431,47.3
13.2,0.8877,8.0,24.98102,121.54026,36.2
4.8,0.3302,6.0,24.98,121.53986,40.6
5.0,0.9476,4.0,24.98199,121.54464,32.1
8.9,0.6977,4.0,24.98573,121.52758,48.5
0.0,0.1506,6.0,24.9711,121.54494,45.1
13.0,10000.3,8.0,24.98419,121.53762,36.6
13.2,0.7581,5.0,24.98353,121.54069,45.4
6.3,0.6419,8.0,24.96945,121.5449,31.6
18.0,0.1289,3.0,24.97419,121.544248,35.7
31.5,0.3302,6.0,24.98102,121.54477,47.3
1.0,10000.3248,8.0,24.98203,121.54348,53.3
13.2,0.9845,5.0,24.98573,121.54069,45.4
31.3,0.6985,6.0,24.98298,121.543,47.1
15.7,0.8515,1.0,24.97199,121.53445,37.4
16.6,0.6912,6.0,24.98123,121.53986,40.3
25.6,0.6977,6.0,24.98489,121.54494,40.9
18.0,0.9476,4.0,24.98199,121.54464,32.2
37.3,0.6419,1.0,24.97563,121.534,31.5
6.4,0.6977,6.0,24.9814,121.53713,47.5
1.8,0.6977,6.0,24.98281,121.52758,48.6
30.2,0.8877,8.0,24.98102,121.53964,36.6
34.8,0.6052,7.0,24.9866,121.54196,55.1
17.7,0.6419,8.0,24.96945,121.5449,26.5
16.9,0.6912,6.0,24.98298,121.53981,47.3
32.6,0.527,8.0,24.98199,121.54477,38.5
16.8,0.6912,6.0,24.98298,121.53986,40.6
8.0,0.1193,6.0,24.945,121.54494,17.7
21.7,0.3446,4.0,24.97417,121.542,23.5
41.4,0.3302,6.0,24.98419,121.54722,47.1
15.6,0.6985,6.0,24.97838,121.53445,27.0
16.4,0.6419,6.0,24.96945,121.53411,37.5
32.7,0.5487,4.0,24.98203,121.53842,41.2
16.4,0.16,6.0,24.98674,121.534,36.5
16.9,0.6985,6.0,24.983,121.54477,31.3
6.5,0.6419,6.0,24.97814,121.53445,35.3
1.7,0.6985,6.0,24.98298,121.54312,44.4
12.0,0.129,8.0,24.97635,121.54329,44.3
21.2,0.5487,4.0,24.974,121.53842,23.2
10.0,10000.3248,8.0,24.98203,121.54348,27.3
34.8,0.8515,1.0,24.97707,121.54312,44.3
12.3,0.8329,7.0,24.96622,121.54026,42.5
0.0,0.9476,4.0,24.98199,121.54464,32.2
1.8,0.6977,6.0,24.9838,121.54089,48.5
14.6,0.719,6.0,24.9614,121.543,48.5
43.8,0.6977,6.0,24.9877,121.54312,44.3
8.3,0.914,6.0,24.98573,121.52758,48.0
18.5,0.88643,10.0,24.983,121.54026,46.5
13.2,0.8877,8.0,24.98118,121.53923,48.2
26.4,0.5273,6.0,24.98674,121.53413,36.5
6.8,0.9476,4.0,24.98199,121.54464,54.4
6.5,0.6419,8.0,24.96945,121.5449,26.5
31.0,0.9476,4.0,24.98199,121.54464,32.1
34.4,0.6419,8.0,24.566,121.5449,47.3
25.6,0.6985,6.0,24.98123,121.54089,48.6
31.4,0.36,8.0,24.98604,121.53913,36.5
3.5,0.6419,8.0,24.97003,121.543,36.5
30.8,0.6419,8.0,24.96945,121.53964,36.5
6.2,0.5989,5.0,24.98343,121.53913,36.9
35.7,0.1122,5.0,24.98199,121.54477,41.3
16.6,0.6912,6.0,24.97841,121.5428,51.0
2.5,0.3302,6.0,24.9865,121.54086,36.5
2.6,0.6977,6.0,24.98353,121.53885,27.3
13.3,0.6977,6.0,24.96968,121.53885,38.6
25.6,0.6945,6.0,24.9677,121.5425,36.7
0.0,0.9387,6.0,24.9877,121.54477,36.7
11.0,0.6294,8.0,24.97347,121.54271,40.9
13.7,0.8515,1.0,24.97201,121.54722,41.4
3.8,0.895,10.0,24.98322,121.53765,61.5
34.9,0.6977,4.0,24.97353,121.53411,38.1
29.3,0.1334,1.0,24.97501,121.53059,43.5
37.7,0.8515,1.0,24.97349,121.53471,37.4
7.0,10000.217,2.0,24.9832,121.51812,27.3
30.4,0.547,6.0,24.98199,121.53913,36.5
3.0,10000.219,2.0,24.96386,121.51462,22.3
42.7,0.5487,4.0,24.974,121.53842,44.3
13.6,0.6912,6.0,24.9866,121.54039,43.5
40.9,0.4617,5.0,24.9832,121.54312,36.7
14.7,0.6977,6.0,24.98281,121.534,22.5
1.5,0.6419,8.0,24.9675,121.54069,36.5
1.8,0.6977,6.0,24.98407,121.54765,40.6
12.0,0.7262,8.0,24.98178,121.53923,48.6
4.8,0.3302,6.0,24.98118,121.53765,38.5
8.3,0.419,6.0,24.9659,121.54089,27.5
20.2,0.8821,8.0,24.98322,121.54722,41.2
15.7,0.6419,1.0,24.97707,121.53445,35.6
8.0,0.632,6.0,24.96398,121.53119,40.7
3.5,0.6747,5.0,24.98085,121.534,57.5
33.6,0.6985,6.0,24.97281,121.542,42.5
31.7,0.9476,4.0,24.98199,121.53986,40.5
13.2,0.8877,8.0,24.98102,121.53923,48.2
0.0,0.957,6.0,24.9675,121.54477,42.3
28.2,0.6242,6.0,24.97838,121.54119,40.8
3.5,0.6419,8.0,24.96945,121.5449,47.5
16.4,0.8513,6.0,24.98199,121.53956,51.0
39.2,0.6747,7.0,24.98674,121.534,23.0
3.8,0.5487,4.0,24.98085,121.54391,60.7
13.6,0.6912,6.0,24.98298,121.53923,48.0
1.7,0.6977,4.0,24.98353,121.53885,50.4
4.3,0.6419,8.0,24.9675,121.543,31.3
14.7,0.526,6.0,24.96305,121.53812,41.5
3.9,0.6977,4.0,24.98298,121.53981,47.7
31.5,0.9476,4.0,24.98199,121.54464,32.5
5.2,0.5989,5.0,24.98407,121.53445,35.6
30.0,10000.3248,8.0,24.98203,121.54348,53.3
35.7,0.3446,6.0,24.98,121.542,30.5
38.5,0.3446,6.0,24.97838,121.53445,35.3
15.9,0.6977,4.0,24.9838,121.53414,42.3
17.4,0.6419,8.0,24.96945,121.5449,66.5
0.0,0.9476,4.0,24.98199,121.54464,32.1
19.0,10000.3248,8.0,24.98203,121.53713,36.3
16.4,0.6419,6.0,24.97814,121.53445,35.5
29.0,10000.3248,8.0,24.98203,121.54348,44.3
3.4,0.554,6.0,24.96305,121.53758,34.5
30.3,0.8302,6.0,24.98326,121.54765,55.0
25.3,0.6977,6.0,24.98123,121.543,38.1
10.3,0.6977,6.0,24.97542,121.53981,47.3
34.9,0.87882,10.0,24.98298,121.54024,48.5
31.5,0.9476,4.0,24.98199,121.54464,32.5
35.9,0.5292,6.0,24.98092,121.54069,36.5
13.6,0.6977,4.0,24.98123,121.53743,48.5
2.7,0.273,6.0,24.9615,121.53842,23.5
13.3,0.6783,5.0,24.98407,121.54477,54.4
16.4,0.534,6.0,24.97838,121.53471,37.5
43.8,0.6977,6.0,24.9675,121.54069,43.7
34.8,0.6977,6.0,24.9838,121.53913,36.7
16.5,0.5822,6.0,24.97585,121.54162,40.3
14.7,0.8513,1.0,24.97493,121.5273,24.6
38.5,0.3248,5.0,24.98203,121.54348,46.5
1.0,10000.219,8.0,24.97707,121.54308,39.3
2.6,0.6977,6.0,24.96357,121.53885,27.3
27.0,10000.3248,8.0,24.98203,121.54348,36.3
25.3,0.6016,6.0,24.9869,121.52758,48.5
29.3,0.6977,6.0,24.98102,121.53655,40.5
16.4,0.8513,6.0,24.97577,121.53419,40.5
16.2,0.8877,8.0,24.98102,121.53411,37.7
16.9,0.6912,6.0,24.98298,121.53911,42.3
16.9,0.51471,6.0,24.983,121.54301,34.1
30.8,0.6427,8.0,24.9863,121.53945,35.3
15.9,0.4371,2.0,24.98199,121.534,32.5
34.8,0.0854,8.0,24.98573,121.53986,40.3
17.6,0.54477,1.0,24.97519,121.53451,40.5
12.9,0.545,1.0,24.97003,121.53059,39.3
43.8,0.3302,6.0,24.96871,121.54089,36.7
13.8,0.6977,6.0,24.9838,121.53981,47.3
40.9,0.2289,1.0,24.98123,121.54026,48.5
15.9,0.6912,6.0,24.98298,121.53981,47.3
20.6,0.6977,4.0,24.98281,121.53885,25.5
7.8,0.5632,2.0,24.97585,121.54312,44.3
14.4,0.9314,6.0,24.96172,121.53986,40.5
20.0,0.7132,7.0,24.97417,121.53917,30.7
13.8,0.8515,6.0,24.97371,121.54713,36.6
2.6,0.6977,6.0,24.96314,121.54089,31.3
15.9,0.6419,8.0,24.981,121.53986,40.3
32.8,0.16163,8.0,24.98407,121.53923,48.6
19.2,0.6071,7.0,24.97425,121.54739,37.0
3.5,0.6419,8.0,24.96945,121.5449,47.5
