X1_house_age,X2_distance_MRT_station,X3_number_convenience_stores,X4_lat,X5_long,X6_price
1.0,10000.2,8.0,24.98246,121.54477,49.3
6.5,0.6419,6.0,24.9675,121.54451,31.3
40.0,10000.3248,8.0,24.98203,121.54348,23.6
16.9,0.6419,8.0,24.96945,121.53411,37.7
28.2,0.6242,6.0,24.97838,121.54224,39.4
14.0,10000.3248,8.0,24.98203,121.53765,61.3
18.0,10000.6719,2.0,24.97707,121.53642,93.6
6.5,0.3248,6.0,24.98203,121.54348,23.5
5.0,0.1,6.0,24.97544,121.54477,45.1
25.3,0.6977,6.0,24.9813,121.54026,47.1
18.5,0.6419,8.0,24.96945,121.5449,31.6
11.8,0.6977,6.0,24.97577,121.53913,36.8
4.7,0.3302,6.0,24.98298,121.53981,47.3
6.6,0.3119,6.0,24.96606,121.54297,58.1
20.2,0.8877,8.0,24.9837,121.54722,47.2
20.6,0.3302,6.0,24.98085,121.546,47.4
40.9,0.5989,5.0,24.98199,121.54026,36.5
3.0,10000.3302,8.0,24.97151,121.5435,38.6
18.2,0.5989,8.0,24.98489,121.53986,40.2
5.3,0.4389,6.0,24.982,121.534,56.3
17.9,0.6977,4.0,24.98353,121.534,47.5
3.5,0.6419,8.0,24.96945,121.5449,38.5
11.8,0.6294,8.0,24.97347,121.54271,40.9
7.0,10000.3248,8.0,24.98203,121.54348,35.3
37.9,0.8515,1.0,24.97349,121.53471,37.4
17.7,0.6419,8.0,24.97707,121.54767,28.5
16.2,0.8877,8.0,24.98102,121.53411,37.4
3.9,0.527,6.0,24.98092,121.53679,36.5
3.5,0.6747,5.0,24.98085,121.534,94.5
26.9,0.527,6.0,24.98092,121.54375,39.3
4.0,10000.3302,6.0,24.97017,121.54477,36.3
40.9,0.4119,6.0,24.96756,121.5423,67.7
13.6,0.6977,4.0,24.9838,121.54477,48.5
30.2,0.8877,8.0,24.98102,121.53964,36.2
4.0,10000.3248,8.0,24.98203,121.54348,45.1
16.0,10000.3248,8.0,24.98203,121.54348,51.7
16.9,0.6977,4.0,24.98353,121.53411,42.3
19.2,0.6747,5.0,24.98254,121.53951,42.2
7.5,0.5632,2.0,24.97514,121.53913,36.3
16.4,0.6985,6.0,24.97838,121.5423,49.3
17.0,0.129,8.0,24.983,121.53923,48.2
14.8,0.8513,1.0,24.97493,121.5273,42.6
14.2,0.8821,8.0,24.983,121.54026,36.7
10.3,0.2854,8.0,24.98298,121.53981,47.3
29.6,0.6912,6.0,24.98298,121.53913,36.7
21.7,0.5487,4.0,24.974,121.53842,44.2
6.6,0.6977,6.0,24.98281,121.54477,58.1
17.6,0.6419,8.0,24.96945,121.5449,27.0
38.2,0.7848,0.0,24.98672,121.53445,35.7
18.3,0.6977,6.0,24.98102,121.543,35.6
2.3,0.51627,6.0,24.98092,121.54765,55.0
13.3,0.958,6.0,24.98123,121.54211,46.5
35.9,0.527,8.0,24.98199,121.53653,36.5
20.0,0.129,8.0,24.97635,121.54329,44.3
13.9,0.6419,8.0,24.9645,121.53923,48.3
34.0,0.129,6.0,24.97635,121.54329,44.3
11.9,0.8963,8.0,24.9675,121.54451,39.3
0.0,0.9476,4.0,24.98199,121.54464,32.1
16.2,0.8877,8.0,24.9837,121.53423,48.2
16.9,0.6912,6.0,24.98298,121.53986,40.3
34.5,0.8147,8.0,24.9863,121.543,40.3
17.4,0.6747,5.0,24.98674,121.534,24.5
3.0,10000.2134,1.0,24.97349,121.53767,39.4
14.6,0.6912,6.0,24.98092,121.54301,34.1
16.4,0.6977,6.0,24.97838,121.53411,38.5
0.0,0.9476,4.0,24.98326,121.54477,45.1
8.9,0.6977,4.0,24.98529,121.52758,48.5
16.9,0.6427,8.0,24.983,121.53981,47.3
27.6,0.6977,6.0,24.9838,121.53981,47.3
12.7,0.3248,5.0,24.98203,121.53713,32.5
19.2,0.6747,5.0,24.98254,121.53951,42.2
16.4,0.6912,6.0,24.97838,121.53464,35.6
17.9,0.6419,8.0,24.96756,121.5449,67.5
12.7,0.5487,4.0,24.98199,121.54464,32.5
10.0,10000.3248,5.0,24.98203,121.54348,46.2
15.0,10000.3248,8.0,24.98203,121.54348,46.2
12.4,0.32,6.0,24.9885,121.534,40.5
5.2,0.6607,7.0,24.9885,121.54516,45.2
4.0,0.1,6.0,24.97744,121.54477,49.3
32.8,0.6977,6.0,24.98281,121.53986,40.3
16.2,0.1386,7.0,24.9834,121.53475,39.7
10.4,0.6977,6.0,24.97838,121.53913,36.5
0.0,0.944,6.0,24.9648,121.54413,45.1
16.9,0.6912,6.0,24.97841,121.5428,51.7
30.6,0.6419,8.0,24.981,121.54765,55.3
6.8,0.5989,5.0,24.98092,121.53913,36.3
10.8,0.6977,6.0,24.97838,121.53986,40.6
20.2,0.095,2.0,24.98298,121.54739,37.4
17.4,0.6747,5.0,24.98674,121.534,24.5
0.0,0.932,6.0,24.96398,121.54329,44.3
37.7,0.54477,1.0,24.97353,121.534,32.5
4.0,0.12,6.0,24.97544,121.54329,44.9
8.0,10000.3248,8.0,24.98203,121.54348,45.1
15.9,0.6977,4.0,24.983,121.534,43.1
16.9,0.6912,6.0,24.98246,121.53986,40.3
23.0,0.95,6.0,24.961016,121.54436,45.1
5.0,0.9476,4.0,24.98199,121.54464,32.2
16.4,0.6912,6.0,24.98298,121.53913,36.5
5.9,0.6419,8.0,24.96756,121.543,52.7
13.0,0.9975,6.0,24.96604,121.53923,48.7
15.6,0.6985,6.0,24.98298,121.54312,36.1
37.2,0.8877,8.0,24.98102,121.53471,37.2
16.5,0.6912,6.0,24.986,121.53885,26.5
2.0,10000.3248,8.0,24.98203,121.54348,49.3
13.3,0.6747,5.0,24.98674,121.534,23.5
6.4,0.5273,6.0,24.98298,121.53885,40.5
5.2,0.7721,8.0,24.98118,121.54059,45.2
27.5,0.6419,8.0,24.9675,121.53923,36.3
40.9,0.7721,8.0,24.98118,121.5423,67.7
5.0,0.7134,2.0,24.98246,121.54477,49.3
18.2,0.88643,8.0,24.983,121.53986,40.6
16.4,0.6912,6.0,24.986,121.53986,40.5
6.8,0.6977,4.0,24.98419,121.53885,40.6
30.8,0.6977,6.0,24.98573,121.53923,48.6
12.7,0.6927,6.0,24.96305,121.53423,38.5
20.6,0.6912,6.0,24.98092,121.54739,46.4
35.8,0.5487,4.0,24.98199,121.53872,23.5
17.9,0.6419,8.0,24.96945,121.5449,47.5
31.7,0.6985,6.0,24.97668,121.54477,30.5
20.2,0.9314,4.0,24.98674,121.53986,40.6
3.5,0.6747,5.0,24.98674,121.534,24.5
4.0,0.1329,6.0,24.97519,121.54494,45.1
18.3,0.88643,10.0,24.983,121.54026,46.5
20.6,0.6977,6.0,24.98118,121.53812,28.8
12.8,0.3223,6.0,24.96735,121.54464,40.5
2.7,0.3302,6.0,24.98298,121.54765,53.5
21.2,0.5487,4.0,24.974,121.53842,45.2
4.0,0.9476,4.0,24.98199,121.54464,32.1
8.5,0.6783,5.0,24.98674,121.53872,23.5
18.8,0.8515,1.0,24.97707,121.54312,44.3
0.0,0.9679,6.0,24.96398,121.54413,35.7
15.6,0.6977,4.0,24.98281,121.54477,39.1
38.2,0.7848,0.0,24.98298,121.53445,35.7
34.6,0.6977,6.0,24.9814,121.54312,44.1
38.3,0.6977,6.0,24.97838,121.53463,37.4
6.2,0.8877,8.0,24.98102,121.54026,40.6
15.6,0.6985,1.0,24.97668,121.52981,43.1
1.5,0.6419,8.0,24.9845,121.54765,40.5
10.0,0.13,6.0,24.979,121.54436,47.7
25.9,0.6977,4.0,24.98199,121.54477,47.3
1.9,0.6977,4.0,24.9814,121.53885,48.5
17.2,0.6747,5.0,24.98674,121.534,23.9
39.2,0.7132,7.0,24.97429,121.53917,30.0
17.9,0.6419,8.0,24.9645,121.5449,67.5
