X1_house_age,X2_distance_MRT_station,X3_number_convenience_stores,X4_lat,X5_long,X6_price
12.0,0.1123,6.0,24.97635,121.54436,35.7
34.6,0.6985,6.0,24.9714,121.54301,34.1
34.9,0.8513,1.0,24.97493,121.5273,38.1
17.0,0.1016,6.0,24.95425,121.53844,34.1
13.0,0.12,6.0,24.95425,121.53778,45.1
13.9,0.54417,1.0,24.97371,121.52984,37.3
7.6,0.5632,2.0,24.97258,121.53814,40.1
18.5,0.6419,8.0,24.9614,121.5449,26.5
13.0,0.911,6.0,24.96606,121.54297,39.7
18.0,0.12,6.0,24.96299,121.54494,35.7
19.2,0.6747,5.0,24.98674,121.534,23.0
31.3,0.9476,4.0,24.98199,121.54464,47.5
17.7,0.5181,8.0,24.98246,121.54477,38.1
9.0,10000.3248,5.0,24.98203,121.54348,49.3
18.0,0.7233,9.0,24.98407,121.53986,40.6
4.3,0.6985,6.0,24.97559,121.53713,47.5
16.4,0.6912,6.0,24.98419,121.53923,48.6
12.5,0.129,6.0,24.97176,121.54329,37.3
21.7,0.5487,4.0,24.974,121.53842,23.5
37.0,10000.3446,2.0,24.98322,121.53764,40.3
17.0,10000.219,8.0,24.97707,121.54477,40.3
31.7,0.589,1.0,24.97707,121.52979,28.5
2.3,0.5487,4.0,24.97563,121.53715,31.5
20.2,0.1352,7.0,24.96628,121.54026,29.5
17.8,0.6977,4.0,24.98674,121.534,40.5
3.5,0.6419,8.0,24.96756,121.543,36.5
0.0,0.16,6.0,24.97845,121.54494,17.7
0.0,0.938,6.0,24.96398,121.54436,32.7
8.3,0.6977,6.0,24.98298,121.53471,42.8
30.2,0.642,7.0,24.98246,121.54722,41.4
17.0,0.156,6.0,24.96431,121.54739,36.7
3.0,10000.218,3.0,24.97574,121.53767,36.7
14.0,0.126,6.0,24.96305,121.54494,29.7
23.0,0.9476,4.0,24.98199,121.54477,49.3
0.0,0.9476,4.0,24.983,121.54477,45.1
18.9,0.6419,8.0,24.9645,121.5449,31.5
5.9,0.6977,6.0,24.98298,121.54312,36.5
17.6,0.6977,4.0,24.98123,121.543,48.5
23.0,0.145,6.0,24.938,121.54477,45.1
16.4,0.54477,6.0,24.98102,121.54464,40.5
0.0,0.9181,6.0,24.96604,121.54494,45.7
13.8,0.6783,5.0,24.9814,121.53923,48.6
15.9,0.6912,6.0,24.9814,121.53414,37.4
13.3,0.3248,5.0,24.98203,121.54348,46.5
32.6,0.6977,6.0,24.98281,121.54022,197.3
30.6,0.6419,8.0,24.98199,121.54765,55.5
19.0,0.1,6.0,24.97845,121.54477,35.7
18.5,0.6419,8.0,24.96945,121.5449,31.6
13.5,0.6419,8.0,24.96756,121.5423,40.5
15.0,0.126,6.0,24.95233,121.54713,36.7
17.7,0.3383,6.0,24.9886,121.54765,53.5
20.3,0.4459,6.0,24.96398,121.54765,55.5
19.2,0.8895,8.0,24.98254,121.53951,42.2
20.5,0.6419,8.0,24.96322,121.54722,47.3
13.8,0.6419,8.0,24.9645,121.53923,48.6
13.6,0.4617,6.0,24.97838,121.54713,36.5
10.3,0.6977,6.0,24.98298,121.53981,47.3
13.0,0.9476,4.0,24.98199,121.54477,32.1
31.5,0.9476,4.0,24.98199,121.54464,32.5
