X1_house_age,X2_distance_MRT_station,X3_number_convenience_stores,X4_lat,X5_long,X6_price
13.2,0.9589,0.0,24.98371,121.53951,42.2
14.7,0.6421,8.0,24.9838,121.539,26.5
8.5,0.6985,6.0,24.98298,121.54301,34.1
6.2,0.3376,8.0,24.98322,121.54026,45.2
5.0,0.1,6.0,24.97563,121.54494,45.3
15.9,0.3446,6.0,24.98203,121.53471,37.4
6.4,0.6419,8.0,24.981,121.54713,36.5
11.9,0.3446,6.0,24.96305,121.54312,36.3
20.6,0.6985,6.0,24.98042,121.54312,44.3
35.7,0.5185,6.0,24.98322,121.53653,41.5
33.9,0.6977,4.0,24.98353,121.542,42.5
41.3,0.8807,4.0,24.98326,121.5446,35.1
25.9,0.6985,6.0,24.9845,121.54069,48.5
12.7,0.5181,6.0,24.97707,121.54477,32.5
17.7,0.6419,8.0,24.9675,121.54767,28.5
39.2,0.7132,7.0,24.97429,121.53917,30.0
35.3,0.1329,6.0,24.97563,121.54069,36.5
15.4,0.8515,1.0,24.97349,121.53445,37.4
12.3,0.54477,6.0,24.97538,121.53814,36.5
34.5,0.8515,6.0,24.97544,121.53119,43.1
12.3,0.6977,6.0,24.9814,121.543,42.5
32.8,0.3302,6.0,24.9858,121.54086,47.3
12.9,0.6419,8.0,24.96365,121.53119,43.5
16.0,10000.3248,8.0,24.98203,121.54348,36.3
4.9,0.3302,6.0,24.98118,121.53788,39.7
10.4,0.5101,6.0,24.97838,121.53986,40.5
10.0,0.1,6.0,24.97544,121.54477,45.1
15.0,10000.2134,1.0,24.97577,121.53767,43.5
15.6,0.6977,4.0,24.98298,121.534,39.3
7.5,0.8302,6.0,24.97707,121.54477,38.1
37.7,0.8515,1.0,24.97493,121.53471,37.4
16.0,10000.1114,8.0,24.97707,121.54477,40.3
35.4,0.5579,6.0,24.9824,121.54119,40.5
8.5,0.527,6.0,24.98092,121.53913,36.3
14.4,0.8513,1.0,24.97493,121.5273,42.5
31.0,0.9696,6.0,24.97923,121.53986,40.7
19.2,0.5989,5.0,24.9663,121.54026,35.0
25.9,0.6985,6.0,24.9845,121.54069,49.3
12.9,0.6419,8.0,24.9645,121.53981,47.3
35.3,0.1626,6.0,24.97563,121.54071,36.5
16.9,0.6912,6.0,24.98298,121.53986,40.3
35.9,0.517,6.0,24.9832,121.53471,37.5
13.7,0.6419,8.0,24.9645,121.53923,48.5
16.9,0.6912,6.0,24.98298,121.53966,39.3
37.9,0.1828,1.0,24.9796,121.55174,31.3
19.2,0.6747,5.0,24.98254,121.53951,42.2
37.8,0.54627,6.0,24.9675,121.53971,37.7
34.4,0.6985,6.0,24.97707,121.54301,34.1
16.3,0.6783,5.0,24.97563,121.54514,22.5
13.0,10000.3248,8.0,24.98203,121.53762,44.2
13.3,0.3302,6.0,24.9877,121.53765,31.6
15.6,0.6977,4.0,24.98281,121.53885,37.4
16.2,0.9314,8.0,24.98123,121.53964,35.6
33.9,0.4371,2.0,24.98199,121.54765,55.5
18.4,0.6419,8.0,24.9645,121.5449,31.5
17.3,0.6419,8.0,24.96945,121.5449,31.5
17.3,0.6419,8.0,24.96945,121.5449,31.5
29.4,0.6977,6.0,24.97577,121.54451,40.5
13.2,0.0708,6.0,24.96495,121.53936,36.7
14.0,10000.3248,8.0,24.98203,121.54348,53.3
28.6,0.2615,6.0,24.97838,121.54722,41.4
17.5,0.6419,8.0,24.96945,121.5449,38.5
5.9,0.527,6.0,24.98092,121.53863,56.3
5.3,0.6783,5.0,24.9852,121.54713,36.5
13.6,0.6427,8.0,24.97349,121.53986,40.5
