X1 house age,X2 distance MRT station,X3 number convenience stores,X4 lat,X5 long,X6 price
14.453842075110492,3417.0580013535973,5.0,24.963947200433616,121.51030864973528,22.95068228751678
16.246305737685056,562.588675611813,6.0,24.960876062008214,121.53308253560176,48.08553865001412
13.22033593200597,336.9203140061105,7.0,24.972225695040454,121.53285569295953,47.78811388563675
25.255052378075174,3038.841830681521,4.0,24.962961539823972,121.51836042086306,8.349128886587618
13.070244776202426,1437.572160535417,5.0,24.96562018703947,121.52864980803838,36.34173521803776
28.73316303898097,2195.5167449450673,3.0,24.960416868646924,121.5425969864645,23.838453397183343
2.550884022993082,3220.919077530745,8.0,24.95754131233526,121.53359683067569,33.630454498577414
18.360109317373897,1665.5768893371148,3.0,24.978978979878622,121.51542536037581,36.04555277726791
8.272931333127634,1226.8765319353622,4.0,24.976189652202525,121.53038883912569,34.47707753687652
3.237468660341274,1240.629634081084,4.0,24.966689999226293,121.52435352896552,30.68726770628774
12.388027964019052,1220.4926741017434,1.0,24.967016201804437,121.54453362749399,37.87572932130717
19.716351708258053,2341.365376210642,3.0,24.970831712887318,121.54731920454796,20.0254481257723
25.57362988914027,122.4830751620512,10.0,24.991664533557273,121.54854568270578,55.872745087357984
29.48306612655186,2997.6479972839657,7.0,24.971053223476574,121.50950226586401,20.889481687294786
14.504202561201964,2864.9234523377195,2.0,24.952788225301745,121.53830383390603,20.11935139596212
10.280758241910867,2414.218435203041,1.0,24.971765976954085,121.52220150107217,26.538265118585286
11.727099915434302,901.6470760601785,1.0,24.967378566750494,121.52949214315878,32.546522901195466
5.283676287847812,49.75102754725565,7.0,24.97687078787291,121.56463694437163,49.7444078477382
10.75976543695461,503.70602358207765,2.0,24.95619631777668,121.53139071717831,42.16362042330444
4.407355568049868,458.96913395582493,6.0,24.980501172753808,121.53975113377773,47.80936064599946
28.565241606570638,638.1906734993892,5.0,24.97692052707142,121.53637488476532,41.218756038096984
7.799805526427481,891.8376935781049,4.0,24.958902582244587,121.52153124790482,33.85349779231145
3.921042217463767,307.2837680412081,2.0,24.948671675230266,121.54883547865809,46.36332384472382
13.250541432214568,481.8473586986035,6.0,24.9710121051303,121.53542043899438,36.4495938502192
23.384273474611557,1001.5573427735109,3.0,24.965672834920706,121.52581892306421,29.82513518727053
18.625770316769334,215.23145476725827,3.0,24.969286065141972,121.53269830718959,44.05396367503939
26.564962732351564,358.6366508723957,5.0,24.964168253423406,121.52709837966033,34.64584227115778
32.226686996157696,305.5995273005981,4.0,24.96488897405797,121.5161032313773,37.70775192359044
37.93816492614635,230.70956501813737,5.0,24.975776511963556,121.55660730225397,44.2611724119933
24.44462144290478,646.0398800555366,4.0,24.95958208522492,121.52836154399543,26.787704748051826
34.6685477095517,1257.5959876288955,2.0,24.966123126892143,121.51611134834701,34.58571311267153
11.985002038654606,245.78305335594695,3.0,24.979091911514733,121.53062975794396,57.505343717610344
8.37300264978844,258.3152553183291,6.0,24.956644800457493,121.56250727624247,37.9712595771803
24.192531159696504,251.8155675003772,6.0,24.96679096023345,121.52584527946559,51.86665404399691
8.094846137425812,47.73141978083313,6.0,24.984622641077895,121.53083795120371,52.12203726932169
19.260519055312734,1090.7919185903365,4.0,24.959090777701142,121.54195804990118,86.0667028284634
29.919903224304292,3337.0226890144304,4.0,24.95683978373198,121.54003523555646,99.11371801312447
16.11822029750956,285.50963279209185,8.0,24.989202474514073,121.53478841831738,46.916157125662075
5.655272580249037,1340.4058224788264,1.0,24.969514556858474,121.52186032952753,21.573939328783762
15.666098626444292,343.8820302662013,5.0,24.961089884850757,121.52711590760923,35.89287002444168
34.56675737158473,705.1412706056833,7.0,24.980179488512906,121.52791762441178,24.288188879613376
7.92207710252377,343.32164772097053,5.0,24.9775294664888,121.53164843903146,64.79541432597793
4.825906283379644,2382.378548960277,3.0,24.95609046805491,121.52557602741167,19.858475474284916
5.572129870407486,698.925986766972,6.0,24.974635343629746,121.53964012130044,53.28778826219995
38.728209614745815,748.7666285808011,8.0,24.9732559456079,121.56428502544875,42.709539917543445
14.511626826668813,488.09809943642387,2.0,24.96354066736196,121.53232849261535,37.620784151670925
25.568511573126028,1007.4124988698243,4.0,24.963563308955997,121.5076310219068,22.47065780268303
18.544663310492123,1405.7437183113818,5.0,24.962113498736095,121.52727871888887,25.063556359229068
9.281787097499222,1031.9035758069858,4.0,24.974532591018107,121.55429721521355,38.57687775045369
22.04320523788802,208.40012429434105,6.0,24.967501350716653,121.5433607917865,37.64290132359519
23.162265494219294,197.75111677080434,4.0,24.965088591175277,121.5538707731948,44.12839035794727
16.297939381287204,4515.957319658444,2.0,24.96596273892304,121.49445483973972,19.379976699992056
25.338084170328653,2878.7708572504825,8.0,24.957835134420726,121.5037670986472,19.367507959357663
10.48705705019594,5208.4165352340315,2.0,24.954615816167113,121.53467472435985,45.94852810379893
23.56796370181443,275.9304553090283,5.0,24.95999856708245,121.52949874445011,35.76833283773136
10.924785544566753,266.7014133376255,5.0,24.954259406936405,121.51599206233638,40.84599919191357
29.021474516748615,127.44028192684728,6.0,24.972250602054576,121.54925071972634,35.18591486909234
12.64526982738597,97.73981593179468,6.0,24.965245316040644,121.53611826475691,55.8135794375321
6.883901187606225,548.4649435894962,7.0,24.97397684437708,121.51811175911833,46.29441088372728
7.667346746220214,491.73840444428214,5.0,24.961611091494404,121.51790247003906,40.751927608867256
6.558999136041309,326.6088572267793,4.0,24.965016945154346,121.52727976796109,46.26921747240389
27.15894086031693,492.97237016872066,4.0,24.955123780805394,121.53301343510206,28.14862117562926
23.94277849725958,1301.9106701329356,2.0,24.95856283187505,121.5276765021565,24.225066365414996
34.35614370673153,243.07148672809245,8.0,24.973315608075502,121.53828785093769,41.80023407869024
12.204397848588282,35.140313641352755,1.0,24.97966992802168,121.5401502479417,47.327451511862776
8.857636552045374,2821.9071148007447,4.0,24.957691813955332,121.54026817007413,17.51332345525805
