X1 house age,X2 distance MRT station,X3 number convenience stores,X4 lat,X5 long,X6 price
17.0,64.85176,10,24.98395,121.55105,60.0
10.3,481.97371,0,24.97147,121.55602,64.0
12.0,3809.51395,0,24.97347,121.55666,24.0
17.6,58.34983,10,24.97428,121.55949,43.3
5.0,190.88124,0,24.96871,121.56574,30.9
4.5,2355.99018,0,24.96506,121.52617,22.0
6.9,1826.21958,0,24.97561,121.54456,34.3
2.9,427.26505,2,24.97366,121.56369,57.8
3.6,59.5948,4,24.96454,121.55485,59.7
1.9,2994.2249,0,24.9672,121.54097,20.6
3.1,27.57803,4,24.97813,121.56395,60.3
10.0,913.5998,0,24.97641,121.56463,34.2
5.1,2219.87436,5,24.96237,121.54241,30.5
27.5,4120.27442,0,24.9619,121.54346,18.3
3.7,126.43125,10,24.98316,121.55713,51.0
0.7,497.01495,1,24.98285,121.56496,48.5
15.4,78.20322,2,24.98624,121.56598,65.5
27.7,1788.9445,0,24.95759,121.53302,20.9
15.6,338.24479,10,24.983,121.5464,48.3
0.2,190.21212,1,24.97897,121.56548,45.1
36.6,2912.02042,1,24.95862,121.53971,21.1
10.7,262.89135,2,24.96101,121.55464,32.4
6.3,3072.59444,0,24.97346,121.52735,28.0
3.7,1046.3194,0,24.96101,121.54601,25.0
6.6,2106.27526,1,24.97915,121.55707,33.7
25.1,851.23849,6,24.97439,121.56313,24.9
34.5,482.39693,4,24.98422,121.56554,38.2
13.8,1281.42856,0,24.96059,121.52445,29.3
34.9,995.42369,0,24.96933,121.56275,33.7
2.2,117.45254,9,24.96239,121.53764,56.5
22.2,370.78842,3,24.98112,121.55813,55.3
1.3,1151.53843,8,24.95082,121.55844,33.0
1.5,760.47093,2,24.97052,121.55836,34.7
12.1,422.72322,3,24.96627,121.56074,30.5
15.5,1132.6618,1,24.97926,121.5396,49.5
17.0,266.45378,0,24.98607,121.56283,42.4
24.3,1308.53611,1,24.94859,121.5312,18.7
0.3,1945.08274,0,24.98309,121.53093,44.8
4.7,1501.78509,4,24.97286,121.53257,22.2
30.3,489.102,1,24.94786,121.54054,34.0
6.5,810.14484,0,24.97728,121.55907,45.6
19.3,3440.31943,0,24.96726,121.55529,31.5
1.8,1303.7118,2,24.95872,121.55295,31.9
14.1,1148.22362,2,24.95101,121.53761,25.4
38.0,228.56858,10,24.99182,121.55787,42.2
2.0,295.29419,0,24.95077,121.55123,30.1
41.5,1565.17331,2,24.9693,121.53758,18.6
4.5,2585.89039,0,24.95787,121.54087,12.9
1.5,228.6526,6,24.9928,121.56529,54.7
32.7,1244.07123,0,24.96033,121.55415,7.9
15.5,154.76112,7,24.97651,121.54863,46.3
6.7,1426.44666,0,24.94724,121.51572,27.3
1.1,198.37155,8,24.96425,121.56162,55.0
7.8,272.9015,0,24.95573,121.56618,21.8
12.1,537.13403,2,24.96896,121.54699,38.0
17.3,638.65839,0,24.97151,121.55271,35.9
23.9,155.26918,9,24.97213,121.56464,32.1
35.3,96.45868,3,24.97462,121.56607,49.7
0.3,496.36672,3,24.9863,121.56443,45.0
6.0,520.57267,0,24.95364,121.55731,32.5
37.9,59.03087,7,24.98603,121.54824,39.1
40.1,795.05563,6,24.96685,121.54239,29.4
4.7,288.9591,2,24.95428,121.55352,27.4
1.2,947.92262,0,24.94779,121.55907,26.4
28.2,78.13685,5,24.98449,121.56455,39.5
40.1,111.71343,2,24.9584,121.5611,37.1
2.0,5453.36796,0,24.93207,121.52174,11.6
34.2,924.28788,1,24.95481,121.55812,26.6
17.3,229.0843,1,24.96636,121.56042,34.3
24.4,125.98423,2,24.9823,121.55737,53.5
33.6,843.3375,3,24.98729,121.52509,28.7
13.5,1604.80132,0,24.96966,121.54635,14.8
17.3,3738.82389,0,24.95748,121.52155,12.6
18.7,140.50466,8,24.97984,121.56501,63.1
17.6,4603.60237,0,24.96378,121.5477,22.6
0.2,1793.10874,0,24.9325,121.55447,28.6
15.3,971.15238,0,24.97676,121.52257,25.0
11.6,181.27238,10,24.97481,121.56401,61.0
14.3,27.20689,0,24.98164,121.56505,67.0
0.6,389.64683,3,24.97756,121.55263,32.2
10.0,2585.37124,0,24.95488,121.56437,19.5
15.1,767.78451,3,24.97789,121.55193,38.5
16.0,355.52689,1,24.97381,121.55858,39.9
14.4,1676.35315,0,24.9617,121.54337,24.6
3.8,481.41916,2,24.98278,121.54767,45.1
0.5,1437.12883,2,24.95356,121.52921,36.2
19.7,3354.16838,0,24.9712,121.54166,18.3
8.4,1078.88777,0,24.97716,121.55832,41.7
38.7,1013.6245,0,24.97354,121.55988,46.8
1.7,3047.96399,0,24.96152,121.53792,20.5
17.0,5291.71905,0,24.97587,121.50007,18.0
9.4,969.54155,8,24.98836,121.54587,43.5
2.3,799.04376,1,24.95776,121.562,42.9
2.6,113.22285,3,24.98182,121.54976,52.1
12.0,1632.39101,0,24.97204,121.54749,31.1
11.6,3909.8919,0,24.94799,121.53129,7.7
0.2,1104.7654,0,24.96296,121.56379,33.3
20.7,1113.23602,1,24.95431,121.5639,19.9
25.5,85.54971,8,24.98329,121.56564,54.9
7.0,159.2471,1,24.97839,121.56255,51.1
6.7,274.37436,6,24.98445,121.54741,53.0
3.2,2911.40836,1,24.97031,121.55251,22.9
9.3,644.94388,1,24.96443,121.54695,22.0
5.7,737.8608,3,24.95664,121.5484,48.5
28.2,3398.28151,1,24.95771,121.53638,18.7
19.5,396.49254,1,24.98712,121.5653,42.6
41.9,1277.82783,2,24.9774,121.55865,33.9
6.0,1134.5397,2,24.95026,121.52169,46.3
7.9,1051.18032,0,24.97569,121.55179,33.1
6.4,347.54897,6,24.96974,121.56463,48.8
2.0,1592.23018,1,24.97493,121.55133,29.6
8.6,601.71033,0,24.98122,121.52318,49.9
18.0,67.04,6,24.95971,121.55773,47.2
7.2,2624.50367,0,24.95601,121.56509,30.1
1.0,1188.00473,2,24.98522,121.53821,38.9
0.1,194.72991,0,24.96045,121.5591,55.2
22.6,736.62319,0,24.95306,121.56436,31.0
15.6,237.01465,0,24.96787,121.54903,26.0
5.2,1819.82961,7,24.97944,121.53342,47.2
28.2,260.10088,2,24.97502,121.56029,39.0
39.8,2197.75889,9,24.96104,121.54911,20.4
0.8,126.79473,2,24.97825,121.55587,62.9
18.9,136.17826,3,24.97412,121.56318,56.0
3.1,341.98083,2,24.97193,121.54365,31.4
