X1 house age,X2 distance MRT station,X3 number convenience stores,X4 lat,X5 long,X6 price
34.1,256.80915,10,24.95811,121.54045,40.9
31.4,683.98729,0,24.98277,121.56571,33.7
15.9,1875.03428,0,24.9788,121.55848,31.5
23.8,3209.50786,1,24.95232,121.52523,22.3
7.4,216.89808,6,24.97893,121.55694,59.4
1.1,352.32596,4,24.9727,121.55496,48.4
1.4,300.5662,10,24.98143,121.5391,55.0
3.6,506.90375,1,24.9638,121.5322,36.3
0.0,1886.44982,1,24.95127,121.55869,27.7
18.9,991.19526,0,24.97316,121.55726,31.7
17.8,1830.22111,0,24.97412,121.54868,17.5
12.1,253.42098,9,24.9721,121.54411,52.0
12.7,2469.45729,0,24.94339,121.55009,13.9
13.9,2844.87998,0,24.9718,121.54016,35.4
18.2,1463.85778,1,24.94062,121.5311,17.4
2.7,386.55491,8,24.96993,121.56301,39.5
9.3,181.11141,6,24.98931,121.55211,45.0
10.0,1160.4885,1,24.95483,121.5319,20.5
28.0,621.36853,7,24.96857,121.5498,35.3
30.7,576.4315,4,24.97662,121.54184,29.2
11.1,75.88609,2,24.97519,121.56438,51.9
6.2,383.73712,6,24.98007,121.56199,43.6
29.9,206.69045,7,24.98276,121.56524,50.8
31.4,83.75397,6,24.96095,121.55216,22.9
22.6,676.24611,2,24.9804,121.55713,49.6
13.3,1096.75304,2,24.95964,121.55729,20.5
25.4,397.13683,3,24.97051,121.56286,33.3
7.7,451.37135,7,24.97421,121.55723,39.7
23.7,1340.66315,3,24.98213,121.55888,27.1
12.5,1005.09636,2,24.95146,121.5649,29.3
3.9,400.23129,3,24.97442,121.54303,35.6
6.6,765.06536,0,24.97071,121.55882,37.9
12.5,1302.00709,1,24.96772,121.5414,26.3
4.4,54.18965,10,24.98477,121.56537,62.0
13.8,1995.29313,1,24.93537,121.55919,25.3
33.3,216.9896,0,24.96024,121.55447,27.8
6.2,273.19013,0,24.9849,121.55857,47.4
22.9,520.4583,1,24.98024,121.55536,51.9
7.6,1169.81029,10,24.95934,121.56115,36.4
18.2,762.79397,0,24.95047,121.51675,26.2
8.7,204.9554,2,24.97871,121.56452,50.4
33.7,1806.40054,3,24.9688,121.55094,32.8
4.2,652.0798,5,24.96252,121.54519,30.9
0.9,530.59478,5,24.979,121.55349,46.5
12.9,1120.6382,1,24.96649,121.55624,31.8
34.4,340.72882,1,24.98025,121.56364,50.3
26.0,174.60418,6,24.98195,121.56129,52.8
13.9,873.88798,2,24.98061,121.53037,34.0
21.0,1622.12589,5,24.95476,121.55272,23.6
19.4,210.68898,7,24.98855,121.55154,52.3
36.5,42.32721,8,24.96453,121.55686,59.8
3.2,475.99138,5,24.97405,121.56438,37.6
1.2,112.99414,7,24.97583,121.56556,50.7
36.1,513.23408,1,24.95008,121.5563,22.4
19.2,618.50788,2,24.97717,121.55776,56.5
0.8,712.62709,1,24.96284,121.54302,39.2
38.0,1984.95892,0,24.94523,121.55497,14.9
18.8,1953.14053,0,24.96124,121.51666,24.4
0.6,1490.70891,2,24.95372,121.53638,36.4
