X1 house age,X2 distance MRT station,X3 number convenience stores,X4 lat,X5 long,X6 price
20.5,3316.12892,1,24.97983,121.50825,33.5
6.1,248.93181,2,24.96914,121.5522,44.0
24.9,276.45574,0,24.9561,121.55765,38.3
4.5,462.42855,0,24.97071,121.56355,46.1
29.9,736.8821,2,24.97806,121.54455,32.1
0.4,172.03386,7,24.9663,121.56624,48.0
0.8,31.5933,3,24.98722,121.56488,74.5
6.6,62.10357,4,24.98509,121.56583,42.4
6.0,583.86814,4,24.9865,121.5628,46.8
29.7,357.44445,0,24.98049,121.5592,33.2
24.1,785.26468,2,24.95466,121.55183,30.8
39.0,2896.76565,0,24.96671,121.52097,23.1
33.6,3099.63817,0,24.94067,121.51454,7.6
31.8,1181.71131,0,24.96286,121.53901,31.0
18.7,270.44936,0,24.97095,121.55975,54.5
13.6,1410.54958,0,24.96426,121.56146,36.8
0.1,860.43856,0,24.97876,121.5493,45.7
25.8,1695.61172,7,24.9569,121.54904,22.8
4.0,468.74844,7,24.96372,121.55466,38.0
0.6,3029.1405,0,24.96861,121.53936,23.7
22.6,2767.82822,0,24.96254,121.52372,22.6
35.8,765.79258,2,24.95899,121.56016,27.5
5.3,453.54793,5,24.98131,121.54717,56.6
12.8,610.23859,1,24.97437,121.53921,41.4
0.2,279.71535,0,24.96706,121.56321,33.2
0.5,3077.84947,0,24.97008,121.55022,33.0
1.5,874.69012,2,24.96936,121.5215,47.9
31.0,280.79797,5,24.98356,121.56402,33.2
31.8,3156.13792,2,24.9595,121.53946,25.4
32.5,837.31431,0,24.95866,121.56426,34.1
10.3,817.84976,1,24.97245,121.55634,28.0
38.6,2209.40862,4,24.93748,121.53004,22.7
14.7,54.6321,1,24.97466,121.54029,50.2
4.2,70.19286,6,24.97072,121.56519,55.5
0.1,2302.68852,0,24.96289,121.56536,23.4
1.3,157.40703,4,24.95409,121.55708,35.6
41.2,1372.29561,3,24.97276,121.54818,24.1
17.3,1004.26382,7,24.96621,121.54557,46.7
0.6,144.64626,1,24.95082,121.55661,55.9
22.5,1757.2868,4,24.96245,121.53766,31.1
7.3,1881.99843,0,24.97728,121.54466,27.0
3.8,922.74582,2,24.95571,121.55655,26.2
11.1,670.90442,0,24.98292,121.54084,46.4
12.2,3159.20738,1,24.95909,121.54497,24.1
5.6,1838.15173,0,24.96603,121.56047,28.7
8.5,873.81527,5,24.97469,121.53355,25.5
