X1 house age,X2 distance MRT station,X3 number convenience stores,X4 lat,X5 long,X6 price
4.0,59.46853,6,24.9687,121.5653,53.3
15.8,1125.6178,0,24.97887,121.56528,30.9
0.6,482.84204,0,24.97027,121.53127,42.0
0.0,992.12643,0,24.98396,121.55454,57.6
38.5,1895.73278,1,24.97538,121.55224,29.5
0.9,1097.73566,0,24.98078,121.53901,44.6
20.1,506.11095,1,24.97349,121.55636,51.9
6.1,127.61969,1,24.98792,121.56622,57.1
1.4,1254.31132,2,24.96016,121.54736,29.0
2.7,728.04919,2,24.95149,121.56313,38.3
11.7,41.56863,6,24.97383,121.56626,60.5
29.3,803.26122,10,24.99273,121.55747,40.8
22.5,715.6493,0,24.98089,121.53603,41.1
14.0,258.63441,1,24.97958,121.53962,37.3
1.9,198.20839,5,24.97531,121.55645,57.6
34.1,4143.98819,0,24.94429,121.52266,7.6
10.3,550.96914,0,24.96033,121.55822,37.7
26.8,177.00208,2,24.98749,121.5509,59.6
18.7,1544.78985,4,24.97413,121.55208,38.6
35.7,2496.54505,6,24.95825,121.51783,16.6
8.6,670.28603,1,24.97073,121.5543,18.3
24.0,349.68539,4,24.96427,121.54342,44.2
23.0,2677.85573,1,24.97333,121.55695,22.2
34.9,171.90869,9,24.97515,121.56362,53.7
40.0,557.13279,0,24.97933,121.56621,33.9
19.6,95.15999,6,24.96094,121.55844,44.3
1.1,872.88622,7,24.97133,121.56125,30.4
0.0,1147.46458,2,24.95313,121.54225,34.2
7.3,325.4328,0,24.9556,121.55008,30.8
38.3,913.13712,1,24.96501,121.55306,29.8
18.3,1951.7223,0,24.96998,121.5371,21.1
33.8,2753.49668,0,24.95732,121.50356,34.5
29.2,197.80767,0,24.95343,121.5389,39.5
12.2,263.56283,2,24.96696,121.55893,40.7
25.8,3261.44409,0,24.96436,121.53534,19.6
1.0,902.37865,0,24.95537,121.55589,43.8
4.0,222.05679,1,24.96259,121.55601,51.5
2.4,1586.03963,0,24.96607,121.5484,23.0
38.5,2448.58936,2,24.9588,121.48918,22.5
9.5,1678.92544,0,24.96187,121.52911,24.9
6.8,3296.68675,3,24.95956,121.50688,27.8
7.8,1018.36935,1,24.97135,121.5564,32.1
4.5,1491.40024,0,24.95846,121.55598,22.9
3.0,511.4768,3,24.95538,121.55258,47.0
3.3,306.06871,0,24.977,121.55785,61.2
34.9,1173.77615,1,24.98305,121.5538,37.9
19.4,1811.90241,0,24.95501,121.55634,17.8
0.4,1189.89376,5,24.96664,121.53626,44.5
32.5,26.33729,3,24.97834,121.56545,61.0
35.0,5978.92957,0,24.9537,121.49212,9.4
3.2,1480.0786,0,24.98738,121.54753,34.6
9.1,414.62308,4,24.9722,121.54683,35.3
19.3,3049.81024,0,24.94293,121.52345,21.9
32.3,444.08308,0,24.97885,121.56095,40.9
35.8,523.89714,3,24.98457,121.54548,38.8
37.7,3820.30974,0,24.96206,121.54637,22.1
8.0,654.64674,2,24.9805,121.55269,44.3
42.4,1163.25529,3,24.97446,121.53416,33.3
18.8,746.83277,6,24.97234,121.56292,35.2
21.5,1027.82822,0,24.97468,121.53396,43.8
