X1 house age,X2 distance MRT station,X3 number convenience stores,X4 lat,X5 long,X6 price
27.3,1278.56119,1,24.97904,121.54724,28.8
5.1,951.12218,1,24.97206,121.5631,38.1
36.7,623.49529,7,24.97534,121.55946,33.0
0.1,1474.24746,2,24.98203,121.56587,47.5
33.5,2007.50142,0,24.9593,121.55241,26.9
43.6,487.45811,0,24.9667,121.54278,32.7
0.6,341.75788,0,24.95922,121.55217,35.1
19.1,665.48865,4,24.9608,121.54282,28.4
1.6,1195.15063,4,24.96403,121.52271,39.2
13.3,100.53987,2,24.97283,121.55832,48.0
2.8,1076.71031,1,24.95992,121.55283,37.0
8.2,594.46854,0,24.94659,121.55138,37.1
20.6,127.39194,8,24.97431,121.55573,40.0
1.9,2570.64682,0,24.97626,121.52907,32.9
13.7,1702.57422,0,24.96284,121.53534,18.0
27.9,224.98693,8,24.98957,121.55044,41.1
24.0,637.40855,1,24.96981,121.5358,16.1
16.0,2746.77386,0,24.9589,121.53851,16.5
13.9,630.30933,1,24.9556,121.54301,40.5
16.4,1255.1076,2,24.97163,121.55274,28.7
28.3,1483.18139,0,24.97495,121.52759,30.5
26.6,81.93893,1,24.98713,121.55961,52.7
29.7,2074.85878,0,24.95971,121.53476,22.6
0.4,519.94165,5,24.97764,121.56367,44.0
0.3,186.32657,2,24.94345,121.55479,47.2
16.9,1709.32647,0,24.94536,121.54741,33.4
11.6,1718.24814,0,24.95744,121.53161,35.5
2.1,264.13277,0,24.94731,121.56384,38.2
5.8,164.82276,8,24.97592,121.56382,55.1
9.3,640.97514,1,24.96831,121.56192,45.3
25.6,2154.99486,0,24.95019,121.51689,12.2
23.1,845.00748,0,24.97574,121.544,35.8
0.8,3664.91698,0,24.96914,121.54637,29.1
8.4,642.64084,5,24.9708,121.55402,32.4
12.9,34.64103,8,24.9946,121.54634,63.6
3.6,126.6844,0,24.97127,121.56572,59.5
10.9,647.19858,1,24.95758,121.54539,26.6
1.6,82.09272,6,24.9818,121.55452,72.5
5.7,279.40468,0,24.97452,121.55552,58.0
0.5,280.19404,2,24.95849,121.55178,43.7
31.2,611.20612,3,24.96716,121.54391,41.9
22.1,622.4306,3,24.97215,121.56439,27.5
8.5,65.23638,2,24.97571,121.55456,53.8
0.2,558.71621,0,24.96221,121.55721,42.9
40.9,1051.53732,1,24.97128,121.55574,29.1
34.2,1106.27293,2,24.9688,121.55419,35.7
29.1,667.66483,9,24.96614,121.54861,26.5
0.6,62.55909,7,24.9875,121.5645,59.1
3.7,3324.75796,1,24.96205,121.48852,28.5
9.3,789.45486,0,24.97966,121.54852,40.5
23.6,236.87654,6,24.9886,121.54578,41.2
27.4,864.14611,3,24.98513,121.56342,51.9
4.0,650.6822,1,24.98017,121.55467,48.7
7.3,433.80354,0,24.9454,121.56216,21.2
11.3,239.72195,3,24.96961,121.54596,32.9
1.5,790.00665,1,24.95948,121.54808,34.9
10.9,167.52049,6,24.96007,121.54466,37.2
2.8,131.31132,5,24.97309,121.563,37.1
8.7,1983.03128,0,24.97183,121.53233,29.2
17.6,319.97186,5,24.95473,121.54451,44.5
0.8,613.63476,1,24.98315,121.5401,40.5
0.1,128.65932,3,24.95596,121.56441,54.9
31.3,2456.8932,0,24.96065,121.53787,24.6
6.0,557.55329,0,24.96879,121.56328,37.2
5.8,3115.41378,4,24.9877,121.54653,24.8
6.4,1829.04558,1,24.97543,121.53417,31.7
22.9,339.32316,7,24.95919,121.55792,26.5
9.6,37.83586,10,24.99403,121.56572,79.5
37.7,868.58385,3,24.97521,121.55547,34.7
0.5,48.79907,0,24.96475,121.56414,53.9
11.8,1747.26441,0,24.98741,121.5237,29.5
5.8,551.05094,0,24.96113,121.55332,37.6
20.4,2625.38268,3,24.9482,121.55019,29.8
9.7,403.02468,3,24.9791,121.56013,57.4
3.9,978.31859,5,24.95354,121.54496,44.4
0.2,310.5257,0,24.96367,121.54713,52.4
2.2,778.46361,0,24.96537,121.55779,31.0
35.4,1820.3143,0,24.97223,121.51056,28.1
40.9,335.14999,5,24.98402,121.5394,49.2
22.0,1000.14075,2,24.98822,121.5374,36.3
28.0,4073.66888,0,24.97347,121.50479,11.6
5.7,431.01694,1,24.95477,121.56347,40.0
0.1,1576.93129,1,24.98392,121.56238,48.9
6.5,106.73262,2,24.97954,121.56512,50.8
2.4,5389.80114,0,24.94926,121.52547,34.2
34.3,1704.86427,0,24.94761,121.56432,16.2
24.6,340.653,0,24.96945,121.56274,42.2
24.3,725.56953,3,24.96493,121.56483,39.3
0.6,1184.59366,0,24.98334,121.55449,40.7
6.9,516.7741,0,24.96778,121.56089,38.6
0.0,68.88436,0,24.98134,121.56352,68.8
0.2,63.62104,10,24.97216,121.55468,74.7
7.3,1412.67118,0,24.98002,121.51906,31.2
5.6,335.79793,6,24.98439,121.5577,38.9
37.9,1219.24003,0,24.97615,121.5576,29.4
3.8,687.7185,3,24.9718,121.54588,38.1
1.1,119.76918,1,24.97073,121.56626,49.2
5.4,276.61123,1,24.97938,121.55684,57.6
12.8,191.70143,5,24.96751,121.55897,53.3
25.6,2305.8158,0,24.93449,121.53231,15.7
21.7,446.14567,0,24.96456,121.54725,38.6
39.6,3067.12261,1,24.96591,121.53196,23.7
2.8,1106.19671,7,24.95346,121.51626,37.8
15.7,1619.2977,0,24.95396,121.5451,27.9
21.5,2820.26523,0,24.95815,121.5429,20.6
40.6,1787.54062,0,24.96194,121.52765,16.2
23.8,864.48949,7,24.95669,121.56198,39.6
13.6,1718.67569,1,24.96151,121.49665,21.1
0.1,265.15485,3,24.96634,121.51287,37.5
28.4,2622.11552,3,24.95948,121.56084,28.4
5.5,126.01262,10,24.98173,121.54975,52.8
22.2,1433.17626,7,24.98031,121.55144,36.9
34.6,2802.77145,0,24.96968,121.56049,30.1
34.5,3951.42754,0,24.95452,121.53074,14.4
9.0,843.88158,2,24.94795,121.55046,20.3
9.1,277.66788,6,24.95219,121.55193,47.7
1.9,121.89076,2,24.96613,121.56546,53.1
35.8,196.44676,5,24.97571,121.56576,49.0
4.5,59.8523,10,24.97613,121.55482,60.1
18.7,217.15342,2,24.98407,121.5658,47.1
17.2,1530.80335,0,24.96428,121.5394,34.4
39.4,724.02704,1,24.9549,121.5621,31.2
30.3,308.26266,5,24.97484,121.56278,43.2
1.6,71.13995,6,24.97626,121.55012,62.3
12.8,564.39239,0,24.97103,121.56151,24.3
33.0,1015.84216,7,24.96386,121.55993,28.1
0.2,2229.77699,2,24.98048,121.54024,34.2
36.7,286.52997,5,24.98169,121.56565,31.5
0.0,213.81764,3,24.97226,121.54936,39.7
3.5,273.71635,1,24.96804,121.54425,26.0
5.1,151.04722,6,24.98237,121.55957,46.8
27.1,624.28451,0,24.93207,121.54702,36.4
1.0,1408.27655,0,24.97691,121.54734,31.2
19.6,40.69043,10,24.97199,121.5638,69.8
14.7,405.89878,4,24.98568,121.56391,24.7
28.6,1529.25785,2,24.96855,121.5463,34.7
8.1,1416.36872,0,24.97969,121.54397,44.0
9.3,1724.20562,3,24.95861,121.54838,36.9
4.7,232.30361,1,24.934,121.56599,21.3
3.7,343.09532,0,24.96377,121.55958,37.7
6.2,625.95643,4,24.9572,121.51977,43.2
35.0,595.36772,2,24.96555,121.55989,21.6
4.3,4203.59341,0,24.96126,121.52675,26.7
10.7,1527.62555,0,24.96635,121.56252,26.4
13.7,566.90485,1,24.97456,121.54769,40.7
5.2,321.90026,1,24.96377,121.54016,39.4
41.9,2038.71859,0,24.96453,121.56408,22.7
37.5,326.26866,7,24.97952,121.56528,37.2
8.5,1797.478,3,24.97798,121.55101,34.0
18.7,798.57774,6,24.97762,121.55951,45.5
43.0,700.69127,5,24.99553,121.5587,27.0
1.7,323.70946,10,24.98142,121.56491,69.7
17.6,1051.36204,0,24.97307,121.52418,23.4
32.0,303.60867,5,24.97316,121.55349,57.8
1.7,696.48812,7,24.98022,121.56405,51.0
10.1,140.65571,10,24.98053,121.56258,53.0
21.1,1534.84176,0,24.94087,121.55037,12.3
3.2,1283.45655,1,24.96163,121.54792,31.4
1.5,1358.28421,0,24.97418,121.56322,31.8
3.4,614.26066,3,24.9412,121.52548,43.9
5.5,544.81978,0,24.97929,121.55782,38.1
10.8,105.8842,10,24.98256,121.55564,48.6
4.0,1624.52621,0,24.97582,121.56066,24.4
15.0,1083.1483,2,24.96297,121.5544,43.3
9.0,102.85866,7,24.97945,121.56454,38.9
1.5,355.74937,4,24.96059,121.55896,47.5
39.5,140.20217,7,24.99371,121.5657,56.5
17.1,713.1579,4,24.96337,121.5631,40.6
10.2,1609.64069,2,24.97554,121.54929,27.9
6.0,905.79856,0,24.97454,121.56101,32.8
22.9,1011.27485,8,24.96687,121.54693,34.1
18.1,1302.37075,2,24.9657,121.54461,31.4
20.0,787.58642,4,24.97246,121.55815,58.1
6.7,2811.74586,0,24.95892,121.51833,18.4
27.4,1092.95189,1,24.97536,121.56155,31.2
36.2,269.73916,1,24.97294,121.56118,34.6
1.1,1130.07958,0,24.93466,121.54803,32.4
12.6,138.66157,2,24.9866,121.54728,52.1
12.4,582.32009,4,24.95824,121.55972,38.8
29.0,229.82925,0,24.97463,121.56475,48.9
14.5,216.40355,8,24.98359,121.5405,51.4
36.0,1595.49278,1,24.97258,121.53736,22.9
4.0,84.28947,4,24.98818,121.56474,62.5
18.3,263.69728,7,24.96119,121.5646,26.0
23.0,879.28101,4,24.97317,121.5581,35.0
3.7,97.69319,4,24.98925,121.56178,50.5
6.3,2120.10665,0,24.98009,121.54481,23.4
5.2,2032.97664,0,24.98147,121.53891,37.6
1.3,1704.71266,0,24.95105,121.53255,24.0
9.3,574.76856,10,24.96469,121.53774,39.6
22.8,842.60916,2,24.9711,121.54769,37.1
35.9,132.19956,10,24.98381,121.56172,52.6
20.4,133.97289,10,24.98295,121.55452,53.4
1.6,1069.49607,4,24.96186,121.54744,29.3
3.7,236.84722,1,24.96276,121.5291,38.8
17.4,704.04864,0,24.96921,121.54461,32.3
25.0,106.55638,5,24.97971,121.55645,43.5
7.8,24.97191,10,24.99118,121.5657,95.2
8.0,240.98173,0,24.96486,121.5637,23.7
6.3,117.6969,10,24.99112,121.56539,64.4
0.3,1133.24564,0,24.97525,121.55009,32.8
9.4,5200.96921,0,24.96671,121.51211,19.1
5.1,115.69235,5,24.98232,121.5578,38.3
27.9,137.79066,1,24.96882,121.55513,28.5
11.2,1241.83879,0,24.96722,121.54977,32.1
16.3,3135.0081,2,24.97277,121.54737,33.0
37.0,244.21138,0,24.97278,121.56054,32.3
1.0,184.11558,3,24.97953,121.56285,44.5
23.3,326.40617,0,24.9588,121.56066,33.5
5.6,30.30427,8,24.98739,121.56606,74.4
8.5,1985.58512,0,24.9817,121.54262,31.6
24.0,2553.53562,0,24.96201,121.54041,24.2
1.4,920.87996,0,24.98566,121.55985,46.8
20.8,3173.21935,0,24.96248,121.51457,23.1
12.1,6488.021,0,24.95009,121.50945,27.5
42.6,178.40156,10,24.97757,121.56076,47.6
4.7,1984.56325,5,24.96859,121.54616,29.2
3.4,1159.2151,2,24.97449,121.56211,32.3
0.7,24.12783,9,24.9882,121.56564,75.7
19.3,1757.5922,4,24.97677,121.55053,33.2
0.5,166.17674,2,24.97889,121.53567,64.7
