X1 house age,X2 distance MRT station,X3 number convenience stores,X4 lat,X5 long,X6 price
7.0,1549.9635,1,24.94289,121.54201,19.9
0.6,227.54191,2,24.96986,121.54212,36.2
29.8,526.22043,2,24.97012,121.55691,42.5
23.6,1178.67897,0,24.97098,121.5619,35.6
22.3,745.82223,0,24.96167,121.54476,30.4
16.9,683.93186,10,24.98792,121.55458,55.8
1.3,595.09847,2,24.97005,121.56208,54.3
30.9,1780.29273,0,24.95985,121.55125,24.0
15.9,1514.6014,1,24.96683,121.54602,27.8
21.6,553.04893,1,24.98102,121.53626,35.2
4.8,467.75976,4,24.97139,121.5152,39.8
28.0,1578.81267,0,24.94698,121.55048,27.0
4.4,839.44972,0,24.97142,121.52893,46.0
19.6,2737.62603,0,24.95347,121.54311,17.9
24.3,1425.62252,0,24.96838,121.56339,38.9
16.2,972.68534,0,24.95263,121.56125,29.4
27.3,1312.95228,0,24.96495,121.52729,33.8
0.5,1767.7966,0,24.9521,121.50034,15.1
4.6,1199.45485,1,24.96181,121.56372,34.4
2.9,1962.66226,0,24.95784,121.54637,21.9
5.5,130.7078,6,24.98144,121.56374,44.8
26.4,2324.44813,3,24.96141,121.51413,24.9
22.0,6488.021,0,24.96772,121.55677,14.3
40.7,1922.48538,3,24.96037,121.53807,32.4
30.6,3741.35523,0,24.96472,121.53384,15.9
0.5,283.86142,5,24.9757,121.56059,45.9
13.7,134.13144,4,24.97697,121.54223,49.6
34.9,2630.45252,0,24.96424,121.5363,17.4
4.5,127.6049,2,24.97003,121.55981,51.4
18.1,276.51636,0,24.97719,121.56602,36.1
9.5,359.55097,7,24.96207,121.5548,27.6
15.3,878.90258,1,24.97541,121.53283,31.1
31.2,941.33887,2,24.98358,121.54859,34.0
17.7,392.34454,2,24.97716,121.56177,47.6
19.0,654.93559,5,24.97741,121.54813,55.0
35.6,2552.99372,3,24.96993,121.53472,25.7
6.0,429.32835,1,24.97521,121.55918,39.1
8.2,2329.28726,5,24.97014,121.53571,30.1
2.9,115.17069,10,24.98635,121.55734,75.4
21.9,1247.81218,1,24.97111,121.5625,44.1
15.4,761.02996,10,24.97808,121.56212,34.8
19.9,1441.20372,0,24.96624,121.55531,31.7
20.0,407.0193,5,24.97143,121.55408,45.6
21.7,836.71699,0,24.96218,121.55951,40.6
33.3,2211.01587,0,24.94526,121.54974,16.7
1.9,129.45127,0,24.96087,121.56599,58.0
1.8,1208.919,3,24.95773,121.54039,33.5
24.2,4981.5319,0,24.95153,121.54227,18.1
13.8,1627.11395,0,24.95219,121.525,32.4
24.0,1251.22207,0,24.97072,121.52052,32.0
4.4,598.32139,4,24.96054,121.56155,53.5
13.4,568.56929,2,24.9588,121.56254,29.4
37.8,863.36736,0,24.95559,121.56563,20.2
0.2,1668.08239,0,24.95894,121.55568,27.5
