X1 house age,X2 distance MRT station,X3 number convenience stores,X4 lat,X5 long,X6 price
23.7,50.23693,10,24.98213,121.5646,61.9
3.4,310.57527,6,24.97422,121.56281,52.2
0.1,534.43896,0,24.97151,121.54487,43.8
24.6,1436.24002,4,24.96513,121.55977,39.7
0.9,284.82732,0,24.98158,121.56341,52.5
20.1,805.21532,0,24.97753,121.55572,43.6
26.0,610.07386,0,24.96449,121.54446,39.8
22.7,1120.39476,3,24.96733,121.5541,29.8
11.8,1686.54887,9,24.97466,121.5294,40.6
3.6,126.23892,3,24.97833,121.56277,49.5
11.8,441.70235,4,24.98365,121.55305,38.7
15.6,1606.13012,4,24.96787,121.55128,32.7
32.6,2053.50392,1,24.97501,121.54612,24.8
2.9,2808.35812,0,24.9583,121.50735,29.5
30.1,2060.60427,0,24.96029,121.54983,23.8
6.2,522.38528,0,24.98898,121.53892,43.5
3.3,422.40062,6,24.97728,121.56019,42.3
0.1,1546.92176,0,24.95348,121.56398,33.7
38.6,847.19872,6,24.97038,121.54544,21.8
17.2,4412.33217,0,24.93207,121.54468,20.2
18.5,186.06028,4,24.9671,121.56554,64.1
2.0,1509.37155,0,24.95768,121.53836,39.7
1.7,85.5536,8,24.98643,121.56129,66.0
0.0,530.21075,0,24.97786,121.56177,47.7
2.5,1022.1679,0,24.95733,121.55867,36.4
43.0,196.6525,1,24.95784,121.56132,26.9
34.8,240.6908,3,24.99214,121.55995,52.2
36.9,372.29059,1,24.97991,121.56366,38.1
8.7,95.89921,8,24.98123,121.55387,51.1
38.4,2578.90602,0,24.96348,121.53333,24.5
19.3,1949.87574,0,24.97403,121.55524,42.1
12.6,923.71906,1,24.96522,121.54928,46.1
5.5,137.61507,8,24.97181,121.55003,48.0
3.4,572.15124,3,24.96422,121.557,38.3
6.3,393.01741,0,24.96842,121.56057,49.9
6.3,527.49838,4,24.9775,121.56032,54.5
30.1,1366.05378,0,24.97014,121.54446,32.0
33.1,2677.36388,3,24.95721,121.51684,17.2
29.3,1872.83779,1,24.96049,121.54997,36.2
9.5,695.59462,5,24.9522,121.53916,42.4
8.3,295.53205,9,24.98313,121.55855,44.2
28.2,195.39044,8,24.97353,121.56614,39.0
7.3,30.02992,6,24.97133,121.56409,56.2
