X1 house age,X2 distance MRT station,X3 number convenience stores,X4 lat,X5 long,X6 price
23.2,2865.80398,2,24.96663,121.53655,25.1
23.1,1349.92152,2,24.9647,121.56153,44.6
12.1,1488.96142,0,24.95948,121.55524,23.0
12.6,643.45974,0,24.96128,121.55052,43.1
24.6,3036.16187,0,24.93956,121.53966,8.1
5.8,718.35016,6,24.98738,121.5588,51.2
1.4,199.99192,3,24.98093,121.5485,39.6
34.3,772.17133,5,24.97862,121.55915,32.5
8.6,488.88695,3,24.97769,121.55699,40.7
24.4,214.88219,1,24.97697,121.56368,63.1
40.5,354.90322,0,24.98529,121.55473,39.3
10.8,191.86366,1,24.96858,121.55649,45.6
15.8,350.85341,2,24.98675,121.56612,39.2
14.9,1329.27476,7,24.97179,121.52908,22.2
10.1,148.98028,5,24.98851,121.56394,49.9
24.2,1768.16459,4,24.97708,121.56065,44.4
15.5,395.26834,0,24.96175,121.55998,48.5
4.2,40.69537,10,24.9763,121.56531,61.3
40.0,1077.0273,2,24.95764,121.56596,22.7
30.5,178.80106,1,24.94908,121.54832,29.4
7.3,1803.07435,0,24.9434,121.54838,53.0
1.6,862.73333,8,24.94511,121.54855,28.9
24.6,84.90221,8,24.96906,121.56407,59.5
13.9,2173.67598,0,24.98041,121.52289,24.2
8.7,805.67905,7,24.96938,121.51839,33.7
8.8,1528.19279,2,24.94598,121.51459,36.6
6.9,199.14625,2,24.96753,121.56623,32.7
5.4,495.29141,10,24.9692,121.5558,50.6
23.8,1434.60385,0,24.98462,121.55133,34.6
1.6,40.10897,4,24.98062,121.56537,76.2
23.2,4412.1207,0,24.94626,121.49453,12.1
9.3,895.52162,3,24.97378,121.53402,25.3
2.6,40.43023,3,24.98404,121.56449,56.3
0.4,47.10165,10,24.98695,121.53635,64.6
26.5,2001.03432,0,24.96972,121.52382,23.6
20.1,154.89952,4,24.98156,121.56615,71.2
23.2,811.01283,0,24.97044,121.55622,27.9
23.9,901.09839,0,24.95543,121.52138,29.6
6.5,1100.18122,4,24.97836,121.54903,44.7
0.0,35.20613,1,24.971,121.55986,56.8
21.5,1148.85166,2,24.9723,121.56398,39.8
0.1,445.14122,2,24.94414,121.55732,38.8
17.1,1108.52661,1,24.95186,121.54128,29.9
36.7,2199.95834,1,24.97975,121.54281,32.6
8.1,2276.4921,3,24.96077,121.53649,13.3
0.1,519.45897,4,24.98156,121.56279,54.5
18.9,381.07454,1,24.96361,121.54442,27.8
26.3,483.84439,1,24.977,121.53683,31.4
