CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
8.800833619857048,1163.7601477522328,8.390097788712907,1194.6059553467044,266.6478533790675,361.76449999696115,177.65330533813005,1641.787246801122,1336.0390275153907,25.073653275049132,15.348349174642234,0.7974709640259479
5.6996197230037895,1204.04181020744,10.010688731695994,1057.7440966235602,192.98719188769928,1194.9363266991975,113.10846953241796,1362.4690668706214,746.8935974820347,25.739108306625205,68.94327241052713,0.9571399090087441
3.9042662574997733,1548.623240938242,9.399926071943808,711.5570865457132,96.8145259640608,796.5415794052727,124.994076974562,754.293227125229,805.997023818385,25.97113200807524,41.720871029892166,1.2538150834363988
0.06710787006721564,803.2107777907447,1.3093314244161993,658.837749178417,136.96034564707918,1129.098918533338,59.749489750003754,665.0107595915731,492.29642943162986,14.936845251783213,51.64945673705444,0.987778876919515
2.0078173982502463,1108.9925083579242,12.47751532340811,550.9436599442865,150.6066896921576,1407.4745200956627,85.08637601514607,1421.3873120971339,950.1463736204944,24.782090107867607,14.18498806981843,0.8598449863905501
0.4168586841814047,672.9174426519222,-1.090621717164125,926.0915355961812,164.7838083926352,675.6310298339873,64.95028309341505,990.6184767450555,874.2268902683547,1.2274635281361501,62.12328336375701,0.6266791108459295
6.574449376959336,1520.9199359603836,12.358099614741546,1031.9284923578932,443.40229071429667,537.6770242455568,158.17864784608474,2129.5905179408896,1936.4307316079946,9.2986954481065,7.965728208849148,0.9280500373162656
2.2490760532603176,1338.734482682148,25.062162768190934,1297.8145049592194,1148.6346421868682,814.8044014368709,148.32106650153415,2144.405769451737,1817.815738226021,27.625176013280676,48.86688590137726,1.914492102641149
0.050403672024032176,961.6464833892401,0.37114621625023503,469.33614429022685,344.75838815549355,981.2917401605768,31.52870618857274,998.0480760837748,463.92499937448974,23.976366412218013,45.112531839927726,0.636058404118434
5.088686655691405,1409.9716698613126,11.923363948307426,752.6327079833737,1006.8659138429446,963.4129587037962,163.20622693486726,1452.3825167605971,2180.6643442226086,15.890685298118628,69.2083279340096,1.02970895638349
