CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
1.0,10000.0,4.5,736.0,255.0,987.0,117.0,1046.0,841.0,3.6,83.1,0.6745
3.4,0.0,18.9,1265.0,261.0,640.0,166.0,1996.0,1229.0,29.1,21.6,0.8702
1.6,0.0,4.5,736.0,221.0,910.0,111.0,946.0,867.0,6.4,51.7,0.4745
2.3,0.0,3.2,667.0,132.0,806.0,105.0,910.0,699.0,6.8,48.4,0.4874
2.2,10.0,14.0,1116.0,180.0,779.0,127.0,1675.0,1262.0,27.4,20.8,0.5931
1.6,0.0,4.5,736.0,221.0,891.0,111.0,946.0,1017.0,6.9,51.1,0.5007
3.7,0.0,19.1,1270.0,180.0,806.0,133.0,2082.0,1278.0,30.6,31.3,1.3686
1.6,0.0,4.5,736.0,227.0,889.0,125.0,863.0,691.0,12.0,24.3,0.3367
2.2,10.0,11.0,1015.0,355.0,808.0,125.0,1375.0,1042.0,34.4,24.3,1.27
1.8,0.0,5.6,794.0,210.0,964.0,121.0,954.0,1449.0,3.8,60.0,0.4639
5.5,0.0,26.1,1458.0,276.0,684.0,176.0,2051.0,1569.0,18.6,36.2,0.7676
0.7,0.0,2.5,621.0,41.0,1200.0,56.0,1150.0,679.0,15.5,51.2,0.9021
4.0,0.0,35.1,1667.0,347.0,597.0,182.0,2416.0,2359.0,20.5,38.2,0.9133
0.3,0.0,0.4,425.0,29.0,1609.0,28.0,667.0,325.0,3.8,48.0,0.3879
2.6,0.0,4.0,709.0,221.0,933.0,126.0,948.0,867.0,6.9,47.4,0.4688
1.4,0.0,7.0,858.0,180.0,1745.0,121.0,1132.0,691.0,11.0,38.4,0.5442
5.5,0.0,26.1,1458.0,271.0,553.0,168.0,2083.0,1759.0,20.2,42.5,0.9487
1.0,0.0,4.5,736.0,221.0,888.0,125.0,948.0,611.0,4.8,62.7,0.5445
3.0,0.0,3.1,657.0,134.0,905.0,93.0,905.0,545.0,6.5,61.7,0.5975
1.7,0.0,5.6,793.0,221.0,845.0,121.0,845.0,846.0,12.6,24.2,0.3358
1.3,0.0,6.3,826.0,246.0,898.0,143.0,802.0,626.0,10.1,16.7,0.2062
