CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
2.4,0.0,8.5,918.0,298.0,921.0,159.0,901.0,1258.0,21.8,23.7,0.4653
1.8,0.0,5.6,793.0,221.0,948.0,135.0,910.0,846.0,6.9,48.4,0.4488
1.4,0.0,7.0,858.0,176.0,748.0,126.0,942.0,1429.0,8.7,36.8,0.3966
1.4,0.0,7.8,891.0,242.0,872.0,156.0,891.0,603.0,12.9,38.9,0.5375
1.3,0.0,0.4,425.0,57.0,1439.0,41.0,790.0,314.0,11.4,36.9,0.4583
0.8,0.0,2.0,582.0,107.0,1081.0,87.0,802.0,655.0,3.1,45.8,0.3726
5.0,0.0,28.1,1502.0,290.0,545.0,142.0,2214.0,4848.0,30.5,26.2,1.1481
2.9,0.0,4.0,709.0,221.0,933.0,107.0,948.0,848.0,6.9,64.6,0.5755
4.8,0.0,23.1,1381.0,241.0,579.0,154.0,2163.0,1463.0,32.0,27.6,1.3067
4.3,0.0,11.4,1029.0,342.0,758.0,168.0,1243.0,975.0,19.1,27.7,0.6255
3.4,0.0,18.0,1238.0,500.0,434.0,223.0,1539.0,1919.0,14.4,41.8,0.7201
3.3,0.0,11.4,1029.0,427.0,751.0,166.0,1033.0,1271.0,5.1,40.7,0.3621
1.4,0.0,7.0,858.0,176.0,944.0,81.0,1317.0,933.0,16.7,59.3,1.0813
5.2,21.0,30.7,1568.0,920.0,440.0,192.0,1843.0,2097.0,9.3,64.2,0.7544
0.5,0.0,1.2,517.0,100.0,1057.0,63.0,890.0,510.0,10.2,43.6,0.5405
2.0,10000.0,3.4,676.0,180.0,975.0,115.0,855.0,555.0,4.8,44.9,0.3689
1.6,0.0,4.5,736.0,254.0,942.0,109.0,942.0,821.0,18.2,19.1,0.5226
1.0,10000.0,9.5,960.0,166.0,854.0,103.0,1559.0,815.0,18.7,49.8,1.0789
1.8,0.0,5.6,794.0,221.0,948.0,135.0,969.0,799.0,6.1,48.6,0.4448
1.0,0.0,4.5,736.0,255.0,987.0,117.0,1046.0,825.0,8.6,67.1,0.7396
1.6,0.0,4.5,736.0,227.0,880.0,133.0,951.0,691.0,12.0,38.6,0.5594
3.0,10000.0,3.1,657.0,134.0,905.0,93.0,1035.0,821.0,15.5,65.2,1.0875
2.4,0.0,8.0,900.0,460.0,742.0,152.0,1124.0,1084.0,6.8,74.4,0.7209
1.0,10000.0,5.1,766.0,235.0,852.0,153.0,805.0,579.0,12.0,24.1,0.3393
3.0,0.0,3.1,659.0,166.0,888.0,113.0,931.0,613.0,21.4,23.7,0.5875
0.7,0.0,2.0,582.0,107.0,1081.0,85.0,792.0,691.0,11.2,33.8,0.449
1.0,10000.0,9.1,945.0,302.0,877.0,185.0,1073.0,853.0,5.6,44.4,0.397
1.6,0.0,4.5,736.0,227.0,891.0,165.0,875.0,774.0,6.0,38.0,0.3584
5.5,0.0,26.1,1458.0,276.0,684.0,176.0,2051.0,1569.0,18.6,36.2,0.7676
3.0,10000.0,3.5,683.0,115.0,1147.0,62.0,1257.0,640.0,13.1,66.3,0.9539
3.2,12.0,18.0,1239.0,344.0,565.0,98.0,1821.0,1368.0,28.5,39.6,1.4738
2.7,0.0,3.4,674.0,162.0,888.0,117.0,888.0,683.0,12.0,23.4,0.3408
1.0,0.0,4.9,759.0,221.0,932.0,121.0,1175.0,867.0,7.8,65.9,0.7413
0.9,0.0,3.9,705.0,73.0,1186.0,73.0,1339.0,658.0,15.5,59.6,1.0215
1.5,0.0,6.2,819.0,224.0,923.0,101.0,948.0,926.0,5.0,48.8,0.429
0.7,0.0,2.0,582.0,107.0,1081.0,85.0,792.0,670.0,11.6,33.3,0.449
0.7,0.0,2.5,621.0,41.0,1200.0,56.0,1150.0,669.0,15.5,51.2,0.9021
3.6,0.0,38.1,1731.0,411.0,680.0,126.0,2417.0,2306.0,23.4,31.7,0.9158
0.6,0.0,0.4,425.0,39.0,1474.0,37.0,667.0,268.0,3.6,48.0,0.3879
0.6,0.0,2.0,586.0,93.0,1373.0,60.0,1089.0,436.0,13.5,63.2,0.9535
1.3,0.0,0.3,415.0,39.0,1473.0,37.0,667.0,274.0,3.6,38.1,0.3075
3.3,0.0,11.4,1029.0,427.0,751.0,166.0,1033.0,1271.0,5.1,40.7,0.3621
