CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
1.0,0.0,9.1,945.0,302.0,877.0,103.0,1148.0,790.0,10.2,81.5,1.0275
3.3,0.0,11.4,1029.0,427.0,751.0,166.0,1033.0,1271.0,5.1,40.7,0.3621
1.6,0.0,4.5,736.0,221.0,891.0,107.0,948.0,937.0,6.9,51.7,0.5039
2.0,10000.0,3.4,678.0,176.0,960.0,125.0,863.0,802.0,2.8,49.0,0.37
1.4,0.0,7.8,891.0,175.0,735.0,118.0,953.0,926.0,8.7,44.1,0.5332
1.0,10000.0,4.5,736.0,198.0,802.0,109.0,942.0,861.0,4.8,62.0,0.5249
2.6,0.0,4.0,709.0,204.0,964.0,110.0,893.0,898.0,8.6,40.3,0.4446
1.7,0.0,8.5,919.0,180.0,945.0,121.0,994.0,875.0,14.1,38.5,0.6298
1.6,0.0,4.5,736.0,227.0,891.0,165.0,875.0,774.0,6.0,38.0,0.3584
4.3,0.0,11.4,1029.0,274.0,777.0,149.0,1131.0,778.0,12.0,53.4,0.7209
6.0,0.0,28.1,1507.0,290.0,545.0,160.0,2271.0,571.0,18.3,47.1,1.0392
0.6,0.0,0.4,425.0,28.0,1473.0,28.0,667.0,302.0,3.1,48.0,0.3879
0.5,0.0,1.1,512.0,61.0,1108.0,55.0,1043.0,611.0,12.5,67.3,0.9722
0.5,0.0,2.2,598.0,62.0,1264.0,74.0,1389.0,768.0,19.6,56.3,1.2941
0.8,0.0,2.0,582.0,107.0,1081.0,87.0,792.0,377.0,3.2,48.8,0.3729
0.8,0.0,2.0,582.0,107.0,1081.0,87.0,802.0,382.0,3.3,46.8,0.37
0.6,0.0,0.4,425.0,39.0,1474.0,37.0,667.0,302.0,3.6,38.7,0.3024
2.3,0.0,4.0,709.0,142.0,798.0,109.0,1120.0,852.0,9.8,61.2,0.7413
0.7,0.0,2.0,582.0,107.0,1081.0,80.0,750.0,440.0,11.2,32.5,0.4402
3.2,11.0,20.3,1306.0,259.0,648.0,198.0,1886.0,1711.0,35.5,19.1,1.0888
