CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
1.8,0.0,5.6,793.0,281.0,842.0,128.0,1109.0,820.0,12.1,49.6,0.7276
1.6,0.0,4.5,736.0,221.0,891.0,121.0,948.0,806.0,13.4,47.7,0.7265
4.6,0.0,24.5,1416.0,374.0,559.0,157.0,2237.0,1600.0,23.1,46.1,1.3366
1.0,10000.0,9.5,960.0,266.0,847.0,122.0,1458.0,941.0,18.7,55.6,1.1911
1.0,10000.0,4.5,736.0,227.0,891.0,165.0,875.0,774.0,6.0,38.0,0.3584
1.4,0.0,7.8,891.0,171.0,891.0,95.0,1001.0,894.0,3.7,69.8,0.5608
2.8,0.0,49.4,1955.0,394.0,972.0,157.0,2403.0,1959.0,17.5,46.6,0.9067
2.9,0.0,4.0,709.0,171.0,892.0,118.0,939.0,854.0,3.7,64.2,0.5161
2.3,0.0,8.2,908.0,133.0,968.0,99.0,1548.0,921.0,13.8,64.7,0.9839
1.2,2.0,6.3,824.0,132.0,799.0,55.0,1502.0,836.0,20.1,70.5,1.6384
1.5,0.0,6.2,819.0,224.0,923.0,101.0,948.0,926.0,5.0,48.8,0.429
0.9,0.0,3.4,676.0,34.0,1039.0,49.0,1350.0,489.0,34.5,24.5,1.3373
2.0,10000.0,3.4,678.0,176.0,960.0,125.0,863.0,863.0,2.8,49.0,0.37
4.5,0.0,19.1,1270.0,239.0,654.0,176.0,1906.0,1264.0,33.6,22.9,1.1747
0.8,0.0,2.0,582.0,107.0,1081.0,85.0,792.0,377.0,11.2,33.8,0.449
2.7,0.0,4.0,709.0,264.0,964.0,126.0,780.0,683.0,12.0,21.8,0.3069
1.8,0.0,5.6,794.0,276.0,801.0,164.0,969.0,898.0,10.1,36.6,0.4867
3.8,0.0,1.8,1771.0,170.0,1086.0,113.0,742.0,467.0,8.0,25.6,0.3389
0.5,0.0,1.1,509.0,122.0,955.0,95.0,839.0,510.0,6.6,41.2,0.4483
0.6,0.0,0.4,425.0,39.0,1473.0,37.0,668.0,325.0,3.2,38.6,0.3024
4.4,0.0,24.0,1403.0,758.0,452.0,134.0,1780.0,1665.0,8.8,73.2,0.8298
2.2,10.0,11.0,1015.0,174.0,880.0,125.0,1632.0,1097.0,23.2,30.7,0.959
1.4,0.0,7.0,858.0,180.0,1144.0,88.0,1262.0,960.0,17.3,60.8,1.2031
1.7,0.0,8.5,919.0,243.0,1045.0,106.0,957.0,861.0,4.6,51.7,0.4364
1.2,1.0,5.4,783.0,272.0,798.0,164.0,1115.0,786.0,11.1,46.5,0.6161
1.7,0.0,5.2,772.0,243.0,1035.0,109.0,955.0,821.0,3.3,60.1,0.4807
5.0,0.0,3.1,658.0,166.0,964.0,126.0,866.0,570.0,5.6,40.7,0.436
4.0,0.0,35.1,1667.0,347.0,523.0,182.0,2417.0,2359.0,20.5,38.2,0.9133
1.7,0.0,8.5,919.0,180.0,942.0,121.0,866.0,894.0,1.6,61.3,0.4644
3.5,0.0,14.4,1131.0,221.0,721.0,135.0,1971.0,1157.0,23.5,42.6,1.2342
0.7,0.0,2.0,582.0,107.0,1083.0,85.0,792.0,682.0,11.6,33.3,0.449
0.9,0.0,2.0,582.0,107.0,1081.0,85.0,792.0,377.0,11.2,33.8,0.449
0.7,0.0,2.0,582.0,107.0,1081.0,85.0,792.0,384.0,11.2,33.8,0.449
3.7,0.0,19.1,1270.0,240.0,640.0,84.0,226.0,1404.0,22.1,74.2,2.019
1.7,0.0,8.5,918.0,46.0,876.0,60.0,1567.0,590.0,37.2,30.1,1.8185
4.0,0.0,28.1,1507.0,244.0,535.0,121.0,2450.0,1545.0,22.8,47.9,1.3204
2.7,0.0,4.0,709.0,206.0,888.0,114.0,953.0,945.0,4.8,64.6,0.563
0.6,0.0,0.4,425.0,39.0,1473.0,37.0,667.0,771.0,3.6,48.3,0.3879
0.8,0.0,2.0,582.0,107.0,1081.0,87.0,802.0,382.0,4.6,36.7,0.3554
1.4,0.0,7.0,858.0,301.0,944.0,90.0,1426.0,825.0,21.8,48.3,1.2031
2.5,0.0,4.0,709.0,171.0,892.0,137.0,939.0,854.0,3.4,58.2,0.4564
1.3,0.0,0.4,425.0,153.0,1873.0,123.0,793.0,568.0,4.0,48.3,0.4099
3.2,14.0,17.8,1233.0,551.0,477.0,208.0,1450.0,1911.0,10.0,53.1,0.6495
6.8,0.0,35.9,1684.0,347.0,597.0,182.0,2416.0,2359.0,20.5,38.2,0.9133
2.7,0.0,3.4,674.0,176.0,905.0,122.0,910.0,683.0,9.0,44.6,0.5162
1.7,0.0,8.5,918.0,339.0,918.0,162.0,849.0,821.0,4.3,38.7,0.3308
1.8,0.0,5.6,793.0,276.0,874.0,147.0,948.0,853.0,9.6,31.1,0.3748
2.5,0.0,4.0,709.0,192.0,888.0,118.0,931.0,867.0,3.8,64.4,0.4806
5.8,0.0,25.0,1428.0,952.0,416.0,242.0,1741.0,2426.0,11.1,60.9,0.8483
0.7,0.0,2.0,582.0,107.0,1081.0,85.0,792.0,691.0,11.2,33.8,0.449
0.3,0.0,0.4,427.0,29.0,1704.0,28.0,667.0,261.0,3.8,48.0,0.3879
1.8,0.0,5.6,794.0,221.0,948.0,111.0,1039.0,744.0,7.8,65.9,0.6867
1.2,3.0,20.4,1306.0,540.0,458.0,223.0,1542.0,1703.0,18.5,36.5,0.7379
2.0,0.0,5.2,771.0,221.0,911.0,122.0,969.0,657.0,6.8,64.9,0.6289
0.6,0.0,0.4,425.0,29.0,1409.0,28.0,667.0,261.0,3.8,48.0,0.3879
1.3,0.0,0.4,425.0,162.0,1137.0,123.0,723.0,606.0,3.7,38.8,0.3226
2.2,10.0,11.0,1015.0,272.0,752.0,148.0,1536.0,1131.0,26.2,27.4,0.9392
1.4,0.0,7.0,858.0,176.0,1144.0,81.0,1235.0,960.0,14.2,60.3,0.9385
0.4,0.0,2.2,597.0,18.0,1155.0,29.0,1346.0,603.0,17.3,54.2,1.0949
0.9,0.0,3.9,705.0,73.0,1186.0,73.0,1339.0,658.0,15.5,59.6,1.0213
1.4,0.0,7.8,891.0,221.0,933.0,107.0,1148.0,844.0,11.4,65.8,0.8975
1.6,0.0,4.5,736.0,221.0,891.0,111.0,948.0,1017.0,6.4,51.7,0.5039
1.0,10000.0,6.1,817.0,277.0,849.0,134.0,1016.0,885.0,10.8,49.2,0.6138
3.2,12.0,14.7,1139.0,550.0,565.0,164.0,1568.0,1386.0,17.9,54.6,1.11
2.6,0.0,4.0,709.0,124.0,1624.0,78.0,1184.0,785.0,12.7,65.8,0.9158
5.7,0.0,26.1,1458.0,428.0,418.0,189.0,2083.0,1783.0,31.4,29.8,1.5949
3.2,12.0,17.5,1224.0,412.0,526.0,113.0,1731.0,1301.0,21.4,55.6,1.4015
1.2,4.0,5.9,808.0,224.0,900.0,106.0,1223.0,1021.0,12.4,74.3,1.0843
2.6,0.0,4.0,709.0,153.0,987.0,114.0,840.0,682.0,2.6,48.1,0.3721
1.9,0.0,5.5,790.0,210.0,921.0,113.0,896.0,1038.0,4.3,46.4,0.3896
3.4,0.0,18.0,1239.0,488.0,564.0,173.0,1814.0,1389.0,26.9,37.6,1.368
1.5,0.0,6.4,829.0,209.0,794.0,111.0,1257.0,855.0,16.0,58.8,1.0741
0.6,0.0,0.4,425.0,39.0,1473.0,48.0,667.0,302.0,3.2,38.0,0.3024
3.7,0.0,19.1,1270.0,180.0,599.0,176.0,2064.0,1289.0,30.0,26.3,1.0264
0.6,0.0,0.4,425.0,49.0,1373.0,45.0,804.0,291.0,4.6,38.0,0.3373
1.9,0.0,5.5,790.0,210.0,921.0,113.0,896.0,1038.0,4.3,46.4,0.3896
1.3,0.0,0.4,424.0,162.0,910.0,106.0,839.0,588.0,12.0,21.3,0.3093
1.5,0.0,7.4,875.0,64.0,1079.0,74.0,1576.0,612.0,21.6,47.1,1.1761
1.2,2.0,6.3,824.0,66.0,853.0,76.0,1627.0,617.0,27.1,38.0,1.5417
4.0,0.0,35.1,1667.0,347.0,597.0,182.0,2416.0,2359.0,20.5,38.2,0.9133
2.3,0.0,11.4,1029.0,176.0,754.0,122.0,1731.0,1009.0,21.3,43.6,1.2119
4.2,17.0,20.5,1311.0,160.0,601.0,126.0,2114.0,1280.0,24.6,45.3,1.3767
3.8,0.0,19.1,1270.0,328.0,667.0,130.0,2163.0,1499.0,11.6,64.2,0.8398
1.6,0.0,4.5,736.0,227.0,891.0,165.0,875.0,774.0,6.0,38.0,0.3584
2.6,0.0,4.0,709.0,204.0,964.0,110.0,893.0,898.0,8.0,40.6,0.4417
