CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
0.4,0.0,2.2,601.0,90.0,974.0,62.0,975.0,691.0,13.8,48.3,0.7417
3.9,0.0,3.8,702.0,215.0,932.0,133.0,883.0,630.0,12.8,30.7,0.4459
0.5,0.0,1.2,522.0,55.0,1383.0,55.0,991.0,420.0,13.6,53.0,0.8299
1.5,0.0,6.6,838.0,265.0,804.0,140.0,979.0,861.0,3.1,48.4,0.3709
0.9,0.0,4.3,729.0,43.0,1096.0,53.0,1475.0,586.0,18.2,57.0,1.181
0.5,0.0,1.4,535.0,93.0,1140.0,50.0,805.0,533.0,13.5,40.6,0.5442
4.8,0.0,23.1,1381.0,230.0,579.0,211.0,2165.0,595.0,50.1,27.0,0.9264
2.8,0.0,49.0,1842.0,403.0,488.0,151.0,2226.0,1740.0,24.7,54.8,1.5844
2.5,0.0,10.6,794.0,310.0,838.0,159.0,928.0,1008.0,11.9,35.8,0.5271
2.2,10.0,11.5,1032.0,149.0,804.0,125.0,1730.0,252.0,21.3,31.4,0.7012
1.2,41.0,4.0,711.0,203.0,837.0,136.0,1135.0,590.0,21.2,35.7,0.9483
0.0,10000.0,3.2,667.0,115.0,1189.0,64.0,1379.0,714.0,12.6,76.8,1.0741
2.4,0.0,7.8,892.0,334.0,815.0,148.0,955.0,944.0,4.8,43.6,0.3591
4.0,0.0,62.1,1275.0,105.0,884.0,102.0,1579.0,565.0,24.1,41.1,1.3224
1.0,0.0,4.0,709.0,221.0,798.0,128.0,1144.0,867.0,11.7,60.6,0.7403
1.6,0.0,4.5,736.0,227.0,939.0,150.0,875.0,774.0,6.0,38.2,0.3583
2.9,0.0,4.0,85.0,175.0,799.0,109.0,942.0,995.0,3.6,60.8,0.5686
0.9,0.0,3.4,675.0,176.0,903.0,116.0,916.0,428.0,3.6,47.8,0.3729
0.8,0.0,2.0,586.0,93.0,1396.0,60.0,875.0,325.0,14.7,60.2,1.0794
3.3,0.0,11.4,1029.0,316.0,806.0,150.0,1104.0,974.0,8.0,37.9,0.4787
1.0,10000.0,5.1,766.0,191.0,898.0,131.0,969.0,1018.0,3.7,68.2,0.5249
0.9,0.0,3.1,658.0,126.0,935.0,95.0,1054.0,770.0,14.2,65.0,0.991
0.7,0.0,2.0,582.0,122.0,933.0,87.0,736.0,305.0,3.1,29.7,0.3726
2.8,0.0,49.0,815.0,251.0,577.0,161.0,1097.0,1297.0,5.6,59.1,0.5579
3.7,0.0,19.1,1270.0,180.0,606.0,114.0,2158.0,2098.0,14.4,60.1,0.9979
2.2,10.0,9.1,944.0,335.0,721.0,132.0,1098.0,1147.0,4.9,50.3,0.466
2.8,0.0,4.0,709.0,183.0,888.0,121.0,938.0,594.0,9.8,44.6,0.5276
1.0,10000.0,3.5,683.0,201.0,1223.0,112.0,1138.0,465.0,14.4,38.9,0.7186
0.3,0.0,0.1,402.0,60.0,1145.0,47.0,754.0,467.0,3.2,48.7,0.4099
0.8,0.0,2.0,582.0,108.0,1083.0,87.0,975.0,691.0,3.8,84.3,0.946
3.2,12.0,19.7,1289.0,235.0,627.0,109.0,2138.0,1356.0,26.9,45.1,1.5548
4.0,0.0,28.1,1502.0,303.0,587.0,107.0,2229.0,1732.0,27.1,42.2,1.4308
1.0,0.0,4.9,759.0,254.0,889.0,168.0,948.0,873.0,18.2,44.6,0.9831
1.2,1.0,5.4,782.0,83.0,1110.0,82.0,1326.0,761.0,8.1,74.0,0.8429
