CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
3.2,11.0,20.3,1306.0,218.0,654.0,139.0,2017.0,1199.0,31.7,25.9,1.1883
0.5,0.0,1.1,508.0,62.0,1047.0,51.0,944.0,549.0,11.8,58.9,0.7888
1.3,0.0,0.4,425.0,157.0,1609.0,74.0,760.0,314.0,3.8,48.9,0.3016
2.7,0.0,3.4,674.0,180.0,940.0,113.0,876.0,683.0,9.6,33.4,0.3994
4.5,0.0,23.2,1384.0,428.0,422.0,95.0,2005.0,1779.0,16.8,74.9,1.4209
4.2,21.0,20.4,1309.0,382.0,567.0,149.0,1968.0,1211.0,18.4,38.3,0.8736
1.9,0.0,5.5,790.0,210.0,921.0,113.0,896.0,1038.0,4.3,46.4,0.3896
1.8,0.0,5.6,794.0,277.0,849.0,134.0,969.0,948.0,10.7,36.8,0.4874
1.0,10000.0,5.2,773.0,213.0,888.0,109.0,923.0,617.0,21.1,23.1,0.5875
1.4,0.0,7.0,858.0,176.0,664.0,81.0,1235.0,960.0,14.9,65.7,1.0794
5.7,0.0,26.1,1458.0,479.0,428.0,213.0,2060.0,1566.0,31.2,31.4,1.5987
2.4,0.0,8.7,929.0,288.0,921.0,132.0,911.0,944.0,4.6,64.1,0.5271
2.2,12.0,11.9,1047.0,414.0,707.0,146.0,1349.0,1575.0,13.5,49.6,0.7598
2.0,0.0,10.5,996.0,171.0,711.0,137.0,1825.0,1132.0,34.3,31.4,1.6274
1.5,0.0,6.4,829.0,209.0,794.0,111.0,1257.0,855.0,16.0,58.8,1.0741
4.5,0.0,19.1,1270.0,239.0,654.0,176.0,1906.0,1264.0,33.6,22.9,1.1747
2.5,0.0,14.4,1131.0,253.0,798.0,146.0,2011.0,1171.0,27.6,29.1,1.0736
2.9,0.0,4.0,709.0,171.0,892.0,108.0,974.0,9442.0,3.8,64.3,0.5183
0.0,10000.0,0.5,437.0,47.0,1491.0,45.0,755.0,325.0,4.6,41.9,0.3598
1.3,0.0,0.4,425.0,124.0,1604.0,104.0,782.0,263.0,3.0,48.3,0.3249
2.4,0.0,8.0,900.0,342.0,939.0,153.0,969.0,921.0,6.8,46.6,0.4505
0.3,0.0,0.4,425.0,29.0,1609.0,28.0,667.0,261.0,3.8,48.0,0.3879
2.2,9.0,14.2,1122.0,167.0,678.0,114.0,1872.0,1089.0,27.4,52.7,1.9407
0.6,0.0,0.4,425.0,29.0,1409.0,28.0,667.0,261.0,3.8,48.0,0.3879
1.4,0.0,8.0,900.0,221.0,933.0,135.0,968.0,799.0,6.8,48.9,0.4472
0.9,0.0,3.4,677.0,115.0,883.0,90.0,956.0,536.0,3.6,84.8,0.6661
0.5,0.0,2.2,598.0,62.0,1263.0,74.0,1325.0,677.0,19.6,56.3,1.2941
0.8,0.0,2.0,582.0,107.0,1081.0,85.0,792.0,377.0,11.2,33.8,0.449
4.0,0.0,23.1,1379.0,223.0,575.0,165.0,2165.0,1600.0,5.6,50.1,0.5337
2.8,0.0,49.4,1731.0,264.0,591.0,132.0,2417.0,2000.0,20.1,42.6,1.0098
1.2,2.0,6.3,824.0,236.0,805.0,147.0,890.0,901.0,3.4,42.2,0.3546
1.8,0.0,5.6,794.0,221.0,848.0,111.0,1083.0,744.0,13.9,59.3,0.904
4.6,0.0,14.5,1132.0,460.0,742.0,151.0,1140.0,1283.0,6.9,39.3,0.3567
0.7,0.0,2.0,582.0,107.0,1081.0,85.0,792.0,670.0,11.6,33.3,0.449
1.3,0.0,6.3,826.0,246.0,898.0,143.0,802.0,626.0,10.1,16.7,0.2062
2.2,10.0,11.0,1015.0,139.0,787.0,96.0,1732.0,844.0,23.8,40.0,1.0392
1.9,0.0,5.5,790.0,210.0,921.0,113.0,896.0,1038.0,4.3,46.4,0.3896
3.5,0.0,14.4,1131.0,221.0,721.0,135.0,1945.0,1157.0,17.5,60.7,1.1929
2.4,0.0,16.5,1194.0,266.0,538.0,83.0,1781.0,1487.0,24.4,55.4,1.6712
1.8,0.0,5.6,794.0,221.0,964.0,111.0,849.0,846.0,4.7,48.1,0.4056
3.0,10000.0,3.1,657.0,134.0,905.0,93.0,1038.0,821.0,15.4,53.3,0.9722
3.5,0.0,14.4,1131.0,221.0,721.0,135.0,1900.0,1171.0,23.6,27.2,0.8886
1.3,0.0,0.4,425.0,29.0,1609.0,28.0,667.0,261.0,3.8,48.0,0.3879
2.0,10000.0,3.2,667.0,168.0,888.0,108.0,974.0,966.0,3.4,62.8,0.5442
0.9,0.0,3.9,705.0,73.0,1186.0,69.0,1321.0,679.0,11.2,58.9,0.7714
2.0,10000.0,3.4,678.0,176.0,960.0,125.0,863.0,798.0,2.8,49.0,0.37
1.3,0.0,0.4,425.0,162.0,1972.0,123.0,731.0,3249.0,4.7,38.0,0.3249
1.3,0.0,0.4,425.0,157.0,1609.0,115.0,791.0,339.0,8.6,48.3,0.4446
3.2,12.0,19.0,1269.0,605.0,500.0,136.0,1735.0,1534.0,19.2,57.9,1.2757
0.5,0.0,1.1,508.0,62.0,1047.0,51.0,974.0,549.0,11.3,58.9,0.7888
3.2,14.0,17.7,1230.0,362.0,519.0,102.0,1864.0,1483.0,26.5,52.2,1.7769
3.4,0.0,18.0,1238.0,425.0,619.0,169.0,1910.0,1421.0,29.9,34.5,1.3886
3.3,0.0,11.4,1029.0,207.0,758.0,106.0,1676.0,1051.0,13.6,78.3,1.2163
1.0,0.0,5.3,781.0,221.0,821.0,107.0,948.0,830.0,4.8,64.4,0.5522
3.9,0.0,3.8,699.0,206.0,970.0,114.0,1001.0,791.0,2.4,64.3,0.5478
2.4,0.0,8.5,918.0,358.0,922.0,147.0,922.0,821.0,8.5,34.2,0.4043
1.7,0.0,8.4,914.0,180.0,955.0,121.0,993.0,841.0,10.6,38.3,0.5389
1.9,0.0,5.6,793.0,254.0,942.0,132.0,951.0,841.0,4.5,57.9,0.4788
4.5,0.0,14.4,1131.0,242.0,798.0,126.0,2000.0,1280.0,23.1,44.1,1.3473
4.7,0.0,23.1,1381.0,339.0,667.0,124.0,2094.0,1610.0,11.5,60.0,0.8117
4.6,0.0,30.5,1562.0,293.0,664.0,95.0,2394.0,1647.0,20.8,64.9,1.5983
1.0,10000.0,9.2,948.0,176.0,829.0,122.0,1573.0,933.0,26.3,33.4,1.1377
2.8,0.0,49.0,1871.0,394.0,1798.0,157.0,2403.0,480.0,17.4,45.6,0.8993
0.7,0.0,2.0,582.0,107.0,1081.0,85.0,792.0,670.0,11.6,33.3,0.449
1.8,0.0,5.6,794.0,221.0,948.0,121.0,969.0,846.0,6.8,47.4,0.4351
0.3,0.0,0.4,425.0,29.0,1609.0,28.0,667.0,261.0,3.8,48.0,0.3879
0.6,0.0,0.4,425.0,39.0,1473.0,37.0,698.0,332.0,5.2,38.6,0.3473
0.8,0.0,2.0,582.0,107.0,1081.0,87.0,802.0,382.0,3.6,48.8,0.3725
2.2,10.0,9.1,944.0,296.0,753.0,145.0,1076.0,966.0,12.2,41.5,0.5316
0.8,0.0,2.0,583.0,93.0,1102.0,61.0,1090.0,612.0,12.1,65.3,0.9362
4.9,0.0,26.1,1458.0,358.0,520.0,140.0,2275.0,1287.0,26.0,48.4,1.5883
1.0,10000.0,4.5,736.0,198.0,921.0,120.0,881.0,556.0,7.3,38.8,0.3584
3.8,0.0,49.4,1770.0,306.0,399.0,151.0,2370.0,2226.0,24.1,45.9,1.3789
2.6,0.0,4.0,709.0,192.0,888.0,128.0,914.0,821.0,3.8,54.6,0.4431
1.0,10000.0,4.5,736.0,75.0,1142.0,92.0,1324.0,749.0,9.9,59.1,0.7276
3.6,0.0,38.4,1737.0,411.0,617.0,194.0,2414.0,2306.0,23.1,26.5,0.7403
1.4,0.0,7.0,858.0,176.0,944.0,81.0,1317.0,933.0,21.3,42.5,1.0813
1.4,0.0,7.0,858.0,176.0,944.0,81.0,1317.0,944.0,21.3,44.5,1.1175
1.6,0.0,4.5,736.0,221.0,889.0,125.0,958.0,885.0,7.4,47.7,0.4839
1.5,0.0,6.4,830.0,322.0,942.0,135.0,943.0,888.0,7.8,36.4,0.3767
4.3,0.0,11.4,1029.0,354.0,756.0,141.0,1384.0,888.0,17.4,50.6,0.9155
1.3,0.0,3.4,676.0,167.0,999.0,115.0,855.0,555.0,4.0,44.9,0.3689
3.5,0.0,14.4,1131.0,348.0,503.0,107.0,1526.0,1189.0,21.0,59.2,1.3689
2.2,10.0,9.1,944.0,296.0,752.0,142.0,1305.0,894.0,17.2,51.5,1.0015
2.0,10000.0,3.4,674.0,180.0,940.0,113.0,893.0,629.0,9.4,33.6,0.3889
1.9,0.0,5.5,790.0,276.0,936.0,169.0,847.0,821.0,3.1,46.6,0.3775
1.6,0.0,4.5,736.0,221.0,889.0,125.0,958.0,861.0,4.8,47.7,0.3945
1.6,0.0,4.5,736.0,254.0,942.0,109.0,942.0,821.0,18.2,19.1,0.5673
5.2,21.0,30.5,1566.0,387.0,464.0,134.0,2394.0,1660.0,20.5,52.6,1.0945
1.3,0.0,4.0,709.0,206.0,936.0,95.0,953.0,921.0,4.8,64.6,0.563
3.8,0.0,2.5,618.0,168.0,1059.0,110.0,866.0,616.0,4.6,62.7,0.5385
1.5,0.0,6.2,819.0,224.0,944.0,101.0,948.0,926.0,5.0,48.8,0.429
3.3,0.0,11.7,1040.0,176.0,765.0,126.0,1429.0,1004.0,17.6,51.7,1.0271
