CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
0.5,0.0,1.1,509.0,112.0,1149.0,62.0,837.0,385.0,6.6,45.5,0.4499
0.8,0.0,2.0,582.0,107.0,1081.0,87.0,802.0,382.0,3.3,48.8,0.3365
1.2,1.0,4.1,718.0,134.0,780.0,93.0,1230.0,780.0,16.3,56.4,1.047
0.3,0.0,0.4,425.0,29.0,1609.0,28.0,667.0,261.0,3.8,48.0,0.3879
1.8,0.0,5.6,794.0,276.0,948.0,165.0,954.0,1006.0,6.1,48.4,0.4448
2.0,0.0,3.4,677.0,132.0,888.0,118.0,948.0,555.0,8.6,45.1,0.5202
2.3,0.0,8.0,900.0,264.0,936.0,126.0,969.0,946.0,6.8,39.5,0.3775
1.0,0.0,3.4,678.0,176.0,960.0,125.0,863.0,594.0,2.8,49.0,0.37
1.6,0.0,4.5,736.0,209.0,833.0,155.0,944.0,855.0,8.0,36.6,0.3545
1.6,0.0,8.5,918.0,213.0,879.0,109.0,1095.0,951.0,6.1,64.7,0.6249
0.5,0.0,1.4,535.0,42.0,1490.0,58.0,1287.0,479.0,20.4,48.7,1.168
1.0,10000.0,9.1,945.0,302.0,832.0,103.0,1329.0,905.0,19.7,51.4,1.1962
2.6,0.0,4.8,751.0,221.0,891.0,107.0,948.0,739.0,6.7,47.2,0.4385
1.0,10000.0,9.5,960.0,118.0,890.0,97.0,1654.0,767.0,26.6,37.4,1.2989
4.7,0.0,23.1,1381.0,422.0,516.0,166.0,1978.0,1611.0,25.2,44.0,1.4644
1.6,0.0,4.5,736.0,221.0,891.0,111.0,946.0,664.0,6.9,51.1,0.5039
1.8,0.0,5.6,794.0,221.0,948.0,135.0,969.0,865.0,6.9,47.6,0.4257
1.0,0.0,6.1,817.0,279.0,888.0,109.0,1167.0,672.0,12.4,68.9,1.0026
5.0,0.0,3.1,658.0,157.0,955.0,118.0,942.0,664.0,8.6,64.4,0.7359
3.6,0.0,38.4,1737.0,411.0,617.0,194.0,2414.0,2306.0,23.1,26.5,0.7403
0.9,0.0,3.9,705.0,73.0,1186.0,73.0,1339.0,658.0,15.5,59.6,1.0741
2.2,10.0,9.1,944.0,296.0,752.0,142.0,1305.0,894.0,17.2,51.5,1.0015
2.6,0.0,4.0,709.0,142.0,798.0,109.0,1120.0,884.0,9.8,61.2,0.7413
1.6,0.0,4.5,736.0,221.0,933.0,111.0,948.0,861.0,4.9,64.1,0.5583
1.7,0.0,6.1,815.0,270.0,844.0,185.0,926.0,818.0,8.4,36.2,0.3832
0.6,0.0,0.4,425.0,29.0,1409.0,28.0,667.0,299.0,3.8,48.0,0.3879
1.0,0.0,4.5,736.0,227.0,839.0,133.0,938.0,807.0,8.7,38.1,0.4387
0.7,0.0,2.0,582.0,107.0,1081.0,85.0,792.0,682.0,11.2,33.8,0.449
1.0,0.0,4.5,736.0,255.0,987.0,117.0,944.0,527.0,3.6,60.1,0.4639
4.4,0.0,25.2,1434.0,358.0,528.0,154.0,2061.0,1895.0,21.4,44.6,1.2214
1.7,0.0,8.5,919.0,339.0,918.0,162.0,898.0,821.0,4.0,39.7,0.339
3.5,0.0,14.4,1131.0,221.0,760.0,125.0,1945.0,1076.0,17.6,60.7,1.2375
4.4,0.0,24.0,1403.0,342.0,751.0,173.0,2033.0,1518.0,30.8,32.4,1.3899
1.0,0.0,4.5,736.0,227.0,891.0,165.0,875.0,774.0,6.0,38.0,0.3584
1.8,0.0,5.6,794.0,277.0,848.0,114.0,1111.0,948.0,14.6,60.1,1.0557
1.3,0.0,0.4,425.0,124.0,1609.0,75.0,791.0,304.0,3.5,48.8,0.3879
3.0,10000.0,3.5,683.0,166.0,799.0,104.0,1138.0,733.0,12.3,62.4,0.9539
3.0,10000.0,3.2,667.0,176.0,888.0,122.0,916.0,1247.0,4.8,64.3,0.537
1.8,0.0,5.6,794.0,221.0,948.0,111.0,1039.0,744.0,13.8,59.3,0.971
2.0,0.0,3.4,676.0,180.0,960.0,115.0,838.0,581.0,9.4,34.4,0.4025
2.0,0.0,10.5,996.0,171.0,839.0,114.0,1634.0,1015.0,18.6,47.2,1.0534
0.7,0.0,1.3,526.0,62.0,1490.0,45.0,1282.0,502.0,8.6,58.2,0.6787
0.5,0.0,1.1,509.0,112.0,1149.0,62.0,839.0,453.0,6.6,45.2,0.4499
1.6,0.0,4.5,736.0,263.0,1141.0,120.0,941.0,1010.0,4.5,42.8,0.3549
2.4,0.0,8.0,900.0,261.0,1051.0,95.0,1238.0,809.0,15.8,60.1,1.0774
2.0,10000.0,3.5,683.0,117.0,801.0,93.0,1039.0,816.0,14.7,51.4,0.8275
3.9,0.0,3.8,701.0,191.0,898.0,93.0,1130.0,891.0,10.3,70.9,0.8907
3.3,0.0,11.4,1029.0,427.0,751.0,166.0,1033.0,1271.0,5.1,40.7,0.3621
3.5,0.0,14.4,1131.0,253.0,580.0,136.0,2009.0,1474.0,27.6,38.4,1.3751
0.7,0.0,1.3,532.0,95.0,1144.0,85.0,774.0,670.0,1.6,52.2,0.3576
3.3,0.0,11.4,1029.0,427.0,751.0,166.0,1033.0,1271.0,5.1,40.7,0.3621
1.5,0.0,6.2,823.0,224.0,944.0,101.0,948.0,926.0,5.6,48.8,0.429
4.7,0.0,26.1,1458.0,358.0,528.0,154.0,2061.0,1572.0,30.0,28.5,1.1896
0.9,0.0,3.9,705.0,73.0,1186.0,73.0,1339.0,660.0,15.6,59.2,1.0215
1.6,0.0,4.5,736.0,227.0,891.0,165.0,875.0,774.0,6.0,38.0,0.3584
4.6,0.0,24.5,1416.0,332.0,578.0,104.0,2189.0,1490.0,20.5,50.8,1.1903
1.0,10000.0,9.1,942.0,302.0,890.0,122.0,1329.0,1081.0,26.2,33.7,1.1349
2.6,0.0,4.8,751.0,221.0,945.0,107.0,948.0,861.0,6.7,47.6,0.4688
1.6,0.0,8.5,918.0,102.0,1079.0,95.0,1557.0,711.0,21.6,46.9,1.1745
2.4,0.0,8.5,918.0,339.0,918.0,159.0,999.0,1889.0,9.6,27.8,0.3858
3.9,0.0,3.8,702.0,210.0,932.0,121.0,909.0,1844.0,4.8,64.5,0.537
3.0,10000.0,3.5,683.0,166.0,888.0,104.0,948.0,758.0,13.6,49.7,0.7158
3.0,10000.0,11.4,1029.0,427.0,751.0,166.0,1033.0,1271.0,5.1,40.7,0.3621
2.7,0.0,3.4,674.0,162.0,888.0,117.0,888.0,683.0,12.0,23.4,0.3408
0.9,0.0,3.9,705.0,73.0,1186.0,73.0,1339.0,659.0,15.8,59.6,1.0215
4.3,0.0,11.4,1029.0,321.0,761.0,146.0,1146.0,1063.0,9.4,44.9,0.5249
0.3,0.0,0.4,425.0,29.0,1609.0,28.0,667.0,261.0,3.8,48.0,0.3879
2.9,0.0,5.6,795.0,221.0,944.0,125.0,969.0,1048.0,6.9,47.7,0.4688
3.4,0.0,12.5,1066.0,409.0,640.0,133.0,1143.0,1447.0,12.5,47.1,0.6686
0.8,0.0,2.0,582.0,107.0,1081.0,87.0,802.0,382.0,3.2,46.8,0.3682
2.8,0.0,49.0,761.0,176.0,863.0,108.0,2875.0,684.0,30.1,30.0,1.3081
2.9,0.0,5.6,794.0,254.0,948.0,109.0,967.0,867.0,8.3,38.6,0.4253
2.0,0.0,3.4,674.0,180.0,940.0,88.0,981.0,891.0,2.1,73.1,0.5289
0.6,0.0,0.4,425.0,39.0,1498.0,37.0,667.0,293.0,3.2,38.6,0.3024
0.9,0.0,3.4,677.0,122.0,888.0,90.0,942.0,660.0,3.2,64.9,0.5679
1.4,0.0,7.0,858.0,176.0,758.0,81.0,1244.0,951.0,14.2,78.9,1.2742
3.0,0.0,3.1,659.0,166.0,888.0,113.0,931.0,613.0,21.4,23.7,0.5875
1.2,2.0,6.3,824.0,66.0,853.0,76.0,1627.0,21.0,31.1,27.2,1.2621
0.9,0.0,3.4,674.0,134.0,905.0,93.0,1095.0,796.0,12.6,67.3,0.9545
0.8,0.0,2.0,582.0,107.0,1081.0,87.0,802.0,441.0,3.3,46.8,0.3724
1.9,0.0,5.5,790.0,210.0,921.0,113.0,896.0,1038.0,4.3,46.4,0.3896
2.6,0.0,4.0,709.0,134.0,987.0,108.0,917.0,613.0,9.6,44.3,0.5173
0.5,0.0,1.1,507.0,98.0,1483.0,51.0,839.0,329.0,10.6,41.4,0.5405
3.4,0.0,18.0,1238.0,481.0,539.0,160.0,1826.0,1389.0,22.4,60.8,1.6261
2.9,0.0,5.6,793.0,253.0,793.0,132.0,942.0,867.0,4.2,64.0,0.5583
0.8,0.0,2.0,582.0,107.0,1081.0,87.0,792.0,377.0,3.2,48.8,0.3729
