CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
1.8,0.0,5.6,794.0,235.0,819.0,126.0,938.0,867.0,3.4,60.1,0.4476
1.4,0.0,7.2,867.0,342.0,835.0,206.0,937.0,975.0,4.8,49.6,0.4385
5.9,0.0,23.4,1387.0,573.0,354.0,174.0,2176.0,1920.0,14.8,59.9,1.0736
2.8,0.0,49.4,1971.0,281.0,885.0,114.0,2544.0,740.0,13.5,55.9,0.9361
2.8,0.0,49.7,1846.0,299.0,1048.0,156.0,2167.0,579.0,27.6,37.3,1.3705
2.0,0.0,5.3,777.0,171.0,715.0,93.0,1003.0,580.0,12.5,37.8,0.5448
2.6,0.0,14.4,1131.0,216.0,2319.0,134.0,1818.0,897.0,19.6,37.7,0.988
1.0,0.0,23.1,1381.0,358.0,579.0,161.0,2041.0,595.0,12.8,45.1,0.6439
3.2,1.0,19.3,1278.0,234.0,676.0,149.0,1912.0,1231.0,32.8,25.1,1.2331
1.9,0.0,5.5,790.0,391.0,812.0,140.0,837.0,638.0,3.8,33.9,0.2246
1.4,0.0,6.2,823.0,224.0,923.0,98.0,1120.0,928.0,4.0,48.2,0.4046
1.0,0.0,3.4,678.0,176.0,960.0,125.0,861.0,594.0,2.8,49.0,0.37
4.6,0.0,24.0,1403.0,300.0,476.0,128.0,2185.0,1600.0,27.4,47.6,1.4589
2.4,0.0,7.5,877.0,293.0,942.0,129.0,921.0,841.0,4.9,42.5,0.3581
2.2,10.0,8.9,935.0,147.0,911.0,96.0,1570.0,931.0,19.1,37.2,0.9125
2.7,0.0,4.2,720.0,199.0,975.0,134.0,939.0,664.0,4.7,64.6,0.563
2.9,0.0,11.5,1031.0,484.0,800.0,146.0,1139.0,1833.0,5.1,51.3,0.3244
1.9,0.0,6.5,837.0,245.0,806.0,113.0,1007.0,854.0,8.6,64.4,0.7417
2.4,0.0,8.0,900.0,284.0,933.0,116.0,1051.0,777.0,7.8,49.6,0.5808
2.0,0.0,3.1,658.0,247.0,1144.0,110.0,739.0,498.0,8.2,34.8,0.4074
