CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
3.5,0.0,14.4,1129.0,218.0,760.0,139.0,1594.0,983.0,17.0,43.1,0.8209
4.5,0.0,18.1,1243.0,306.0,525.0,145.0,1842.0,1287.0,22.6,45.1,1.1896
4.7,0.0,40.8,1773.0,404.0,542.0,122.0,2679.0,1373.0,21.4,42.3,1.0945
1.4,0.0,8.0,900.0,73.0,1079.0,95.0,1545.0,629.0,21.2,46.9,1.1703
2.2,10.0,11.5,1032.0,110.0,797.0,107.0,1712.0,986.0,33.3,26.6,1.3865
1.0,0.0,3.1,658.0,227.0,964.0,121.0,866.0,562.0,10.6,37.7,0.4133
1.8,0.0,5.0,762.0,252.0,855.0,179.0,892.0,857.0,5.8,36.4,0.3385
2.3,0.0,10.0,979.0,171.0,854.0,118.0,1648.0,932.0,19.7,37.4,0.9221
1.5,0.0,6.4,830.0,224.0,944.0,98.0,990.0,1050.0,4.8,64.7,0.537
2.4,0.0,7.5,877.0,293.0,942.0,95.0,1142.0,877.0,12.9,72.5,1.0767
0.6,0.0,0.8,478.0,98.0,859.0,58.0,1289.0,481.0,14.1,68.6,1.0451
1.3,0.0,3.7,692.0,221.0,945.0,121.0,846.0,664.0,4.8,43.5,0.3584
3.7,0.0,19.4,1279.0,180.0,580.0,77.0,2165.0,1274.0,20.4,48.6,1.2214
3.8,0.0,49.1,1600.0,120.0,757.0,68.0,1858.0,1111.0,27.2,43.5,1.5889
1.0,0.0,10.3,990.0,176.0,829.0,123.0,1574.0,1141.0,25.3,28.3,0.9475
2.2,10.0,11.1,1019.0,186.0,815.0,96.0,1618.0,1166.0,22.8,32.4,0.8325
2.4,0.0,10.5,997.0,209.0,839.0,114.0,1523.0,1236.0,21.8,33.6,0.9623
0.5,0.0,3.2,667.0,126.0,1157.0,81.0,1020.0,809.0,12.3,79.5,1.3219
1.9,0.0,5.0,763.0,210.0,939.0,121.0,866.0,1076.0,3.8,62.3,0.5208
1.5,0.0,7.0,858.0,176.0,904.0,119.0,916.0,1001.0,19.3,37.8,0.858
1.9,0.0,5.6,795.0,358.0,839.0,122.0,969.0,944.0,6.8,39.3,0.3573
3.4,0.0,9.8,1649.0,271.0,5886.0,168.0,2054.0,1813.0,17.5,54.6,1.1137
