CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
2.9,0.0,38.1,1731.0,133.0,547.0,99.0,2643.0,1453.0,13.6,56.0,0.8398
0.4,0.0,4.2,724.0,43.0,944.0,49.0,1542.0,6310.0,25.5,48.6,1.5177
2.6,0.0,11.4,1029.0,323.0,738.0,139.0,1184.0,1047.0,13.0,47.9,0.7545
0.6,0.0,0.4,425.0,29.0,1403.0,28.0,667.0,261.0,3.8,48.0,0.3879
1.6,0.0,0.4,613.0,165.0,1144.0,109.0,673.0,551.0,3.2,29.1,0.2244
0.9,0.0,3.2,667.0,62.0,1183.0,70.0,1386.0,948.0,12.4,55.5,0.853
1.9,0.0,5.5,786.0,210.0,939.0,124.0,1001.0,1189.0,4.3,69.0,0.5781
4.0,0.0,23.1,1379.0,839.0,428.0,175.0,1683.0,2095.0,25.9,41.0,1.2288
2.7,0.0,4.7,747.0,64.0,1144.0,66.0,1335.0,643.0,10.2,61.6,0.8013
1.5,0.0,6.4,829.0,223.0,798.0,154.0,948.0,892.0,5.1,44.5,0.4074
3.0,0.0,10.5,709.0,149.0,823.0,109.0,1523.0,737.0,21.0,58.2,1.4125
1.7,0.0,8.5,918.0,218.0,976.0,90.0,1310.0,862.0,19.1,59.7,1.3384
1.7,0.0,4.0,710.0,62.0,1188.0,70.0,1392.0,693.0,10.2,59.9,0.7487
1.6,0.0,4.1,717.0,281.0,842.0,154.0,955.0,876.0,7.2,50.6,0.5367
1.3,0.0,4.2,724.0,185.0,810.0,118.0,1088.0,635.0,21.8,36.9,0.9045
1.0,0.0,5.3,781.0,221.0,847.0,121.0,938.0,821.0,4.7,64.9,0.5583
0.6,0.0,0.4,425.0,28.0,1480.0,28.0,722.0,262.0,3.8,48.8,0.3966
1.7,0.0,8.1,905.0,299.0,888.0,132.0,947.0,821.0,4.1,48.6,0.4064
0.8,0.0,2.0,587.0,140.0,1129.0,109.0,898.0,473.0,21.5,46.3,1.1598
0.7,0.0,1.1,512.0,95.0,1001.0,84.0,1063.0,630.0,11.4,56.2,0.7366
5.5,0.0,38.4,1731.0,1388.0,442.0,211.0,2087.0,2434.0,23.9,54.1,1.5452
1.6,0.0,8.4,916.0,216.0,862.0,104.0,1331.0,737.0,15.1,58.4,1.0086
0.6,0.0,2.5,620.0,62.0,1290.0,74.0,1386.0,502.0,13.3,38.3,0.5173
1.7,0.0,8.5,921.0,327.0,844.0,98.0,1367.0,974.0,22.1,58.6,1.5663
2.3,0.0,11.4,1029.0,414.0,805.0,139.0,1005.0,1144.0,12.4,27.4,0.42
1.5,0.0,6.0,812.0,242.0,944.0,126.0,918.0,707.0,10.6,37.3,0.4841
4.7,0.0,24.5,1416.0,436.0,487.0,156.0,1544.0,6721.0,17.6,47.3,1.0373
1.3,0.0,0.3,415.0,180.0,1798.0,428.0,786.0,428.0,5.0,36.5,0.3358
2.0,0.0,3.4,675.0,180.0,987.0,88.0,910.0,640.0,9.6,37.8,0.5289
0.6,0.0,0.4,425.0,39.0,1480.0,50.0,698.0,382.0,8.6,38.2,0.312
3.0,0.0,3.5,683.0,109.0,861.0,89.0,1138.0,693.0,12.4,61.2,0.8249
4.2,21.0,25.2,1434.0,236.0,579.0,133.0,2056.0,1620.0,27.4,31.8,1.2051
2.7,0.0,3.4,674.0,171.0,887.0,107.0,910.0,630.0,9.6,38.4,0.5359
0.2,2.0,2.7,632.0,94.0,1320.0,74.0,1100.0,449.0,12.2,69.0,0.9334
1.0,10000.0,49.5,1959.0,114.0,1141.0,70.0,737.0,484.0,4.1,38.8,0.3324
1.8,0.0,4.5,736.0,227.0,839.0,137.0,938.0,839.0,4.8,40.9,0.418
2.5,0.0,4.1,717.0,171.0,892.0,113.0,939.0,613.0,21.4,49.8,1.2259
1.9,0.0,5.6,794.0,284.0,873.0,128.0,1205.0,830.0,14.6,78.7,1.3259
0.4,0.0,4.2,722.0,41.0,1010.0,49.0,1374.0,704.0,19.0,43.6,1.0879
1.5,0.0,6.2,823.0,224.0,944.0,101.0,942.0,926.0,3.1,48.8,0.4039
1.8,0.0,5.6,794.0,221.0,818.0,114.0,1107.0,744.0,8.9,64.0,0.7048
4.6,0.0,26.5,1466.0,254.0,664.0,121.0,2288.0,1590.0,26.2,31.1,1.029
1.7,0.0,8.4,914.0,131.0,1054.0,98.0,1560.0,749.0,20.6,54.3,1.2903
1.0,10000.0,17.2,1215.0,392.0,800.0,132.0,1747.0,1780.0,31.1,19.5,0.8558
1.4,0.0,8.0,979.0,176.0,942.0,114.0,1426.0,899.0,21.3,51.8,1.1514
2.7,0.0,3.1,659.0,166.0,949.0,121.0,866.0,579.0,10.4,47.3,0.5261
2.4,0.0,4.0,709.0,176.0,1301.0,104.0,734.0,479.0,9.2,25.6,0.3239
3.0,10000.0,35.1,1667.0,347.0,597.0,182.0,2416.0,2359.0,20.5,38.2,0.9808
2.8,0.0,49.4,1955.0,175.0,739.0,98.0,2456.0,1992.0,12.5,71.9,1.0326
2.7,0.0,14.5,1133.0,216.0,700.0,134.0,2008.0,1220.0,25.6,48.1,1.457
3.4,0.0,38.9,1749.0,296.0,823.0,156.0,2609.0,631.0,23.4,26.5,0.7403
2.4,0.0,8.0,899.0,347.0,936.0,147.0,969.0,938.0,10.7,33.3,0.449
3.0,0.0,28.4,1512.0,244.0,535.0,132.0,2345.0,1828.0,26.5,34.3,1.2088
1.6,0.0,4.5,738.0,221.0,910.0,111.0,942.0,867.0,4.9,47.1,0.4087
1.2,58.0,19.1,1272.0,279.0,636.0,116.0,1952.0,2495.0,35.8,26.2,1.56
1.0,10000.0,5.7,798.0,221.0,841.0,107.0,1144.0,890.0,11.5,56.7,0.7487
1.4,0.0,8.0,900.0,75.0,879.0,95.0,1584.0,664.0,33.9,32.7,1.6211
0.5,0.0,4.0,709.0,43.0,1175.0,55.0,1393.0,507.0,18.7,53.0,1.231
0.4,0.0,4.2,724.0,44.0,1012.0,45.0,1395.0,740.0,17.0,43.6,0.8223
2.0,0.0,3.5,685.0,132.0,737.0,94.0,949.0,670.0,15.6,47.8,0.8116
0.9,0.0,5.1,768.0,71.0,905.0,58.0,1552.0,697.0,21.2,52.5,1.4094
2.6,0.0,14.5,1134.0,253.0,773.0,141.0,1639.0,1281.0,24.6,37.4,1.0407
2.0,0.0,20.1,1300.0,742.0,477.0,128.0,1727.0,1727.0,23.0,60.7,1.7565
2.3,0.0,11.4,1030.0,467.0,488.0,168.0,1322.0,2110.0,24.0,30.4,0.907
2.7,0.0,3.4,674.0,180.0,940.0,113.0,956.0,670.0,9.4,47.6,0.548
1.4,0.0,4.8,751.0,221.0,910.0,134.0,945.0,881.0,6.8,47.4,0.4398
4.0,10000.0,11.4,1029.0,354.0,863.0,148.0,1231.0,904.0,17.4,51.6,1.0891
2.0,10000.0,3.8,699.0,221.0,1181.0,95.0,887.0,744.0,6.8,47.3,0.4446
2.5,0.0,4.9,760.0,281.0,932.0,114.0,969.0,1210.0,4.7,49.9,0.576
1.0,10000.0,5.7,800.0,243.0,896.0,121.0,1084.0,816.0,5.6,57.3,0.5654
1.0,0.0,3.4,678.0,176.0,955.0,125.0,861.0,861.0,2.8,49.7,0.37
2.0,10000.0,11.1,1015.0,90.0,1138.0,92.0,1485.0,742.0,13.3,53.8,0.8288
2.0,10000.0,11.1,1015.0,345.0,754.0,128.0,1430.0,1189.0,23.7,40.4,1.168
5.7,0.0,30.1,1553.0,479.0,543.0,142.0,2287.0,1389.0,21.6,43.2,1.2151
1.0,0.0,4.5,736.0,206.0,854.0,117.0,941.0,939.0,4.8,54.7,0.6073
1.0,0.0,5.6,793.0,204.0,891.0,110.0,842.0,617.0,2.8,36.4,0.3773
1.3,0.0,3.4,678.0,105.0,1157.0,70.0,1277.0,678.0,12.2,66.9,0.937
1.7,0.0,7.4,875.0,107.0,1144.0,87.0,1157.0,750.0,21.1,32.6,0.7537
2.7,0.0,13.1,1087.0,191.0,839.0,112.0,1580.0,929.0,20.6,36.7,0.89
0.8,0.0,2.0,586.0,62.0,1148.0,62.0,1193.0,659.0,21.7,61.1,1.6089
1.2,10.0,6.4,831.0,249.0,720.0,100.0,1147.0,1090.0,4.1,76.4,0.6249
1.0,10000.0,4.0,711.0,166.0,799.0,90.0,1138.0,675.0,21.3,38.9,0.9289
1.5,0.0,6.6,838.0,171.0,845.0,78.0,1267.0,901.0,13.4,83.5,1.3254
5.5,0.0,28.1,1502.0,260.0,643.0,142.0,2165.0,1738.0,25.5,48.4,1.4993
2.6,0.0,4.0,709.0,176.0,1001.0,114.0,964.0,894.0,9.3,53.6,0.6117
0.7,0.0,4.8,752.0,49.0,1073.0,64.0,1395.0,821.0,11.5,63.7,0.9841
3.6,0.0,11.4,1029.0,465.0,483.0,158.0,1189.0,815.0,23.1,23.7,0.5961
1.8,0.0,3.7,630.0,140.0,964.0,109.0,745.0,821.0,4.8,38.5,0.3249
2.2,101.0,9.7,967.0,363.0,701.0,149.0,1365.0,1131.0,14.9,47.0,0.7241
10.0,10000.0,3.5,682.0,104.0,1176.0,89.0,1059.0,524.0,9.3,62.4,0.8209
1.9,0.0,5.3,777.0,391.0,799.0,175.0,947.0,790.0,16.1,41.7,0.7439
3.0,10000.0,3.1,658.0,166.0,873.0,126.0,922.0,570.0,13.4,41.7,0.6048
2.6,0.0,0.4,625.0,62.0,1249.0,74.0,1599.0,700.0,21.6,45.2,1.1745
3.8,0.0,0.4,425.0,39.0,1483.0,50.0,728.0,324.0,3.4,38.7,0.3024
1.4,0.0,8.2,908.0,215.0,2119.0,135.0,1323.0,744.0,21.1,44.6,1.1164
5.6,0.0,0.5,437.0,134.0,487.0,124.0,2417.0,664.0,14.9,62.3,1.0048
2.4,0.0,7.2,871.0,342.0,876.0,153.0,954.0,1237.0,6.1,46.7,0.4393
3.9,0.0,4.0,713.0,221.0,930.0,128.0,948.0,1076.0,4.6,64.2,0.537
1.6,0.0,5.7,1200.0,251.0,915.0,132.0,863.0,691.0,12.8,38.6,0.5289
2.3,0.0,11.0,8548.0,143.0,1052.0,80.0,1569.0,688.0,24.6,35.3,1.2989
4.3,0.0,18.3,1248.0,223.0,799.0,134.0,1986.0,1209.0,28.5,31.1,1.1968
5.9,0.0,30.1,1553.0,317.0,829.0,128.0,2371.0,632.0,22.6,41.9,1.1662
2.5,0.0,3.5,683.0,156.0,1106.0,110.0,8920.0,794.0,8.5,46.8,0.4207
2.5,0.0,4.5,736.0,206.0,943.0,117.0,953.0,670.0,4.6,64.2,0.4626
2.2,7.0,9.4,954.0,358.0,760.0,103.0,1223.0,964.0,7.6,70.3,0.7588
1.0,10000.0,8.0,899.0,358.0,939.0,126.0,1256.0,821.0,14.8,47.5,0.8079
6.0,0.0,28.1,1507.0,566.0,422.0,107.0,1528.0,1927.0,22.0,47.7,1.2875
2.0,10000.0,4.9,759.0,221.0,863.0,126.0,1144.0,879.0,8.9,65.8,0.7392
1.9,0.0,5.5,790.0,249.0,936.0,88.0,1143.0,846.0,16.2,59.8,1.0798
1.0,0.0,5.1,766.0,224.0,919.0,122.0,976.0,1432.0,2.8,64.2,0.4807
6.9,0.0,48.1,1641.0,955.0,399.0,186.0,2081.0,210.0,5.3,69.1,0.6373
1.7,0.0,8.5,918.0,302.0,947.0,149.0,947.0,861.0,6.7,46.9,0.4273
1.0,10000.0,10.5,997.0,127.0,799.0,104.0,1547.0,947.0,21.7,46.2,1.1807
0.4,0.0,0.9,488.0,39.0,1186.0,29.0,779.0,378.0,-1.3,46.1,0.3891
4.3,0.0,11.2,1023.0,358.0,757.0,126.0,1260.0,937.0,15.3,40.1,0.8498
4.4,0.0,25.0,1428.0,358.0,358.0,140.0,2093.0,1521.0,24.8,45.1,1.3797
2.8,0.0,49.7,1927.0,288.0,654.0,155.0,2626.0,620.0,16.4,51.8,0.9076
0.5,0.0,3.0,652.0,73.0,1083.0,69.0,1416.0,688.0,17.2,54.9,1.1724
0.7,0.0,3.5,684.0,39.0,1076.0,43.0,1439.0,688.0,20.5,50.8,1.1973
