CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
0.6,0.0,0.4,425.0,39.0,1474.0,37.0,602.0,268.0,0.2,40.6,0.2566
2.0,10000.0,3.1,657.0,134.0,932.0,93.0,910.0,498.0,9.4,41.7,0.5374
2.5,0.0,4.0,713.0,171.0,768.0,118.0,955.0,5133.0,21.8,45.4,1.1758
3.0,10000.0,3.5,683.0,197.0,993.0,128.0,855.0,555.0,4.4,49.4,0.4166
2.3,0.0,10.0,978.0,133.0,976.0,118.0,1577.0,854.0,21.6,33.7,0.9002
2.7,0.0,3.4,674.0,180.0,940.0,113.0,893.0,613.0,4.6,47.6,0.3575
1.0,10000.0,5.1,766.0,224.0,910.0,127.0,922.0,895.0,3.2,60.1,0.4974
5.9,0.0,37.4,1716.0,333.0,440.0,110.0,2486.0,1895.0,21.1,56.8,1.3817
2.0,0.0,3.4,676.0,180.0,960.0,128.0,838.0,609.0,9.8,34.5,0.4025
3.0,0.0,3.4,676.0,34.0,1039.0,49.0,1350.0,678.0,15.5,43.2,0.837
0.6,0.0,0.4,425.0,39.0,1474.0,37.0,667.0,57.0,3.2,48.1,0.3879
2.6,0.0,4.0,709.0,204.0,964.0,110.0,893.0,898.0,8.8,38.2,0.4282
1.7,0.0,8.4,914.0,270.0,748.0,157.0,989.0,971.0,5.8,45.6,0.4476
2.2,10.0,11.0,1015.0,139.0,802.0,107.0,1675.0,949.0,32.3,19.8,0.8394
4.8,0.0,56.5,1637.0,652.0,440.0,125.0,2230.0,2007.0,21.4,58.1,1.5691
0.5,0.0,1.1,507.0,61.0,1483.0,58.0,1153.0,509.0,12.8,64.6,0.9567
2.0,10000.0,3.4,678.0,180.0,960.0,128.0,838.0,652.0,9.2,34.5,0.4025
3.3,0.0,11.4,1029.0,409.0,765.0,140.0,1137.0,1449.0,9.1,47.7,0.5406
4.3,0.0,11.4,1029.0,354.0,756.0,141.0,1384.0,886.0,17.4,50.6,0.9147
1.2,2.0,6.3,824.0,66.0,853.0,76.0,1627.0,590.0,27.1,38.0,1.5417
2.2,10.0,11.0,1015.0,107.0,824.0,97.0,1722.0,949.0,15.2,61.4,1.0385
1.9,0.0,5.5,786.0,210.0,921.0,113.0,953.0,933.0,4.3,64.6,0.5654
1.0,0.0,4.7,750.0,221.0,911.0,124.0,910.0,630.0,6.8,46.1,0.4874
3.8,0.0,14.8,1143.0,240.0,842.0,128.0,1774.0,1051.0,23.6,31.2,0.9446
3.3,0.0,11.4,1029.0,427.0,751.0,166.0,1033.0,1271.0,5.1,40.7,0.3621
4.0,0.0,35.1,1667.0,347.0,597.0,182.0,2416.0,2359.0,20.5,38.2,0.9133
1.6,0.0,4.5,736.0,221.0,891.0,111.0,946.0,1017.0,6.9,51.1,0.5007
4.5,0.0,25.0,1429.0,358.0,528.0,154.0,2061.0,1346.0,26.2,28.5,0.964
3.7,0.0,19.1,1270.0,239.0,654.0,176.0,2031.0,1264.0,33.6,22.9,1.1747
0.6,0.0,0.4,425.0,39.0,1498.0,37.0,668.0,268.0,3.2,38.6,0.3024
0.2,2.0,3.8,697.0,42.0,1180.0,64.0,1373.0,718.0,27.0,31.3,1.0481
1.8,0.0,5.6,794.0,277.0,848.0,134.0,1111.0,1019.0,10.7,60.1,0.7487
1.7,0.0,8.1,904.0,235.0,876.0,153.0,876.0,948.0,6.6,47.1,0.4383
1.4,0.0,7.8,891.0,175.0,731.0,118.0,953.0,923.0,8.7,44.1,0.5332
0.9,0.0,3.9,705.0,73.0,1186.0,73.0,1339.0,659.0,15.8,59.6,1.076
3.4,0.0,18.0,1238.0,261.0,635.0,140.0,1996.0,1132.0,37.6,18.6,1.2917
6.2,19.0,35.5,1682.0,597.0,494.0,168.0,2271.0,1716.0,29.5,36.7,1.4452
3.0,10000.0,3.1,658.0,211.0,932.0,121.0,910.0,616.0,5.1,37.8,0.3584
2.0,0.0,3.4,678.0,176.0,960.0,125.0,863.0,594.0,2.8,49.0,0.37
3.0,0.0,3.1,658.0,166.0,854.0,121.0,866.0,562.0,10.0,37.7,0.4788
0.6,0.0,0.4,425.0,29.0,1409.0,28.0,667.0,261.0,3.8,48.0,0.3879
2.4,0.0,8.0,900.0,389.0,1096.0,147.0,1085.0,941.0,12.3,34.4,0.5488
1.8,0.0,5.6,794.0,221.0,948.0,121.0,867.0,856.0,12.4,21.6,0.4339
1.3,0.0,6.3,826.0,246.0,898.0,143.0,802.0,626.0,10.1,16.7,0.2062
2.7,0.0,4.0,709.0,183.0,987.0,121.0,802.0,630.0,9.8,18.6,0.5302
2.3,0.0,4.0,709.0,171.0,944.0,118.0,939.0,556.0,21.3,33.4,0.8299
1.5,0.0,6.6,838.0,358.0,964.0,147.0,944.0,976.0,8.5,38.2,0.4171
1.0,10000.0,4.5,740.0,183.0,987.0,90.0,1142.0,790.0,12.2,71.8,1.0774
1.6,0.0,4.5,736.0,221.0,968.0,149.0,893.0,744.0,6.4,39.9,0.3945
0.8,0.0,2.0,582.0,107.0,1081.0,87.0,792.0,377.0,3.2,48.8,0.3729
1.2,2.0,6.3,824.0,66.0,853.0,76.0,1627.0,617.0,27.1,38.0,1.5417
0.7,0.0,2.0,582.0,107.0,1083.0,85.0,792.0,379.0,11.6,33.3,0.449
3.8,0.0,14.8,1143.0,414.0,489.0,161.0,1536.0,1452.0,18.6,52.4,1.1274
3.2,14.0,15.0,1148.0,170.0,746.0,129.0,1776.0,1211.0,16.2,44.1,0.7285
3.5,0.0,14.4,1131.0,221.0,721.0,159.0,1971.0,1157.0,21.9,31.2,0.9076
1.2,1.0,3.0,653.0,161.0,944.0,114.0,1016.0,582.0,18.2,49.3,1.0459
2.3,0.0,8.0,900.0,389.0,1130.0,147.0,1074.0,1200.0,12.4,41.5,0.5375
3.3,0.0,11.4,1029.0,427.0,751.0,166.0,1033.0,1271.0,5.1,40.7,0.3621
0.4,0.0,2.2,597.0,18.0,1057.0,29.0,1346.0,603.0,17.8,48.3,0.921
1.0,0.0,6.1,817.0,235.0,854.0,148.0,941.0,1274.0,2.8,60.6,0.4771
3.7,0.0,19.1,1270.0,180.0,780.0,133.0,2094.0,1132.0,30.5,31.2,1.3686
3.3,0.0,11.4,1029.0,427.0,751.0,166.0,1033.0,1271.0,5.1,40.7,0.3621
1.6,0.0,4.5,736.0,209.0,833.0,132.0,948.0,889.0,7.0,39.4,0.3779
1.9,0.0,5.5,790.0,210.0,921.0,113.0,896.0,1038.0,4.3,46.4,0.3896
1.0,0.0,4.5,736.0,221.0,910.0,122.0,945.0,841.0,4.7,64.1,0.5583
3.5,0.0,14.4,1131.0,223.0,678.0,136.0,1777.0,1189.0,21.6,44.1,1.1279
6.2,37.0,23.5,1390.0,738.0,496.0,174.0,2168.0,1923.0,33.7,36.8,1.8999
2.0,0.0,3.5,683.0,166.0,888.0,121.0,948.0,616.0,7.6,40.2,0.4004
1.3,0.0,5.3,777.0,221.0,933.0,107.0,1148.0,790.0,12.4,64.9,0.9289
2.0,10000.0,3.8,702.0,153.0,876.0,121.0,1098.0,848.0,11.4,68.3,0.9307
1.7,0.0,6.1,815.0,270.0,899.0,118.0,1089.0,826.0,8.9,55.4,0.6163
1.0,0.0,9.1,945.0,302.0,873.0,103.0,1330.0,940.0,19.7,70.2,1.5442
1.7,0.0,8.5,919.0,243.0,1031.0,145.0,946.0,890.0,14.1,19.5,0.2933
1.9,0.0,5.5,790.0,210.0,921.0,113.0,896.0,1038.0,4.3,46.4,0.3896
5.0,0.0,28.1,1502.0,290.0,562.0,160.0,2214.0,2030.0,27.0,26.2,0.9462
0.5,0.0,1.2,517.0,62.0,1264.0,70.0,1079.0,512.0,12.5,65.3,0.9264
0.6,0.0,0.4,424.0,73.0,1373.0,58.0,754.0,395.0,3.6,44.2,0.3363
1.9,0.0,5.5,790.0,210.0,921.0,113.0,896.0,1038.0,4.3,46.4,0.3896
4.0,10000.0,35.1,1667.0,347.0,495.0,182.0,2416.0,2254.0,20.5,38.2,0.9133
0.3,0.0,0.4,425.0,29.0,1609.0,28.0,667.0,261.0,3.8,48.0,0.3879
1.4,0.0,7.8,891.0,180.0,955.0,84.0,1326.0,667.0,21.1,47.2,1.2074
3.0,10000.0,3.2,667.0,124.0,1164.0,90.0,893.0,465.0,3.3,56.4,0.4874
1.9,0.0,5.5,790.0,210.0,921.0,113.0,896.0,1038.0,4.3,46.4,0.3896
5.0,10000.0,23.1,1381.0,1000.0,564.0,168.0,1734.0,2038.0,15.3,63.2,1.0898
2.8,0.0,49.0,775.0,176.0,910.0,121.0,974.0,546.0,9.6,44.0,0.5276
5.6,0.0,30.5,1562.0,382.0,964.0,171.0,2260.0,1895.0,28.5,34.2,1.2163
6.7,0.0,35.1,1667.0,347.0,597.0,182.0,2416.0,2359.0,20.5,38.2,0.9133
1.8,0.0,5.6,794.0,221.0,948.0,135.0,969.0,799.0,14.1,28.6,0.4472
0.8,0.0,2.0,582.0,107.0,1081.0,87.0,802.0,382.0,3.4,48.7,0.37
1.9,0.0,5.6,794.0,235.0,852.0,126.0,938.0,790.0,8.7,38.6,0.4253
0.5,0.0,1.4,535.0,42.0,1496.0,50.0,1287.0,479.0,20.1,48.5,1.168
5.6,0.0,30.5,1562.0,284.0,599.0,177.0,2228.0,1909.0,27.0,26.2,0.9403
1.9,0.0,5.6,793.0,221.0,839.0,135.0,978.0,790.0,6.9,61.6,0.5939
0.9,0.0,3.9,705.0,73.0,1186.0,73.0,1339.0,660.0,15.6,59.2,1.0213
0.7,0.0,2.0,582.0,107.0,1081.0,85.0,792.0,377.0,11.2,33.8,0.449
1.3,0.0,0.4,425.0,109.0,1704.0,63.0,790.0,180.0,4.2,38.0,0.3299
0.8,0.0,2.0,582.0,107.0,1081.0,87.0,821.0,385.0,3.2,48.8,0.3712
4.0,0.0,35.1,1667.0,347.0,597.0,182.0,2416.0,2210.0,20.5,38.2,0.9133
0.6,0.0,0.4,425.0,39.0,1474.0,37.0,667.0,293.0,3.1,38.6,0.3024
1.4,0.0,7.0,858.0,180.0,1158.0,88.0,1233.0,960.0,17.3,31.4,0.6944
3.4,0.0,18.0,1239.0,353.0,621.0,138.0,1907.0,1458.0,32.6,19.8,0.9076
1.8,0.0,5.6,793.0,286.0,858.0,168.0,958.0,841.0,15.1,20.7,0.4443
5.2,42.0,24.0,1403.0,496.0,518.0,145.0,2026.0,1551.0,25.6,48.3,1.558
2.0,0.0,3.4,674.0,166.0,888.0,113.0,931.0,613.0,21.1,23.7,0.5875
0.7,0.0,2.0,582.0,107.0,1081.0,85.0,792.0,670.0,11.6,33.3,0.449
1.6,0.0,4.5,736.0,221.0,891.0,111.0,944.0,1019.0,4.9,49.7,0.459
3.8,0.0,0.5,437.0,39.0,1491.0,37.0,667.0,6568.0,3.8,48.3,0.3865
2.8,0.0,49.0,2075.0,576.0,410.0,124.0,2403.0,1852.0,24.6,59.4,1.8632
1.8,0.0,5.6,794.0,221.0,948.0,119.0,1111.0,743.0,14.1,60.3,0.9539
1.2,1.0,5.4,783.0,177.0,919.0,124.0,980.0,631.0,37.0,15.1,1.0417
4.6,0.0,23.1,1381.0,295.0,579.0,206.0,2176.0,1462.0,32.4,20.7,0.9407
1.9,0.0,5.5,790.0,210.0,921.0,113.0,896.0,1038.0,4.3,46.4,0.3896
4.0,10000.0,35.1,1667.0,347.0,597.0,182.0,2416.0,2359.0,20.5,38.2,0.9133
3.7,0.0,19.1,1270.0,239.0,654.0,176.0,2064.0,1264.0,33.6,22.9,1.1747
2.0,10000.0,3.4,676.0,180.0,1001.0,115.0,855.0,555.0,4.0,44.8,0.3689
0.9,0.0,3.9,705.0,73.0,1186.0,73.0,1339.0,658.0,15.8,59.5,1.0213
4.7,0.0,23.1,1381.0,339.0,667.0,124.0,2094.0,1610.0,11.5,60.0,0.8117
0.9,0.0,3.4,677.0,124.0,996.0,90.0,942.0,798.0,3.1,62.8,0.5289
6.4,0.0,35.9,1684.0,347.0,597.0,182.0,2416.0,2359.0,20.5,38.4,0.9133
1.0,10000.0,5.1,766.0,224.0,919.0,113.0,852.0,922.0,3.2,48.8,0.3706
1.2,2.0,6.3,824.0,132.0,803.0,102.0,1421.0,922.0,19.5,66.2,1.5776
0.4,0.0,2.2,597.0,18.0,1069.0,29.0,1346.0,603.0,20.8,48.3,1.1865
2.5,0.0,14.4,1131.0,216.0,768.0,134.0,1826.0,1223.0,27.1,32.6,1.0879
2.2,12.0,14.4,1131.0,162.0,765.0,117.0,1759.0,1243.0,31.6,21.3,0.8408
3.4,0.0,18.0,1238.0,261.0,570.0,158.0,1984.0,1083.0,18.4,43.6,0.932
3.2,14.0,17.8,1233.0,551.0,477.0,208.0,1450.0,1927.0,10.0,53.1,0.6495
0.9,0.0,3.9,705.0,73.0,1186.0,73.0,1339.0,658.0,15.6,59.5,1.076
0.8,0.0,2.0,582.0,107.0,1081.0,87.0,802.0,382.0,3.3,48.0,0.3725
2.4,0.0,8.0,899.0,133.0,969.0,99.0,1516.0,918.0,12.6,85.7,1.3426
0.8,0.0,2.0,582.0,107.0,1081.0,87.0,821.0,467.0,3.2,45.8,0.37
