CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
1.3,0.0,4.0,709.0,226.0,905.0,139.0,936.0,854.0,3.8,45.7,0.4854
2.3,0.0,3.4,674.0,176.0,876.0,118.0,910.0,685.0,3.7,44.8,0.3779
2.0,0.0,3.4,674.0,169.0,888.0,104.0,1051.0,796.0,12.4,65.2,0.938
1.0,0.0,10.1,983.0,157.0,85.0,149.0,977.0,836.0,14.6,38.7,0.5451
2.9,0.0,4.0,709.0,171.0,887.0,106.0,939.0,556.0,21.3,45.2,1.1179
6.2,19.0,35.8,1682.0,421.0,541.0,151.0,2468.0,2051.0,32.3,50.6,1.4452
0.4,0.0,2.2,597.0,19.0,1135.0,29.0,1544.0,606.0,38.0,20.1,1.5283
1.6,0.0,0.4,431.0,221.0,939.0,121.0,821.0,901.0,7.5,39.2,0.4006
4.5,0.0,19.4,1280.0,91.0,683.0,149.0,2046.0,1389.0,13.6,53.7,0.8274
4.0,0.0,3.4,679.0,166.0,856.0,80.0,564.0,798.0,38.6,39.2,1.4399
3.0,0.0,3.1,658.0,30.0,1148.0,43.0,1467.0,561.0,22.8,45.9,1.2631
3.4,0.0,18.0,1238.0,261.0,978.0,173.0,1996.0,1828.0,28.1,21.5,0.8271
1.4,0.0,3.0,653.0,206.0,944.0,95.0,953.0,474.0,4.8,64.9,0.563
1.5,0.0,6.2,821.0,224.0,919.0,113.0,953.0,926.0,4.1,64.2,0.4808
1.5,0.0,6.2,821.0,288.0,664.0,132.0,1049.0,826.0,4.2,63.1,0.5442
1.5,0.0,6.1,817.0,244.0,733.0,149.0,966.0,852.0,6.2,47.8,0.4167
3.2,10.0,16.7,1202.0,496.0,651.0,145.0,1545.0,1282.0,26.2,45.6,1.423
1.9,0.0,8.5,920.0,209.0,837.0,113.0,1388.0,826.0,17.6,58.9,1.1745
2.9,0.0,5.3,781.0,373.0,758.0,191.0,1025.0,951.0,8.1,49.9,0.5781
0.9,0.0,3.4,676.0,38.0,1039.0,45.0,1350.0,685.0,26.2,47.6,1.3795
8.4,0.0,38.9,1749.0,302.0,972.0,122.0,2357.0,2127.0,13.4,54.0,0.8289
1.6,0.0,8.5,920.0,216.0,862.0,134.0,1072.0,1126.0,13.1,41.5,0.5654
2.0,0.0,10.4,993.0,132.0,854.0,95.0,1564.0,736.0,18.4,36.5,0.7553
1.3,0.0,5.3,781.0,221.0,805.0,123.0,1166.0,821.0,14.4,64.8,1.1123
1.2,20.0,4.5,737.0,155.0,905.0,109.0,959.0,1186.0,5.4,52.6,0.5095
3.8,0.0,5.6,793.0,210.0,842.0,132.0,942.0,884.0,13.8,21.7,0.5042
2.5,0.0,14.4,1131.0,156.0,873.0,124.0,1876.0,878.0,31.4,25.3,1.2176
0.8,0.0,2.0,582.0,93.0,1137.0,67.0,1083.0,506.0,13.1,55.4,0.8017
0.8,0.0,2.0,586.0,91.0,1134.0,62.0,1045.0,612.0,5.6,70.3,0.6582
1.4,0.0,7.8,891.0,170.0,908.0,109.0,1433.0,902.0,17.4,55.7,1.1153
0.4,0.0,2.8,638.0,21.0,1172.0,36.0,1321.0,542.0,15.6,50.1,0.8249
3.9,0.0,3.9,703.0,206.0,821.0,200.0,2021.0,106.0,30.8,38.2,1.6686
3.0,10000.0,23.1,1380.0,266.0,575.0,138.0,2165.0,1693.0,21.9,37.5,1.0899
0.8,0.0,2.0,587.0,106.0,1274.0,90.0,904.0,562.0,10.6,47.5,0.7348
2.4,0.0,16.9,1208.0,496.0,818.0,176.0,1546.0,1189.0,26.8,33.6,1.1689
1.9,0.0,9.0,940.0,254.0,847.0,132.0,953.0,1430.0,4.6,64.3,0.4663
4.8,0.0,26.1,1458.0,318.0,844.0,134.0,2485.0,1884.0,23.4,31.2,0.9076
2.9,0.0,37.9,1727.0,347.0,526.0,114.0,1375.0,1734.0,8.5,66.3,0.7487
4.3,0.0,0.4,425.0,27.0,1531.0,26.0,790.0,478.0,10.4,38.7,0.5249
1.4,0.0,7.0,858.0,204.0,1158.0,102.0,739.0,645.0,8.3,32.4,0.3525
0.6,0.0,0.4,425.0,29.0,1531.0,26.0,667.0,363.0,3.1,48.8,0.3879
1.4,0.0,4.8,751.0,206.0,842.0,95.0,1233.0,882.0,15.4,49.2,0.8299
2.7,0.0,4.2,720.0,216.0,942.0,134.0,969.0,629.0,6.8,49.6,0.4126
2.8,0.0,49.4,1961.0,347.0,955.0,121.0,2544.0,1573.0,24.5,50.6,1.5856
3.4,0.0,38.9,1735.0,274.0,1200.0,117.0,2643.0,1959.0,23.2,54.6,1.6048
1.3,0.0,6.0,812.0,246.0,686.0,163.0,1135.0,680.0,16.3,51.6,0.7979
3.3,0.0,11.4,1029.0,365.0,768.0,124.0,1453.0,1133.0,23.0,37.3,1.2185
0.9,0.0,2.9,647.0,109.0,847.0,83.0,1132.0,693.0,11.8,62.4,0.869
1.4,0.0,7.0,858.0,176.0,748.0,95.0,1421.0,1001.0,21.7,58.9,1.3713
2.0,10000.0,9.4,956.0,140.0,854.0,109.0,1629.0,866.0,21.2,55.5,1.3058
0.7,0.0,2.5,618.0,44.0,1395.0,51.0,1322.0,725.0,16.2,59.9,1.1042
1.0,0.0,28.5,1516.0,231.0,758.0,161.0,2233.0,2486.0,26.9,34.8,1.1904
1.2,2.0,5.1,771.0,217.0,915.0,146.0,936.0,808.0,11.3,32.5,0.4877
2.0,10000.0,5.2,773.0,262.0,985.0,128.0,959.0,821.0,4.8,48.6,0.4094
4.0,0.0,35.0,1677.0,347.0,597.0,133.0,2474.0,2321.0,20.5,38.2,0.9133
1.5,0.0,6.4,829.0,224.0,942.0,150.0,852.0,926.0,12.2,23.2,0.3751
1.5,0.0,9.4,955.0,174.0,864.0,114.0,1557.0,905.0,19.2,47.7,1.0539
2.2,1.0,7.0,858.0,272.0,632.0,162.0,1147.0,885.0,11.5,46.1,0.6967
1.6,0.0,8.0,712.0,270.0,916.0,114.0,1379.0,760.0,21.1,51.8,1.3249
4.4,0.0,18.4,1251.0,214.0,758.0,106.0,2011.0,1179.0,16.1,79.6,1.4975
1.4,0.0,7.8,892.0,227.0,844.0,124.0,921.0,683.0,10.0,44.7,0.5135
2.5,0.0,10.4,993.0,221.0,839.0,114.0,1579.0,1050.0,19.4,47.1,1.04
1.0,10000.0,5.7,800.0,231.0,837.0,171.0,8417.0,711.0,2.8,49.4,0.3778
0.5,0.0,1.9,574.0,166.0,899.0,79.0,955.0,629.0,10.6,58.1,0.7636
0.5,0.0,2.2,598.0,56.0,1396.0,59.0,1276.0,393.0,19.6,45.2,1.0836
1.6,0.0,8.0,979.0,114.0,1155.0,92.0,1514.0,712.0,21.5,36.9,0.8707
1.3,0.0,3.4,676.0,167.0,831.0,104.0,945.0,636.0,9.8,44.9,0.5289
