CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
1.5,0.0,6.2,819.0,235.0,919.0,158.0,905.0,799.0,8.3,36.7,0.4051
1.0,0.0,3.1,658.0,186.0,876.0,114.0,887.0,670.0,8.2,37.5,0.4787
6.2,19.0,35.5,1682.0,702.0,385.0,204.0,2305.0,2050.0,24.7,27.2,0.9134
0.9,0.0,3.9,705.0,73.0,1186.0,69.0,1392.0,742.0,11.8,58.3,0.7741
1.2,1.0,5.4,783.0,272.0,964.0,121.0,1080.0,869.0,6.0,62.3,0.6589
3.4,0.0,18.0,1238.0,261.0,662.0,158.0,1996.0,1282.0,29.1,21.6,0.8702
2.2,10.0,11.0,1015.0,139.0,815.0,96.0,1732.0,806.0,32.3,19.9,0.8012
5.7,0.0,26.1,1458.0,479.0,422.0,213.0,2049.0,1729.0,28.2,39.0,1.5349
2.7,0.0,4.0,709.0,206.0,910.0,126.0,964.0,821.0,4.8,64.6,0.537
1.2,2.0,6.3,824.0,236.0,646.0,147.0,898.0,649.0,3.4,31.2,0.2388
3.2,12.0,19.9,1295.0,590.0,800.0,171.0,1626.0,1481.0,31.0,21.9,0.9708
2.0,10000.0,3.4,674.0,190.0,935.0,134.0,981.0,569.0,3.1,57.1,0.4431
1.5,0.0,6.2,819.0,224.0,923.0,101.0,948.0,926.0,5.0,48.8,0.429
1.5,0.0,6.2,821.0,224.0,944.0,101.0,948.0,926.0,4.1,48.8,0.4087
1.5,0.0,6.2,819.0,224.0,944.0,101.0,948.0,926.0,5.0,48.8,0.429
2.4,0.0,10.5,996.0,327.0,842.0,129.0,1523.0,1055.0,13.9,79.6,1.2264
2.2,10.0,11.0,1015.0,139.0,789.0,96.0,1731.0,1043.0,24.9,44.7,1.3415
0.8,0.0,2.0,582.0,107.0,1081.0,87.0,802.0,382.0,4.6,36.7,0.3355
3.9,0.0,3.8,699.0,206.0,796.0,122.0,944.0,884.0,4.1,64.5,0.537
1.8,0.0,5.6,794.0,221.0,964.0,147.0,849.0,846.0,12.4,20.6,0.4375
3.3,0.0,11.4,1029.0,427.0,751.0,166.0,1033.0,1271.0,5.1,40.7,0.3621
0.7,0.0,2.0,582.0,107.0,1081.0,85.0,792.0,696.0,11.6,33.2,0.449
5.6,0.0,30.5,1562.0,284.0,599.0,177.0,2228.0,1909.0,27.0,26.2,0.9403
4.7,0.0,23.1,1381.0,422.0,516.0,160.0,1998.0,1411.0,25.2,44.9,1.5222
0.0,10000.0,0.5,437.0,39.0,1491.0,37.0,698.0,263.0,5.6,40.3,0.404
0.8,0.0,2.0,582.0,107.0,1081.0,87.0,802.0,382.0,3.3,48.8,0.3725
1.4,0.0,7.8,891.0,175.0,735.0,62.0,1263.0,1001.0,18.9,74.0,1.5366
3.0,10000.0,3.1,658.0,166.0,964.0,121.0,866.0,579.0,10.0,37.7,0.3994
1.4,0.0,7.8,891.0,170.0,902.0,90.0,1142.0,956.0,11.8,71.9,0.9548
1.9,0.0,5.5,790.0,210.0,921.0,113.0,896.0,1038.0,4.3,46.4,0.3896
7.8,0.0,49.4,1961.0,1374.0,322.0,190.0,2537.0,2237.0,23.5,59.7,1.619
1.0,0.0,9.1,945.0,302.0,833.0,117.0,1073.0,1090.0,5.6,50.7,0.4704
1.3,0.0,0.4,425.0,162.0,1972.0,123.0,731.0,339.0,3.7,48.0,0.368
2.4,0.0,8.0,900.0,243.0,1084.0,132.0,938.0,854.0,4.8,39.6,0.4004
2.3,0.0,8.0,899.0,284.0,939.0,133.0,969.0,948.0,9.6,31.7,0.3856
2.0,0.0,10.5,996.0,171.0,839.0,114.0,1696.0,1015.0,18.6,43.8,0.9358
0.5,0.0,1.2,517.0,70.0,1071.0,57.0,1002.0,667.0,10.8,64.9,0.7958
2.6,0.0,4.0,709.0,221.0,967.0,107.0,948.0,867.0,6.4,47.6,0.4385
0.9,0.0,3.9,705.0,73.0,1186.0,69.0,1359.0,767.0,13.5,59.6,0.9229
0.8,0.0,2.0,582.0,107.0,1081.0,87.0,802.0,440.0,3.6,46.7,0.3674
3.6,0.0,49.7,2543.0,358.0,890.0,122.0,2691.0,881.0,20.1,42.6,1.0086
0.5,0.0,1.1,508.0,62.0,1047.0,51.0,974.0,549.0,11.3,58.9,0.7888
0.3,0.0,0.4,427.0,28.0,1771.0,22.0,805.0,302.0,10.4,38.6,0.5156
2.9,0.0,4.0,709.0,142.0,883.0,109.0,1001.0,1001.0,19.6,36.8,0.854
1.5,0.0,6.2,821.0,224.0,944.0,101.0,948.0,926.0,4.1,48.8,0.4039
0.8,0.0,2.0,582.0,107.0,1081.0,87.0,792.0,441.0,11.6,33.0,0.4402
2.9,0.0,4.0,709.0,264.0,964.0,126.0,972.0,866.0,5.2,48.1,0.4495
0.9,0.0,3.9,705.0,73.0,1186.0,73.0,1339.0,658.0,15.5,59.6,1.0213
3.5,0.0,16.0,1179.0,253.0,580.0,136.0,1990.0,1474.0,27.6,38.3,1.3751
1.6,0.0,4.5,736.0,227.0,891.0,165.0,875.0,774.0,6.0,38.0,0.3584
6.7,0.0,35.1,1667.0,347.0,597.0,182.0,2416.0,2359.0,20.5,38.2,0.9133
0.4,0.0,2.2,597.0,18.0,1155.0,29.0,1346.0,603.0,20.3,48.3,1.1865
2.2,10.0,11.0,1015.0,107.0,824.0,97.0,1722.0,949.0,15.2,61.4,1.0385
2.0,0.0,3.2,667.0,168.0,888.0,132.0,866.0,691.0,10.6,37.9,0.5271
1.3,0.0,0.4,425.0,162.0,1144.0,128.0,727.0,532.0,4.0,38.9,0.3304
1.7,0.0,8.5,919.0,339.0,918.0,107.0,1142.0,848.0,8.6,70.1,0.7966
3.0,10000.0,3.5,683.0,156.0,1102.0,110.0,838.0,637.0,4.8,38.6,0.3379
1.6,0.0,4.5,736.0,227.0,891.0,165.0,875.0,774.0,6.0,38.0,0.3584
1.3,0.0,0.4,425.0,162.0,860.0,123.0,905.0,654.0,2.6,63.3,0.4564
1.7,0.0,5.4,785.0,239.0,872.0,111.0,1209.0,853.0,12.9,70.5,1.0442
2.2,10.0,11.0,1015.0,186.0,815.0,96.0,1618.0,1166.0,22.8,32.4,0.887
1.4,0.0,7.0,858.0,180.0,1745.0,121.0,1171.0,691.0,11.9,38.3,0.5442
1.0,10000.0,9.1,945.0,176.0,848.0,122.0,1559.0,1001.0,31.2,28.7,1.3078
5.0,0.0,3.5,683.0,197.0,993.0,132.0,802.0,555.0,4.6,38.4,0.3583
1.5,0.0,6.2,819.0,224.0,923.0,101.0,948.0,926.0,5.0,48.8,0.429
2.0,10000.0,3.1,659.0,166.0,920.0,113.0,955.0,613.0,9.6,44.3,0.5289
2.3,0.0,11.4,1029.0,414.0,805.0,146.0,1005.0,1154.0,9.4,27.4,0.3239
2.6,0.0,4.0,709.0,176.0,987.0,114.0,951.0,1018.0,3.4,64.3,0.5157
0.8,0.0,2.0,582.0,107.0,1081.0,85.0,792.0,460.0,11.2,33.8,0.449
3.0,0.0,3.5,683.0,149.0,1119.0,124.0,742.0,484.0,-1.3,38.8,0.2352
1.2,3.0,4.8,751.0,161.0,898.0,117.0,958.0,617.0,18.6,26.3,0.5631
4.3,0.0,11.4,1029.0,342.0,751.0,127.0,1255.0,1034.0,13.4,48.4,0.7397
2.2,10.0,9.1,944.0,296.0,752.0,142.0,1305.0,894.0,17.2,51.5,1.0015
3.9,0.0,3.8,702.0,210.0,932.0,121.0,910.0,770.0,6.8,48.8,0.4788
2.6,0.0,4.0,709.0,142.0,883.0,109.0,1001.0,556.0,18.6,36.2,0.7149
2.0,10000.0,9.1,945.0,302.0,930.0,117.0,1148.0,894.0,5.6,84.5,0.7657
3.3,0.0,11.4,1029.0,427.0,751.0,166.0,1033.0,1271.0,5.1,40.7,0.3621
1.0,0.0,5.3,777.0,221.0,933.0,107.0,969.0,638.0,6.8,48.7,0.4462
0.9,0.0,4.9,758.0,48.0,1079.0,46.0,1576.0,790.0,21.6,56.3,1.3675
1.2,3.0,4.8,751.0,174.0,844.0,106.0,938.0,988.0,4.2,57.3,0.4775
3.8,0.0,48.0,1729.0,527.0,416.0,122.0,2528.0,2353.0,27.0,45.9,1.6308
1.9,0.0,5.6,794.0,235.0,852.0,128.0,976.0,887.0,10.1,41.6,0.5804
0.4,0.0,1.2,521.0,35.0,1575.0,44.0,1158.0,378.0,13.9,43.9,0.6923
0.8,0.0,2.0,582.0,107.0,1081.0,87.0,802.0,382.0,3.3,48.8,0.3365
1.2,1.0,3.0,653.0,228.0,944.0,146.0,885.0,931.0,5.9,45.1,0.4211
4.7,0.0,23.1,1379.0,339.0,667.0,124.0,2094.0,1610.0,11.5,60.0,0.8117
1.0,10000.0,4.7,750.0,221.0,862.0,135.0,936.0,664.0,6.8,46.9,0.4298
5.9,0.0,37.5,1716.0,125.0,416.0,252.0,2196.0,2159.0,18.6,60.9,1.2643
1.9,0.0,5.6,794.0,284.0,888.0,133.0,969.0,769.0,6.8,47.1,0.4257
3.8,0.0,2.5,620.0,176.0,1090.0,126.0,910.0,595.0,3.3,47.1,0.3716
